G[2,2](hr >= 85.756 & Pulse >= 92.087) [Discrimination Score: 0.777; Robustness + : -1.056; Robustness - : -13.659; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.004) U[0,2] (death = 0.013)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 28.225 & CREATININE >= 0.740) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((direct < 0.618) U[0,1] (y = 0.406)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((n_evts < 0.503) U[1,2] (y = 0.818)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](LOS > 4.396 & y = 0.461) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](MET > 0.000 -> y = 0.576) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
((AF > 0.001) U[0,2] (y = 0.667)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](af <= 0.887 -> y = 0.958) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](CALCIUM > 7.113 -> y = 0.032) [Discrimination Score: 2.339; Robustness + : -0.484; Robustness - : -1.787; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](CREATININE <= 1.003 -> y = 0.138) [Discrimination Score: -2.272; Robustness + : -0.186; Robustness - : 0.097; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](death < 0.600 -> y = 0.387) [Discrimination Score: -0.632; Robustness + : -0.600; Robustness - : -0.318; Percent Class + : 1.000; Percent Class - : 0.000]
((srr >= 0.027) U[0,1] (y = 0.201)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HEMOGLOBIN >= 9.214) U[0,1] (y = 0.146)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN < 28.566 & y = 0.729) [Discrimination Score: -0.593; Robustness + : -1.072; Robustness - : -0.533; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](SBP >= 86.226 -> y = 0.365) [Discrimination Score: 0.586; Robustness + : -13.531; Robustness - : -25.326; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](tte < -0.007 -> y = 0.724) [Discrimination Score: 0.812; Robustness + : 0.007; Robustness - : -1.330; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](cosen >= -1.679 -> y = 0.389) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SODIUM > 133.106 & y = 0.284) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](ALBUMIN > 1.952 -> y = 0.683) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Mort <= 0.133) U[1,1] (y = 0.410)) [Discrimination Score: 1.155; Robustness + : 0.133; Robustness - : -0.178; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](WHITE_BLOOD_CELL_COUNT <= 11.265 -> y = 0.953) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](TOTAL_PROTEIN <= 4.892 -> y = 0.861) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](TOTAL_BILIRUBIN > 0.754 -> y = 0.347) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 91.476 -> y = 0.632) [Discrimination Score: -0.021; Robustness + : -2.939; Robustness - : -2.696; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](PHOSPHORUS > 2.871 & y = 0.447) [Discrimination Score: 1.581; Robustness + : -0.447; Robustness - : -0.523; Percent Class + : 1.000; Percent Class - : 0.000]
((n_edrk <= 0.888) U[1,1] (y = 0.500)) [Discrimination Score: -0.658; Robustness + : -0.019; Robustness - : 0.451; Percent Class + : 0.000; Percent Class - : 1.000]
((ICU_Pt_Days > 0.247) U[2,2] (y = 0.770)) [Discrimination Score: 0.000; Robustness + : 2.753; Robustness - : 2.753; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](ALT_GPT > 25.642 & y = 0.046) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](s24_hr > -0.001 -> y = 0.263) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](AST_GOT > 27.855 & y = 0.624) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](PLATELET_COUNT < 386.290 -> y = 0.128) [Discrimination Score: 1.021; Robustness + : -104.973; Robustness - : -174.290; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](s24_edrk >= -0.006 & y = 0.638) [Discrimination Score: -0.866; Robustness + : -0.638; Robustness - : -0.520; Percent Class + : 0.000; Percent Class - : 1.000]
((CHLORIDE >= 102.204) U[0,2] (y = 0.348)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](s8_edrk >= -0.003 -> y = 0.589) [Discrimination Score: 0.533; Robustness + : -0.003; Robustness - : -0.004; Percent Class + : 0.000; Percent Class - : 1.000]
((lds >= 0.916) U[0,2] (y = 0.896)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](O2_Flow <= 5.539 -> y = 0.349) [Discrimination Score: 0.158; Robustness + : -2.164; Robustness - : -2.555; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](CO2 < 28.562 & y = 0.774) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((SpO2 < 97.075) U[1,2] (y = 0.981)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](POTASSIUM >= 4.043 -> y = 0.457) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](s8_hr > -0.001 -> y = 0.726) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](s2_edrk <= 0.003 & y = 0.451) [Discrimination Score: 0.866; Robustness + : -0.451; Robustness - : -0.493; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](MAGNESIUM >= 1.902 & y = 0.618) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](dfa <= 0.898 & y = 0.416) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((ALKALINE_PHOSPHATASE < 113.706) U[1,2] (y = 0.015)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](edrk < 22.671 & y = 0.553) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](s2_hr >= -2.380248074606347e-05 & y = 0.930) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Temp <= 36.981) U[2,2] (y = 0.740)) [Discrimination Score: 0.205; Robustness + : 0.336; Robustness - : 0.185; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Resp >= 15.715 & y = 0.631) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Pulse > 75.494 & y = 0.915) [Discrimination Score: 0.128; Robustness + : -1.351; Robustness - : -1.868; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Glasgow_Coma_Scale_Total > 14.257 -> y = 0.399) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](GLUCOSE >= 106.602 -> y = 0.186) [Discrimination Score: 0.118; Robustness + : -11.124; Robustness - : -12.398; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](TROPONIN_I > 0.060 & y = 0.772) [Discrimination Score: -0.866; Robustness + : -0.772; Robustness - : -0.539; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](LACTIC_ACID < 1.300 -> y = 0.861) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((PARTIAL_THROMBOPLASTIN_TIME < 31.800) U[0,0] (y = 0.803)) [Discrimination Score: 0.000; Robustness + : -0.000; Robustness - : -0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((PROTIME_INR >= 1.200) U[0,1] (y = 0.918)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](OXYGEN_SATURATION < 94.700 & y = 0.169) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Sgy > 0.000) U[0,1] (y = 0.498)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](PCO2 <= 39.500 -> y = 0.937) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](ALBUMIN >= 2.057 -> TOTAL_PROTEIN <= 5.304) [Discrimination Score: -0.533; Robustness + : -1.242; Robustness - : -1.143; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](s24_edrk >= -0.005 & s8_edrk <= 0.003) [Discrimination Score: 0.533; Robustness + : 0.003; Robustness - : 0.002; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](ALT_GPT <= 31.482 & PLATELET_COUNT <= 368.436) [Discrimination Score: -0.628; Robustness + : -1.972; Robustness - : 9.482; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](TOTAL_BILIRUBIN <= 1.000 & TOTAL_PROTEIN >= 4.775) [Discrimination Score: -1.511; Robustness + : -0.456; Robustness - : 0.300; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](ALKALINE_PHOSPHATASE <= 121.488 & MAGNESIUM >= 1.854) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](ALBUMIN >= 2.087 | TOTAL_BILIRUBIN <= 0.921) [Discrimination Score: -1.582; Robustness + : 0.263; Robustness - : 1.113; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](CALCIUM <= 7.773 | CREATININE <= 0.872) [Discrimination Score: 1.970; Robustness + : 0.309; Robustness - : -0.228; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](af >= 0.232 -> cosen <= -0.347) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](LOS <= 14.697 -> n_evts >= 0.013) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](HEMOGLOBIN <= 9.770 | SODIUM <= 134.946) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BLOOD_UREA_NITROGEN <= 28.385) U[1,2] (HEMOGLOBIN <= 9.706)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BLOOD_UREA_NITROGEN >= 26.502 | SODIUM >= 133.279) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](af <= 0.948 | n_edrk >= 0.560) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](cosen <= -0.687 -> n_edrk <= 0.937) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((direct >= 0.009) U[1,1] (y <= 0.898)) [Discrimination Score: -0.866; Robustness + : 0.898; Robustness - : 0.938; Percent Class + : 0.000; Percent Class - : 1.000]
((CALCIUM <= 8.401) U[1,2] (HEMOGLOBIN >= 9.358)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((LOS >= 7.585) U[0,2] (Mort <= 0.123)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](cosen <= -0.483 -> srr >= 0.048) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](CHLORIDE <= 103.859 | GLUCOSE >= 114.131) [Discrimination Score: 0.153; Robustness + : 6.150; Robustness - : 4.869; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](n_evts >= 0.043 & y >= 0.015) [Discrimination Score: -0.924; Robustness + : -0.043; Robustness - : 0.402; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](ALKALINE_PHOSPHATASE >= 88.188 & PLATELET_COUNT <= 340.856) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ALBUMIN <= 2.579) U[0,1] (BLOOD_UREA_NITROGEN >= 25.447)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](ALT_GPT <= 34.686 & MAGNESIUM >= 1.867) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((death >= 0.004) U[0,1] (tte <= -0.016)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN >= 21.505 | TOTAL_PROTEIN >= 4.724) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((death >= 0.008) U[1,1] (Mort <= 0.395)) [Discrimination Score: -0.144; Robustness + : 0.395; Robustness - : 0.450; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](ALKALINE_PHOSPHATASE <= 114.293 -> ALT_GPT <= 33.661) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](BLOOD_UREA_NITROGEN <= 28.715 & TOTAL_BILIRUBIN <= 0.967) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](MAGNESIUM >= 1.950 | PLATELET_COUNT <= 295.141) [Discrimination Score: -1.147; Robustness + : 36.941; Robustness - : 83.141; Percent Class + : 0.000; Percent Class - : 1.000]
((ALKALINE_PHOSPHATASE <= 104.470) U[1,1] (CO2 >= 25.230)) [Discrimination Score: -0.028; Robustness + : 13.324; Robustness - : 13.470; Percent Class + : 0.000; Percent Class - : 1.000]
((ALT_GPT >= 24.133) U[0,2] (POTASSIUM <= 4.288)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](CREATININE >= 0.780 -> HEMOGLOBIN >= 9.314) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](s2_edrk >= -0.001 | s8_edrk >= -0.002) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](CO2 >= 26.563 & MAGNESIUM >= 1.832) [Discrimination Score: 0.353; Robustness + : -0.349; Robustness - : -0.563; Percent Class + : 0.000; Percent Class - : 1.000]
((AST_GOT <= 46.455) U[0,2] (TOTAL_PROTEIN <= 5.260)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](s24_edrk >= -0.005 & s2_edrk <= 0.001) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](af <= 0.848 -> srr >= 0.035) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](CO2 >= 26.478 & PLATELET_COUNT <= 423.895) [Discrimination Score: 0.046; Robustness + : -0.314; Robustness - : -0.478; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN >= 24.034 & CALCIUM >= 7.187) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ALT_GPT <= 28.648) U[0,1] (TOTAL_PROTEIN <= 5.182)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
