G[1,1](hr >= 90.471 & Pulse >= 87.251) [Discrimination Score: 0.177; Robustness + : -1.024; Robustness - : -4.141; Percent Class + : 1.000; Percent Class - : 0.000]
((AF <= 0.262) U[0,1] (y = 0.244)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr < 110.627 & y = 0.966) [Discrimination Score: 0.208; Robustness + : -0.966; Robustness - : -1.619; Percent Class + : 1.000; Percent Class - : 0.000]
((Pulse <= 102.136) U[1,2] (y = 0.144)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((dfa > 0.587) U[0,1] (y = 0.295)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](af <= 0.009 & y = 0.375) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](s24_hr <= 0.001 -> y = 0.358) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](death > 0.056 & y = 0.381) [Discrimination Score: 1.581; Robustness + : -0.381; Robustness - : -0.551; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](WHITE_BLOOD_CELL_COUNT <= 7.629 & y = 0.893) [Discrimination Score: -1.581; Robustness + : -0.893; Robustness - : -0.806; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](PLATELET_COUNT <= 211.070 & y = 0.689) [Discrimination Score: 0.372; Robustness + : -0.819; Robustness - : -0.895; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HEMOGLOBIN <= 10.236 -> y = 0.418) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](GLUCOSE <= 116.550 & y = 0.048) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((POTASSIUM <= 4.038) U[0,1] (y = 0.996)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CREATININE >= 0.762) U[0,2] (y = 0.359)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BLOOD_UREA_NITROGEN >= 13.680) U[0,1] (y = 0.970)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAGNESIUM > 1.970) U[1,1] (y = 0.160)) [Discrimination Score: -0.920; Robustness + : -0.016; Robustness - : 0.030; Percent Class + : 0.000; Percent Class - : 1.000]
((PHOSPHORUS > 3.043) U[0,0] (y = 0.735)) [Discrimination Score: -0.372; Robustness + : 0.228; Robustness - : 0.386; Percent Class + : 0.000; Percent Class - : 1.000]
((CALCIUM < 8.703) U[1,2] (y = 0.041)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](s8_hr >= -0.000 & y = 0.957) [Discrimination Score: -1.581; Robustness + : -0.957; Robustness - : -0.304; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Temp >= 35.663 -> y = 0.879) [Discrimination Score: 0.268; Robustness + : -0.911; Robustness - : -1.131; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](lds >= 0.976 & y = 0.962) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](tte <= -0.093 -> y = 0.792) [Discrimination Score: 0.910; Robustness + : 0.093; Robustness - : -1.346; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](O2_Flow > 2.205 -> y = 0.814) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((SpO2 < 99.276) U[0,2] (y = 0.742)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](edrk < 21.303 & y = 0.631) [Discrimination Score: 0.345; Robustness + : -0.631; Robustness - : -1.583; Percent Class + : 0.000; Percent Class - : 1.000]
((Mort >= 0.098) U[0,1] (y = 0.398)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](s2_edrk > -0.004 & y = 0.345) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((n_edrk >= 0.356) U[1,1] (y = 0.136)) [Discrimination Score: 0.041; Robustness + : 0.006; Robustness - : -0.017; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](s8_edrk > -0.007 -> y = 0.624) [Discrimination Score: 0.339; Robustness + : -0.007; Robustness - : -0.007; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](s24_edrk >= -0.006 -> y = 0.213) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](srr > 0.037 & y = 0.338) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](s2_hr > -0.003 & y = 0.182) [Discrimination Score: 1.155; Robustness + : -0.182; Robustness - : -0.545; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](SBP < 130.652 -> y = 0.565) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Resp < 18.062 & y = 0.237) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](ALBUMIN >= 3.200 & y = 0.667) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](OXYGEN_SATURATION > 94.700 & y = 0.434) [Discrimination Score: 1.155; Robustness + : -0.434; Robustness - : -0.509; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](TOTAL_BILIRUBIN > 0.700 & y = 0.116) [Discrimination Score: 1.581; Robustness + : -0.116; Robustness - : -0.665; Percent Class + : 1.000; Percent Class - : 0.000]
((LACTIC_ACID <= 1.300) U[0,0] (y = 0.414)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TROPONIN_I <= 0.060) U[1,2] (y = 0.860)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TOTAL_PROTEIN > 6.300) U[0,0] (y = 0.712)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((PARTIAL_THROMBOPLASTIN_TIME < 31.800) U[0,2] (y = 0.009)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](Sgy > 0.000 & y = 0.714) [Discrimination Score: -1.155; Robustness + : -0.714; Robustness - : -0.469; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](ALKALINE_PHOSPHATASE >= 91.000 & y = 0.210) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](ALT_GPT >= 22.000 -> y = 0.667) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AST_GOT >= 27.000) U[0,2] (y = 0.177)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CHLORIDE < 102.000) U[1,1] (y = 0.815)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](CO2 < 26.000 -> y = 0.649) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
((PCO2 < 39.500) U[1,1] (y = 0.447)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](PROTIME_INR <= 1.200 -> y = 0.711) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](SODIUM > 137.000 & y = 0.273) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CALCIUM <= 8.884) U[1,1] (GLUCOSE <= 117.285)) [Discrimination Score: 0.920; Robustness + : 3.789; Robustness - : -0.016; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](HEMOGLOBIN >= 10.223 -> WHITE_BLOOD_CELL_COUNT <= 8.169) [Discrimination Score: -0.372; Robustness + : -1.412; Robustness - : -0.425; Percent Class + : 1.000; Percent Class - : 0.000]
((CREATININE <= 1.076) U[1,2] (GLUCOSE >= 115.935)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](GLUCOSE >= 114.269 & MAGNESIUM <= 1.992) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((PLATELET_COUNT <= 210.646) U[1,1] (WHITE_BLOOD_CELL_COUNT <= 8.334)) [Discrimination Score: 1.000; Robustness + : 2.790; Robustness - : -0.066; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](ALBUMIN >= 3.200 & TOTAL_PROTEIN <= 6.300) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](CREATININE >= 0.873 -> POTASSIUM <= 4.034) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](HEMOGLOBIN >= 10.223 & PLATELET_COUNT <= 212.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](BLOOD_UREA_NITROGEN >= 18.062 & POTASSIUM >= 4.018) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](MAGNESIUM <= 1.978 -> POTASSIUM >= 4.017) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](GLUCOSE >= 109.170 | POTASSIUM <= 4.039) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BLOOD_UREA_NITROGEN >= 13.582) U[1,2] (PHOSPHORUS <= 3.377)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](CREATININE <= 1.017 & PHOSPHORUS <= 3.369) [Discrimination Score: 0.920; Robustness + : 0.075; Robustness - : -0.131; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](CREATININE <= 1.087 -> MAGNESIUM >= 1.914) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](MAGNESIUM <= 1.979 | PHOSPHORUS <= 3.368) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](s24_edrk <= 0.001 -> s8_edrk <= 0.001) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](s2_edrk >= -0.005 | s8_edrk >= -0.007) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((s24_edrk >= -0.007) U[2,2] (s2_edrk <= 0.000)) [Discrimination Score: -0.384; Robustness + : 0.007; Robustness - : 0.007; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BLOOD_UREA_NITROGEN <= 20.500 | PLATELET_COUNT <= 211.988) [Discrimination Score: 0.998; Robustness + : 4.181; Robustness - : -0.012; Percent Class + : 1.000; Percent Class - : 0.000]
((BLOOD_UREA_NITROGEN <= 20.112) U[1,1] (WHITE_BLOOD_CELL_COUNT >= 6.032)) [Discrimination Score: 0.818; Robustness + : 4.865; Robustness - : 2.368; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](CALCIUM <= 8.804 | PLATELET_COUNT <= 211.204) [Discrimination Score: 1.000; Robustness + : 3.054; Robustness - : -0.096; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](CREATININE >= 0.922 -> PLATELET_COUNT <= 211.675) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((GLUCOSE >= 111.007) U[0,1] (PLATELET_COUNT >= 205.925)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CREATININE >= 0.992) U[0,1] (HEMOGLOBIN <= 10.292)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](MAGNESIUM <= 1.985 & WHITE_BLOOD_CELL_COUNT <= 7.592) [Discrimination Score: 0.372; Robustness + : -0.398; Robustness - : -0.680; Percent Class + : 0.000; Percent Class - : 1.000]
((CALCIUM <= 8.820) U[0,1] (WHITE_BLOOD_CELL_COUNT >= 6.963)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((POTASSIUM <= 4.078) U[0,2] (WHITE_BLOOD_CELL_COUNT >= 5.583)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](HEMOGLOBIN <= 10.288 -> PHOSPHORUS >= 3.085) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GLUCOSE >= 110.441 | WHITE_BLOOD_CELL_COUNT >= 6.139) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](PHOSPHORUS >= 3.111 | PLATELET_COUNT <= 210.438) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](HEMOGLOBIN <= 10.289 & MAGNESIUM >= 1.916) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BLOOD_UREA_NITROGEN >= 15.676) U[1,1] (HEMOGLOBIN <= 10.298)) [Discrimination Score: -0.920; Robustness + : 2.883; Robustness - : 5.324; Percent Class + : 0.000; Percent Class - : 1.000]
((CALCIUM <= 8.789) U[0,0] (HEMOGLOBIN >= 10.225)) [Discrimination Score: 0.372; Robustness + : 0.302; Robustness - : 0.077; Percent Class + : 0.000; Percent Class - : 1.000]
((GLUCOSE <= 117.893) U[0,1] (HEMOGLOBIN <= 10.262)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((s24_hr <= 0.000) U[0,1] (s8_hr <= 0.001)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](ICU_Pt_Days <= 3.607 -> LOS >= 2.625) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((direct >= 0.066) U[0,0] (y <= 0.710)) [Discrimination Score: -0.050; Robustness + : 0.710; Robustness - : 0.727; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](direct <= 0.952 -> LOS >= 2.750) [Discrimination Score: 0.757; Robustness + : -0.952; Robustness - : -3.350; Percent Class + : 1.000; Percent Class - : 0.000]
