G[2,2](hr >= 91.392 & Pulse >= 97.754) [Discrimination Score: 1.333; Robustness + : 10.654; Robustness - : -11.611; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](CHLORIDE >= 97.658 -> MAGNESIUM <= 2.144) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](CALCIUM <= 8.890 -> GLUCOSE <= 185.645) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](CHLORIDE <= 101.932 -> CO2 >= 24.319) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 20.753 | POTASSIUM <= 4.295) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((POTASSIUM <= 4.196) U[1,1] (SODIUM <= 136.163)) [Discrimination Score: 0.707; Robustness + : 1.851; Robustness - : 0.196; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](CO2 >= 24.007 & POTASSIUM >= 4.007) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MAGNESIUM <= 2.157) U[0,1] (POTASSIUM <= 4.122)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BLOOD_UREA_NITROGEN <= 20.751 -> CALCIUM <= 8.893) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](PHOSPHORUS <= 3.451 | POTASSIUM >= 4.002) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](CALCIUM <= 8.899 & POTASSIUM >= 4.027) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](GLUCOSE <= 203.647 & MAGNESIUM >= 2.027) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CO2 >= 24.398) U[0,0] (MAGNESIUM <= 2.043)) [Discrimination Score: -0.707; Robustness + : 1.016; Robustness - : 1.602; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](CHLORIDE >= 98.523 & PHOSPHORUS >= 3.129) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((CHLORIDE <= 101.449) U[0,1] (POTASSIUM <= 4.252)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](CHLORIDE >= 97.063 & GLUCOSE >= 121.937) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](s24_edrk <= 0.002 & s8_edrk <= 0.001) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](s24_hr <= 0.001 | s8_hr >= -0.001) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((s24_edrk >= -0.002) U[0,0] (s2_edrk >= -0.005)) [Discrimination Score: -0.585; Robustness + : 0.005; Robustness - : 0.006; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](s2_edrk <= 0.001 & s8_edrk >= 4.42394109411437e-05) [Discrimination Score: 0.881; Robustness + : -3.000; Robustness - : -6.286; Percent Class + : 1.000; Percent Class - : 0.000]
((BLOOD_UREA_NITROGEN >= 19.325) U[0,1] (WHITE_BLOOD_CELL_COUNT >= 8.487)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](CREATININE <= 1.096 -> WHITE_BLOOD_CELL_COUNT >= 8.419) [Discrimination Score: -0.894; Robustness + : -0.349; Robustness - : 0.004; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](BLOOD_UREA_NITROGEN >= 20.072 | HEMOGLOBIN <= 10.191) [Discrimination Score: -0.707; Robustness + : 0.649; Robustness - : 0.928; Percent Class + : 0.000; Percent Class - : 1.000]
((HEMOGLOBIN <= 10.197) U[1,2] (SODIUM <= 136.974)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
