G[1,1](hr >= 86.708 & Pulse >= 67.798) [Discrimination Score: -0.244; Robustness + : -4.540; Robustness - : -1.384; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](n_evts <= 0.486 -> y = 0.012) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Glasgow_Coma_Scale_Total <= 12.538 -> y = 0.918) [Discrimination Score: -7.190; Robustness + : -2.538; Robustness - : 0.440; Percent Class + : 1.000; Percent Class - : 0.000]
((af < 0.910) U[1,1] (y = 0.155)) [Discrimination Score: -5.307; Robustness + : -0.090; Robustness - : 0.838; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](CALCIUM < 9.913 -> y = 0.084) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](CREATININE <= 0.982 -> y = 0.997) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((CHLORIDE < 112.268) U[1,2] (y = 0.592)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((SODIUM < 146.370) U[1,1] (y = 0.425)) [Discrimination Score: -3.430; Robustness + : 0.573; Robustness - : 9.370; Percent Class + : 0.000; Percent Class - : 1.000]
((POTASSIUM <= 3.790) U[0,2] (y = 0.046)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](AF > 0.209 & y = 0.361) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((GLUCOSE >= 133.590) U[0,2] (y = 0.076)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BLOOD_UREA_NITROGEN <= 27.972) U[2,2] (y = 0.537)) [Discrimination Score: -2.218; Robustness + : 1.741; Robustness - : 6.972; Percent Class + : 0.000; Percent Class - : 1.000]
((lds < 2.595) U[0,2] (y = 0.369)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](ICU_Pt_Days > 0.351 & y = 0.306) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](cosen < -0.479 & y = 0.340) [Discrimination Score: 0.495; Robustness + : -0.347; Robustness - : -0.431; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](hr >= 71.411 & y = 0.775) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((SBP >= 135.514) U[1,2] (y = 0.391)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](n_edrk < 0.846 & y = 0.409) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SpO2 <= 95.070 -> y = 0.115) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Pulse >= 67.983 -> y = 0.827) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MET <= 0.262) U[1,2] (y = 0.353)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](edrk <= 27.150 -> y = 0.967) [Discrimination Score: 1.527; Robustness + : -2.738; Robustness - : -11.176; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](LOS > 2.619 -> y = 0.559) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((dfa > 0.540) U[0,1] (y = 0.843)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((death < 0.657) U[0,0] (y = 0.727)) [Discrimination Score: 0.632; Robustness + : 0.657; Robustness - : 0.382; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](s24_edrk > -0.005 -> y = 0.071) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](s8_edrk < 0.002 & y = 0.158) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HEMOGLOBIN > 10.346 & y = 0.514) [Discrimination Score: -0.632; Robustness + : -0.514; Robustness - : -0.506; Percent Class + : 0.000; Percent Class - : 1.000]
((PLATELET_COUNT < 207.231) U[2,2] (y = 0.372)) [Discrimination Score: 0.667; Robustness + : 17.967; Robustness - : -0.445; Percent Class + : 0.000; Percent Class - : 1.000]
((WHITE_BLOOD_CELL_COUNT >= 8.505) U[1,1] (y = 0.370)) [Discrimination Score: 0.667; Robustness + : 1.843; Robustness - : -0.105; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](CO2 < 25.817 -> y = 0.898) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](MAGNESIUM >= 1.924 -> y = 0.701) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((PHOSPHORUS >= 2.815) U[0,1] (y = 0.198)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](tte <= -0.102 & y = 0.461) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](s2_edrk > -0.005 & y = 0.021) [Discrimination Score: 1.155; Robustness + : -0.021; Robustness - : -0.568; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](O2_Flow >= 2.106 -> y = 0.565) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Resp > 12.038 -> y = 0.289) [Discrimination Score: -0.482; Robustness + : -6.655; Robustness - : -5.962; Percent Class + : 1.000; Percent Class - : 0.000]
((Mort >= 0.045) U[2,2] (y = 0.662)) [Discrimination Score: -1.581; Robustness + : -0.045; Robustness - : 0.670; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](Temp > 36.598 -> y = 0.693) [Discrimination Score: -0.268; Robustness + : -0.317; Robustness - : -0.105; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](s2_hr >= -0.001 -> y = 0.223) [Discrimination Score: 0.252; Robustness + : -0.000; Robustness - : -0.001; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](s24_hr <= 0.004 -> y = 0.993) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((s8_hr < 0.004) U[0,1] (y = 0.835)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](TOTAL_BILIRUBIN > 0.700 & y = 0.417) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](OXYGEN_SATURATION <= 94.700 & y = 0.435) [Discrimination Score: 0.632; Robustness + : -0.435; Robustness - : -0.472; Percent Class + : 0.000; Percent Class - : 1.000]
((PROTIME_INR < 1.200) U[0,2] (y = 0.509)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((PARTIAL_THROMBOPLASTIN_TIME >= 31.800) U[1,1] (y = 0.280)) [Discrimination Score: 0.000; Robustness + : -0.000; Robustness - : -0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](TROPONIN_I < 0.060 & y = 0.841) [Discrimination Score: -0.632; Robustness + : -0.841; Robustness - : -0.646; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](LACTIC_ACID < 1.300 -> y = 0.859) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](TOTAL_PROTEIN <= 6.300 -> y = 0.295) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](ALBUMIN <= 3.200 -> y = 0.509) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Sgy < 0.000) U[0,0] (y = 0.984)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](ALKALINE_PHOSPHATASE >= 91.000 -> y = 0.594) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](ALT_GPT > 22.000 & y = 0.118) [Discrimination Score: 0.632; Robustness + : -0.118; Robustness - : -0.336; Percent Class + : 0.000; Percent Class - : 1.000]
((AST_GOT <= 27.000) U[0,2] (y = 0.500)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](PCO2 < 39.500 & y = 0.796) [Discrimination Score: -0.632; Robustness + : -0.796; Robustness - : -0.627; Percent Class + : 1.000; Percent Class - : 0.000]
((CALCIUM <= 10.006) U[1,2] (CREATININE <= 0.918)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](HEMOGLOBIN >= 10.360 & PLATELET_COUNT <= 206.777) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](POTASSIUM >= 3.650 & POTASSIUM <= 3.914) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](PLATELET_COUNT <= 210.441 | WHITE_BLOOD_CELL_COUNT <= 11.181) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](HEMOGLOBIN >= 10.344 | WHITE_BLOOD_CELL_COUNT >= 8.860) [Discrimination Score: 0.667; Robustness + : 1.707; Robustness - : -0.144; Percent Class + : 0.000; Percent Class - : 1.000]
((s24_edrk <= 0.001) U[0,2] (s8_edrk <= 0.003)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 25.237 & GLUCOSE >= 130.646) [Discrimination Score: 2.884; Robustness + : -2.216; Robustness - : -11.646; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Glasgow_Coma_Scale_Total <= 14.711 & n_evts <= 0.790) [Discrimination Score: 29.764; Robustness + : 0.790; Robustness - : -0.266; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](s24_hr >= -0.001 -> s8_hr >= -0.001) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](CALCIUM <= 9.992 | SODIUM >= 141.559) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](CALCIUM <= 10.141 | CHLORIDE >= 111.552) [Discrimination Score: 1.715; Robustness + : 4.816; Robustness - : 1.241; Percent Class + : 0.000; Percent Class - : 1.000]
((CHLORIDE <= 113.892) U[2,2] (CREATININE <= 0.926)) [Discrimination Score: -3.464; Robustness + : 1.031; Robustness - : 11.892; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](CREATININE <= 1.009 | SODIUM >= 143.067) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((af >= 0.187) U[1,2] (n_evts <= 0.446)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](af >= 0.659 | AF >= 0.359) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](GLUCOSE >= 129.517 & SODIUM <= 144.816) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](CHLORIDE <= 113.980 -> GLUCOSE >= 125.626) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](af <= 0.726 -> Glasgow_Coma_Scale_Total >= 10.637) [Discrimination Score: 83538877734671488.000; Robustness + : 0.274; Robustness - : -4.363; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](BLOOD_UREA_NITROGEN <= 25.461 & SODIUM >= 143.891) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](BLOOD_UREA_NITROGEN <= 27.112 & CHLORIDE <= 115.698) [Discrimination Score: -2.499; Robustness + : -0.424; Robustness - : 6.112; Percent Class + : 1.000; Percent Class - : 0.000]
((AF >= 0.118) U[1,2] (Glasgow_Coma_Scale_Total <= 14.170)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AF >= 0.501) U[0,0] (n_evts <= 0.563)) [Discrimination Score: 6.155; Robustness + : 0.563; Robustness - : -0.375; Percent Class + : 0.000; Percent Class - : 1.000]
((af <= 0.759) U[1,2] (cosen <= -0.485)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](CALCIUM >= 9.086 -> POTASSIUM <= 3.900) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen <= -0.012) U[2,2] (Glasgow_Coma_Scale_Total <= 11.979)) [Discrimination Score: -0.128; Robustness + : 1.979; Robustness - : 2.032; Percent Class + : 0.000; Percent Class - : 1.000]
((s24_edrk <= 0.001) U[0,1] (s2_edrk >= -0.003)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](AF <= 0.902 & cosen >= -1.965) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](s2_edrk <= 0.003 -> s8_edrk >= -0.004) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen <= -0.368) U[0,2] (n_evts >= 0.182)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CREATININE <= 0.986) U[0,0] (n_evts <= 0.913)) [Discrimination Score: 4503599627370494.500; Robustness + : 0.913; Robustness - : -0.087; Percent Class + : 0.000; Percent Class - : 1.000]
((CALCIUM <= 9.845) U[0,2] (n_evts >= 0.280)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](CO2 >= 25.694 & PLATELET_COUNT <= 209.040) [Discrimination Score: 0.667; Robustness + : -2.571; Robustness - : -2.960; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](CO2 >= 25.636 | HEMOGLOBIN <= 10.796) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CO2 <= 25.883) U[0,1] (WHITE_BLOOD_CELL_COUNT >= 8.820)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](CALCIUM <= 10.075 -> Glasgow_Coma_Scale_Total >= 10.057) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](CREATININE >= 0.900 & Glasgow_Coma_Scale_Total >= 11.052) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CALCIUM <= 9.886) U[0,2] (GLUCOSE >= 131.954)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](CREATININE >= 0.906 -> GLUCOSE >= 137.550) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](CO2 >= 24.007 | MAGNESIUM <= 1.995) [Discrimination Score: -0.666; Robustness + : 1.401; Robustness - : 1.993; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](CO2 >= 24.447 -> PHOSPHORUS >= 3.161) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
