G[2,2](hr >= 78.115 & Pulse >= 86.672) [Discrimination Score: 0.036; Robustness + : -0.446; Robustness - : -1.243; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](hr >= 81.541 & Pulse >= 76.560) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.412 | AF <= 0.278) & cosen >= -2.228) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.115 -> LOS >= 5.168) [Discrimination Score: 0.101; Robustness + : -0.832; Robustness - : -1.137; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.004) U[1,1] (death = 0.019)) [Discrimination Score: -0.408; Robustness + : -0.004; Robustness - : 0.139; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 19.074 & CREATININE >= 0.748) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 88.831 & Pulse >= 84.299) [Discrimination Score: -0.716; Robustness + : -3.279; Robustness - : 11.121; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.424 | AF <= 0.313) & cosen >= -2.264) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.465 -> LOS >= 2.373) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.007) U[1,2] (death = 0.019)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 19.279 & CREATININE >= 0.706) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((direct > 0.002) U[1,2] (y = 0.381)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((n_evts >= 0.007) U[1,2] (y = 0.769)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Glasgow_Coma_Scale_Total > 14.077 & y = 0.473) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_edrk >= 0.631 -> y = 0.619) [Discrimination Score: -0.854; Robustness + : -0.343; Robustness - : -0.012; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](ICU_Pt_Days <= 3.583 & y = 0.218) [Discrimination Score: 1.774; Robustness + : -0.218; Robustness - : -0.973; Percent Class + : 0.000; Percent Class - : 1.000]
((AF > 0.003) U[0,1] (y = 0.908)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MET < 0.729) U[0,2] (y = 0.088)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](CREATININE < 0.965 -> y = 0.642) [Discrimination Score: -3.052; Robustness + : -0.179; Robustness - : 0.135; Percent Class + : 0.000; Percent Class - : 1.000]
((PARTIAL_THROMBOPLASTIN_TIME >= 25.076) U[0,2] (y = 0.308)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](hr >= 85.735 -> y = 0.097) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](s24_hr > -0.000 & y = 0.487) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((PROTIME_INR >= 1.043) U[1,1] (y = 0.843)) [Discrimination Score: -2.134; Robustness + : 0.004; Robustness - : 0.157; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN < 20.474 & y = 0.948) [Discrimination Score: -1.581; Robustness + : -0.948; Robustness - : -0.647; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](LOS < 10.148 -> y = 0.154) [Discrimination Score: -0.112; Robustness + : -4.148; Robustness - : -3.721; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](death > 0.012 & y = 0.074) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](WHITE_BLOOD_CELL_COUNT > 8.508 & y = 0.525) [Discrimination Score: -1.581; Robustness + : -0.525; Robustness - : -0.489; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](SODIUM > 134.183 & y = 0.095) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](CHLORIDE >= 97.930 & y = 0.125) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HEMOGLOBIN <= 9.726) U[0,1] (y = 0.647)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((tte < -0.043) U[1,2] (y = 0.173)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](O2_Flow > 2.066 & y = 0.977) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](af > 0.003 & y = 0.538) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](TROPONIN_I < 6.853 -> y = 0.352) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((CALCIUM >= 7.936) U[0,2] (y = 0.410)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((SpO2 < 96.491) U[0,1] (y = 0.255)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Mort > 0.014 & y = 0.471) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](PHOSPHORUS > 1.811 & y = 0.734) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((GLUCOSE < 204.179) U[0,2] (y = 0.046)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](s8_hr >= -0.001 & y = 0.124) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](MAGNESIUM <= 1.952 & y = 0.254) [Discrimination Score: 2.449; Robustness + : -0.254; Robustness - : -0.676; Percent Class + : 0.000; Percent Class - : 1.000]
((CO2 >= 26.368) U[1,1] (y = 0.162)) [Discrimination Score: 1.222; Robustness + : 2.059; Robustness - : -0.309; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](cosen > -2.378 & y = 0.089) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((SBP > 64.837) U[0,2] (y = 0.759)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](Pulse > 76.925 -> y = 0.413) [Discrimination Score: 0.409; Robustness + : -10.378; Robustness - : -19.647; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](dfa > 0.463 & y = 0.885) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](s24_edrk <= 0.003 & y = 0.527) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](s8_edrk < 0.002 -> y = 0.151) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((s2_edrk < 0.001) U[0,0] (y = 0.643)) [Discrimination Score: -0.326; Robustness + : 0.001; Robustness - : 0.002; Percent Class + : 0.000; Percent Class - : 1.000]
((edrk >= 12.474) U[1,2] (y = 0.863)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Resp <= 20.166) U[0,2] (y = 0.585)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](s2_hr >= -0.001 & y = 0.288) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Temp > 36.474 & y = 0.896) [Discrimination Score: -1.183; Robustness + : -0.896; Robustness - : -0.439; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](POTASSIUM > 3.824 & y = 0.156) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](srr < 0.099 -> y = 0.920) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](lds < 2.044 & y = 0.814) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((PLATELET_COUNT < 263.445) U[1,1] (y = 0.306)) [Discrimination Score: -0.021; Robustness + : 50.654; Robustness - : 51.445; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](TOTAL_BILIRUBIN < 0.700 & y = 0.493) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](ALBUMIN < 3.200 & y = 0.313) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((OXYGEN_SATURATION <= 94.700) U[0,0] (y = 0.390)) [Discrimination Score: 0.000; Robustness + : -0.000; Robustness - : -0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](TOTAL_PROTEIN < 6.300 & y = 0.303) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](LACTIC_ACID < 1.300 -> y = 0.952) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Sgy > 0.000 & y = 0.965) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](ALKALINE_PHOSPHATASE <= 91.000 & y = 0.179) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](ALT_GPT > 22.000 -> y = 0.966) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](AST_GOT > 27.000 -> y = 0.150) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](PCO2 < 39.500 -> y = 0.491) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](s24_edrk >= -0.003 -> s8_edrk >= -0.002) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](PARTIAL_THROMBOPLASTIN_TIME <= 26.475 | PROTIME_INR <= 1.077) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](HEMOGLOBIN <= 9.664 -> PROTIME_INR >= 1.042) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((CO2 <= 30.810) U[0,1] (HEMOGLOBIN >= 9.477)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BLOOD_UREA_NITROGEN <= 19.808) U[1,2] (SODIUM <= 135.307)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](CALCIUM <= 9.077 & PHOSPHORUS <= 3.090) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](direct <= 0.973 | y >= 0.007) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](CALCIUM >= 8.285 -> SODIUM <= 135.806) [Discrimination Score: -0.858; Robustness + : -1.211; Robustness - : -0.615; Percent Class + : 1.000; Percent Class - : 0.000]
((PROTIME_INR >= 1.064) U[1,1] (TROPONIN_I >= 4.904)) [Discrimination Score: 1.159; Robustness + : 2.219; Robustness - : 0.136; Percent Class + : 0.000; Percent Class - : 1.000]
((PLATELET_COUNT <= 216.367) U[0,1] (POTASSIUM >= 3.790)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](CHLORIDE >= 99.306 & TROPONIN_I >= 4.583) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((CHLORIDE <= 100.830) U[0,0] (PROTIME_INR >= 1.060)) [Discrimination Score: 1.030; Robustness + : 1.710; Robustness - : 0.140; Percent Class + : 0.000; Percent Class - : 1.000]
((Glasgow_Coma_Scale_Total >= 14.214) U[2,2] (MET >= 0.004)) [Discrimination Score: -0.408; Robustness + : 0.786; Robustness - : 0.816; Percent Class + : 0.000; Percent Class - : 1.000]
((n_evts >= 0.053) U[0,1] (y >= 0.035)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](s2_edrk <= 0.002 -> s8_edrk >= -0.006) [Discrimination Score: 0.956; Robustness + : -0.006; Robustness - : -0.008; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](CO2 >= 26.360 -> PROTIME_INR <= 1.119) [Discrimination Score: -1.224; Robustness + : -2.112; Robustness - : 0.081; Percent Class + : 1.000; Percent Class - : 0.000]
((HEMOGLOBIN >= 8.867) U[0,1] (PARTIAL_THROMBOPLASTIN_TIME <= 30.650)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((s24_edrk <= 0.001) U[0,0] (s2_edrk <= 0.001)) [Discrimination Score: -0.341; Robustness + : 0.001; Robustness - : 0.003; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](CREATININE <= 0.825 -> PROTIME_INR <= 1.136) [Discrimination Score: -2.704; Robustness + : -0.096; Robustness - : 0.064; Percent Class + : 0.000; Percent Class - : 1.000]
((HEMOGLOBIN <= 9.792) U[1,1] (TROPONIN_I <= 9.522)) [Discrimination Score: -1.423; Robustness + : 4.211; Robustness - : 9.462; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](CREATININE <= 0.834 -> HEMOGLOBIN >= 9.430) [Discrimination Score: 1.796; Robustness + : -0.281; Robustness - : -0.770; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](death >= 0.001 & tte >= -2.671) [Discrimination Score: 0.054; Robustness + : -0.001; Robustness - : -0.033; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](death >= 0.013 -> Mort <= 0.085) [Discrimination Score: 0.583; Robustness + : -0.085; Robustness - : -0.329; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](MAGNESIUM >= 1.833 -> WHITE_BLOOD_CELL_COUNT >= 9.338) [Discrimination Score: -1.111; Robustness + : -1.664; Robustness - : -0.167; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](CO2 <= 27.942 -> TROPONIN_I >= 2.517) [Discrimination Score: -1.643; Robustness + : -4.711; Robustness - : -1.942; Percent Class + : 0.000; Percent Class - : 1.000]
((CO2 >= 25.081) U[0,2] (POTASSIUM >= 3.586)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CO2 <= 30.766) U[0,2] (PLATELET_COUNT >= 178.120)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](cosen <= -0.845 | srr <= 0.124) [Discrimination Score: 0.272; Robustness + : 1.281; Robustness - : 1.056; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](CREATININE >= 0.736 | PARTIAL_THROMBOPLASTIN_TIME <= 30.497) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](PARTIAL_THROMBOPLASTIN_TIME <= 31.079 | TROPONIN_I <= 8.232) [Discrimination Score: -1.400; Robustness + : 7.235; Robustness - : 8.172; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](CHLORIDE >= 98.538 & CO2 >= 26.059) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](direct >= 0.011 | n_evts <= 0.607) [Discrimination Score: 0.094; Robustness + : 0.607; Robustness - : 0.560; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](GLUCOSE <= 170.831 | PLATELET_COUNT <= 247.072) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](death <= 0.961 | MET >= 0.002) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GLUCOSE >= 119.655 | POTASSIUM <= 4.300) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((CREATININE >= 0.720) U[1,1] (TROPONIN_I >= 0.061)) [Discrimination Score: 1.333; Robustness + : 5.513; Robustness - : 0.380; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN >= 13.777 & WHITE_BLOOD_CELL_COUNT <= 12.873) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Mort >= 0.015 | n_evts >= 0.038) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((ICU_Pt_Days <= 3.931) U[1,1] (LOS <= 8.882)) [Discrimination Score: -0.153; Robustness + : 2.882; Robustness - : 3.324; Percent Class + : 0.000; Percent Class - : 1.000]
