G[0,0](hr >= 109.201 & Pulse >= 107.742) [Discrimination Score: 0.727; Robustness + : -3.519; Robustness - : -21.599; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](hr >= 87.824 & Pulse >= 103.571) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.377 | AF <= 0.275) & cosen >= -2.053) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.146 -> LOS >= 4.661) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.004) U[0,1] (death = 0.016)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 14.958 & CREATININE >= 0.751) [Discrimination Score: 2.828; Robustness + : -0.650; Robustness - : -6.042; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 85.244 & Pulse >= 76.190) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.112 | AF <= 0.389) & cosen >= -2.169) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.256 -> LOS >= 5.183) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.001) U[1,2] (death = 0.016)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 15.623 & CREATININE >= 0.815) [Discrimination Score: 2.828; Robustness + : -0.633; Robustness - : -5.377; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](direct >= 0.027 & y = 0.148) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.395 -> y = 0.460) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((ICU_Pt_Days >= 0.024) U[0,1] (y = 0.242)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Glasgow_Coma_Scale_Total < 14.990) U[0,2] (y = 0.087)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](n_edrk <= 0.974 -> y = 0.481) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](MET >= 0.000 & y = 0.523) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AF > 0.004) U[2,2] (y = 0.789)) [Discrimination Score: -2.750; Robustness + : -0.004; Robustness - : -0.004; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](WHITE_BLOOD_CELL_COUNT >= 4.729 -> y = 0.570) [Discrimination Score: 2.906; Robustness + : -0.316; Robustness - : -3.671; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](BLOOD_UREA_NITROGEN < 11.919 & y = 0.800) [Discrimination Score: 2.828; Robustness + : -1.720; Robustness - : -9.081; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](HEMOGLOBIN < 9.573 -> y = 0.596) [Discrimination Score: -1.697; Robustness + : -0.133; Robustness - : 0.486; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](CREATININE <= 1.012 & y = 0.906) [Discrimination Score: -1.155; Robustness + : -0.906; Robustness - : -0.442; Percent Class + : 0.000; Percent Class - : 1.000]
((SBP >= 143.456) U[0,1] (y = 0.488)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](GLUCOSE < 103.365 -> y = 0.642) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](CO2 > 22.257 & y = 0.871) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](MAGNESIUM > 1.646 -> y = 0.688) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((PLATELET_COUNT > 218.605) U[0,2] (y = 0.914)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](LOS >= 2.432 & y = 0.345) [Discrimination Score: 1.155; Robustness + : -0.345; Robustness - : -0.522; Percent Class + : 1.000; Percent Class - : 0.000]
((CALCIUM > 9.012) U[0,1] (y = 0.707)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](death <= 0.378 -> y = 0.754) [Discrimination Score: -0.610; Robustness + : -0.378; Robustness - : -0.146; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](SpO2 > 92.344 -> y = 0.071) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](af < 0.059 & y = 0.593) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](tte <= -0.029 & y = 0.586) [Discrimination Score: -1.155; Robustness + : -0.586; Robustness - : -0.488; Percent Class + : 1.000; Percent Class - : 0.000]
((srr >= 0.011) U[0,1] (y = 0.134)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](Pulse >= 93.498 -> y = 0.860) [Discrimination Score: -0.806; Robustness + : -18.297; Robustness - : -2.500; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](dfa <= 0.957 -> y = 0.705) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](O2_Flow < 5.290 & y = 0.885) [Discrimination Score: -0.558; Robustness + : -0.885; Robustness - : -0.563; Percent Class + : 0.000; Percent Class - : 1.000]
((Mort < 0.126) U[0,1] (y = 0.966)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((s24_hr > -0.001) U[1,2] (y = 0.559)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](CHLORIDE < 102.831 & y = 0.595) [Discrimination Score: -1.155; Robustness + : -0.595; Robustness - : -0.486; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](SODIUM < 135.846 -> y = 0.210) [Discrimination Score: -1.247; Robustness + : -1.058; Robustness - : 0.541; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Resp >= 15.527 -> y = 0.645) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](AST_GOT >= 26.418 & y = 0.059) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](ALKALINE_PHOSPHATASE <= 93.918 & y = 0.209) [Discrimination Score: -0.497; Robustness + : -1.387; Robustness - : -0.542; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](TOTAL_PROTEIN >= 6.312 -> y = 0.057) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](ALT_GPT >= 27.993 -> y = 0.588) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](ALBUMIN <= 3.332 -> y = 0.982) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](TOTAL_BILIRUBIN <= 0.902 & y = 0.955) [Discrimination Score: -1.155; Robustness + : -0.955; Robustness - : -0.435; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](s24_edrk > -0.007 -> y = 0.078) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((s8_edrk <= 0.002) U[0,2] (y = 0.468)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](edrk <= 32.278 & y = 0.692) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((cosen <= -1.147) U[0,2] (y = 0.568)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((s2_edrk >= -0.002) U[2,2] (y = 0.829)) [Discrimination Score: 0.054; Robustness + : 0.002; Robustness - : 0.001; Percent Class + : 0.000; Percent Class - : 1.000]
((hr < 134.966) U[1,1] (y = 0.092)) [Discrimination Score: -0.641; Robustness + : 25.969; Robustness - : 42.971; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](PHOSPHORUS < 3.488 -> y = 0.848) [Discrimination Score: -0.493; Robustness + : -0.182; Robustness - : 0.012; Percent Class + : 1.000; Percent Class - : 0.000]
((Temp >= 36.643) U[0,0] (y = 0.593)) [Discrimination Score: -0.346; Robustness + : 0.026; Robustness - : 0.232; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](lds >= 0.763 -> y = 0.616) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((s8_hr >= -0.001) U[0,2] (y = 0.536)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((PROTIME_INR >= 1.114) U[0,1] (y = 0.474)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](POTASSIUM < 4.018 -> y = 0.557) [Discrimination Score: -0.088; Robustness + : -0.032; Robustness - : -0.018; Percent Class + : 1.000; Percent Class - : 0.000]
((s2_hr <= 0.006) U[1,1] (y = 0.932)) [Discrimination Score: 0.007; Robustness + : 0.007; Robustness - : 0.006; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](LACTIC_ACID > 1.300 & y = 0.465) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](PARTIAL_THROMBOPLASTIN_TIME > 31.800 & y = 0.901) [Discrimination Score: -1.155; Robustness + : -0.901; Robustness - : -0.443; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](TROPONIN_I <= 0.060 -> y = 0.702) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((OXYGEN_SATURATION >= 94.700) U[1,1] (y = 0.906)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Sgy > 0.000 & y = 0.747) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](PCO2 < 39.500 -> y = 0.262) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](ALKALINE_PHOSPHATASE >= 92.236 & ALT_GPT >= 29.377) [Discrimination Score: 0.834; Robustness + : -2.396; Robustness - : -7.377; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](ALBUMIN >= 3.272 | AST_GOT >= 26.401) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](POTASSIUM <= 4.020 -> POTASSIUM <= 4.098) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ALT_GPT <= 31.069) U[2,2] (TOTAL_PROTEIN >= 6.353)) [Discrimination Score: -0.834; Robustness + : 5.408; Robustness - : 9.069; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](AST_GOT <= 26.772 & TOTAL_BILIRUBIN >= 0.743) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ALT_GPT <= 31.398) U[1,2] (AST_GOT >= 26.462)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AST_GOT >= 26.511) U[1,2] (TOTAL_PROTEIN >= 6.320)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ALBUMIN <= 3.430) U[2,2] (ALKALINE_PHOSPHATASE >= 91.115)) [Discrimination Score: 0.834; Robustness + : 2.550; Robustness - : 0.230; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](ALBUMIN >= 3.236 -> TOTAL_BILIRUBIN <= 1.170) [Discrimination Score: 0.834; Robustness + : -0.386; Robustness - : -0.470; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](ALBUMIN >= 3.209 -> ALT_GPT <= 31.263) [Discrimination Score: 0.834; Robustness + : -5.582; Robustness - : -9.263; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](ALBUMIN >= 3.280 | TOTAL_PROTEIN >= 6.372) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((TOTAL_BILIRUBIN >= 0.750) U[0,0] (TOTAL_PROTEIN >= 6.350)) [Discrimination Score: 0.834; Robustness + : 0.155; Robustness - : -0.050; Percent Class + : 0.000; Percent Class - : 1.000]
((ALKALINE_PHOSPHATASE >= 92.722) U[0,1] (TOTAL_PROTEIN >= 6.371)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](ALT_GPT <= 32.032 & TOTAL_BILIRUBIN <= 0.993) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((s24_edrk >= -0.003) U[0,1] (s8_edrk <= 0.002)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BLOOD_UREA_NITROGEN <= 10.827) U[2,2] (WHITE_BLOOD_CELL_COUNT >= 4.803)) [Discrimination Score: -1.035; Robustness + : 2.472; Robustness - : 3.597; Percent Class + : 0.000; Percent Class - : 1.000]
((HEMOGLOBIN >= 9.329) U[0,0] (WHITE_BLOOD_CELL_COUNT >= 4.855)) [Discrimination Score: -2.935; Robustness + : 0.403; Robustness - : 3.545; Percent Class + : 0.000; Percent Class - : 1.000]
((BLOOD_UREA_NITROGEN <= 19.961) U[0,2] (CREATININE <= 0.889)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BLOOD_UREA_NITROGEN >= 7.435 & MAGNESIUM <= 1.892) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](CREATININE <= 1.013 & WHITE_BLOOD_CELL_COUNT >= 4.984) [Discrimination Score: -0.926; Robustness + : -0.298; Robustness - : -0.087; Percent Class + : 1.000; Percent Class - : 0.000]
((BLOOD_UREA_NITROGEN >= 8.805) U[0,1] (HEMOGLOBIN >= 9.276)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](CHLORIDE <= 101.898 | PROTIME_INR >= 1.131) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](GLUCOSE <= 108.961 -> WHITE_BLOOD_CELL_COUNT <= 5.319) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((CREATININE >= 0.774) U[0,2] (MAGNESIUM <= 1.954)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](CREATININE >= 0.827 & HEMOGLOBIN >= 9.132) [Discrimination Score: -2.631; Robustness + : -0.017; Robustness - : 0.273; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](GLUCOSE >= 85.308 -> PLATELET_COUNT >= 222.934) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](CHLORIDE >= 99.593 -> SODIUM >= 134.508) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CO2 >= 21.141) U[0,0] (CREATININE <= 0.837)) [Discrimination Score: -2.676; Robustness + : 1.054; Robustness - : 4.859; Percent Class + : 0.000; Percent Class - : 1.000]
((GLUCOSE <= 116.434) U[1,2] (HEMOGLOBIN >= 9.156)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](direct >= 0.020 | y >= 0.009) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](CREATININE <= 0.907 -> GLUCOSE <= 105.709) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((CO2 <= 22.296) U[1,1] (WHITE_BLOOD_CELL_COUNT >= 4.820)) [Discrimination Score: -2.115; Robustness + : 1.148; Robustness - : 3.580; Percent Class + : 0.000; Percent Class - : 1.000]
((HEMOGLOBIN <= 9.937) U[1,1] (MAGNESIUM <= 1.800)) [Discrimination Score: 2.686; Robustness + : 0.501; Robustness - : -0.200; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 15.479 | CO2 >= 20.578) [Discrimination Score: 1.273; Robustness + : 6.841; Robustness - : 5.422; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](MAGNESIUM >= 1.595 & WHITE_BLOOD_CELL_COUNT <= 7.996) [Discrimination Score: 2.317; Robustness + : -0.037; Robustness - : -0.404; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN >= 8.799 & GLUCOSE <= 115.836) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](ICU_Pt_Days >= 0.110 -> n_evts >= 0.020) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](s2_edrk >= -0.006 | s8_edrk <= 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
