G[1,1](Chloride >= 3.971 & HCO3 >= 0.000) [Discrimination Score: 8942439230232838.000; Robustness + : 0.000; Robustness - : -3.971; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 14.420 | Hct <= 19.482) -> WBC >= 1.756) & Platelets >= 21.192) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 6.148 & Potassium <= 5.325) & Magnesium >= 0.303) [Discrimination Score: 0.303; Robustness + : 0.000; Robustness - : -0.303; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 7.654 & Potassium < 2.599) & Magnesium < 1.275) & Phosphate < 3.166) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.134 & Magnesium > 0.035) -> Calcium < 1.643) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 2.883) U[0,2] (SBP <= 115.033)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 26.999 & Creatinine >= 0.283) [Discrimination Score: 0.283; Robustness + : 0.000; Robustness - : -0.283; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 0.089 & HCO3 >= 0.000) [Discrimination Score: 0.089; Robustness + : 0.000; Robustness - : -0.089; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 8.302 | Hct <= 32.382) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 189.643 -> WBC >= 1.506) [Discrimination Score: 189.643; Robustness + : 0.000; Robustness - : -189.643; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 6.777 | Hct <= 36.328) -> WBC >= 1.101) & Platelets >= 34.896) [Discrimination Score: 36.328; Robustness + : 0.000; Robustness - : -36.328; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 7.606 & Potassium <= 4.654) & Magnesium >= 0.318) [Discrimination Score: -0.113; Robustness + : 0.000; Robustness - : 0.092; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 8.046 & Potassium < 3.765) & Magnesium < 0.614) & Phosphate < 3.205) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.187 & Magnesium > 0.247) -> Calcium < 7.725) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 31.316) U[0,0] (SBP <= 111.381)) [Discrimination Score: -7.764; Robustness + : 0.000; Robustness - : 104.642; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 23.832 & Creatinine >= 0.103) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 7.021 & HCO3 >= 0.000) [Discrimination Score: 1.976; Robustness + : 0.000; Robustness - : -5.397; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 3.177 | Hct <= 25.433) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 209.816 -> WBC >= 1.231) [Discrimination Score: 7382230043806098.000; Robustness + : 0.000; Robustness - : -209.816; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 3.587 | Hct <= 29.616) -> WBC >= 0.094) & Platelets >= 34.861) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 1.896 & Potassium <= 2.104) & Magnesium >= 0.024) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 3.470 & Potassium < 3.980) & Magnesium < 1.680) & Phosphate < 3.345) [Discrimination Score: -1.680; Robustness + : 0.000; Robustness - : 1.680; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.335 & Magnesium > 0.071) -> Calcium < 4.278) [Discrimination Score: 4.278; Robustness + : 0.000; Robustness - : -4.278; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 50.272) U[0,0] (SBP <= 106.501)) [Discrimination Score: -6.416; Robustness + : 0.000; Robustness - : 98.801; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 9.436 & Creatinine >= 0.122) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 2.603 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 4.284 | Hct <= 40.930) [Discrimination Score: -40.930; Robustness + : 0.000; Robustness - : 40.930; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 97.724 -> WBC >= 1.258) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 3.562 | Hct <= 44.840) -> WBC >= 0.225) & Platelets >= 2.390) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 2.446 & Potassium <= 2.034) & Magnesium >= 0.165) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 4.066 & Potassium < 4.834) & Magnesium < 0.839) & Phosphate < 3.526) [Discrimination Score: -0.523; Robustness + : 0.000; Robustness - : 0.429; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.175 & Magnesium > 0.261) -> Calcium < 7.354) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 24.406) U[0,0] (SBP <= 106.358)) [Discrimination Score: -11.717; Robustness + : 0.000; Robustness - : 102.006; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 13.249 & Creatinine >= 0.253) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 4.388 & HCO3 >= 0.000) [Discrimination Score: 1.936; Robustness + : 0.000; Robustness - : -3.290; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 5.367 | Hct <= 44.521) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 224.201 -> WBC >= 1.425) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 8.606 | Hct <= 17.799) -> WBC >= 1.568) & Platelets >= 33.764) [Discrimination Score: 33.764; Robustness + : 0.000; Robustness - : -33.764; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 6.128 & Potassium <= 1.963) & Magnesium >= 0.208) [Discrimination Score: 7494553904046914.000; Robustness + : 0.000; Robustness - : -0.208; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 7.543 & Potassium < 5.176) & Magnesium < 1.137) & Phosphate < 3.400) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.113 & Magnesium > 0.115) -> Calcium < 2.677) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 7.664) U[0,1] (SBP <= 114.300)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 19.041 & Creatinine >= 0.168) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HR <= 62.745) U[0,2] (SepsisLabel = 0.533)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((O2Sat <= 99.105) U[0,0] (SepsisLabel = 0.854)) [Discrimination Score: -8473843622323677.000; Robustness + : 0.000; Robustness - : 30.105; Percent Class + : 0.000; Percent Class - : 1.000]
((SBP >= 17.488) U[1,1] (SepsisLabel = 0.854)) [Discrimination Score: 0.854; Robustness + : 0.000; Robustness - : -0.854; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](MAP >= 49.441 & SepsisLabel = 0.154) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](EtCO2 < 24.230 & SepsisLabel = 0.685) [Discrimination Score: 0.511; Robustness + : 0.000; Robustness - : -43.228; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](DBP > 27.887 -> SepsisLabel = 0.534) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Resp >= 1.860 & SepsisLabel = 0.619) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Glucose >= 2.509 & SepsisLabel = 0.340) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Temp < 37.624 & SepsisLabel = 0.245) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Potassium >= 1.368 -> SepsisLabel = 0.108) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Calcium < 2.876) U[0,0] (SepsisLabel = 0.256)) [Discrimination Score: -2.876; Robustness + : 0.000; Robustness - : 2.876; Percent Class + : 0.000; Percent Class - : 1.000]
((Magnesium < 1.274) U[0,1] (SepsisLabel = 0.433)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Hgb < 4.532 -> SepsisLabel = 0.529) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Hct < 32.786) U[0,2] (SepsisLabel = 0.968)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Creatinine < 0.971 -> SepsisLabel = 0.224) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets < 50.195 -> SepsisLabel = 0.972) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](BUN > 4.029 -> SepsisLabel = 0.846) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](WBC > 1.169 & SepsisLabel = 0.310) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Alkalinephos < 30.591) U[0,1] (SepsisLabel = 0.025)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](pH > 0.320 -> SepsisLabel = 0.561) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](AST >= 0.324 -> SepsisLabel = 0.304) [Discrimination Score: -0.304; Robustness + : 0.000; Robustness - : 0.304; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Lactate <= 1.339 & SepsisLabel = 0.114) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Bilirubin_total >= 0.011 & SepsisLabel = 0.025) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](FiO2 <= 0.191 & SepsisLabel = 0.381) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((PaCO2 >= 1.592) U[0,2] (SepsisLabel = 0.181)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Chloride > 0.626) U[1,1] (SepsisLabel = 0.926)) [Discrimination Score: 0.626; Robustness + : 0.000; Robustness - : -0.626; Percent Class + : 0.000; Percent Class - : 1.000]
((Phosphate >= 0.052) U[1,2] (SepsisLabel = 0.160)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SaO2 < 64.779 & SepsisLabel = 0.855) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](BaseExcess <= 0.000 & SepsisLabel = 0.452) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](HCO3 < 0.000 -> SepsisLabel = 0.056) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Bilirubin_direct >= 0.000 -> SepsisLabel = 0.739) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((TroponinI >= 0.000) U[2,2] (SepsisLabel = 0.640)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](PTT < 0.000 -> SepsisLabel = 0.039) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Fibrinogen > 0.000) U[1,2] (SepsisLabel = 0.809)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Lactate <= 0.716) U[0,2] (PaCO2 <= 26.890)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((FiO2 <= 0.576 & pH <= 3.147) & PaCO2 <= 2.047) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((Chloride <= 11.377 & Lactate <= 1.514) | MAP >= 0.043) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Chloride <= 94.235) U[1,2] (Chloride >= 7.874)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((HR >= 28.788 | SepsisLabel <= 0.948) -> BaseExcess >= 0.719) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Chloride <= 80.769 -> SaO2 >= 2.592) -> Calcium <= 26.211) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Chloride <= 42.013) U[1,2] (PaCO2 <= 7.238)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((FiO2 >= 0.047 -> PaCO2 <= 9.844) & Calcium >= 2.972) | PTT <= 37.884) [Discrimination Score: -5.494; Robustness + : 0.000; Robustness - : 34.724; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((PaCO2 <= 40.413 | SaO2 >= 2.052) | Fibrinogen <= 85.793) & HCO3 >= 3.856) [Discrimination Score: 3.856; Robustness + : 0.000; Robustness - : -3.856; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Creatinine <= 1.103 | Hct >= 7.114) -> Creatinine <= 31.704) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Hct <= 36.440 | Hgb <= 4.930) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](Creatinine <= 0.753 -> Hgb <= 6.154) [Discrimination Score: 2.348; Robustness + : 0.000; Robustness - : -5.073; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((Hgb >= 1.532 | Magnesium <= 1.189) -> HCO3 <= 1.512) & pH <= 1.647) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Hct <= 11.588 & Magnesium >= 0.007) -> FiO2 <= 1.124) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
