G[0,0](Chloride >= 15.300 & HCO3 >= 4.015) [Discrimination Score: 3.065; Robustness + : 0.000; Robustness - : -12.875; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 4.149 & Potassium <= 4.942) & Magnesium >= 0.008) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 4.392 & Potassium < 4.531) & Magnesium < 1.277) & Phosphate < 2.310) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.415 & Magnesium > 0.240) -> Calcium < 5.452) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 64.915) U[0,2] (SBP <= 54.758)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 15.838 & Creatinine >= 0.117) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 18.523 & HCO3 >= 2.547) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 7.759 | Hct <= 20.234) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 183.950 -> WBC >= 0.214) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 7.286 | Hct <= 29.580) -> WBC >= 0.712) & Platelets >= 11.032) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 4.994 & Potassium <= 4.798) & Magnesium >= 0.107) [Discrimination Score: 0.107; Robustness + : 0.000; Robustness - : -0.107; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 9.360 & Potassium < 3.065) & Magnesium < 0.909) & Phosphate < 4.890) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.155 & Magnesium > 0.380) -> Calcium < 2.688) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 72.301) U[0,1] (SBP <= 45.781)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 27.708 & Creatinine >= 0.254) [Discrimination Score: 0.254; Robustness + : 0.000; Robustness - : -0.254; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 7.302 & HCO3 >= 1.468) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 10.805 | Hct <= 28.403) [Discrimination Score: -28.403; Robustness + : 0.000; Robustness - : 28.403; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 281.498 -> WBC >= 0.369) [Discrimination Score: 281.498; Robustness + : 0.000; Robustness - : -281.498; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 10.023 | Hct <= 15.316) -> WBC >= 0.968) & Platelets >= 3.651) [Discrimination Score: 15.316; Robustness + : 0.000; Robustness - : -15.316; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 4.409 & Potassium <= 2.159) & Magnesium >= 0.080) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 3.794 & Potassium < 2.515) & Magnesium < 0.760) & Phosphate < 2.672) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.570 & Magnesium > 0.349) -> Calcium < 7.323) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 64.921) U[0,0] (SBP <= 67.019)) [Discrimination Score: -2.650; Robustness + : 0.000; Robustness - : 48.659; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 11.020 & Creatinine >= 0.120) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 14.238 & HCO3 >= 0.657) [Discrimination Score: 14.238; Robustness + : 0.000; Robustness - : -14.238; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 5.770 | Hct <= 33.427) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 373.113 -> WBC >= 0.988) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 10.527 | Hct <= 29.423) -> WBC >= 0.032) & Platelets >= 24.200) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 8.708 & Potassium <= 1.864) & Magnesium >= 0.187) [Discrimination Score: 0.187; Robustness + : 0.000; Robustness - : -0.187; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 2.176 & Potassium < 2.750) & Magnesium < 2.023) & Phosphate < 3.243) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.533 & Magnesium > 0.327) -> Calcium < 9.315) [Discrimination Score: 9.315; Robustness + : 0.000; Robustness - : -9.315; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 66.033) U[0,1] (SBP <= 33.048)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 27.731 & Creatinine >= 0.099) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 10.277 & HCO3 >= 2.543) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 12.725 | Hct <= 6.182) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 222.817 -> WBC >= 1.223) [Discrimination Score: 222.817; Robustness + : 0.000; Robustness - : -222.817; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 8.304 | Hct <= 35.010) -> WBC >= 1.102) & Platelets >= 3.479) [Discrimination Score: 35.010; Robustness + : 0.000; Robustness - : -35.010; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 6.305 & Potassium <= 5.007) & Magnesium >= 0.419) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 8.928 & Potassium < 4.186) & Magnesium < 2.285) & Phosphate < 2.306) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 1.042 & Magnesium > 0.079) -> Calcium < 3.298) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 74.496) U[0,2] (SBP <= 43.546)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 31.472 & Creatinine >= 0.279) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 11.916 & HCO3 >= 4.275) [Discrimination Score: 11.916; Robustness + : 0.000; Robustness - : -11.916; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 10.842 | Hct <= 10.183) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 236.912 -> WBC >= 0.289) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 6.046 | Hct <= 14.533) -> WBC >= 1.155) & Platelets >= 18.917) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 5.080 & Potassium <= 1.974) & Magnesium >= 0.386) [Discrimination Score: 0.386; Robustness + : 0.000; Robustness - : -0.386; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 5.419 & Potassium < 2.241) & Magnesium < 1.936) & Phosphate < 4.180) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.339 & Magnesium > 0.105) -> Calcium < 2.773) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 62.402) U[2,2] (SBP <= 71.702)) [Discrimination Score: -71.702; Robustness + : 0.000; Robustness - : 71.702; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 27.010 & Creatinine >= 0.079) [Discrimination Score: 0.079; Robustness + : 0.000; Robustness - : -0.079; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 3.746 & HCO3 >= 0.514) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 6.991 | Hct <= 27.998) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 137.377 -> WBC >= 0.570) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 2.911 | Hct <= 5.401) -> WBC >= 0.623) & Platelets >= 8.279) [Discrimination Score: 8.279; Robustness + : 0.000; Robustness - : -8.279; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 3.387 & Potassium <= 1.450) & Magnesium >= 0.018) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 4.662 & Potassium < 4.952) & Magnesium < 0.740) & Phosphate < 4.120) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 1.087 & Magnesium > 0.199) -> Calcium < 5.791) [Discrimination Score: 1.655; Robustness + : 0.000; Robustness - : -4.294; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 63.134) U[0,1] (SBP <= 51.145)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 20.659 & Creatinine >= 0.024) [Discrimination Score: -0.496; Robustness + : 0.000; Robustness - : 0.147; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 19.245 & HCO3 >= 4.495) [Discrimination Score: 4.004; Robustness + : 0.000; Robustness - : -16.820; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 3.920 | Hct <= 22.735) [Discrimination Score: -22.735; Robustness + : 0.000; Robustness - : 22.735; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 259.084 -> WBC >= 1.242) [Discrimination Score: 259.084; Robustness + : 0.000; Robustness - : -259.084; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 5.563 | Hct <= 9.784) -> WBC >= 0.607) & Platelets >= 24.128) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 6.581 & Potassium <= 4.279) & Magnesium >= 0.206) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 7.360 & Potassium < 4.332) & Magnesium < 0.602) & Phosphate < 4.767) [Discrimination Score: 0.563; Robustness + : 0.000; Robustness - : -23.208; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.960 & Magnesium > 0.488) -> Calcium < 8.319) [Discrimination Score: 8.319; Robustness + : 0.000; Robustness - : -8.319; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 59.293) U[1,1] (SBP <= 50.406)) [Discrimination Score: -50.406; Robustness + : 0.000; Robustness - : 50.406; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 21.614 & Creatinine >= 0.162) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 6.876 & HCO3 >= 2.512) [Discrimination Score: 3.061; Robustness + : 0.000; Robustness - : -5.785; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 2.197 | Hct <= 10.369) [Discrimination Score: -10.369; Robustness + : 0.000; Robustness - : 10.369; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 65.217 -> WBC >= 1.261) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 5.259 | Hct <= 33.021) -> WBC >= 0.482) & Platelets >= 23.403) [Discrimination Score: 33.021; Robustness + : 0.000; Robustness - : -33.021; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 7.361 & Potassium <= 1.310) & Magnesium >= 0.302) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 4.375 & Potassium < 3.575) & Magnesium < 1.036) & Phosphate < 4.718) [Discrimination Score: 0.553; Robustness + : 0.000; Robustness - : -23.629; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 1.106 & Magnesium > 0.329) -> Calcium < 3.821) [Discrimination Score: 3.821; Robustness + : 0.000; Robustness - : -3.821; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 68.659) U[0,2] (SBP <= 54.374)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 20.462 & Creatinine >= 0.004) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](pH >= 1.289 & SepsisLabel = 1.000) [Discrimination Score: 1.289; Robustness + : 0.000; Robustness - : -1.289; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](MAP >= 73.083 -> SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Lactate <= 0.949) U[1,2] (SepsisLabel = 1.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP > 84.559) U[0,1] (SepsisLabel = 1.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](pH > 1.499 & SepsisLabel = 1.000) [Discrimination Score: 0.587; Robustness + : 0.000; Robustness - : -94.874; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Temp > 4.130 -> SepsisLabel = 1.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HCO3 < 13.772 & SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((SBP > 0.033) U[1,2] (SepsisLabel = 1.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Hgb >= 0.313 & SepsisLabel = 1.000) [Discrimination Score: 1.000; Robustness + : 0.000; Robustness - : -1.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](TroponinI >= 0.000 & SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Platelets >= 25.003) U[2,2] (SepsisLabel = 1.000)) [Discrimination Score: 1.000; Robustness + : 0.000; Robustness - : -1.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Alkalinephos <= 47.751 -> SepsisLabel = 1.000) [Discrimination Score: 3.664; Robustness + : 0.000; Robustness - : -41.251; Percent Class + : 1.000; Percent Class - : 0.000]
((Hgb > 1.413) U[0,1] (SepsisLabel = 1.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](SaO2 >= 0.000 & SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Platelets >= 39.807 -> SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Calcium >= 1.113) U[2,2] (SepsisLabel = 1.000)) [Discrimination Score: 1.000; Robustness + : 0.000; Robustness - : -1.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HCO3 >= 1.365) U[2,2] (SepsisLabel = 1.000)) [Discrimination Score: 1.000; Robustness + : 0.000; Robustness - : -1.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](EtCO2 >= 0.000 -> SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Hgb > 1.064 -> SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](Bilirubin_total < 0.090 & SepsisLabel = 1.000) [Discrimination Score: 1.000; Robustness + : 0.000; Robustness - : -1.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](TroponinI < 0.000 -> SepsisLabel = 1.000) [Discrimination Score: -0.577; Robustness + : 0.000; Robustness - : 0.025; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Creatinine > 0.004 & SepsisLabel = 1.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HCO3 <= 18.263 -> SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Resp > 20.558 & SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](SaO2 >= 0.000 -> SepsisLabel = 1.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
((O2Sat <= 97.480) U[0,1] (SepsisLabel = 1.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](PaCO2 < 7.197 -> SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BaseExcess > -3.540) U[0,2] (SepsisLabel = 1.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Hct > 4.004 & SepsisLabel = 1.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Potassium <= 1.235 & SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP < 93.564) U[1,2] (SepsisLabel = 1.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](HCO3 > 3.058 -> SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Bilirubin_direct > 0.000) U[1,2] (SepsisLabel = 1.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](SepsisLabel > 1.000 -> SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((WBC >= 0.749) U[0,0] (SepsisLabel = 1.000)) [Discrimination Score: -0.518; Robustness + : 0.000; Robustness - : 6.501; Percent Class + : 0.000; Percent Class - : 1.000]
((Phosphate <= 4.578) U[2,2] (SepsisLabel = 1.000)) [Discrimination Score: -4.578; Robustness + : 0.000; Robustness - : 4.578; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Alkalinephos < 73.523 & SepsisLabel = 1.000) [Discrimination Score: 1.000; Robustness + : 0.000; Robustness - : -1.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](DBP <= 26.395 & SepsisLabel = 1.000) [Discrimination Score: 1.000; Robustness + : 0.000; Robustness - : -1.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Potassium < 4.981 & SepsisLabel = 1.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](SBP >= 6.724 & SepsisLabel = 1.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MAP >= 78.017) U[0,2] (SepsisLabel = 1.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](Lactate < 1.517 -> SepsisLabel = 1.000) [Discrimination Score: -0.548; Robustness + : 0.000; Robustness - : 28.233; Percent Class + : 0.000; Percent Class - : 1.000]
((Glucose > 7.742) U[0,1] (SepsisLabel = 1.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Phosphate <= 3.800 & SepsisLabel = 1.000) [Discrimination Score: 1.000; Robustness + : 0.000; Robustness - : -1.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Potassium <= 1.966 & SepsisLabel = 1.000) [Discrimination Score: 1.000; Robustness + : 0.000; Robustness - : -1.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Bilirubin_total >= 0.010 & SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Phosphate <= 3.364) U[1,1] (SepsisLabel = 1.000)) [Discrimination Score: -3.364; Robustness + : 0.000; Robustness - : 3.364; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](MAP <= 92.895 -> SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](SBP <= 33.387 -> SepsisLabel = 1.000) [Discrimination Score: 0.942; Robustness + : 0.000; Robustness - : -16.194; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((PTT >= 1.748 & WBC >= 0.718) -> SepsisLabel <= 1.620) & Temp >= 0.986) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
