G[2,2](Chloride >= 5.871 & HCO3 >= 0.887) [Discrimination Score: 5.871; Robustness + : 0.000; Robustness - : -5.871; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 4.870 & Potassium <= 3.141) & Magnesium >= 0.057) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 7.034 & Potassium < 0.957) & Magnesium < 0.330) & Phosphate < 1.073) [Discrimination Score: 0.007; Robustness + : 0.000; Robustness - : -0.005; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.086 & Magnesium > 0.152) -> Calcium < 0.972) [Discrimination Score: 0.972; Robustness + : 0.000; Robustness - : -0.972; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 56.072) U[0,1] (SBP <= 123.555)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 2.379 & Creatinine >= 0.047) [Discrimination Score: 0.047; Robustness + : 0.000; Robustness - : -0.047; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 5.713 & HCO3 >= 1.540) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 5.045 | Hct <= 31.340) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 11.338 -> WBC >= 0.219) [Discrimination Score: 11.338; Robustness + : 0.000; Robustness - : -11.338; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 10.822 | Hct <= 37.725) -> WBC >= 0.053) & Platelets >= 0.985) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 6.850 & Potassium <= 0.440) & Magnesium >= 0.160) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 6.782 & Potassium < 3.060) & Magnesium < 0.430) & Phosphate < 0.241) [Discrimination Score: -0.241; Robustness + : 0.000; Robustness - : 0.241; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.171 & Magnesium > 0.117) -> Calcium < 1.511) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 38.915) U[0,0] (SBP <= 131.504)) [Discrimination Score: -9.641; Robustness + : 0.000; Robustness - : 125.020; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 3.293 & Creatinine >= 0.049) [Discrimination Score: 0.049; Robustness + : 0.000; Robustness - : -0.049; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 8.226 & HCO3 >= 0.723) [Discrimination Score: 8.226; Robustness + : 0.000; Robustness - : -8.226; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 5.243 | Hct <= 22.354) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 15.852 -> WBC >= 0.092) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 6.486 | Hct <= 41.934) -> WBC >= 0.923) & Platelets >= 1.587) [Discrimination Score: 41.934; Robustness + : 0.000; Robustness - : -41.934; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 4.896 & Potassium <= 1.436) & Magnesium >= 0.187) [Discrimination Score: 0.187; Robustness + : 0.000; Robustness - : -0.187; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 5.055 & Potassium < 2.188) & Magnesium < 1.044) & Phosphate < 1.212) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.001 & Magnesium > 0.080) -> Calcium < 3.742) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 40.694) U[2,2] (SBP <= 133.423)) [Discrimination Score: -133.423; Robustness + : 0.000; Robustness - : 133.423; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 1.360 & Creatinine >= 0.046) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 5.565 & HCO3 >= 0.674) [Discrimination Score: 2.345; Robustness + : 0.000; Robustness - : -4.587; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 14.051 | Hct <= 11.289) [Discrimination Score: -14.051; Robustness + : 0.000; Robustness - : 14.051; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 28.771 -> WBC >= 0.244) [Discrimination Score: 8098361067221251.000; Robustness + : 0.000; Robustness - : -28.771; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 8.746 | Hct <= 26.293) -> WBC >= 0.369) & Platelets >= 0.802) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 2.272 & Potassium <= 2.781) & Magnesium >= 0.103) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 5.169 & Potassium < 2.557) & Magnesium < 1.890) & Phosphate < 1.196) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.054 & Magnesium > 0.098) -> Calcium < 1.589) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 8.455) U[0,1] (SBP <= 121.232)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 2.051 & Creatinine >= 0.045) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 8.075 & HCO3 >= 1.799) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 10.977 | Hct <= 41.891) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 15.033 -> WBC >= 0.863) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 13.652 | Hct <= 10.902) -> WBC >= 0.336) & Platelets >= 3.102) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 5.827 & Potassium <= 1.077) & Magnesium >= 0.099) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 7.438 & Potassium < 0.631) & Magnesium < 0.736) & Phosphate < 0.941) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.201 & Magnesium > 0.114) -> Calcium < 2.436) [Discrimination Score: 2.436; Robustness + : 0.000; Robustness - : -2.436; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 60.392) U[1,2] (SBP <= 131.687)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 3.435 & Creatinine >= 0.032) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 5.793 & HCO3 >= 1.693) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 12.586 | Hct <= 35.911) [Discrimination Score: -35.911; Robustness + : 0.000; Robustness - : 35.911; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 27.595 -> WBC >= 0.801) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 8.252 | Hct <= 29.447) -> WBC >= 0.251) & Platelets >= 2.851) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 4.514 & Potassium <= 2.292) & Magnesium >= 0.182) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 4.507 & Potassium < 2.011) & Magnesium < 0.734) & Phosphate < 1.898) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.048 & Magnesium > 0.185) -> Calcium < 4.157) [Discrimination Score: 4.157; Robustness + : 0.000; Robustness - : -4.157; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 44.449) U[0,1] (SBP <= 142.412)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 3.683 & Creatinine >= 0.045) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 8.407 & HCO3 >= 0.575) [Discrimination Score: 8.407; Robustness + : 0.000; Robustness - : -8.407; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 13.980 | Hct <= 12.194) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 31.572 -> WBC >= 0.204) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 5.167 | Hct <= 37.197) -> WBC >= 0.387) & Platelets >= 1.897) [Discrimination Score: 37.197; Robustness + : 0.000; Robustness - : -37.197; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 1.020 & Potassium <= 0.699) & Magnesium >= 0.030) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 3.301 & Potassium < 0.631) & Magnesium < 1.793) & Phosphate < 0.342) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.184 & Magnesium > 0.136) -> Calcium < 6.880) [Discrimination Score: 7745972655739475.000; Robustness + : 0.000; Robustness - : -6.880; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 64.682) U[0,1] (SBP <= 115.605)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 1.853 & Creatinine >= 0.014) [Discrimination Score: -0.481; Robustness + : 0.000; Robustness - : 0.359; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 8.507 & HCO3 >= 0.206) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 8.086 | Hct <= 17.900) [Discrimination Score: -17.900; Robustness + : 0.000; Robustness - : 17.900; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 15.199 -> WBC >= 0.979) [Discrimination Score: 15.199; Robustness + : 0.000; Robustness - : -15.199; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 8.389 | Hct <= 24.541) -> WBC >= 0.438) & Platelets >= 2.447) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 2.990 & Potassium <= 0.795) & Magnesium >= 0.155) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 2.703 & Potassium < 2.379) & Magnesium < 2.055) & Phosphate < 0.373) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.169 & Magnesium > 0.171) -> Calcium < 3.134) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 20.706) U[0,2] (SBP <= 115.574)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 5.822 & Creatinine >= 0.037) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](HR > 66.020 & SepsisLabel = 0.147) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](SBP > 38.493 -> SepsisLabel = 0.426) [Discrimination Score: -0.530; Robustness + : 0.000; Robustness - : 7.456; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](MAP < 111.065 & SepsisLabel = 0.932) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](O2Sat <= 82.318 -> SepsisLabel = 0.694) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Resp < 31.646) U[0,2] (SepsisLabel = 0.320)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Temp > 9.507 & SepsisLabel = 0.866) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((FiO2 > 0.011) U[1,2] (SepsisLabel = 0.780)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HCO3 >= 0.674) U[1,2] (SepsisLabel = 0.858)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 12.023 & SepsisLabel = 0.978) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](WBC > 0.437 -> SepsisLabel = 0.094) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BUN < 0.874 & SepsisLabel = 0.901) [Discrimination Score: 0.566; Robustness + : 0.000; Robustness - : -7.741; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Calcium <= 3.556 & SepsisLabel = 0.575) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Hgb <= 3.737) U[1,2] (SepsisLabel = 0.409)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Potassium <= 0.680) U[0,2] (SepsisLabel = 0.290)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Magnesium >= 0.009) U[1,1] (SepsisLabel = 0.019)) [Discrimination Score: 0.009; Robustness + : 0.000; Robustness - : -0.009; Percent Class + : 0.000; Percent Class - : 1.000]
((Chloride > 9.342) U[0,0] (SepsisLabel = 0.558)) [Discrimination Score: 1.585; Robustness + : 0.000; Robustness - : -0.815; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Creatinine >= 0.016 -> SepsisLabel = 0.886) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Phosphate > 0.095) U[0,0] (SepsisLabel = 0.526)) [Discrimination Score: -0.387; Robustness + : 0.000; Robustness - : 0.325; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Glucose < 46.558 & SepsisLabel = 0.486) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Hct > 4.331 & SepsisLabel = 0.825) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](DBP <= 0.000 -> SepsisLabel = 0.828) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](EtCO2 > 0.000 -> SepsisLabel = 0.920) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](BaseExcess < 0.000 & SepsisLabel = 0.826) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((pH < 0.000) U[0,1] (SepsisLabel = 0.111)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](PaCO2 >= 0.000 -> SepsisLabel = 0.211) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((SaO2 < 0.000) U[1,1] (SepsisLabel = 0.770)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](AST > 0.000 & SepsisLabel = 0.447) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Alkalinephos < 0.000) U[2,2] (SepsisLabel = 0.500)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Bilirubin_direct <= 0.000) U[0,0] (SepsisLabel = 0.669)) [Discrimination Score: 0.500; Robustness + : 0.000; Robustness - : -0.120; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Lactate <= 0.000 -> SepsisLabel = 0.677) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Bilirubin_total <= 0.000 & SepsisLabel = 0.838) [Discrimination Score: 0.838; Robustness + : 0.000; Robustness - : -0.838; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](TroponinI >= 0.000 & SepsisLabel = 0.839) [Discrimination Score: 0.839; Robustness + : 0.000; Robustness - : -0.839; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](PTT > 0.000 & SepsisLabel = 0.204) [Discrimination Score: 0.204; Robustness + : 0.000; Robustness - : -0.204; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Fibrinogen <= 0.000 -> SepsisLabel = 0.211) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Hgb <= 3.281 & Magnesium >= 0.023) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((Glucose <= 30.154 | Magnesium <= 1.574) | FiO2 <= 1.045) | TroponinI >= 0.014) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((Chloride >= 9.532 | WBC >= 0.917) -> Potassium >= 0.574) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Chloride <= 70.495 | Hct >= 4.095) & PaCO2 >= 2.167) -> Alkalinephos <= 36.173) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((O2Sat >= 13.350 & Resp <= 28.871) -> Fibrinogen >= 6.924) [Discrimination Score: -6.924; Robustness + : 0.000; Robustness - : 6.924; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HR >= 103.960 | SBP >= 50.281) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((HR <= 107.309 -> SepsisLabel <= 0.950) & Platelets <= 0.986) | Alkalinephos >= 0.743) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((SBP >= 63.379 | SepsisLabel <= 0.967) -> Alkalinephos >= 0.650) [Discrimination Score: 1.052; Robustness + : 0.000; Robustness - : -1.844; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((MAP <= 81.394 | SBP >= 15.794) -> Potassium <= 119.806) | pH <= 133.618) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((HR >= 28.119 | MAP >= 0.821) -> BUN >= 47.302) -> Phosphate <= 89.975) [Discrimination Score: 89.975; Robustness + : 0.000; Robustness - : -89.975; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](MAP >= 52.780 & SepsisLabel >= 0.830) [Discrimination Score: 52.780; Robustness + : 0.000; Robustness - : -52.780; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Resp >= 1.265 -> SBP <= 123.788) | Alkalinephos >= 95.899) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](O2Sat >= 67.357 -> SBP >= 74.822) [Discrimination Score: -67.357; Robustness + : 0.000; Robustness - : 67.357; Percent Class + : 0.000; Percent Class - : 1.000]
((HR <= 116.296) U[0,1] (O2Sat >= 17.042)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
