G[2,2](Chloride >= 8.549 & HCO3 >= 0.000) [Discrimination Score: 8.549; Robustness + : 0.000; Robustness - : -8.549; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 2.318 & Potassium <= 2.553) & Magnesium >= 0.196) [Discrimination Score: 0.583; Robustness + : 0.000; Robustness - : -22.068; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 1.932 & Potassium < 3.187) & Magnesium < 0.727) & Phosphate < 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.000 & Magnesium > 0.169) -> Calcium < 2.916) [Discrimination Score: 1.606; Robustness + : 0.000; Robustness - : -2.145; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 19.410) U[0,2] (SBP <= 125.128)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 35.936 & Creatinine >= 0.129) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 10.245 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 4.151 | Hct <= 32.194) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 43.676 -> WBC >= 1.077) [Discrimination Score: 12.957; Robustness + : 0.000; Robustness - : -41.813; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 4.447 | Hct <= 25.039) -> WBC >= 1.253) & Platelets >= 18.615) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 7.025 & Potassium <= 3.940) & Magnesium >= 0.077) [Discrimination Score: 0.077; Robustness + : 0.000; Robustness - : -0.077; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 3.792 & Potassium < 3.281) & Magnesium < 0.384) & Phosphate < 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.000 & Magnesium > 0.152) -> Calcium < 4.934) [Discrimination Score: 1.663; Robustness + : 0.000; Robustness - : -3.662; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 15.917) U[0,1] (SBP <= 127.570)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 44.403 & Creatinine >= 0.203) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 2.870 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 2.802 | Hct <= 25.866) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 88.555 -> WBC >= 2.570) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 9.247 | Hct <= 12.890) -> WBC >= 0.525) & Platelets >= 11.802) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 4.868 & Potassium <= 1.173) & Magnesium >= 0.097) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 1.768 & Potassium < 3.259) & Magnesium < 1.054) & Phosphate < 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.000 & Magnesium > 0.170) -> Calcium < 6.058) [Discrimination Score: 1.669; Robustness + : 0.000; Robustness - : -4.501; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 7.121) U[0,2] (SBP <= 116.377)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 31.433 & Creatinine >= 0.151) [Discrimination Score: 0.151; Robustness + : 0.000; Robustness - : -0.151; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 9.187 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 5.884 | Hct <= 10.541) [Discrimination Score: -10.541; Robustness + : 0.000; Robustness - : 10.541; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 64.131 -> WBC >= 1.194) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 3.163 | Hct <= 15.373) -> WBC >= 0.294) & Platelets >= 3.305) [Discrimination Score: 2.200; Robustness + : 0.000; Robustness - : -20.706; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 7.261 & Potassium <= 3.054) & Magnesium >= 0.132) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 2.392 & Potassium < 2.279) & Magnesium < 1.227) & Phosphate < 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.000 & Magnesium > 0.084) -> Calcium < 6.521) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 2.479) U[0,1] (SBP <= 119.909)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 18.127 & Creatinine >= 0.131) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 4.377 & HCO3 >= 0.000) [Discrimination Score: 4.377; Robustness + : 0.000; Robustness - : -4.377; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 5.281 | Hct <= 29.068) [Discrimination Score: -223.188; Robustness + : 0.000; Robustness - : 28.993; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 151.893 -> WBC >= 2.620) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 7.500 | Hct <= 20.410) -> WBC >= 2.184) & Platelets >= 13.635) [Discrimination Score: 3.745; Robustness + : 0.000; Robustness - : -24.012; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 8.414 & Potassium <= 1.230) & Magnesium >= 0.071) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 2.245 & Potassium < 2.524) & Magnesium < 1.260) & Phosphate < 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.000 & Magnesium > 0.184) -> Calcium < 7.373) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 54.489) U[1,2] (SBP <= 110.660)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 36.167 & Creatinine >= 0.198) [Discrimination Score: 0.198; Robustness + : 0.000; Robustness - : -0.198; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 8.861 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 2.925 | Hct <= 23.892) [Discrimination Score: -23.892; Robustness + : 0.000; Robustness - : 23.892; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 65.916 -> WBC >= 2.177) [Discrimination Score: 65.916; Robustness + : 0.000; Robustness - : -65.916; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 5.415 | Hct <= 24.782) -> WBC >= 0.577) & Platelets >= 17.925) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 1.332 & Potassium <= 1.296) & Magnesium >= 0.071) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 3.909 & Potassium < 1.193) & Magnesium < 1.578) & Phosphate < 0.000) [Discrimination Score: 0.577; Robustness + : 0.000; Robustness - : -21.523; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.000 & Magnesium > 0.100) -> Calcium < 5.736) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 63.090) U[0,2] (SBP <= 118.710)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 27.452 & Creatinine >= 0.172) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 3.524 & HCO3 >= 0.000) [Discrimination Score: 1.732; Robustness + : 0.000; Robustness - : -2.643; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 6.767 | Hct <= 22.608) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 21.070 -> WBC >= 0.090) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 1.639 | Hct <= 23.904) -> WBC >= 1.526) & Platelets >= 7.962) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 2.983 & Potassium <= 2.120) & Magnesium >= 0.157) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 6.969 & Potassium < 1.242) & Magnesium < 0.768) & Phosphate < 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.000 & Magnesium > 0.026) -> Calcium < 5.075) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 35.840) U[1,2] (SBP <= 128.207)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 41.259 & Creatinine >= 0.143) [Discrimination Score: 0.143; Robustness + : 0.000; Robustness - : -0.143; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Temp <= 9.173 & SepsisLabel = 1.000) [Discrimination Score: 1.000; Robustness + : 0.000; Robustness - : -1.000; Percent Class + : 0.000; Percent Class - : 1.000]
((FiO2 < 0.576) U[2,2] (SepsisLabel = 1.000)) [Discrimination Score: -0.576; Robustness + : 0.000; Robustness - : 0.576; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](TroponinI <= 0.058 -> SepsisLabel = 1.000) [Discrimination Score: 0.058; Robustness + : 0.000; Robustness - : -0.058; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](WBC <= 6.888 & SepsisLabel = 1.000) [Discrimination Score: 1.000; Robustness + : 0.000; Robustness - : -1.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hct >= 1.895 & SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((PaCO2 < 13.701) U[0,0] (SepsisLabel = 1.000)) [Discrimination Score: -13.701; Robustness + : 0.000; Robustness - : 13.701; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](AST > 10.976 & SepsisLabel = 1.000) [Discrimination Score: 0.743; Robustness + : 0.000; Robustness - : -49.232; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride < 39.640 & SepsisLabel = 1.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Alkalinephos > 10.013 -> SepsisLabel = 1.000) [Discrimination Score: -1.000; Robustness + : 0.000; Robustness - : 1.000; Percent Class + : 1.000; Percent Class - : 0.000]
((O2Sat < 98.367) U[2,2] (SepsisLabel = 1.000)) [Discrimination Score: -98.367; Robustness + : 0.000; Robustness - : 98.367; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](PaCO2 > 3.727 -> SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Chloride < 59.967 -> SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](HCO3 < 0.000 & SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HR < 104.674) U[0,1] (SepsisLabel = 1.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Bilirubin_direct < 0.000 -> SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((DBP > 48.090) U[1,2] (SepsisLabel = 1.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](PaCO2 < 11.791 & SepsisLabel = 1.000) [Discrimination Score: 1.000; Robustness + : 0.000; Robustness - : -1.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Temp >= 1.761 & SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](DBP >= 13.208 -> SepsisLabel = 1.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Hgb >= 0.376 & SepsisLabel = 1.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](HCO3 > 0.000 & SepsisLabel = 1.000) [Discrimination Score: 1.000; Robustness + : 0.000; Robustness - : -1.000; Percent Class + : 0.000; Percent Class - : 1.000]
((PTT <= 24.030) U[0,2] (SepsisLabel = 1.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets > 14.882 & SepsisLabel = 1.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HR <= 103.557) U[0,2] (SepsisLabel = 1.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BUN >= 6.521) U[0,0] (SepsisLabel = 1.000)) [Discrimination Score: -0.573; Robustness + : 0.000; Robustness - : 121.120; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](MAP > 63.174 & SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](Temp <= 18.261 -> SepsisLabel = 1.000) [Discrimination Score: 18.261; Robustness + : 0.000; Robustness - : -18.261; Percent Class + : 0.000; Percent Class - : 1.000]
((Chloride > 7.273) U[0,1] (SepsisLabel = 1.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](HCO3 <= 0.000 & SepsisLabel = 1.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((SepsisLabel >= 1.000) U[0,2] (SepsisLabel = 1.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Phosphate > 0.000 -> SepsisLabel = 1.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](SaO2 <= 67.125 & SepsisLabel = 1.000) [Discrimination Score: 1.000; Robustness + : 0.000; Robustness - : -1.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Hct <= 18.936) U[1,2] (SepsisLabel = 1.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Hgb < 6.708) U[0,1] (SepsisLabel = 1.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Magnesium < 1.504) U[1,1] (SepsisLabel = 1.000)) [Discrimination Score: -1.504; Robustness + : 0.000; Robustness - : 1.504; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](Bilirubin_total < 1.390 -> SepsisLabel = 1.000) [Discrimination Score: 1.390; Robustness + : 0.000; Robustness - : -1.390; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](Platelets > 15.560 & SepsisLabel = 1.000) [Discrimination Score: 0.736; Robustness + : 0.000; Robustness - : -49.030; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](PaCO2 >= 5.055 & SepsisLabel = 1.000) [Discrimination Score: 5.055; Robustness + : 0.000; Robustness - : -5.055; Percent Class + : 1.000; Percent Class - : 0.000]
((Creatinine < 1.158) U[1,1] (SepsisLabel = 1.000)) [Discrimination Score: -1.158; Robustness + : 0.000; Robustness - : 1.158; Percent Class + : 0.000; Percent Class - : 1.000]
((Alkalinephos > 9.507) U[1,1] (SepsisLabel = 1.000)) [Discrimination Score: 1.000; Robustness + : 0.000; Robustness - : -1.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Lactate >= 0.321 & SepsisLabel = 1.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Bilirubin_total < 0.387) U[0,0] (SepsisLabel = 1.000)) [Discrimination Score: 0.365; Robustness + : 0.000; Robustness - : -0.663; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Resp < 27.381 & SepsisLabel = 1.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Bilirubin_direct >= 0.000) U[0,1] (SepsisLabel = 1.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Platelets > 7.583) U[2,2] (SepsisLabel = 1.000)) [Discrimination Score: 1.000; Robustness + : 0.000; Robustness - : -1.000; Percent Class + : 0.000; Percent Class - : 1.000]
((DBP > 40.820) U[1,2] (SepsisLabel = 1.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BUN > 0.564) U[1,2] (SepsisLabel = 1.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Bilirubin_total < 1.270) U[1,1] (SepsisLabel = 1.000)) [Discrimination Score: -1.270; Robustness + : 0.000; Robustness - : 1.270; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SepsisLabel < 1.000 & SepsisLabel = 1.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 8.503 | WBC >= 0.752) [Discrimination Score: -0.943; Robustness + : 0.000; Robustness - : 13.200; Percent Class + : 0.000; Percent Class - : 1.000]
