G[0,0](SMBGperDayPtMeterCombo >= 2.738 & BGTestAvgNumPtRep >= 1.621) [Discrimination Score: 6.000; Robustness + : 4.379; Robustness - : -1.621; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 7.265 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GFR <= 12.081 -> BUN >= 13.124) [Discrimination Score: 51.276; Robustness + : -12.600; Robustness - : -63.876; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 47.684 | bmi >= 19.780) -> UnitsInsBasalOrLongAct <= 8.275) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 2.231) U[0,1] (BGTestAvgNumPtRep <= 3.097)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](SMBGperDayPtMeterCombo >= 1.416 & BGTestAvgNumPtRep >= 1.588) [Discrimination Score: 0.000; Robustness + : -1.588; Robustness - : -1.588; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 7.610 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 9.776 -> BUN >= 29.649) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 48.950 | bmi >= 19.975) -> UnitsInsBasalOrLongAct <= 10.771) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 2.542) U[1,1] (BGTestAvgNumPtRep <= 3.740)) [Discrimination Score: 0.000; Robustness + : 3.740; Robustness - : 3.740; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_SHFlg >= 0.030) U[0,0] (Pt_SHFlg = 0.853)) [Discrimination Score: 23.071; Robustness + : 35.157; Robustness - : 12.086; Percent Class + : 0.000; Percent Class - : 1.000]
((HDL > 12.363) U[0,1] (Pt_SHFlg = 0.829)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](GFR > 0.697 & Pt_SHFlg = 0.038) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](TotalDailyInsPerKg <= 0.677 -> Pt_SHFlg = 0.631) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((LDL > 39.760) U[2,2] (Pt_SHFlg = 0.692)) [Discrimination Score: 0.000; Robustness + : -0.692; Robustness - : -0.692; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BldPrSys <= 140.125 & Pt_SHFlg = 0.559) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((UnitsInsBasalOrLongAct > 2.827) U[0,0] (Pt_SHFlg = 0.740)) [Discrimination Score: 0.000; Robustness + : -2.827; Robustness - : -2.827; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](HbA1c >= 7.536 -> Pt_SHFlg = 0.598) [Discrimination Score: -2.620; Robustness + : 4.916; Robustness - : 7.536; Percent Class + : 1.000; Percent Class - : 0.000]
((WeightKg <= 52.240) U[1,2] (Pt_SHFlg = 0.978)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BUN < 37.634 -> Pt_SHFlg = 0.578) [Discrimination Score: 0.000; Robustness + : -37.634; Robustness - : -37.634; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](NumPumpBolusOrShortAct < 2.732 & Pt_SHFlg = 0.786) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_DKAFlg >= 0.143 -> Pt_SHFlg = 0.264) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](TotChol >= 17.233 -> Pt_SHFlg = 0.209) [Discrimination Score: 0.000; Robustness + : 0.209; Robustness - : 0.209; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](AlbCreatRat_mggNew >= 354.178 & Pt_SHFlg = 0.007) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLev > 0.158) U[1,2] (Pt_SHFlg = 0.965)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore >= -0.974) U[0,1] (Pt_SHFlg = 0.276)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrDia > 69.749) U[0,1] (Pt_SHFlg = 0.369)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BGTestAvgNumMeter < 4.046 -> Pt_SHFlg = 0.493) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](SMBGperDayPtMeterCombo <= 4.635 -> Pt_SHFlg = 0.421) [Discrimination Score: 0.000; Robustness + : -4.635; Robustness - : -4.635; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](TSH < 1.428 & Pt_SHFlg = 0.527) [Discrimination Score: 0.000; Robustness + : -0.527; Robustness - : -0.527; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](bmi < 22.302 & Pt_SHFlg = 0.900) [Discrimination Score: 0.000; Robustness + : -0.900; Robustness - : -0.900; Percent Class + : 1.000; Percent Class - : 0.000]
((HeightCm >= 150.154) U[0,1] (Pt_SHFlg = 0.772)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1cImputeDtMnC < 32.342) U[1,1] (Pt_SHFlg = 0.623)) [Discrimination Score: 0.000; Robustness + : 32.342; Robustness - : 32.342; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur > 28.126) U[1,2] (Pt_SHFlg = 0.261)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](age > 27.221 & Pt_SHFlg = 0.332) [Discrimination Score: 0.000; Robustness + : -27.221; Robustness - : -27.221; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumPtRep < 3.603) U[0,2] (Pt_SHFlg = 0.603)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Triglyc <= 201.066 -> Pt_SHFlg = 0.297) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](AutonomicNeuroCl > 0.299 & Pt_SHFlg = 0.722) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Pt_CGMUseNumDays < 0.000 & Pt_SHFlg = 0.941) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_FatherT1D >= 0.000) U[0,2] (Pt_SHFlg = 0.474)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_MotherT1D <= 0.000) U[0,1] (Pt_SHFlg = 0.228)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_SiblingT1D > 0.000) U[1,2] (Pt_SHFlg = 0.457)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_ChildT1D < 0.000 & Pt_SHFlg = 0.702) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_GrandchildT1D <= 0.000 & Pt_SHFlg = 0.625) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Pt_GrandparentT1D < 0.000 -> Pt_SHFlg = 0.187) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](DirectLDL > 0.000 -> Pt_SHFlg = 0.137) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](bmiPerc <= 0.000 -> Pt_SHFlg = 0.711) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((diagAgeCombo < 1.000) U[0,2] (Pt_SHFlg = 0.867)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Pt_A1cGoalLevelDsYr5 > 0.000 & Pt_SHFlg = 0.086) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Pt_A1cGoalLev <= 2.277 & Pt_DKAFlg >= 0.155) | TSH >= 0.041) -> Pt_FatherT1D >= 0.012) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((bmi <= 21.304 | bmiZscore >= -0.910) -> BGTestAvgNumMeter <= -0.762) | bmiZscore <= -0.568) [Discrimination Score: 0.000; Robustness + : -0.568; Robustness - : -0.568; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((diabDur <= 31.790 | HbA1cImputeDtMnC >= 8.077) | BldPrSys <= 42.728) -> Pt_SHFlg <= 61.156) [Discrimination Score: 6.313; Robustness + : -42.728; Robustness - : -49.040; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((HbA1c >= 7.636 & Pt_A1cGoalLev >= 0.125) | TotalDailyInsPerKg <= 5.797) -> diabDur >= 0.436) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((HbA1c >= 7.295 | Pt_DKAFlg <= 0.388) & LDL <= 0.446) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((TotalDailyInsPerKg <= 0.460 -> UnitsInsBasalOrLongAct <= 8.608) & Pt_InsGov <= 7.277) -> AlbCreatRat_mggNew <= 9.443) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((bmiZscore <= -0.701 & HeightCm <= 157.326) & TSH >= 151.803) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((bmi >= 19.066 -> HeightCm <= 159.501) & Pt_SiblingT1D <= 158.311) [Discrimination Score: 0.000; Robustness + : -159.501; Robustness - : -159.501; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((HDL >= 36.328 | Pt_SHFlg >= 0.484) -> SMBGperDayPtMeterCombo <= 0.728) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((SMBGperDayPtMeterCombo <= 4.392 | WeightKg >= 47.764) | TSH <= 50.434) | Pt_MotherT1D <= 50.422) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((TSH <= 1.449 & UnitsInsBasalOrLongAct >= 0.455) -> diagAgeCombo >= 1.065) -> AutonomicNeuroCl >= 4.589) [Discrimination Score: 2.000; Robustness + : -3.111; Robustness - : -5.111; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((bmi <= 20.147 -> WeightKg <= 50.520) -> TSH >= 49.293) & AutonomicNeuroCl <= 51.182) [Discrimination Score: 0.000; Robustness + : 49.293; Robustness - : 49.293; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](bmiZscore <= -0.837 -> WeightKg <= 49.601) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((BldPrDia >= 50.778 -> NumPumpBolusOrShortAct <= 2.313) | diabDur >= 0.305) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BldPrDia >= 51.560 | TotChol <= 46.961) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((GFR >= 3.625 & LDL >= 16.305) | BldPrDia >= 0.714) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((GFR >= 6.555 | TotalDailyInsPerKg >= 0.102) | Pt_A1cGoalLevelDsYr5 >= 0.267) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1cImputeDtMnC >= 19.118) U[0,1] (UnitsInsBasalOrLongAct <= 8.991)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((GFR >= 2.776 & HDL >= 34.030) | Pt_A1cGoalLev <= 50.236) [Discrimination Score: 0.000; Robustness + : 50.236; Robustness - : 50.236; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((diabDur >= 26.938 -> UnitsInsBasalOrLongAct <= 8.712) | HbA1c <= 6.273) -> AlbCreatRat_mggNew >= 0.733) [Discrimination Score: 19.000; Robustness + : -12.267; Robustness - : -31.267; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((AutonomicNeuroCl >= 0.286 -> HbA1cImputeDtMnC >= 18.367) -> BldPrDia <= 62.759) -> GFR <= 51.777) [Discrimination Score: 0.567; Robustness + : -52.295; Robustness - : -52.862; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((age >= 28.947 -> AutonomicNeuroCl >= 0.143) -> Pt_DKAFlg <= 0.997) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HDL <= 50.186) U[0,1] (LDL <= 54.466)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((GFR <= 7.744 | Pt_InsGov >= 0.316) & bmiPerc >= 0.203) -> TotChol <= 0.692) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((BGTestAvgNumMeter >= 0.423 -> Pt_DKAFlg >= 0.002) & Pt_SiblingT1D <= 0.781) & DirectLDL >= 0.060) [Discrimination Score: 0.000; Robustness + : -0.060; Robustness - : -0.060; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((Pt_A1cGoalLev >= 0.431 -> SMBGperDayPtMeterCombo >= 2.177) & Pt_MotherT1D <= 5.510) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((BGTestAvgNumMeter <= 3.962 & bmiZscore <= -0.611) -> HbA1c >= -0.956) -> UnitsInsBasalOrLongAct >= -0.982) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((bmiZscore <= -0.713 | TSH >= 0.615) | WeightKg >= 0.997) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((age >= 29.115 & BldPrDia >= 67.431) | age <= 80.520) [Discrimination Score: 0.000; Robustness + : 80.520; Robustness - : 80.520; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((HbA1cImputeDtMnC <= 40.487 & TotalDailyInsPerKg <= 0.861) | HDL >= 0.017) | AutonomicNeuroCl >= 0.239) [Discrimination Score: 0.000; Robustness + : 0.861; Robustness - : 0.861; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((TotalDailyInsPerKg >= 0.192 & TSH >= 0.385) & LDL <= 1.955) & BldPrSys >= 0.212) [Discrimination Score: 0.000; Robustness + : -0.385; Robustness - : -0.385; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((BldPrDia >= 58.830 | BldPrSys <= 153.928) | TSH <= 138.785) | bmi <= 127.207) [Discrimination Score: 0.000; Robustness + : 153.928; Robustness - : 153.928; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](bmi <= 22.539 -> SMBGperDayPtMeterCombo >= 1.062) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 40.159 | LDL >= 10.045) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_DKAFlg >= 0.152) U[1,1] (TotalDailyInsPerKg >= 0.148)) [Discrimination Score: 0.000; Robustness + : -0.148; Robustness - : -0.148; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((Pt_A1cGoalLev >= 0.950 -> TotalDailyInsPerKg >= 0.213) | Pt_GrandparentT1D >= 0.001) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](age >= 28.680 & TotChol <= 60.615) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
