G[0,2](SMBGperDayPtMeterCombo >= 1.939 & BGTestAvgNumPtRep >= 2.911) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((WeightKg >= 4.428 | bmi >= 0.721) -> UnitsInsBasalOrLongAct <= 0.000) [Discrimination Score: -0.721; Robustness + : 0.000; Robustness - : 0.721; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.229) U[0,2] (BGTestAvgNumPtRep <= 4.490)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 1.018 & BGTestAvgNumPtRep >= 1.866) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 7.626 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GFR <= 31.306 -> BUN >= 31.878) [Discrimination Score: 35.122; Robustness + : 0.000; Robustness - : -35.122; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 29.194 | bmi >= 12.069) -> UnitsInsBasalOrLongAct <= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.045) U[0,1] (BGTestAvgNumPtRep <= 4.968)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](SMBGperDayPtMeterCombo >= 1.251 & BGTestAvgNumPtRep >= 0.714) [Discrimination Score: 1.251; Robustness + : 0.000; Robustness - : -1.251; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 7.232 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR <= 35.989 -> BUN >= 28.541) [Discrimination Score: 35.989; Robustness + : 0.000; Robustness - : -35.989; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 17.483 | bmi >= 11.829) -> UnitsInsBasalOrLongAct <= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.473) U[1,2] (BGTestAvgNumPtRep <= 4.975)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](SMBGperDayPtMeterCombo >= 2.716 & BGTestAvgNumPtRep >= 0.008) [Discrimination Score: -0.992; Robustness + : 0.000; Robustness - : 0.992; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 7.701 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 37.845 -> BUN >= 31.753) [Discrimination Score: 37.845; Robustness + : 0.000; Robustness - : -37.845; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 36.647 | bmi >= 1.289) -> UnitsInsBasalOrLongAct <= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.861) U[1,2] (BGTestAvgNumPtRep <= 3.206)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 2.588 & BGTestAvgNumPtRep >= 1.299) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](HbA1c >= 7.637 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR <= 27.789 -> BUN >= 28.790) [Discrimination Score: 27.789; Robustness + : 0.000; Robustness - : -27.789; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 19.789 | bmi >= 4.746) -> UnitsInsBasalOrLongAct <= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.370) U[1,1] (BGTestAvgNumPtRep <= 4.411)) [Discrimination Score: -4.411; Robustness + : 0.000; Robustness - : 4.411; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 2.882 & BGTestAvgNumPtRep >= 0.207) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 7.419 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 19.355 -> BUN >= 28.655) [Discrimination Score: 19.355; Robustness + : 0.000; Robustness - : -19.355; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 6.818 | bmi >= 5.614) -> UnitsInsBasalOrLongAct <= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.559) U[0,2] (BGTestAvgNumPtRep <= 3.794)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 1.291 & BGTestAvgNumPtRep >= 1.200) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 7.383 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 13.814 -> BUN >= 30.921) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 9.183 | bmi >= 1.384) -> UnitsInsBasalOrLongAct <= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.030) U[1,2] (BGTestAvgNumPtRep <= 3.522)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 1.063 & BGTestAvgNumPtRep >= 1.611) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 7.421 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 26.709 -> BUN >= 29.232) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 16.649 | bmi >= 9.057) -> UnitsInsBasalOrLongAct <= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.404) U[0,0] (BGTestAvgNumPtRep <= 3.772)) [Discrimination Score: -2.772; Robustness + : 0.000; Robustness - : 2.772; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_GrandparentT1D <= 0.793 -> Pt_SHFlg = 0.364) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Pt_SHFlg <= 0.764 & Pt_SHFlg = 0.116) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_InsGov > 0.495) U[1,1] (Pt_SHFlg = 0.496)) [Discrimination Score: 0.495; Robustness + : 0.000; Robustness - : -0.495; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](TSH < 1.646 & Pt_SHFlg = 0.260) [Discrimination Score: 0.260; Robustness + : 0.000; Robustness - : -0.260; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](HeightCm <= 134.598 -> Pt_SHFlg = 0.531) [Discrimination Score: 78.580; Robustness + : 0.000; Robustness - : -78.580; Percent Class + : 1.000; Percent Class - : 0.000]
((age < 53.997) U[2,2] (Pt_SHFlg = 0.240)) [Discrimination Score: -53.997; Robustness + : 0.000; Robustness - : 53.997; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](diabDur < 43.138 & Pt_SHFlg = 0.911) [Discrimination Score: 0.911; Robustness + : 0.000; Robustness - : -0.911; Percent Class + : 1.000; Percent Class - : 0.000]
((TotChol <= 203.630) U[0,1] (Pt_SHFlg = 0.483)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](GFR >= 9.337 -> Pt_SHFlg = 0.807) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](bmi > 2.095 & Pt_SHFlg = 0.519) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](WeightKg > 4.552 & Pt_SHFlg = 0.161) [Discrimination Score: 3.552; Robustness + : 0.000; Robustness - : -3.552; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](HbA1c < 7.883 -> Pt_SHFlg = 0.769) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](bmiZscore >= -0.642 -> Pt_SHFlg = 0.309) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](TotalDailyInsPerKg <= 0.405 -> Pt_SHFlg = 0.139) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](BGTestAvgNumPtRep > 1.791 -> Pt_SHFlg = 0.282) [Discrimination Score: -0.282; Robustness + : 0.000; Robustness - : 0.282; Percent Class + : 0.000; Percent Class - : 1.000]
((BUN < 34.634) U[0,1] (Pt_SHFlg = 0.479)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BGTestAvgNumMeter < 3.339 & Pt_SHFlg = 0.857) [Discrimination Score: 0.857; Robustness + : 0.000; Robustness - : -0.857; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](HbA1cImputeDtMnC <= 19.671 -> Pt_SHFlg = 0.849) [Discrimination Score: 19.671; Robustness + : 0.000; Robustness - : -19.671; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HDL <= 108.429 & Pt_SHFlg = 0.827) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew > 4.314) U[1,1] (Pt_SHFlg = 0.544)) [Discrimination Score: 0.544; Robustness + : 0.000; Robustness - : -0.544; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](LDL < 98.551 -> Pt_SHFlg = 0.073) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLev >= 0.532) U[0,2] (Pt_SHFlg = 0.395)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](SMBGperDayPtMeterCombo >= 2.622 & Pt_SHFlg = 0.631) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BldPrSys <= 116.157 & Pt_SHFlg = 0.985) [Discrimination Score: 0.985; Robustness + : 0.000; Robustness - : -0.985; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BldPrDia <= 56.017 -> Pt_SHFlg = 0.268) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Triglyc < 61.763 & Pt_SHFlg = 0.353) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_CGMUseNumDays <= 0.000) U[0,2] (Pt_SHFlg = 0.714)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](Pt_FatherT1D > 0.000 -> Pt_SHFlg = 0.741) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Pt_MotherT1D > 0.000 -> Pt_SHFlg = 0.326) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Pt_ChildT1D < 0.000 -> Pt_SHFlg = 0.838) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Pt_GrandchildT1D < 0.000 & Pt_SHFlg = 0.767) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](DirectLDL > 0.000 -> Pt_SHFlg = 0.218) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((UnitsInsBasalOrLongAct <= 0.000) U[1,2] (Pt_SHFlg = 0.463)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](AutonomicNeuroCl >= 0.000 & Pt_SHFlg = 0.591) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](NumPumpBolusOrShortAct < 0.000 -> Pt_SHFlg = 0.256) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_DKAFlg > 0.000) U[1,2] (Pt_SHFlg = 0.841)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](bmiPerc > 0.000 & Pt_SHFlg = 0.744) [Discrimination Score: 0.744; Robustness + : 0.000; Robustness - : -0.744; Percent Class + : 0.000; Percent Class - : 1.000]
((diagAgeCombo <= 10.000) U[1,1] (Pt_SHFlg = 0.507)) [Discrimination Score: -10.000; Robustness + : 0.000; Robustness - : 10.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Pt_A1cGoalLevelDsYr5 <= 0.000 & Pt_SHFlg = 0.966) [Discrimination Score: 1.232; Robustness + : 0.000; Robustness - : -1.232; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((age >= 52.516 -> Pt_SHFlg <= 0.852) | diagAgeCombo <= 0.957) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((GFR >= 4.920 & HeightCm >= 51.935) -> TotalDailyInsPerKg <= 155.674) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((bmiZscore >= -0.645 | HbA1c >= 7.289) | Pt_FatherT1D >= 7.566) -> Pt_SHFlg <= 8.426) [Discrimination Score: 8.426; Robustness + : 0.000; Robustness - : -8.426; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((bmi >= 4.637 & TotChol <= 214.654) & Pt_FatherT1D <= 216.890) -> Pt_DKAFlg <= 213.674) [Discrimination Score: 212.674; Robustness + : 0.000; Robustness - : -212.674; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((bmi >= 11.724 | Pt_GrandparentT1D <= 0.780) -> BUN <= 0.829) & bmi >= 0.569) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](TotChol >= 178.818 | WeightKg <= 44.226) [Discrimination Score: -44.226; Robustness + : 0.000; Robustness - : 44.226; Percent Class + : 1.000; Percent Class - : 0.000]
((GFR >= 12.737) U[0,1] (WeightKg >= 3.161)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((Pt_SiblingT1D >= 0.642 & WeightKg <= 56.608) -> HbA1c <= 55.158) [Discrimination Score: 55.158; Robustness + : 0.000; Robustness - : -55.158; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((BGTestAvgNumMeter >= 0.623 -> BUN <= 36.197) | LDL <= 35.110) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((BUN <= 34.850 -> TotalDailyInsPerKg <= 0.454) | Pt_SHFlg <= 0.386) [Discrimination Score: -0.386; Robustness + : 0.000; Robustness - : 0.386; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((HbA1c <= 8.370 | TotChol <= 218.587) | TotalDailyInsPerKg <= 214.822) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](HbA1c <= 8.841 -> TSH <= 1.594) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 7.239 | HeightCm >= 57.785) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((HbA1c >= 7.765 & Pt_GrandparentT1D >= 0.530) -> Pt_GrandparentT1D >= 0.452) -> HeightCm >= 0.620) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((BldPrDia >= 51.346 | Triglyc <= 62.471) & BldPrDia <= 61.377) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((bmiZscore <= -0.291 -> TSH <= 1.400) | BUN >= 0.387) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((bmiZscore >= -0.630 & HeightCm >= 87.155) -> diabDur <= 151.096) | diabDur >= 45.889) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((bmiZscore <= -0.415 -> Pt_SiblingT1D >= 0.431) -> Pt_A1cGoalLevelDsYr5 <= 0.918) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((BGTestAvgNumMeter <= 3.221 -> TotalDailyInsPerKg >= 0.315) & AutonomicNeuroCl <= 0.486) | bmiZscore <= 0.352) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((bmi >= 12.969 & HbA1c <= 8.634) | bmiZscore >= 7.618) | LDL <= 8.364) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](HbA1c <= 8.547 | WeightKg <= 43.924) [Discrimination Score: -43.924; Robustness + : 0.000; Robustness - : 43.924; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((AlbCreatRat_mggNew >= 5.451 | LDL >= 84.954) | AutonomicNeuroCl >= 77.366) | Pt_SiblingT1D <= 94.878) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((bmi >= 8.632 & bmiZscore <= -0.329) -> WeightKg >= -0.565) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((bmiZscore >= -0.756 & WeightKg >= 28.113) -> AutonomicNeuroCl >= 5.259) | BUN <= 42.599) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BGTestAvgNumPtRep <= 4.957 & HbA1cImputeDtMnC >= 11.973) -> bmiPerc <= 27.445) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((LDL >= 82.858 -> Pt_A1cGoalLev <= 6.237) & BUN <= 6.208) -> WeightKg <= 6.239) [Discrimination Score: 6.239; Robustness + : 0.000; Robustness - : -6.239; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((BGTestAvgNumPtRep >= 0.301 | bmiZscore <= -0.308) & BGTestAvgNumMeter >= -0.800) | Pt_SiblingT1D >= -0.692) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((BGTestAvgNumPtRep >= 2.944 & HbA1c >= 7.383) -> Pt_ChildT1D <= 8.728) [Discrimination Score: 8.728; Robustness + : 0.000; Robustness - : -8.728; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((TotalDailyInsPerKg >= 0.315 & WeightKg <= 50.520) & BldPrDia >= 15.509) & BGTestAvgNumMeter <= 51.371) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((bmi <= 15.170 & TotalDailyInsPerKg >= 0.221) | HbA1c >= 0.304) [Discrimination Score: 0.221; Robustness + : 0.000; Robustness - : -0.221; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((BldPrDia >= 50.418 | BldPrSys <= 131.067) & UnitsInsBasalOrLongAct >= 111.391) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((GFR <= 24.837) U[1,2] (TotalDailyInsPerKg >= 0.244)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](TotalDailyInsPerKg <= 0.457 & TSH >= 0.043) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((diabDur <= 43.946 & TotalDailyInsPerKg <= 0.423) & Pt_DKAFlg >= 0.080) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 36.063 | WeightKg <= 44.543) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((bmi >= 3.584 & BUN >= 31.776) | TSH <= 34.861) | TSH >= 28.546) [Discrimination Score: -34.861; Robustness + : 0.000; Robustness - : 34.861; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BGTestAvgNumPtRep <= 3.923 -> HeightCm <= 134.084) | SMBGperDayPtMeterCombo >= 82.660) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((BGTestAvgNumPtRep >= 2.722 -> Pt_InsGov <= 0.992) | BUN <= 0.743) | Triglyc <= 0.975) [Discrimination Score: -0.975; Robustness + : 0.000; Robustness - : 0.975; Percent Class + : 0.000; Percent Class - : 1.000]
