G[1,1](SMBGperDayPtMeterCombo >= 3.132 & BGTestAvgNumPtRep >= 0.394) [Discrimination Score: 0.000; Robustness + : -3.132; Robustness - : -3.132; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](GFR <= 53.436 -> BUN >= 18.914) [Discrimination Score: 0.000; Robustness + : -53.436; Robustness - : -53.436; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 48.112 | bmi >= 12.888) -> UnitsInsBasalOrLongAct <= 19.534) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 4.017) U[0,2] (BGTestAvgNumPtRep <= 6.616)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 3.744 & BGTestAvgNumPtRep >= 4.133) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 7.647 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR <= 45.094 -> BUN >= 16.575) [Discrimination Score: 0.000; Robustness + : -45.094; Robustness - : -45.094; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 26.288 | bmi >= 15.696) -> UnitsInsBasalOrLongAct <= 25.715) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 3.176) U[1,1] (BGTestAvgNumPtRep <= 7.662)) [Discrimination Score: 0.000; Robustness + : 7.662; Robustness - : 7.662; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 3.019 & BGTestAvgNumPtRep >= 1.039) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](HbA1c >= 7.373 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 45.283 -> BUN >= 11.258) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 2.649 | bmi >= 14.641) -> UnitsInsBasalOrLongAct <= 26.258) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 3.897) U[1,1] (BGTestAvgNumPtRep <= 8.568)) [Discrimination Score: 0.000; Robustness + : 8.568; Robustness - : 8.568; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_SHFlg <= 0.852 & Pt_SHFlg = 0.440) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Pt_DKAFlg < 0.415 -> Pt_SHFlg = 0.036) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Pt_CGMUseNumDays > 0.973 -> Pt_SHFlg = 0.267) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumPtRep < 7.344) U[0,1] (Pt_SHFlg = 0.286)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](TotChol > 29.544 -> Pt_SHFlg = 0.756) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](SMBGperDayPtMeterCombo > 3.196 & Pt_SHFlg = 0.334) [Discrimination Score: 0.000; Robustness + : -3.196; Robustness - : -3.196; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BGTestAvgNumMeter < 5.253 -> Pt_SHFlg = 0.494) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BUN <= 23.657) U[0,2] (Pt_SHFlg = 0.428)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BldPrSys <= 128.820 & Pt_SHFlg = 0.700) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](NumPumpBolusOrShortAct < 5.276 & Pt_SHFlg = 0.900) [Discrimination Score: 0.000; Robustness + : -0.900; Robustness - : -0.900; Percent Class + : 1.000; Percent Class - : 0.000]
((LDL > 88.061) U[1,2] (Pt_SHFlg = 0.532)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi <= 24.068) U[0,1] (Pt_SHFlg = 0.551)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](WeightKg > 31.012 -> Pt_SHFlg = 0.206) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HeightCm <= 159.109) U[2,2] (Pt_SHFlg = 0.036)) [Discrimination Score: 0.000; Robustness + : 159.109; Robustness - : 159.109; Percent Class + : 0.000; Percent Class - : 1.000]
((TotalDailyInsPerKg <= 0.585) U[0,1] (Pt_SHFlg = 0.785)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((UnitsInsBasalOrLongAct <= 25.920) U[1,1] (Pt_SHFlg = 0.679)) [Discrimination Score: 0.000; Robustness + : 25.920; Robustness - : 25.920; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore <= -0.175) U[2,2] (Pt_SHFlg = 0.901)) [Discrimination Score: 0.000; Robustness + : -0.175; Robustness - : -0.175; Percent Class + : 0.000; Percent Class - : 1.000]
((HDL < 98.828) U[1,2] (Pt_SHFlg = 0.837)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](Pt_ChildT1D > 0.015 -> Pt_SHFlg = 0.155) [Discrimination Score: 0.000; Robustness + : 0.015; Robustness - : 0.015; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_GrandparentT1D < 0.530) U[2,2] (Pt_SHFlg = 0.260)) [Discrimination Score: 0.000; Robustness + : 0.530; Robustness - : 0.530; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_A1cGoalLev >= 0.929 -> Pt_SHFlg = 0.550) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](TSH <= 1.227 -> Pt_SHFlg = 0.266) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Triglyc > 33.407) U[0,2] (Pt_SHFlg = 0.561)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](HbA1c <= 8.118 -> Pt_SHFlg = 0.309) [Discrimination Score: 0.000; Robustness + : -8.118; Robustness - : -8.118; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](HbA1cImputeDtMnC > 36.625 -> Pt_SHFlg = 0.567) [Discrimination Score: 0.000; Robustness + : 0.567; Robustness - : 0.567; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](age > 54.812 & Pt_SHFlg = 0.007) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](diabDur < 14.990 & Pt_SHFlg = 0.863) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](AlbCreatRat_mggNew >= 0.189 & Pt_SHFlg = 0.195) [Discrimination Score: 0.000; Robustness + : -0.195; Robustness - : -0.195; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrDia < 77.369) U[0,1] (Pt_SHFlg = 0.521)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 75.762 -> Pt_SHFlg = 0.448) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_FatherT1D > 0.000) U[0,2] (Pt_SHFlg = 0.905)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_MotherT1D > 0.000 -> Pt_SHFlg = 0.142) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Pt_SiblingT1D < 0.000 -> Pt_SHFlg = 0.692) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Pt_GrandchildT1D <= 0.000 & Pt_SHFlg = 0.225) [Discrimination Score: -6.561; Robustness + : -42.165; Robustness - : -1.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](DirectLDL <= 0.000 -> Pt_SHFlg = 0.063) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](AutonomicNeuroCl >= 0.000 & Pt_SHFlg = 0.775) [Discrimination Score: -6.531; Robustness + : -41.615; Robustness - : -0.642; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](bmiPerc > 0.000 & Pt_SHFlg = 0.379) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](diagAgeCombo > 43.000 -> Pt_SHFlg = 0.434) [Discrimination Score: 0.000; Robustness + : 0.434; Robustness - : 0.434; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Pt_A1cGoalLevelDsYr5 <= 0.000 & Pt_SHFlg = 0.440) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_InsGov <= 0.744) U[0,2] (Pt_InsGov >= 0.046)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((Pt_CGMUseNumDays >= 2.452 & Pt_DKAFlg >= 0.007) | Pt_SiblingT1D >= 0.055) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((bmi <= 17.853) U[0,1] (WeightKg <= 50.752)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((HeightCm >= 2.035 -> WeightKg >= 3.106) -> bmiPerc >= 32.818) [Discrimination Score: 0.000; Robustness + : -2.035; Robustness - : -2.035; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((bmi >= 11.970 -> HeightCm <= 166.267) -> Pt_FatherT1D <= 148.055) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((age <= 58.693 -> HbA1cImputeDtMnC <= 73.513) -> AlbCreatRat_mggNew >= 26.834) & GFR <= 78.310) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((diabDur <= 12.884 -> HbA1cImputeDtMnC <= 42.073) & TSH >= 37.015) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](bmiZscore >= -0.376 & HeightCm >= 103.622) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((bmiZscore <= -0.150 -> WeightKg <= 58.975) | Pt_DKAFlg >= 19.771) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((bmi >= 2.550 -> bmiZscore >= -0.434) -> Pt_A1cGoalLevelDsYr5 <= -0.189) | BldPrSys <= -0.101) [Discrimination Score: 0.000; Robustness + : 0.189; Robustness - : 0.189; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((bmiZscore >= -0.493 | TotalDailyInsPerKg >= 0.167) | Pt_A1cGoalLev >= 0.102) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((HeightCm <= 161.633 & TotalDailyInsPerKg <= 0.428) -> BUN <= 0.507) & HbA1cImputeDtMnC >= 0.248) [Discrimination Score: 0.000; Robustness + : -0.507; Robustness - : -0.507; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((bmi <= 18.467 & TotalDailyInsPerKg >= 0.176) -> Pt_SiblingT1D >= 0.179) | Pt_CGMUseNumDays >= 0.232) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](TotalDailyInsPerKg <= 0.621 -> WeightKg >= 45.494) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_ChildT1D >= 0.248) U[0,1] (UnitsInsBasalOrLongAct <= 21.810)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((TSH <= 1.163 | UnitsInsBasalOrLongAct <= 17.474) -> WeightKg <= 26.453) & BGTestAvgNumMeter >= 6.479) [Discrimination Score: 0.000; Robustness + : -26.453; Robustness - : -26.453; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_ChildT1D <= 0.582 -> TSH >= 0.388) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BldPrSys >= 108.937 | BUN >= 14.006) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((AlbCreatRat_mggNew >= 1.287 & Pt_ChildT1D >= 0.019) | Pt_GrandparentT1D <= 0.925) [Discrimination Score: 0.000; Robustness + : 0.925; Robustness - : 0.925; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((AlbCreatRat_mggNew >= 0.352 -> UnitsInsBasalOrLongAct >= 3.498) -> UnitsInsBasalOrLongAct <= 20.038) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((GFR <= 42.031 & HbA1cImputeDtMnC <= 72.836) -> Pt_FatherT1D <= 70.487) & AutonomicNeuroCl <= 49.606) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((diabDur <= 15.541 | GFR >= 19.664) -> AlbCreatRat_mggNew <= 65.503) [Discrimination Score: 0.000; Robustness + : -65.503; Robustness - : -65.503; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((age <= 56.644 & GFR <= 49.750) & BldPrDia <= 74.146) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((AlbCreatRat_mggNew <= 3.892 & Pt_A1cGoalLev <= 2.048) | Pt_SiblingT1D <= 5.089) | BGTestAvgNumMeter >= 0.796) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((AlbCreatRat_mggNew >= 0.316 -> Pt_GrandparentT1D >= 0.049) | HbA1cImputeDtMnC >= 0.107) | UnitsInsBasalOrLongAct >= 0.098) [Discrimination Score: 0.000; Robustness + : 0.049; Robustness - : 0.049; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter <= 4.520) U[0,2] (NumPumpBolusOrShortAct >= 2.375)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew >= 0.350) U[2,2] (TSH <= 1.030)) [Discrimination Score: 0.000; Robustness + : 1.030; Robustness - : 1.030; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((NumPumpBolusOrShortAct >= 2.964 & Pt_A1cGoalLev <= 5.776) -> AlbCreatRat_mggNew <= 4.859) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((NumPumpBolusOrShortAct <= 6.702) U[1,2] (Pt_GrandparentT1D >= 0.003)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BldPrSys >= 111.007 -> Pt_CGMUseNumDays <= 21.909) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((AlbCreatRat_mggNew >= 1.172 -> NumPumpBolusOrShortAct <= 5.190) -> diabDur >= 1.265) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BldPrDia >= 70.743 -> Pt_ChildT1D >= 0.085) -> Pt_GrandchildT1D <= 0.775) | Pt_SHFlg >= 0.103) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((BldPrDia >= 73.227 | UnitsInsBasalOrLongAct <= 22.881) -> TotChol <= 23.603) | BUN <= 25.495) [Discrimination Score: 0.000; Robustness + : 25.495; Robustness - : 25.495; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((BUN <= 21.154 -> Pt_CGMUseNumDays >= 0.769) -> HbA1cImputeDtMnC <= 23.968) | BGTestAvgNumPtRep >= 1.024) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumPtRep >= 1.551) U[0,2] (Pt_DKAFlg <= 0.874)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BGTestAvgNumPtRep >= 3.654 | Pt_CGMUseNumDays <= 26.330) | UnitsInsBasalOrLongAct >= 1.193) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew <= 4.622) U[0,0] (BldPrDia >= 68.646)) [Discrimination Score: 0.429; Robustness + : 56.354; Robustness - : 53.354; Percent Class + : 0.000; Percent Class - : 1.000]
