G[2,2](SMBGperDayPtMeterCombo >= 1.977 & BGTestAvgNumPtRep >= 0.926) [Discrimination Score: 0.000; Robustness + : -1.977; Robustness - : -1.977; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.363) U[1,2] (BGTestAvgNumPtRep <= 4.025)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](SMBGperDayPtMeterCombo >= 2.175 & BGTestAvgNumPtRep >= 1.598) [Discrimination Score: 0.000; Robustness + : -2.175; Robustness - : -2.175; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 3.008 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 99.017 -> BUN >= 15.516) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 14.799 | bmi >= 11.651) -> UnitsInsBasalOrLongAct <= 21.238) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.719) U[0,0] (BGTestAvgNumPtRep <= 4.585)) [Discrimination Score: 0.000; Robustness + : 3.585; Robustness - : 3.585; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 1.471 & BGTestAvgNumPtRep >= 2.080) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 0.423 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 72.340 -> BUN >= 11.591) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 50.826 | bmi >= 17.818) -> UnitsInsBasalOrLongAct <= 13.608) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.203) U[1,1] (BGTestAvgNumPtRep <= 4.691)) [Discrimination Score: 0.000; Robustness + : 4.691; Robustness - : 4.691; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](SMBGperDayPtMeterCombo >= 1.169 & BGTestAvgNumPtRep >= 0.725) [Discrimination Score: 0.000; Robustness + : -1.169; Robustness - : -1.169; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](HbA1c >= 1.947 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 108.626 -> BUN >= 13.294) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 20.790 | bmi >= 12.891) -> UnitsInsBasalOrLongAct <= 16.344) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.882) U[1,2] (BGTestAvgNumPtRep <= 4.635)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 1.411 & BGTestAvgNumPtRep >= 2.593) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 2.654 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 85.966 -> BUN >= 15.315) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 28.366 | bmi >= 1.623) -> UnitsInsBasalOrLongAct <= 17.174) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.143) U[0,0] (BGTestAvgNumPtRep <= 2.688)) [Discrimination Score: 0.000; Robustness + : 1.688; Robustness - : 1.688; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 1.764 & BGTestAvgNumPtRep >= 0.493) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 2.667 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 113.895 -> BUN >= 14.736) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 39.475 | bmi >= 12.049) -> UnitsInsBasalOrLongAct <= 19.430) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.063) U[0,1] (BGTestAvgNumPtRep <= 3.551)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 1.245 & BGTestAvgNumPtRep >= 2.411) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](HbA1c >= 5.486 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 83.985 -> BUN >= 11.443) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 21.135 | bmi >= 8.215) -> UnitsInsBasalOrLongAct <= 22.930) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.189) U[0,1] (BGTestAvgNumPtRep <= 3.095)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 1.444 & BGTestAvgNumPtRep >= 1.742) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 4.381 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 106.897 -> BUN >= 12.607) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 24.638 | bmi >= 9.872) -> UnitsInsBasalOrLongAct <= 17.363) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.187) U[2,2] (BGTestAvgNumPtRep <= 3.483)) [Discrimination Score: 0.000; Robustness + : 3.483; Robustness - : 3.483; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BldPrSys > 101.112 & Pt_SHFlg = 0.613) [Discrimination Score: 0.000; Robustness + : -101.112; Robustness - : -101.112; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BGTestAvgNumPtRep > 1.577 -> Pt_SHFlg = 0.425) [Discrimination Score: -0.485; Robustness + : 0.093; Robustness - : 0.577; Percent Class + : 1.000; Percent Class - : 0.000]
((HbA1c > 4.642) U[1,1] (Pt_SHFlg = 0.904)) [Discrimination Score: 0.000; Robustness + : -0.904; Robustness - : -0.904; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_DKAFlg > 0.103) U[0,2] (Pt_SHFlg = 0.642)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_A1cGoalLev < 3.508 -> Pt_SHFlg = 0.247) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BUN <= 15.939) U[1,1] (Pt_SHFlg = 0.447)) [Discrimination Score: 0.000; Robustness + : 15.939; Robustness - : 15.939; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](TotChol <= 171.993 & Pt_SHFlg = 0.114) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BGTestAvgNumMeter < 1.267 & Pt_SHFlg = 0.179) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Triglyc < 86.291) U[0,0] (Pt_SHFlg = 0.484)) [Discrimination Score: 108.678; Robustness + : 86.291; Robustness - : -22.387; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](TSH < 7.435 -> Pt_SHFlg = 0.022) [Discrimination Score: 0.000; Robustness + : -7.435; Robustness - : -7.435; Percent Class + : 1.000; Percent Class - : 0.000]
((HbA1cImputeDtMnC > 11.694) U[0,2] (Pt_SHFlg = 0.861)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((NumPumpBolusOrShortAct > 2.180) U[1,1] (Pt_SHFlg = 0.635)) [Discrimination Score: 0.000; Robustness + : -0.635; Robustness - : -0.635; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore > -0.266) U[0,1] (Pt_SHFlg = 0.752)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TotalDailyInsPerKg <= 0.608) U[1,2] (Pt_SHFlg = 0.280)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((GFR > 39.460) U[1,2] (Pt_SHFlg = 0.174)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](SMBGperDayPtMeterCombo < 3.779 & Pt_SHFlg = 0.142) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](HeightCm >= 22.191 & Pt_SHFlg = 0.618) [Discrimination Score: 0.061; Robustness + : -22.191; Robustness - : -22.253; Percent Class + : 1.000; Percent Class - : 0.000]
((bmi >= 15.529) U[0,2] (Pt_SHFlg = 0.764)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](WeightKg > 56.371 -> Pt_SHFlg = 0.849) [Discrimination Score: -21.505; Robustness + : 0.517; Robustness - : 22.022; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](LDL > 19.505 & Pt_SHFlg = 0.827) [Discrimination Score: 0.000; Robustness + : -19.505; Robustness - : -19.505; Percent Class + : 1.000; Percent Class - : 0.000]
((diabDur <= 24.501) U[0,2] (Pt_SHFlg = 0.317)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((age > 30.610) U[0,0] (Pt_SHFlg = 0.570)) [Discrimination Score: 22.063; Robustness + : -0.238; Robustness - : -22.301; Percent Class + : 0.000; Percent Class - : 1.000]
((HDL >= 48.801) U[1,1] (Pt_SHFlg = 0.812)) [Discrimination Score: 0.000; Robustness + : -0.812; Robustness - : -0.812; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew <= 9.348) U[1,2] (Pt_SHFlg = 0.141)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_SiblingT1D > 0.247) U[1,2] (Pt_SHFlg = 0.634)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((UnitsInsBasalOrLongAct >= 0.791) U[1,2] (Pt_SHFlg = 0.574)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BldPrDia > 64.446 & Pt_SHFlg = 0.150) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_CGMUseNumDays <= 0.000) U[1,1] (Pt_SHFlg = 0.487)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_FatherT1D > 0.000 -> Pt_SHFlg = 0.539) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_MotherT1D > 0.000 & Pt_SHFlg = 0.546) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_ChildT1D > 0.000) U[0,2] (Pt_SHFlg = 0.404)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Pt_GrandchildT1D >= 0.000 & Pt_SHFlg = 0.337) [Discrimination Score: 0.000; Robustness + : -0.337; Robustness - : -0.337; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Pt_GrandparentT1D >= 0.000 -> Pt_SHFlg = 0.164) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](DirectLDL > 0.000 & Pt_SHFlg = 0.010) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((AutonomicNeuroCl >= 0.000) U[0,1] (Pt_SHFlg = 0.904)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_InsGov <= 0.000 & Pt_SHFlg = 0.719) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](bmiPerc < 0.000 -> Pt_SHFlg = 0.366) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((diagAgeCombo >= 8.000) U[1,2] (Pt_SHFlg = 0.605)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_A1cGoalLevelDsYr5 <= 0.000 & Pt_SHFlg = 0.537) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((bmi >= 17.936 & HeightCm >= 29.036) -> AlbCreatRat_mggNew >= 101.477) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HeightCm >= 46.904) U[0,1] (WeightKg >= 25.697)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((BUN >= 12.116 -> HbA1cImputeDtMnC >= 26.254) -> TSH >= 25.732) & TotalDailyInsPerKg <= 42.597) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((BldPrSys >= 100.827 & Pt_SHFlg <= 0.623) | GFR >= 0.078) & TotChol >= 0.288) [Discrimination Score: 0.000; Robustness + : -0.288; Robustness - : -0.288; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Pt_SiblingT1D <= 0.928 | UnitsInsBasalOrLongAct >= 4.444) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BGTestAvgNumPtRep >= 1.446 -> BUN <= 18.114) & HbA1c >= 14.899) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BGTestAvgNumMeter >= 0.041 & LDL >= 56.894) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((BGTestAvgNumPtRep >= 2.497 & HbA1cImputeDtMnC >= 3.089) -> BldPrSys >= 22.546) -> Pt_MotherT1D <= 51.847) [Discrimination Score: 0.000; Robustness + : -51.847; Robustness - : -51.847; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((diabDur <= 23.700 -> UnitsInsBasalOrLongAct >= 8.600) | age >= 10.498) [Discrimination Score: 0.000; Robustness + : -10.498; Robustness - : -10.498; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((GFR >= 37.740 & Pt_SiblingT1D <= 0.827) | bmiZscore <= 0.788) -> Pt_InsGov <= 0.445) [Discrimination Score: 0.000; Robustness + : -0.788; Robustness - : -0.788; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrDia >= 65.788) U[0,1] (Pt_SiblingT1D >= 0.385)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((BGTestAvgNumMeter >= 0.705 -> Triglyc <= 75.688) | bmiPerc >= 27.252) [Discrimination Score: 0.000; Robustness + : -27.252; Robustness - : -27.252; Percent Class + : 1.000; Percent Class - : 0.000]
((HDL <= 85.428) U[0,2] (LDL <= 79.438)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((HDL >= 28.710 & TSH >= 1.856) & HbA1cImputeDtMnC <= 2.542) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((HbA1c >= 5.725 -> SMBGperDayPtMeterCombo >= 1.057) & Pt_A1cGoalLevelDsYr5 <= 2.635) [Discrimination Score: 0.000; Robustness + : -68.943; Robustness - : -68.943; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((LDL >= 23.097 -> TSH >= 2.229) -> SMBGperDayPtMeterCombo >= 1.578) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((TotChol >= 14.413 | Triglyc >= 10.785) | HDL >= 41.112) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](bmiZscore >= -0.303 | TotChol >= 6.316) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((age <= 32.809 | Pt_SiblingT1D >= 0.001) & HDL <= 0.444) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumMeter >= 0.634) U[2,2] (TSH <= 7.036)) [Discrimination Score: 0.000; Robustness + : 7.036; Robustness - : 7.036; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((bmiZscore >= -0.297 -> diabDur <= 26.280) | Pt_A1cGoalLevelDsYr5 >= 23.271) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((TotalDailyInsPerKg >= 0.118 & TotChol <= 134.374) | WeightKg <= 160.804) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](GFR >= 19.670 | UnitsInsBasalOrLongAct >= 8.265) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((BldPrDia <= 66.413 | SMBGperDayPtMeterCombo <= 2.478) | BldPrDia >= 1.508) [Discrimination Score: 0.000; Robustness + : 66.413; Robustness - : 66.413; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((BUN <= 17.114 & NumPumpBolusOrShortAct >= 1.833) & TotalDailyInsPerKg >= 1.847) [Discrimination Score: 0.000; Robustness + : -1.847; Robustness - : -1.847; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrDia >= 65.952) U[0,2] (UnitsInsBasalOrLongAct >= 1.532)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((age <= 34.570) U[0,0] (BldPrDia <= 68.187)) [Discrimination Score: 0.000; Robustness + : 34.570; Robustness - : 34.570; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](AlbCreatRat_mggNew >= 3.954 | UnitsInsBasalOrLongAct <= 13.213) [Discrimination Score: 2.000; Robustness + : 14.046; Robustness - : 12.046; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](AlbCreatRat_mggNew >= 5.980 & diabDur <= 24.652) [Discrimination Score: 0.000; Robustness + : -5.980; Robustness - : -5.980; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((bmiZscore >= -0.311 & Triglyc >= 26.201) -> TotChol >= 32.087) & BUN <= 69.745) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((AlbCreatRat_mggNew >= 5.886 | HbA1c <= 7.803) -> Pt_SiblingT1D >= 5.823) [Discrimination Score: 0.000; Robustness + : -7.803; Robustness - : -7.803; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((LDL <= 79.870 | Triglyc >= 8.703) | BUN <= 60.412) -> age >= 18.159) [Discrimination Score: 0.000; Robustness + : -79.870; Robustness - : -79.870; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumPtRep <= 2.712) U[1,2] (GFR >= 53.982)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((NumPumpBolusOrShortAct >= 2.441 -> SMBGperDayPtMeterCombo >= 1.465) -> Pt_DKAFlg >= 1.398) -> HDL <= 3.193) [Discrimination Score: 0.000; Robustness + : -3.193; Robustness - : -3.193; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((HeightCm <= 156.782 | TotalDailyInsPerKg <= 0.556) | Pt_InsGov >= 0.537) | TotalDailyInsPerKg <= 0.614) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((BGTestAvgNumPtRep <= 3.932 & TSH >= 1.473) | Triglyc >= 1.991) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((BGTestAvgNumMeter <= 2.881 | HDL <= 84.840) | diabDur <= 67.594) -> bmiZscore >= 56.899) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](bmi <= 21.465 | TotalDailyInsPerKg <= 0.878) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](TotalDailyInsPerKg <= 0.586 -> WeightKg >= 43.479) [Discrimination Score: -2.000; Robustness + : 19.414; Robustness - : 21.414; Percent Class + : 0.000; Percent Class - : 1.000]
