G[0,2](SMBGperDayPtMeterCombo >= 0.569 & BGTestAvgNumPtRep >= 0.235) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](SMBGperDayPtMeterCombo >= 0.552 & BGTestAvgNumPtRep >= 1.439) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 9.744 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 0.000 -> BUN >= 8.769) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 28.302 | bmi >= 15.270) -> UnitsInsBasalOrLongAct <= 6.443) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.625) U[1,1] (BGTestAvgNumPtRep <= 4.321)) [Discrimination Score: -4.321; Robustness + : 0.000; Robustness - : 4.321; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 1.406 & BGTestAvgNumPtRep >= 1.352) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 9.628 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 7.484) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((WeightKg >= 27.419 | bmi >= 15.565) -> UnitsInsBasalOrLongAct <= 11.042) [Discrimination Score: 3.042; Robustness + : 0.000; Robustness - : -3.042; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.090) U[0,2] (BGTestAvgNumPtRep <= 4.451)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](SMBGperDayPtMeterCombo >= 1.738 & BGTestAvgNumPtRep >= 1.501) [Discrimination Score: 1.738; Robustness + : 0.000; Robustness - : -1.738; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 9.927 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 0.000 -> BUN >= 1.027) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 27.029 | bmi >= 15.392) -> UnitsInsBasalOrLongAct <= 4.514) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.625) U[0,2] (BGTestAvgNumPtRep <= 3.377)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_SHFlg < 0.954 -> Pt_SHFlg = 0.405) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](UnitsInsBasalOrLongAct <= 5.077 & Pt_SHFlg = 0.567) [Discrimination Score: 0.567; Robustness + : 0.000; Robustness - : -0.567; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Pt_InsGov >= 0.533 & Pt_SHFlg = 0.448) [Discrimination Score: 0.533; Robustness + : 0.000; Robustness - : -0.533; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_GrandparentT1D <= 0.963 & Pt_SHFlg = 0.548) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](TotalDailyInsPerKg <= 0.517 -> Pt_SHFlg = 0.622) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](LDL <= 87.214 & Pt_SHFlg = 0.848) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((AlbCreatRat_mggNew <= 49.893) U[0,1] (Pt_SHFlg = 0.439)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BGTestAvgNumMeter >= 2.165 -> Pt_SHFlg = 0.915) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](SMBGperDayPtMeterCombo <= 3.994 & Pt_SHFlg = 0.703) [Discrimination Score: 0.703; Robustness + : 0.000; Robustness - : -0.703; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Triglyc < 64.973 -> Pt_SHFlg = 0.981) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1c > 9.781) U[1,1] (Pt_SHFlg = 0.812)) [Discrimination Score: 0.812; Robustness + : 0.000; Robustness - : -0.812; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](HDL > 1.993 -> Pt_SHFlg = 0.756) [Discrimination Score: -0.756; Robustness + : 0.000; Robustness - : 0.756; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](BGTestAvgNumPtRep >= 1.187 -> Pt_SHFlg = 0.816) [Discrimination Score: -0.816; Robustness + : 0.000; Robustness - : 0.816; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiPerc <= 0.482) U[1,1] (Pt_SHFlg = 0.999)) [Discrimination Score: -0.482; Robustness + : 0.000; Robustness - : 0.482; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](HbA1cImputeDtMnC < 11.172 & Pt_SHFlg = 0.428) [Discrimination Score: 0.428; Robustness + : 0.000; Robustness - : -0.428; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](bmiZscore >= -0.213 -> Pt_SHFlg = 0.442) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](bmi < 16.440 -> Pt_SHFlg = 0.949) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Pt_DKAFlg > 0.065 -> Pt_SHFlg = 0.834) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((diabDur < 6.812) U[0,2] (Pt_SHFlg = 0.434)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BldPrSys > 50.447 & Pt_SHFlg = 0.338) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((age >= 8.038) U[1,2] (Pt_SHFlg = 0.906)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrDia <= 52.938) U[0,0] (Pt_SHFlg = 0.846)) [Discrimination Score: 0.846; Robustness + : 0.000; Robustness - : -0.846; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](WeightKg <= 30.673 & Pt_SHFlg = 0.157) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](HeightCm <= 137.374 & Pt_SHFlg = 0.513) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_CGMUseNumDays <= 0.000 -> Pt_SHFlg = 0.717) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_FatherT1D >= 0.000 & Pt_SHFlg = 0.966) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_MotherT1D > 0.000 & Pt_SHFlg = 0.354) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Pt_SiblingT1D <= 0.000 -> Pt_SHFlg = 0.252) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_ChildT1D >= 0.000) U[0,1] (Pt_SHFlg = 0.798)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_GrandchildT1D > 0.000 & Pt_SHFlg = 0.217) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](DirectLDL > 0.000 -> Pt_SHFlg = 0.024) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TotChol >= 0.000) U[1,2] (Pt_SHFlg = 0.026)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TSH < 0.000) U[1,2] (Pt_SHFlg = 0.726)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](AutonomicNeuroCl <= 0.000 & Pt_SHFlg = 0.395) [Discrimination Score: 9.500; Robustness + : 0.000; Robustness - : -9.500; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](NumPumpBolusOrShortAct < 0.000 & Pt_SHFlg = 0.750) [Discrimination Score: 0.750; Robustness + : 0.000; Robustness - : -0.750; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR >= 0.000 & Pt_SHFlg = 0.291) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](diagAgeCombo <= 2.000 & Pt_SHFlg = 0.717) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_A1cGoalLev > 0.000) U[1,2] (Pt_SHFlg = 0.830)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_A1cGoalLevelDsYr5 < 0.000 -> Pt_SHFlg = 0.728) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((bmiZscore <= -0.075 & HbA1cImputeDtMnC <= 12.756) & TotChol <= 10.236) -> AlbCreatRat_mggNew >= 4.874) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((bmiPerc >= 0.432) U[1,1] (HbA1cImputeDtMnC <= 13.509)) [Discrimination Score: -13.509; Robustness + : 0.000; Robustness - : 13.509; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((bmiPerc <= 0.508 & bmiZscore <= 0.055) | GFR >= -0.395) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((SMBGperDayPtMeterCombo >= 0.465) U[0,2] (Triglyc >= 8.895)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((AlbCreatRat_mggNew <= 49.633 -> LDL <= 62.342) & BGTestAvgNumMeter >= 28.564) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](bmi >= 15.225 & bmiZscore >= -0.274) [Discrimination Score: 15.225; Robustness + : 0.000; Robustness - : -15.225; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](bmi <= 15.933 | HbA1cImputeDtMnC <= 13.685) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](bmi >= 15.154 -> bmiPerc <= 0.523) [Discrimination Score: 0.523; Robustness + : 0.000; Robustness - : -0.523; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((BldPrDia <= 53.878 | BldPrSys >= 45.622) | Pt_SiblingT1D >= 58.501) | BGTestAvgNumMeter >= 2.484) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrDia >= 19.319) U[1,1] (Pt_DKAFlg <= 0.932)) [Discrimination Score: -0.932; Robustness + : 0.000; Robustness - : 0.932; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((Pt_InsGov >= 0.068 & TotalDailyInsPerKg <= 0.685) | HbA1c >= 0.079) -> NumPumpBolusOrShortAct <= 0.572) [Discrimination Score: -0.079; Robustness + : 0.000; Robustness - : 0.079; Percent Class + : 1.000; Percent Class - : 0.000]
((TotalDailyInsPerKg <= 0.539) U[2,2] (UnitsInsBasalOrLongAct >= 0.893)) [Discrimination Score: -0.539; Robustness + : 0.000; Robustness - : 0.539; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](LDL <= 62.816 & Pt_SHFlg <= 0.903) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((AlbCreatRat_mggNew <= 28.560 -> Pt_InsGov >= 0.435) & age <= 0.969) | bmi >= 0.421) [Discrimination Score: 0.421; Robustness + : 0.000; Robustness - : -0.421; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](AlbCreatRat_mggNew <= 35.617 & UnitsInsBasalOrLongAct <= 6.544) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BGTestAvgNumPtRep <= 4.092 | HDL <= 58.484) | HbA1c <= 53.871) | Triglyc >= 12.587) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((SMBGperDayPtMeterCombo <= 3.741 | TotalDailyInsPerKg <= 0.622) -> DirectLDL <= 0.663) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((LDL <= 74.702 & TotalDailyInsPerKg <= 0.622) | BldPrSys >= 0.064) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((age >= 8.619 & bmi <= 16.304) & Pt_A1cGoalLevelDsYr5 <= 16.038) [Discrimination Score: 8.619; Robustness + : 0.000; Robustness - : -8.619; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](bmi <= 16.432 & diabDur >= 6.433) [Discrimination Score: 6.433; Robustness + : 0.000; Robustness - : -6.433; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((TotalDailyInsPerKg >= 0.324 -> Triglyc >= 34.596) | bmiPerc >= 30.851) & BUN <= 65.314) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](AlbCreatRat_mggNew <= 55.859 | TotalDailyInsPerKg >= 0.323) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BldPrDia >= 38.548 -> HeightCm <= 136.181) [Discrimination Score: 109.419; Robustness + : 0.000; Robustness - : -109.419; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](BGTestAvgNumMeter <= 3.227 | Pt_SHFlg >= 0.349) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((age >= 8.199 -> bmiZscore <= 0.012) & NumPumpBolusOrShortAct >= -0.390) [Discrimination Score: 0.012; Robustness + : 0.000; Robustness - : -0.012; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](bmiZscore <= -0.094 | diabDur >= 6.198) [Discrimination Score: 0.094; Robustness + : 0.000; Robustness - : -0.094; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((age >= 8.005 | HbA1cImputeDtMnC >= 0.754) | LDL >= 5.699) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](diabDur >= 6.500 | HbA1cImputeDtMnC <= 12.571) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((age <= 8.769 | WeightKg >= 29.039) -> Pt_SiblingT1D >= 28.257) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((diabDur >= 6.257 | WeightKg >= 27.189) & BldPrSys >= 27.527) & GFR <= 29.439) [Discrimination Score: 27.527; Robustness + : 0.000; Robustness - : -27.527; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((age <= 8.862 -> bmiPerc >= 0.396) -> DirectLDL <= 0.483) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiPerc >= 0.388) U[1,2] (diabDur >= 6.367)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((Triglyc >= 39.120 -> UnitsInsBasalOrLongAct >= 0.540) | Pt_MotherT1D <= 11.863) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((Pt_InsGov <= 0.881 -> Triglyc >= 16.522) -> Pt_FatherT1D <= 66.429) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HbA1c >= 9.510) U[0,1] (Triglyc <= 67.138)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](bmiPerc <= 0.488 | HbA1c <= 10.529) [Discrimination Score: -10.529; Robustness + : 0.000; Robustness - : 10.529; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((HbA1c >= 9.678 -> HbA1cImputeDtMnC <= 9.750) -> BGTestAvgNumMeter <= 12.087) [Discrimination Score: 12.087; Robustness + : 0.000; Robustness - : -12.087; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore >= -0.174) U[0,2] (HbA1c >= 9.959)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((BGTestAvgNumMeter >= 2.053 | HbA1c <= 10.534) -> LDL >= 9.756) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](HeightCm <= 137.711 & Pt_DKAFlg <= 0.640) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
