G[0,0](SMBGperDayPtMeterCombo >= 0.651 & BGTestAvgNumPtRep >= 0.163) [Discrimination Score: 1.000; Robustness + : 0.837; Robustness - : -0.163; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.122) U[0,1] (BGTestAvgNumPtRep <= 1.374)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((WeightKg < 81.603) U[1,2] (Pt_SHFlg = 0.923)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](bmiZscore > -0.150 -> Pt_SHFlg = 0.336) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](bmi > 25.890 & Pt_SHFlg = 0.589) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](HbA1c <= 9.017 -> Pt_SHFlg = 0.386) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](HbA1cImputeDtMnC < 49.048 -> Pt_SHFlg = 0.037) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](age > 22.346 & Pt_SHFlg = 0.392) [Discrimination Score: -1.310; Robustness + : -37.517; Robustness - : -22.346; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur <= 13.134) U[0,1] (Pt_SHFlg = 0.041)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_A1cGoalLev <= 5.586 & Pt_SHFlg = 0.165) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TotalDailyInsPerKg > 0.140) U[0,1] (Pt_SHFlg = 0.830)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](AlbCreatRat_mggNew <= 4.432 & Pt_SHFlg = 0.951) [Discrimination Score: 0.000; Robustness + : -0.951; Robustness - : -0.951; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BGTestAvgNumPtRep <= 1.318 & Pt_SHFlg = 0.861) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR < 103.816 & Pt_SHFlg = 0.573) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](UnitsInsBasalOrLongAct <= 21.696 & Pt_SHFlg = 0.950) [Discrimination Score: 0.000; Robustness + : -0.950; Robustness - : -0.950; Percent Class + : 1.000; Percent Class - : 0.000]
((Triglyc >= 36.582) U[2,2] (Pt_SHFlg = 0.035)) [Discrimination Score: 0.000; Robustness + : -0.035; Robustness - : -0.035; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](TSH <= 1.166 -> Pt_SHFlg = 0.203) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm >= 173.940) U[1,1] (Pt_SHFlg = 0.338)) [Discrimination Score: 0.000; Robustness + : -0.338; Robustness - : -0.338; Percent Class + : 0.000; Percent Class - : 1.000]
((NumPumpBolusOrShortAct > 1.238) U[0,2] (Pt_SHFlg = 0.450)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TotChol > 5.995) U[0,2] (Pt_SHFlg = 0.134)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](LDL <= 105.059 & Pt_SHFlg = 0.030) [Discrimination Score: 0.000; Robustness + : -0.030; Robustness - : -0.030; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Pt_CGMUseNumDays > 3.247 & Pt_SHFlg = 0.876) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrDia < 77.240) U[2,2] (Pt_SHFlg = 0.605)) [Discrimination Score: 0.000; Robustness + : 77.240; Robustness - : 77.240; Percent Class + : 0.000; Percent Class - : 1.000]
((BUN < 11.560) U[0,0] (Pt_SHFlg = 0.920)) [Discrimination Score: -2.894; Robustness + : -32.922; Robustness - : -11.163; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BldPrSys < 123.812 & Pt_SHFlg = 0.366) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](SMBGperDayPtMeterCombo >= 0.484 & Pt_SHFlg = 0.900) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HDL < 52.536) U[2,2] (Pt_SHFlg = 0.976)) [Discrimination Score: 0.000; Robustness + : 52.536; Robustness - : 52.536; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumMeter >= 0.116) U[0,2] (Pt_SHFlg = 0.568)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_FatherT1D >= 0.000) U[0,2] (Pt_SHFlg = 0.085)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_MotherT1D > 0.000 -> Pt_SHFlg = 0.827) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Pt_SiblingT1D <= 0.000 -> Pt_SHFlg = 0.889) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_ChildT1D > 0.000) U[1,2] (Pt_SHFlg = 0.811)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_GrandchildT1D < 0.000) U[2,2] (Pt_SHFlg = 0.200)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_GrandparentT1D < 0.000) U[2,2] (Pt_SHFlg = 0.550)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((DirectLDL < 0.000) U[0,1] (Pt_SHFlg = 0.060)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AutonomicNeuroCl > 0.000) U[1,1] (Pt_SHFlg = 0.268)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Pt_InsGov < 0.000 -> Pt_SHFlg = 0.826) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Pt_DKAFlg >= 0.000 & Pt_SHFlg = 0.306) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](bmiPerc <= 0.000 & Pt_SHFlg = 0.873) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](diagAgeCombo < 12.000 & Pt_SHFlg = 0.086) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Pt_A1cGoalLevelDsYr5 <= 0.000 -> Pt_SHFlg = 0.687) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((Pt_A1cGoalLev >= 0.838 -> Pt_A1cGoalLev <= 3.442) -> Pt_SiblingT1D <= 3.914) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((bmiZscore >= -0.346) U[0,1] (WeightKg >= 78.132)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](bmi >= 25.715 | WeightKg >= 75.662) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((age <= 24.884 -> HbA1cImputeDtMnC >= 2.768) | NumPumpBolusOrShortAct >= 15.811) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((diabDur <= 14.912 | HbA1cImputeDtMnC <= 72.619) -> diabDur <= 42.995) [Discrimination Score: 0.000; Robustness + : -72.619; Robustness - : -72.619; Percent Class + : 0.000; Percent Class - : 1.000]
((age <= 24.566) U[0,2] (diabDur <= 14.096)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((LDL >= 56.827 | TotChol <= 166.594) | bmi >= 101.725) | HDL <= 150.992) [Discrimination Score: -2.500; Robustness + : 115.594; Robustness - : 120.594; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](HDL <= 52.478 | Pt_CGMUseNumDays >= 4.260) [Discrimination Score: 0.000; Robustness + : 21725.740; Robustness - : 21725.740; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Pt_CGMUseNumDays <= 20.621 -> TotChol >= 62.973) & BGTestAvgNumMeter <= 172.549) -> WeightKg >= 38.305) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BUN >= 2.096) U[2,2] (TotChol >= 28.774)) [Discrimination Score: 0.000; Robustness + : -2.096; Robustness - : -2.096; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((BUN <= 9.207 | Pt_CGMUseNumDays >= 1.103) | TotalDailyInsPerKg <= 6.637) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BUN <= 9.220) U[0,1] (HDL >= 12.187)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((LDL <= 102.846 & Pt_CGMUseNumDays <= 16.363) -> HbA1c <= 16.703) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](HDL >= 24.109 & TotChol >= 37.231) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BUN >= 7.055 | LDL >= 53.479) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_SHFlg <= 0.996) U[1,2] (WeightKg <= 81.609)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore <= -0.036) U[1,1] (Pt_SHFlg <= 0.998)) [Discrimination Score: 0.000; Robustness + : 0.998; Robustness - : 0.998; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi <= 26.624) U[0,2] (Pt_SHFlg <= 0.806)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((bmi <= 27.086 & HbA1cImputeDtMnC >= 29.705) -> LDL >= 6.845) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((bmiZscore >= -0.229 | HbA1cImputeDtMnC <= 54.136) & Pt_GrandchildT1D <= 71.336) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((HbA1cImputeDtMnC <= 71.143 | WeightKg >= 77.372) & TSH <= 79.249) -> BldPrDia <= 81.499) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](age >= 22.929 | TotalDailyInsPerKg <= 1.096) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((bmi >= 25.231 & diabDur <= 13.850) -> BUN >= 9.191) [Discrimination Score: 0.000; Robustness + : 9.191; Robustness - : 9.191; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](bmiZscore >= -0.287 -> diabDur >= 11.489) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](diabDur <= 12.084 | TotalDailyInsPerKg <= 0.874) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((diabDur <= 12.280 | WeightKg >= 77.202) & AlbCreatRat_mggNew <= 81.595) | TotChol <= 80.936) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((HDL <= 49.275 & LDL <= 94.024) & Pt_FatherT1D >= 59.821) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](age >= 23.176 & bmi <= 26.152) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](age >= 22.136 & bmiZscore <= -0.078) [Discrimination Score: 0.000; Robustness + : -22.136; Robustness - : -22.136; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((HbA1cImputeDtMnC >= 29.827 -> TotalDailyInsPerKg >= 0.435) & diagAgeCombo >= 0.531) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((age >= 23.243 & WeightKg >= 74.938) & HbA1c >= 76.423) & SMBGperDayPtMeterCombo <= 81.807) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BUN >= 6.146 & Triglyc >= 60.660) & TotalDailyInsPerKg >= 31.945) & Pt_SiblingT1D >= 8.606) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((HbA1c >= 7.474 -> Pt_SHFlg >= 0.141) & TotalDailyInsPerKg <= 0.980) | Pt_A1cGoalLev <= 0.584) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((TotChol >= 32.483 -> Triglyc <= 93.876) & Pt_SiblingT1D <= 86.395) [Discrimination Score: -2.500; Robustness + : -18.517; Robustness - : -13.517; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((LDL <= 99.107 | Triglyc >= 16.182) & TotalDailyInsPerKg <= 123.127) [Discrimination Score: 0.000; Robustness + : 99.107; Robustness - : 99.107; Percent Class + : 1.000; Percent Class - : 0.000]
((NumPumpBolusOrShortAct <= 1.993) U[1,2] (UnitsInsBasalOrLongAct >= 7.294)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1cImputeDtMnC >= 10.354) U[1,1] (Pt_SHFlg >= 0.250)) [Discrimination Score: 0.000; Robustness + : -0.250; Robustness - : -0.250; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((BGTestAvgNumPtRep >= 0.420 -> HbA1c <= 9.520) | BGTestAvgNumPtRep <= 8.406) [Discrimination Score: -1.000; Robustness + : 7.406; Robustness - : 8.406; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((age <= 25.978 -> Pt_SHFlg <= 0.883) -> Pt_FatherT1D >= 0.181) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((diabDur >= 10.727 & Triglyc <= 107.232) -> BldPrDia <= 90.169) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
