G[1,1](SMBGperDayPtMeterCombo >= 0.156 & BGTestAvgNumPtRep >= 0.287) [Discrimination Score: 0.000; Robustness + : -0.287; Robustness - : -0.287; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](GFR <= 0.000 -> BUN >= 4.019) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 53.884 | bmi >= 20.418) -> UnitsInsBasalOrLongAct <= 61.045) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.024) U[1,2] (BGTestAvgNumPtRep <= 1.079)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 0.173 & BGTestAvgNumPtRep >= 0.659) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](HbA1c >= 12.433 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GFR <= 0.000 -> BUN >= 6.052) [Discrimination Score: -3.649; Robustness + : -75.948; Robustness - : 0.691; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 54.111 | bmi >= 21.267) -> UnitsInsBasalOrLongAct <= 26.751) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.294) U[0,2] (BGTestAvgNumPtRep <= 1.713)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Pt_SHFlg >= 0.266 -> Pt_SHFlg = 0.935) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](bmiZscore >= -0.310 -> Pt_SHFlg = 0.778) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](age > 18.217 -> Pt_SHFlg = 0.880) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1cImputeDtMnC >= 5.605 -> Pt_SHFlg = 0.239) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](diabDur >= 14.524 -> Pt_SHFlg = 0.129) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((UnitsInsBasalOrLongAct > 0.077) U[0,2] (Pt_SHFlg = 0.621)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](bmiPerc < 0.729 -> Pt_SHFlg = 0.738) [Discrimination Score: 0.000; Robustness + : -0.729; Robustness - : -0.729; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](bmi <= 22.632 & Pt_SHFlg = 0.356) [Discrimination Score: -2.179; Robustness + : -34.615; Robustness - : -17.005; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](WeightKg <= 62.764 -> Pt_SHFlg = 0.655) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((TotalDailyInsPerKg >= 0.064) U[0,1] (Pt_SHFlg = 0.065)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Pt_A1cGoalLev > 1.154 -> Pt_SHFlg = 0.908) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](BGTestAvgNumMeter >= 0.256 & Pt_SHFlg = 0.807) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Pt_DKAFlg <= 0.837 -> Pt_SHFlg = 0.151) [Discrimination Score: -1.000; Robustness + : -0.837; Robustness - : 0.163; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](AlbCreatRat_mggNew < 4.725 -> Pt_SHFlg = 0.518) [Discrimination Score: 0.000; Robustness + : -4.725; Robustness - : -4.725; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](BUN <= 11.682 -> Pt_SHFlg = 0.620) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](HeightCm >= 163.856 & Pt_SHFlg = 0.542) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](TSH <= 0.651 & Pt_SHFlg = 0.026) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](TotChol > 33.159 -> Pt_SHFlg = 0.940) [Discrimination Score: -3.752; Robustness + : -9.841; Robustness - : 16.421; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](LDL > 12.338 & Pt_SHFlg = 0.759) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrSys < 125.477) U[0,2] (Pt_SHFlg = 0.413)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BldPrDia >= 76.974 -> Pt_SHFlg = 0.963) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumPtRep < 1.433) U[0,1] (Pt_SHFlg = 0.052)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](SMBGperDayPtMeterCombo <= 1.072 & Pt_SHFlg = 0.681) [Discrimination Score: 0.429; Robustness + : -82.428; Robustness - : -83.928; Percent Class + : 0.000; Percent Class - : 1.000]
((Triglyc <= 77.913) U[0,1] (Pt_SHFlg = 0.409)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1c > 12.225) U[1,1] (Pt_SHFlg = 0.729)) [Discrimination Score: 0.000; Robustness + : -0.729; Robustness - : -0.729; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](HDL > 8.738 -> Pt_SHFlg = 0.810) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Pt_CGMUseNumDays > 0.000 -> Pt_SHFlg = 0.429) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_FatherT1D >= 0.000) U[1,2] (Pt_SHFlg = 0.544)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Pt_MotherT1D < 0.000 -> Pt_SHFlg = 0.216) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Pt_ChildT1D >= 0.000 -> Pt_SHFlg = 0.586) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Pt_GrandchildT1D < 0.000 & Pt_SHFlg = 0.083) [Discrimination Score: 0.000; Robustness + : -0.083; Robustness - : -0.083; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_GrandparentT1D >= 0.000 & Pt_SHFlg = 0.012) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](DirectLDL >= 0.000 & Pt_SHFlg = 0.267) [Discrimination Score: -2.179; Robustness + : -34.704; Robustness - : -17.094; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](AutonomicNeuroCl <= 0.000 -> Pt_SHFlg = 0.422) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_InsGov >= 0.000) U[1,2] (Pt_SHFlg = 0.308)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](NumPumpBolusOrShortAct >= 0.000 & Pt_SHFlg = 0.678) [Discrimination Score: -2.179; Robustness + : -34.293; Robustness - : -16.683; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](GFR < 0.000 & Pt_SHFlg = 0.221) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](diagAgeCombo <= 3.000 -> Pt_SHFlg = 0.874) [Discrimination Score: 0.000; Robustness + : -3.000; Robustness - : -3.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_A1cGoalLevelDsYr5 > 0.000 & Pt_SHFlg = 0.574) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((AlbCreatRat_mggNew <= 8.374 | BGTestAvgNumMeter <= 1.578) -> diagAgeCombo >= 0.199) & BGTestAvgNumPtRep >= 0.253) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((LDL >= 9.053 | TotChol >= 47.200) | SMBGperDayPtMeterCombo >= 31.675) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((bmi >= 19.211 & WeightKg <= 61.955) & Pt_CGMUseNumDays <= 62.957) & TotChol <= 60.295) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((age >= 18.385 & HbA1cImputeDtMnC >= 30.715) -> Pt_DKAFlg <= 39.202) & WeightKg >= 29.565) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](diabDur <= 18.855 | HbA1cImputeDtMnC <= 41.290) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((age <= 22.438 | diabDur <= 18.669) | NumPumpBolusOrShortAct <= 16.736) & Pt_DKAFlg <= 17.396) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((bmiPerc >= 0.048 -> WeightKg >= 58.783) -> WeightKg >= 58.440) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](HDL >= 0.359 -> Triglyc >= 6.208) [Discrimination Score: 0.000; Robustness + : 0.359; Robustness - : 0.359; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((bmi >= 21.290 -> bmiPerc <= 0.627) & AutonomicNeuroCl >= 0.200) [Discrimination Score: 0.000; Robustness + : -0.627; Robustness - : -0.627; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore >= -0.400) U[0,2] (Pt_SiblingT1D >= 0.087)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BldPrDia >= 80.972 & HeightCm >= 164.067) & Pt_SiblingT1D >= 163.994) | Pt_MotherT1D >= 163.546) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](BldPrDia >= 76.882 & BldPrSys >= 117.933) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((bmiZscore <= 0.183 & HbA1cImputeDtMnC <= 50.137) | Triglyc >= 0.659) & HDL >= 4.967) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((bmiPerc <= 0.489 | HbA1cImputeDtMnC <= 56.512) | SMBGperDayPtMeterCombo >= 9.590) & bmiPerc <= 50.387) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((age >= 19.566) U[1,2] (bmiZscore >= -0.568)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((bmiZscore <= -0.095 -> diabDur >= 16.193) & age >= 14.422) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((bmiPerc >= 0.134 & bmiZscore <= 0.173) & AutonomicNeuroCl <= 0.891) | LDL >= -0.632) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((bmiPerc <= 0.784 -> diabDur >= 14.321) | Pt_ChildT1D <= 18.084) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](bmi >= 21.249 -> bmiZscore >= -0.434) [Discrimination Score: 0.000; Robustness + : -0.434; Robustness - : -0.434; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](bmiZscore <= 0.337 | WeightKg >= 56.981) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((diabDur >= 14.614 -> HeightCm <= 164.341) | diagAgeCombo >= 163.505) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((age <= 21.618 | bmiPerc <= 0.579) & Pt_SHFlg <= 0.763) | diagAgeCombo <= 0.542) [Discrimination Score: 0.000; Robustness + : 0.763; Robustness - : 0.763; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((HbA1cImputeDtMnC <= 56.155 & WeightKg <= 65.197) & Pt_A1cGoalLevelDsYr5 >= 56.792) [Discrimination Score: 0.000; Robustness + : -56.792; Robustness - : -56.792; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Pt_A1cGoalLev >= 0.697 -> TotalDailyInsPerKg >= 0.156) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1cImputeDtMnC <= 51.085) U[1,1] (HeightCm >= 163.043)) [Discrimination Score: 0.000; Robustness + : 51.085; Robustness - : 51.085; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BldPrSys <= 125.005 & HeightCm >= 163.915) -> Pt_SHFlg <= 164.983) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((age <= 22.201 | Pt_SiblingT1D >= 0.017) | NumPumpBolusOrShortAct <= 0.437) [Discrimination Score: 0.000; Robustness + : 22.201; Robustness - : 22.201; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((LDL <= 74.032 & UnitsInsBasalOrLongAct >= 0.239) | age >= 9.673) & GFR >= 20.980) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](bmi <= 22.229 -> HbA1cImputeDtMnC <= 35.835) [Discrimination Score: 0.000; Robustness + : -35.835; Robustness - : -35.835; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((TotChol >= 22.736 & UnitsInsBasalOrLongAct <= 38.482) -> HbA1c >= 8.005) [Discrimination Score: 0.000; Robustness + : 8.005; Robustness - : 8.005; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](diabDur <= 18.739 -> WeightKg >= 52.726) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](HbA1cImputeDtMnC >= -1.237 -> Pt_SHFlg <= 0.789) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((diabDur >= 16.170 & Pt_SHFlg <= 0.777) -> Pt_GrandchildT1D >= 0.283) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((bmiPerc >= 0.335 | HeightCm >= 163.306) & Pt_SHFlg >= 163.958) | Pt_GrandparentT1D <= 164.771) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((bmi >= 20.667 | TSH <= 0.720) | Pt_SiblingT1D >= 0.214) -> HbA1c >= 0.150) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((age <= 20.357 & HeightCm <= 164.654) & Pt_GrandparentT1D <= 164.791) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((bmi <= 21.901 -> diabDur <= 16.647) & NumPumpBolusOrShortAct <= 16.624) -> SMBGperDayPtMeterCombo >= 15.745) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((age <= 20.413 -> WeightKg <= 63.572) -> BldPrSys >= 51.135) [Discrimination Score: 0.000; Robustness + : 51.135; Robustness - : 51.135; Percent Class + : 1.000; Percent Class - : 0.000]
