G[0,1](SMBGperDayPtMeterCombo >= 0.555 & BGTestAvgNumPtRep >= 2.108) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 142.625 | bmi >= 44.695) -> UnitsInsBasalOrLongAct <= 77.469) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.664) U[0,1] (BGTestAvgNumPtRep <= 2.451)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](SMBGperDayPtMeterCombo >= 0.832 & BGTestAvgNumPtRep >= 1.673) [Discrimination Score: 1.673; Robustness + : 0.000; Robustness - : -1.673; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 8.575 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 0.000 -> BUN >= 4.957) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 142.112 | bmi >= 43.519) -> UnitsInsBasalOrLongAct <= 49.672) [Discrimination Score: 49.672; Robustness + : 0.000; Robustness - : -49.672; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.213) U[0,1] (BGTestAvgNumPtRep <= 3.896)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 0.239 & BGTestAvgNumPtRep >= 1.954) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 8.586 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 0.000 -> BUN >= 5.280) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 141.441 | bmi >= 44.125) -> UnitsInsBasalOrLongAct <= 107.566) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.476) U[0,2] (BGTestAvgNumPtRep <= 2.589)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](SMBGperDayPtMeterCombo >= 1.238 & BGTestAvgNumPtRep >= 0.886) [Discrimination Score: -1.114; Robustness + : 0.000; Robustness - : 1.114; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 9.271 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 0.000 -> BUN >= 2.014) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 141.472 | bmi >= 43.411) -> UnitsInsBasalOrLongAct <= 41.139) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.456) U[0,1] (BGTestAvgNumPtRep <= 3.963)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 0.023 & BGTestAvgNumPtRep >= 0.087) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](HbA1c >= 9.242 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GFR <= 0.000 -> BUN >= 3.570) [Discrimination Score: -2.437; Robustness + : 0.000; Robustness - : 2.437; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 144.287 | bmi >= 44.474) -> UnitsInsBasalOrLongAct <= 53.804) [Discrimination Score: 53.804; Robustness + : 0.000; Robustness - : -53.804; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.621) U[1,1] (BGTestAvgNumPtRep <= 3.586)) [Discrimination Score: -3.586; Robustness + : 0.000; Robustness - : 3.586; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](DirectLDL >= 0.029 -> Pt_SHFlg = 0.837) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](diabDur > 25.256 -> Pt_SHFlg = 0.948) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Pt_SHFlg < 0.929 & Pt_SHFlg = 0.930) [Discrimination Score: 0.930; Robustness + : 0.000; Robustness - : -0.930; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](HbA1cImputeDtMnC <= 15.904 -> Pt_SHFlg = 0.926) [Discrimination Score: 15.904; Robustness + : 0.000; Robustness - : -15.904; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](LDL <= 89.866 -> Pt_SHFlg = 0.049) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((age < 46.720) U[0,0] (Pt_SHFlg = 0.545)) [Discrimination Score: -46.720; Robustness + : 0.000; Robustness - : 46.720; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1c > 9.289) U[2,2] (Pt_SHFlg = 0.742)) [Discrimination Score: 0.742; Robustness + : 0.000; Robustness - : -0.742; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](AlbCreatRat_mggNew > 160.332 -> Pt_SHFlg = 0.625) [Discrimination Score: -0.625; Robustness + : 0.000; Robustness - : 0.625; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](BGTestAvgNumPtRep >= 0.292 -> Pt_SHFlg = 0.929) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](SMBGperDayPtMeterCombo < 2.613 & Pt_SHFlg = 0.179) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((WeightKg <= 146.134) U[0,2] (Pt_SHFlg = 0.525)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](HDL < 21.676 -> Pt_SHFlg = 0.357) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](bmiZscore < 2.478 -> Pt_SHFlg = 0.527) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi < 44.915) U[0,1] (Pt_SHFlg = 0.956)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TotalDailyInsPerKg < 1.549) U[0,2] (Pt_SHFlg = 0.157)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrSys >= 155.068) U[0,2] (Pt_SHFlg = 0.550)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](Pt_A1cGoalLev < 4.375 & Pt_SHFlg = 0.444) [Discrimination Score: 0.444; Robustness + : 0.000; Robustness - : -0.444; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](Pt_CGMUseNumDays >= 0.451 -> Pt_SHFlg = 0.075) [Discrimination Score: 6619.549; Robustness + : 0.000; Robustness - : -6619.549; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BUN < 12.153 -> Pt_SHFlg = 0.223) [Discrimination Score: 12.153; Robustness + : 0.000; Robustness - : -12.153; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BGTestAvgNumMeter < 1.868 & Pt_SHFlg = 0.982) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((NumPumpBolusOrShortAct > 0.875) U[0,1] (Pt_SHFlg = 0.208)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](HeightCm > 179.524 & Pt_SHFlg = 0.535) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](TotChol > 2.180 & Pt_SHFlg = 0.099) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BldPrDia < 91.158 & Pt_SHFlg = 0.196) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_FatherT1D >= 0.000 -> Pt_SHFlg = 0.391) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Pt_MotherT1D < 0.000 -> Pt_SHFlg = 0.615) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_SiblingT1D > 0.000) U[0,2] (Pt_SHFlg = 0.175)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_ChildT1D > 0.000) U[1,2] (Pt_SHFlg = 0.179)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_GrandchildT1D > 0.000 & Pt_SHFlg = 0.317) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Pt_GrandparentT1D > 0.000 -> Pt_SHFlg = 0.868) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Triglyc > 0.000 -> Pt_SHFlg = 0.320) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TSH < 0.000) U[1,1] (Pt_SHFlg = 0.808)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](AutonomicNeuroCl > 1.000 & Pt_SHFlg = 0.270) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Pt_InsGov >= 0.000 -> Pt_SHFlg = 0.071) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_DKAFlg < 0.000 & Pt_SHFlg = 0.142) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](bmiPerc < 0.000 -> Pt_SHFlg = 0.358) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR < 0.000 & Pt_SHFlg = 0.643) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](diagAgeCombo < 21.000 -> Pt_SHFlg = 0.432) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_A1cGoalLevelDsYr5 > 0.000) U[0,1] (Pt_SHFlg = 0.599)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((HeightCm <= 180.446 | Pt_CGMUseNumDays <= 1.740) & SMBGperDayPtMeterCombo <= 0.778) [Discrimination Score: -0.778; Robustness + : 0.000; Robustness - : 0.778; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((HbA1c >= 9.094 & Pt_SHFlg >= 0.579) -> Pt_GrandparentT1D <= 0.671) & Pt_GrandchildT1D <= 0.681) [Discrimination Score: 0.671; Robustness + : 0.000; Robustness - : -0.671; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((AlbCreatRat_mggNew >= 168.762 -> diabDur <= 26.517) | bmi <= 26.528) -> HeightCm >= 25.615) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((AlbCreatRat_mggNew >= 191.386 | HbA1cImputeDtMnC >= 6.661) -> TotalDailyInsPerKg >= 6.509) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((AlbCreatRat_mggNew >= 16.370 & LDL >= 16.722) & Pt_FatherT1D >= 32.248) | bmiZscore <= 54.280) [Discrimination Score: -54.280; Robustness + : 0.000; Robustness - : 54.280; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((AlbCreatRat_mggNew <= 447.079 | UnitsInsBasalOrLongAct <= 71.963) & HDL <= 76.107) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](HDL <= 22.549 -> TotalDailyInsPerKg <= 1.006) [Discrimination Score: 22.549; Robustness + : 0.000; Robustness - : -22.549; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((BldPrSys >= 148.073 & HeightCm <= 180.449) -> bmiZscore >= 179.030) | LDL <= 180.061) [Discrimination Score: -180.061; Robustness + : 0.000; Robustness - : 180.061; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((BldPrSys >= 153.101 -> BUN <= 15.283) -> Pt_FatherT1D <= 6.401) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((SMBGperDayPtMeterCombo <= 2.803 | WeightKg <= 147.116) -> diagAgeCombo <= 147.702) | HbA1c <= 146.640) [Discrimination Score: -146.640; Robustness + : 0.000; Robustness - : 146.640; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((bmiZscore >= 2.126 | WeightKg >= 141.612) & Pt_SHFlg >= 142.911) & SMBGperDayPtMeterCombo >= 142.526) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](bmi <= 45.268 & WeightKg <= 145.705) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((BldPrSys >= 152.090 & bmi >= 43.257) -> DirectLDL >= 43.185) | Pt_DKAFlg <= 45.730) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrSys <= 160.032) U[1,2] (bmiZscore <= 2.381)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_A1cGoalLev <= 7.407 | TotalDailyInsPerKg >= 0.330) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((BGTestAvgNumMeter <= 1.927 & TotalDailyInsPerKg >= 0.155) -> GFR >= 0.417) -> BldPrSys <= 1.493) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumPtRep >= 1.110) U[0,1] (HbA1cImputeDtMnC <= 23.843)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((BGTestAvgNumPtRep >= 2.133 -> LDL >= 32.291) & HeightCm >= 18.000) | AlbCreatRat_mggNew <= 67.797) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((BGTestAvgNumPtRep >= 1.171 -> DirectLDL >= 0.038) -> SMBGperDayPtMeterCombo >= 0.185) -> Pt_MotherT1D >= 0.026) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((bmi <= 46.082 -> TotChol >= 1.596) -> NumPumpBolusOrShortAct >= 28.783) [Discrimination Score: -28.783; Robustness + : 0.000; Robustness - : 28.783; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((bmi <= 45.007 | HeightCm <= 180.021) | Triglyc >= 179.091) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((bmiZscore >= 2.343 | NumPumpBolusOrShortAct <= 3.073) | WeightKg <= 3.025) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((bmiZscore <= 2.534 & HeightCm <= 180.860) & Pt_DKAFlg <= 180.567) & AutonomicNeuroCl <= 180.007) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](bmiZscore <= 2.441 | TotChol <= 121.532) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((HDL >= 17.661 & Pt_A1cGoalLev <= 4.014) -> HDL <= 5.171) [Discrimination Score: 5.171; Robustness + : 0.000; Robustness - : -5.171; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumMeter >= 0.192) U[0,2] (HDL <= 33.107)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((bmiZscore >= 2.225 -> SMBGperDayPtMeterCombo <= 2.513) & HbA1c <= 2.566) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi >= 43.198) U[0,1] (SMBGperDayPtMeterCombo >= 1.622)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BGTestAvgNumPtRep >= 0.363 | SMBGperDayPtMeterCombo >= 0.319) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((AlbCreatRat_mggNew >= 142.772 -> BGTestAvgNumPtRep >= 0.894) | Pt_SHFlg >= 2.108) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BldPrSys <= 162.667 & WeightKg >= 143.454) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrDia >= 72.963) U[0,2] (NumPumpBolusOrShortAct >= 1.083)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((BldPrDia <= 76.408 -> HeightCm <= 179.842) | Pt_MotherT1D >= 179.329) | Pt_DKAFlg <= 180.529) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((HeightCm >= 179.270 & WeightKg >= 143.995) & Pt_InsGov >= 144.533) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](NumPumpBolusOrShortAct <= 1.601 | WeightKg >= 144.575) [Discrimination Score: -1.601; Robustness + : 0.000; Robustness - : 1.601; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BUN <= 17.326 & WeightKg >= 141.723) [Discrimination Score: 141.723; Robustness + : 0.000; Robustness - : -141.723; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BldPrDia >= 61.946 & BldPrSys <= 161.389) [Discrimination Score: 61.946; Robustness + : 0.000; Robustness - : -61.946; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumPtRep <= 3.387) U[0,2] (WeightKg >= 142.322)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
