G[0,0](SMBGperDayPtMeterCombo >= 0.880 & BGTestAvgNumPtRep >= 0.034) [Discrimination Score: 0.034; Robustness + : 0.000; Robustness - : -0.034; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](SMBGperDayPtMeterCombo >= 1.941 & BGTestAvgNumPtRep >= 1.696) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 13.173 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 0.972) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 95.276 | bmi >= 31.949) -> UnitsInsBasalOrLongAct <= 45.202) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[1,2] (BGTestAvgNumPtRep <= 4.247)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 1.741 & BGTestAvgNumPtRep >= 0.327) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 12.866 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 8.785) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 93.033 | bmi >= 31.236) -> UnitsInsBasalOrLongAct <= 69.624) [Discrimination Score: 69.624; Robustness + : 0.000; Robustness - : -69.624; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[1,2] (BGTestAvgNumPtRep <= 2.862)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 2.054 & BGTestAvgNumPtRep >= 2.280) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 12.892 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 0.860) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 93.025 | bmi >= 31.551) -> UnitsInsBasalOrLongAct <= 37.301) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[0,1] (BGTestAvgNumPtRep <= 2.859)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](SMBGperDayPtMeterCombo >= 1.663 & BGTestAvgNumPtRep >= 1.239) [Discrimination Score: 1.239; Robustness + : 0.000; Robustness - : -1.239; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 12.284 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 0.000 -> BUN >= 0.947) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 91.972 | bmi >= 30.818) -> UnitsInsBasalOrLongAct <= 26.912) [Discrimination Score: 26.912; Robustness + : 0.000; Robustness - : -26.912; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[0,2] (BGTestAvgNumPtRep <= 4.555)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_SHFlg > 0.351) U[0,0] (Pt_SHFlg = 0.126)) [Discrimination Score: 0.126; Robustness + : 0.000; Robustness - : -0.126; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_InsGov < 0.905 -> Pt_SHFlg = 0.291) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((TSH > 0.295) U[0,2] (Pt_SHFlg = 0.948)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](AlbCreatRat_mggNew > 239.553 & Pt_SHFlg = 0.078) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](HeightCm < 172.181 & Pt_SHFlg = 0.703) [Discrimination Score: 0.703; Robustness + : 0.000; Robustness - : -0.703; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](diabDur > 7.868 & Pt_SHFlg = 0.071) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](age >= 14.390 & Pt_SHFlg = 0.377) [Discrimination Score: 14.390; Robustness + : 0.000; Robustness - : -14.390; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Triglyc <= 112.255 & Pt_SHFlg = 0.233) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](HbA1cImputeDtMnC <= 18.975 -> Pt_SHFlg = 0.566) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BGTestAvgNumPtRep > 0.813 & Pt_SHFlg = 0.054) [Discrimination Score: 0.813; Robustness + : 0.000; Robustness - : -0.813; Percent Class + : 0.000; Percent Class - : 1.000]
((SMBGperDayPtMeterCombo > 0.465) U[0,2] (Pt_SHFlg = 0.399)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](HDL <= 54.605 -> Pt_SHFlg = 0.975) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BldPrSys > 130.227 -> Pt_SHFlg = 0.187) [Discrimination Score: -0.187; Robustness + : 0.000; Robustness - : 0.187; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](TotalDailyInsPerKg >= 0.210 -> Pt_SHFlg = 0.697) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((LDL < 58.605) U[0,2] (Pt_SHFlg = 0.500)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_DKAFlg >= 0.133) U[1,2] (Pt_SHFlg = 0.183)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](HbA1c > 12.658 -> Pt_SHFlg = 0.326) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](TotChol < 68.155 -> Pt_SHFlg = 0.609) [Discrimination Score: 68.155; Robustness + : 0.000; Robustness - : -68.155; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](bmiZscore >= 1.992 -> Pt_SHFlg = 0.193) [Discrimination Score: -0.193; Robustness + : 0.000; Robustness - : 0.193; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](bmiPerc >= 0.978 & Pt_SHFlg = 0.345) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BUN > 3.863 -> Pt_SHFlg = 0.209) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BldPrDia <= 71.842 -> Pt_SHFlg = 0.227) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](bmi > 31.831 & Pt_SHFlg = 0.368) [Discrimination Score: 31.831; Robustness + : 0.000; Robustness - : -31.831; Percent Class + : 0.000; Percent Class - : 1.000]
((WeightKg > 91.792) U[0,1] (Pt_SHFlg = 0.937)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_CGMUseNumDays >= 0.000) U[0,0] (Pt_SHFlg = 0.824)) [Discrimination Score: -15266.000; Robustness + : 0.000; Robustness - : 15266.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](Pt_FatherT1D < 0.000 -> Pt_SHFlg = 0.994) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_MotherT1D <= 0.000 -> Pt_SHFlg = 0.006) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_SiblingT1D >= 0.000) U[0,1] (Pt_SHFlg = 0.549)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_ChildT1D > 0.000 -> Pt_SHFlg = 0.774) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_GrandchildT1D >= 0.000) U[1,2] (Pt_SHFlg = 0.403)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_GrandparentT1D >= 0.000) U[0,1] (Pt_SHFlg = 0.140)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](DirectLDL > 0.000 -> Pt_SHFlg = 0.871) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter > 0.000) U[0,2] (Pt_SHFlg = 0.793)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](AutonomicNeuroCl < 0.000 & Pt_SHFlg = 0.261) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((NumPumpBolusOrShortAct >= 0.000) U[1,1] (Pt_SHFlg = 0.999)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((GFR >= 0.000) U[1,2] (Pt_SHFlg = 0.808)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](diagAgeCombo >= 7.000 -> Pt_SHFlg = 0.265) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Pt_A1cGoalLev <= 0.000 -> Pt_SHFlg = 0.028) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Pt_A1cGoalLevelDsYr5 <= 0.000 & Pt_SHFlg = 0.238) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((bmiZscore <= 2.189 | bmiZscore <= 2.115) -> Pt_GrandchildT1D >= 2.037) -> DirectLDL >= 1.940) [Discrimination Score: -1.940; Robustness + : 0.000; Robustness - : 1.940; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((HbA1c <= 13.662 & Pt_DKAFlg >= 0.132) | Pt_FatherT1D >= 0.201) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew <= 649.461) U[0,2] (TSH <= 1.625)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew <= 976.361) U[1,2] (Pt_InsGov <= 0.969)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((HbA1cImputeDtMnC <= 26.185 -> SMBGperDayPtMeterCombo <= 3.147) -> Pt_A1cGoalLevelDsYr5 <= 3.720) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](bmiPerc <= 0.979 | bmiZscore >= 2.049) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((diabDur <= 8.412 & HeightCm >= 171.103) -> diabDur >= 171.416) [Discrimination Score: -171.103; Robustness + : 0.000; Robustness - : 171.103; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BldPrDia <= 71.674 | BUN <= 14.365) [Discrimination Score: -71.674; Robustness + : 0.000; Robustness - : 71.674; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((HbA1c <= 13.333 -> TotalDailyInsPerKg >= 0.085) | diabDur <= 0.626) & Pt_GrandparentT1D >= 0.113) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((bmiZscore <= 2.176 | TotChol <= 66.118) -> GFR <= 31.604) -> Pt_SiblingT1D >= 14.069) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](bmiZscore >= 1.980 & Pt_DKAFlg <= 0.615) [Discrimination Score: 1.980; Robustness + : 0.000; Robustness - : -1.980; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((diabDur >= 7.988 & HbA1cImputeDtMnC <= 25.388) -> Pt_SHFlg >= 6.501) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](age >= 14.970 -> SMBGperDayPtMeterCombo >= 0.947) [Discrimination Score: -0.947; Robustness + : 0.000; Robustness - : 0.947; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](bmiPerc <= 0.988 & TotChol >= 18.450) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiPerc >= 0.973) U[1,1] (Pt_DKAFlg >= 0.110)) [Discrimination Score: 0.110; Robustness + : 0.000; Robustness - : -0.110; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiPerc >= 0.979) U[0,2] (HbA1c <= 13.891)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((BldPrSys >= 129.625 & TotalDailyInsPerKg <= 0.308) & Pt_GrandchildT1D >= 0.070) | Pt_SiblingT1D >= 0.176) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](bmi >= 32.416 & WeightKg >= 91.999) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((HbA1cImputeDtMnC >= 5.598 | HeightCm >= 171.572) -> Pt_SiblingT1D <= 172.163) -> Pt_GrandchildT1D >= 171.045) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BUN <= 12.473 & LDL <= 74.731) -> Pt_A1cGoalLev <= 72.979) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((HeightCm >= 171.690 -> SMBGperDayPtMeterCombo >= 1.931) -> diagAgeCombo >= 0.461) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((bmiZscore >= 2.039 | TotalDailyInsPerKg >= 0.054) -> Pt_SiblingT1D <= 0.263) & GFR <= 0.531) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](bmiPerc >= 0.973 | TotalDailyInsPerKg <= 0.268) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BldPrSys >= 129.450 & HbA1c <= 13.976) -> TotalDailyInsPerKg >= 13.110) & WeightKg >= 12.649) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((BldPrSys <= 133.550 & Pt_DKAFlg >= 0.320) -> Pt_A1cGoalLev >= 0.153) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](BldPrDia <= 69.900 | LDL >= 47.153) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((BldPrSys >= 131.717 | SMBGperDayPtMeterCombo <= 4.988) -> age >= 0.721) & BGTestAvgNumMeter <= 4.882) [Discrimination Score: 4.988; Robustness + : 0.000; Robustness - : -4.988; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((HDL >= 27.348 | Triglyc <= 160.458) -> Pt_InsGov >= 40.370) & BldPrSys <= 175.226) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](BldPrSys <= 133.563 & HbA1cImputeDtMnC >= 6.013) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((HDL <= 45.588 -> LDL >= 20.533) -> BldPrSys >= 47.677) & HDL >= 32.898) [Discrimination Score: 32.898; Robustness + : 0.000; Robustness - : -32.898; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((bmi <= 34.027 | bmiPerc <= 0.983) | AlbCreatRat_mggNew <= 0.987) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((BldPrSys >= 129.216 | bmiZscore <= 2.250) & UnitsInsBasalOrLongAct <= 2.080) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](bmi >= 31.969 -> bmiZscore <= 2.203) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BldPrSys <= 133.304 | bmiPerc <= 0.981) [Discrimination Score: -133.304; Robustness + : 0.000; Robustness - : 133.304; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BldPrSys >= 131.434 & diabDur <= 8.775) [Discrimination Score: 131.434; Robustness + : 0.000; Robustness - : -131.434; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((SMBGperDayPtMeterCombo <= 4.280 -> TotalDailyInsPerKg <= 0.648) & BldPrSys <= 0.570) -> BGTestAvgNumMeter <= 0.290) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((HbA1cImputeDtMnC >= 7.238 -> TotalDailyInsPerKg >= 0.120) -> diagAgeCombo >= 0.077) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((bmi <= 33.832 & TotChol <= 60.827) & TSH >= 9.692) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((bmi >= 32.219 & Pt_DKAFlg >= 0.300) -> diagAgeCombo >= 0.012) [Discrimination Score: -0.012; Robustness + : 0.000; Robustness - : 0.012; Percent Class + : 0.000; Percent Class - : 1.000]
