G[0,0](SMBGperDayPtMeterCombo >= 4.839 & BGTestAvgNumPtRep >= 5.024) [Discrimination Score: 0.000; Robustness + : -5.024; Robustness - : -5.024; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](SMBGperDayPtMeterCombo >= 4.679 & BGTestAvgNumPtRep >= 4.443) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](HbA1c >= 5.507 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: -5.507; Robustness + : 0.000; Robustness - : 5.507; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 0.000 -> BUN >= 2.048) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 27.120 | bmi >= 4.212) -> UnitsInsBasalOrLongAct <= 29.669) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.636) U[1,2] (BGTestAvgNumPtRep <= 5.736)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 4.632 & BGTestAvgNumPtRep >= 4.509) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 1.325 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR <= 0.000 -> BUN >= 1.914) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 9.442 | bmi >= 9.040) -> UnitsInsBasalOrLongAct <= 48.899) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.434) U[0,2] (BGTestAvgNumPtRep <= 5.625)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](SMBGperDayPtMeterCombo >= 4.331 & BGTestAvgNumPtRep >= 5.224) [Discrimination Score: 0.000; Robustness + : -5.224; Robustness - : -5.224; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](HbA1c >= 2.640 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: -2.640; Robustness + : 0.000; Robustness - : 2.640; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 1.970) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((WeightKg >= 11.686 | bmi >= 10.512) -> UnitsInsBasalOrLongAct <= 46.206) [Discrimination Score: 5.125; Robustness + : -33.906; Robustness - : -46.206; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.593) U[2,2] (BGTestAvgNumPtRep <= 5.625)) [Discrimination Score: 0.000; Robustness + : 5.625; Robustness - : 5.625; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](SMBGperDayPtMeterCombo >= 4.666 & BGTestAvgNumPtRep >= 4.180) [Discrimination Score: 0.000; Robustness + : -4.666; Robustness - : -4.666; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 2.121 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 0.891) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 19.312 | bmi >= 3.523) -> UnitsInsBasalOrLongAct <= 35.697) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.065) U[0,0] (BGTestAvgNumPtRep <= 5.374)) [Discrimination Score: 1.000; Robustness + : 27.655; Robustness - : 5.374; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](SMBGperDayPtMeterCombo >= 4.506 & BGTestAvgNumPtRep >= 4.224) [Discrimination Score: 0.000; Robustness + : -4.224; Robustness - : -4.224; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](HbA1c >= 2.209 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: -2.209; Robustness + : 0.000; Robustness - : 2.209; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 0.000 -> BUN >= 1.782) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 13.841 | bmi >= 9.927) -> UnitsInsBasalOrLongAct <= 42.673) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.394) U[0,2] (BGTestAvgNumPtRep <= 5.847)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](AlbCreatRat_mggNew >= 8.526 -> Pt_SHFlg = 0.331) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Pt_InsGov <= 0.588 & Pt_SHFlg = 0.279) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_GrandparentT1D < 0.238) U[1,1] (Pt_SHFlg = 0.100)) [Discrimination Score: 0.000; Robustness + : 0.238; Robustness - : 0.238; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](TSH > 2.301 & Pt_SHFlg = 0.621) [Discrimination Score: -1.268; Robustness + : -21.063; Robustness - : -2.599; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumMeter <= 2.247) U[1,2] (Pt_SHFlg = 0.532)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Pt_A1cGoalLev <= 3.743 -> Pt_SHFlg = 0.543) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](TotChol >= 26.640 -> Pt_SHFlg = 0.179) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](HbA1c < 6.281 & Pt_SHFlg = 0.695) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](HbA1cImputeDtMnC >= -3.518 -> Pt_SHFlg = 0.155) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](SMBGperDayPtMeterCombo < 5.108 -> Pt_SHFlg = 0.334) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HDL < 21.400 & Pt_SHFlg = 0.949) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BUN <= 6.916) U[0,1] (Pt_SHFlg = 0.233)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](TotalDailyInsPerKg <= 0.623 & Pt_SHFlg = 0.720) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](DirectLDL <= 0.382 & Pt_SHFlg = 0.785) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](HeightCm >= 15.361 -> Pt_SHFlg = 0.493) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](LDL <= 84.515 -> Pt_SHFlg = 0.413) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi < 20.325) U[1,1] (Pt_SHFlg = 0.567)) [Discrimination Score: 0.000; Robustness + : 20.325; Robustness - : 20.325; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](WeightKg > 20.882 & Pt_SHFlg = 0.025) [Discrimination Score: 0.000; Robustness + : -20.882; Robustness - : -20.882; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur >= 13.132) U[2,2] (Pt_SHFlg = 0.892)) [Discrimination Score: 0.000; Robustness + : -0.892; Robustness - : -0.892; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](age >= 40.095 -> Pt_SHFlg = 0.968) [Discrimination Score: 0.000; Robustness + : 0.968; Robustness - : 0.968; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumPtRep >= 4.067) U[0,2] (Pt_SHFlg = 0.348)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](UnitsInsBasalOrLongAct > 16.383 -> Pt_SHFlg = 0.614) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrDia > 76.389) U[1,2] (Pt_SHFlg = 0.136)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](bmiZscore < 1.296 -> Pt_SHFlg = 0.375) [Discrimination Score: 0.000; Robustness + : -1.296; Robustness - : -1.296; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Triglyc >= 53.343 -> Pt_SHFlg = 0.950) [Discrimination Score: 0.000; Robustness + : 0.950; Robustness - : 0.950; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](BldPrSys >= 125.458 -> Pt_SHFlg = 0.493) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Pt_CGMUseNumDays < 0.000 & Pt_SHFlg = 0.699) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_FatherT1D <= 0.000 -> Pt_SHFlg = 0.772) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Pt_MotherT1D > 0.000 & Pt_SHFlg = 0.723) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Pt_SiblingT1D >= 0.000 & Pt_SHFlg = 0.131) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_ChildT1D > 0.000 & Pt_SHFlg = 0.523) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_GrandchildT1D >= 0.000) U[0,2] (Pt_SHFlg = 0.319)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](AutonomicNeuroCl >= 1.000 -> Pt_SHFlg = 0.564) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((NumPumpBolusOrShortAct >= 0.000) U[0,0] (Pt_SHFlg = 0.820)) [Discrimination Score: -1.000; Robustness + : 0.500; Robustness - : 1.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_DKAFlg <= 0.000 & Pt_SHFlg = 0.571) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](bmiPerc > 0.000 -> Pt_SHFlg = 0.856) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](GFR <= 0.000 -> Pt_SHFlg = 0.170) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((diagAgeCombo < 25.000) U[0,2] (Pt_SHFlg = 0.990)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLevelDsYr5 >= 0.000) U[2,2] (Pt_SHFlg = 0.337)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_A1cGoalLev >= 0.933 -> Pt_A1cGoalLev >= 0.627) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BGTestAvgNumMeter >= 0.638 | TSH >= 0.627) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((bmi <= 18.668 & WeightKg >= 30.556) -> HeightCm <= 92.832) -> Pt_CGMUseNumDays <= 42.428) [Discrimination Score: 0.000; Robustness + : -42.428; Robustness - : -42.428; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](bmi >= 3.354 -> HeightCm <= 74.755) [Discrimination Score: 0.000; Robustness + : -74.755; Robustness - : -74.755; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BUN >= 1.660 | HDL >= 2.687) & Pt_MotherT1D <= 15.715) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((HeightCm <= 64.987 & WeightKg >= 23.354) & Triglyc <= 105.921) -> Pt_MotherT1D >= 14.197) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((HbA1c <= 6.749 -> TotChol <= 103.922) & diabDur >= 7.211) | Pt_A1cGoalLevelDsYr5 >= 34.965) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BGTestAvgNumMeter <= 3.628 & HbA1c >= 3.493) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((bmiZscore >= 0.115 | Triglyc <= 258.420) | bmiZscore <= 82.463) | diagAgeCombo >= 5.672) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((bmiZscore <= 1.141 | WeightKg >= 32.732) | TotChol <= 80.550) -> bmi <= 78.213) [Discrimination Score: 1.000; Robustness + : -79.382; Robustness - : -80.550; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((bmi <= 17.909 & bmiZscore >= 0.132) -> BGTestAvgNumPtRep >= 0.031) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BUN >= 3.571) U[1,2] (HeightCm >= 43.259)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((bmiZscore <= 0.818 -> HeightCm >= 5.094) & UnitsInsBasalOrLongAct >= 55.217) [Discrimination Score: 0.000; Robustness + : -55.217; Robustness - : -55.217; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi >= 4.961) U[0,1] (BUN >= 0.522)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((HDL >= 7.015 & HeightCm >= 18.732) | BldPrSys >= 34.653) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BUN <= 8.913 -> WeightKg >= 4.601) & Pt_InsGov <= 89.928) -> Pt_SHFlg >= 34.604) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((bmi <= 33.186 -> HDL >= 1.829) -> TotChol <= 28.986) [Discrimination Score: 0.000; Robustness + : -28.986; Robustness - : -28.986; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((HDL <= 36.224 -> WeightKg >= 21.890) | Pt_CGMUseNumDays <= 104.332) | Triglyc >= 32.735) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Triglyc <= 254.794) U[1,1] (WeightKg >= 3.391)) [Discrimination Score: 0.000; Robustness + : 254.794; Robustness - : 254.794; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((HbA1cImputeDtMnC >= 14.610 & Pt_InsGov <= 0.679) & DirectLDL >= 0.097) [Discrimination Score: 0.000; Robustness + : -14.610; Robustness - : -14.610; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((bmi >= 1.932 | Triglyc <= 170.062) | age >= 43.424) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((AlbCreatRat_mggNew >= 9.881 & Pt_GrandparentT1D >= 0.015) | age <= 0.929) | Pt_CGMUseNumDays <= 0.178) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((AlbCreatRat_mggNew <= 12.178) U[0,1] (Pt_A1cGoalLev <= 5.128)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((HbA1cImputeDtMnC >= 8.087 -> SMBGperDayPtMeterCombo >= 4.106) | NumPumpBolusOrShortAct >= 4.766) [Discrimination Score: 0.000; Robustness + : 4.106; Robustness - : 4.106; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((BGTestAvgNumPtRep >= 4.363 & UnitsInsBasalOrLongAct <= 32.391) -> diabDur >= 10.922) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm >= 4.508) U[0,1] (Triglyc >= 61.504)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((TotalDailyInsPerKg <= 0.253 | Triglyc >= 51.160) -> age <= 79.998) [Discrimination Score: 0.000; Robustness + : -79.998; Robustness - : -79.998; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((bmiZscore >= 0.083 -> BUN >= 2.305) -> LDL >= 2.115) & BldPrSys >= 1.652) [Discrimination Score: 0.000; Robustness + : -1.652; Robustness - : -1.652; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((diabDur >= 14.878 & UnitsInsBasalOrLongAct <= 28.021) | DirectLDL <= 47.736) -> Pt_ChildT1D <= 30.527) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((HDL >= 9.980 & LDL <= 111.801) -> bmi >= 12.942) -> UnitsInsBasalOrLongAct <= 127.888) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((BUN >= 2.722 & LDL <= 101.555) -> Pt_FatherT1D >= 23.970) [Discrimination Score: 0.000; Robustness + : 2.722; Robustness - : 2.722; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((bmiZscore <= 0.661 -> HDL <= 24.850) | Pt_MotherT1D >= 1.269) | Triglyc <= 40.885) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((HeightCm <= 98.330 -> SMBGperDayPtMeterCombo >= 4.656) | Pt_DKAFlg <= 5.179) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](bmi <= 18.246 -> SMBGperDayPtMeterCombo <= 5.717) [Discrimination Score: 0.000; Robustness + : -18.246; Robustness - : -18.246; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 4.528 -> WeightKg >= 11.474) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((BldPrDia <= 92.687 | BldPrSys >= 127.730) & Pt_ChildT1D >= 129.711) [Discrimination Score: 0.000; Robustness + : -129.711; Robustness - : -129.711; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((BUN <= 3.723 & SMBGperDayPtMeterCombo <= 5.440) & Pt_A1cGoalLevelDsYr5 <= 5.062) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](HeightCm <= 152.571 | LDL <= 148.908) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
