G[0,0](SMBGperDayPtMeterCombo >= 3.063 & BGTestAvgNumPtRep >= 0.411) [Discrimination Score: 2.652; Robustness + : -0.411; Robustness - : -3.063; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 3.771 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 0.000 -> BUN >= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 56.577 | bmi >= 14.833) -> UnitsInsBasalOrLongAct <= 23.169) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.252) U[0,0] (BGTestAvgNumPtRep <= 4.452)) [Discrimination Score: 0.000; Robustness + : 4.452; Robustness - : 4.452; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](SMBGperDayPtMeterCombo >= 3.494 & BGTestAvgNumPtRep >= 1.824) [Discrimination Score: 1.669; Robustness + : -1.824; Robustness - : -3.494; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 5.577 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 0.000 -> BUN >= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 12.078 | bmi >= 14.646) -> UnitsInsBasalOrLongAct <= 32.371) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.333) U[1,1] (BGTestAvgNumPtRep <= 4.957)) [Discrimination Score: 0.000; Robustness + : 4.957; Robustness - : 4.957; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 3.375 & BGTestAvgNumPtRep >= 0.729) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 5.222 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 0.000 -> BUN >= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 39.753 | bmi >= 15.083) -> UnitsInsBasalOrLongAct <= 19.782) [Discrimination Score: 0.000; Robustness + : -19.782; Robustness - : -19.782; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.295) U[0,2] (BGTestAvgNumPtRep <= 4.602)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 3.075 & BGTestAvgNumPtRep >= 0.757) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 1.214 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 0.000 -> BUN >= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((WeightKg >= 30.683 | bmi >= 18.527) -> UnitsInsBasalOrLongAct <= 21.442) [Discrimination Score: 0.000; Robustness + : -21.442; Robustness - : -21.442; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.263) U[1,1] (BGTestAvgNumPtRep <= 3.927)) [Discrimination Score: 0.000; Robustness + : 3.927; Robustness - : 3.927; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](SMBGperDayPtMeterCombo >= 3.068 & BGTestAvgNumPtRep >= 1.676) [Discrimination Score: 0.000; Robustness + : -3.068; Robustness - : -3.068; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 3.716 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 0.000 -> BUN >= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 3.938 | bmi >= 1.248) -> UnitsInsBasalOrLongAct <= 27.295) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.802) U[2,2] (BGTestAvgNumPtRep <= 3.854)) [Discrimination Score: 0.000; Robustness + : 3.854; Robustness - : 3.854; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 3.522 & BGTestAvgNumPtRep >= 0.754) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 6.333 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR <= 0.000 -> BUN >= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 38.209 | bmi >= 22.726) -> UnitsInsBasalOrLongAct <= 29.651) [Discrimination Score: 0.000; Robustness + : -29.651; Robustness - : -29.651; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.078) U[2,2] (BGTestAvgNumPtRep <= 3.270)) [Discrimination Score: 0.000; Robustness + : 3.270; Robustness - : 3.270; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 3.598 & BGTestAvgNumPtRep >= 1.663) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 0.843 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 0.000 -> BUN >= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 41.649 | bmi >= 21.946) -> UnitsInsBasalOrLongAct <= 28.530) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.122) U[1,2] (BGTestAvgNumPtRep <= 4.645)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 3.124 & BGTestAvgNumPtRep >= 1.302) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 5.386 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GFR <= 0.000 -> BUN >= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 72.692 | bmi >= 6.458) -> UnitsInsBasalOrLongAct <= 19.824) [Discrimination Score: 0.000; Robustness + : -19.824; Robustness - : -19.824; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.301) U[0,2] (BGTestAvgNumPtRep <= 4.408)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1c >= 0.756) U[1,2] (Pt_SHFlg = 0.126)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](bmiZscore < 1.935 & Pt_SHFlg = 0.579) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HDL < 19.223) U[1,1] (Pt_SHFlg = 0.450)) [Discrimination Score: 0.000; Robustness + : 19.223; Robustness - : 19.223; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](Triglyc >= 32.489 -> Pt_SHFlg = 0.520) [Discrimination Score: 0.000; Robustness + : 0.520; Robustness - : 0.520; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](TSH <= 1.429 -> Pt_SHFlg = 0.253) [Discrimination Score: 0.000; Robustness + : -1.429; Robustness - : -1.429; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](TotChol <= 109.228 & Pt_SHFlg = 0.101) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](LDL > 25.211 & Pt_SHFlg = 0.376) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Pt_A1cGoalLev >= 0.989 & Pt_SHFlg = 0.186) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm >= 131.012) U[1,2] (Pt_SHFlg = 0.010)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiPerc < 0.818) U[1,2] (Pt_SHFlg = 0.219)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BldPrSys > 53.827 & Pt_SHFlg = 0.605) [Discrimination Score: 0.000; Robustness + : -53.827; Robustness - : -53.827; Percent Class + : 1.000; Percent Class - : 0.000]
((HbA1cImputeDtMnC > 13.699) U[2,2] (Pt_SHFlg = 0.998)) [Discrimination Score: 0.000; Robustness + : -0.998; Robustness - : -0.998; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](bmi <= 29.777 -> Pt_SHFlg = 0.663) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](WeightKg >= 71.413 & Pt_SHFlg = 0.993) [Discrimination Score: 0.000; Robustness + : -71.413; Robustness - : -71.413; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](BGTestAvgNumPtRep >= 0.557 & Pt_SHFlg = 0.351) [Discrimination Score: -1.188; Robustness + : -1.745; Robustness - : -0.557; Percent Class + : 1.000; Percent Class - : 0.000]
((TotalDailyInsPerKg >= 0.261) U[0,0] (Pt_SHFlg = 0.969)) [Discrimination Score: -1.000; Robustness + : -0.261; Robustness - : 0.739; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BldPrDia >= 11.052 -> Pt_SHFlg = 0.263) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew >= 1.451) U[1,2] (Pt_SHFlg = 0.677)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur < 2.623) U[0,0] (Pt_SHFlg = 0.788)) [Discrimination Score: -1.394; Robustness + : -2.182; Robustness - : -0.788; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](UnitsInsBasalOrLongAct <= 27.687 -> Pt_SHFlg = 0.094) [Discrimination Score: 0.000; Robustness + : -27.687; Robustness - : -27.687; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BGTestAvgNumMeter < 2.833 & Pt_SHFlg = 0.495) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo < 3.683 & Pt_SHFlg = 0.799) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](age > 15.218 -> Pt_SHFlg = 0.901) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_CGMUseNumDays < 0.000 & Pt_SHFlg = 0.581) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_FatherT1D < 0.000 & Pt_SHFlg = 0.924) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_MotherT1D <= 0.000) U[0,1] (Pt_SHFlg = 0.151)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_SiblingT1D > 0.000) U[1,1] (Pt_SHFlg = 0.263)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_ChildT1D < 0.000) U[0,1] (Pt_SHFlg = 0.286)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_GrandchildT1D > 0.000) U[0,1] (Pt_SHFlg = 0.875)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](Pt_GrandparentT1D > 0.000 & Pt_SHFlg = 0.042) [Discrimination Score: -1.394; Robustness + : -1.436; Robustness - : -0.042; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](DirectLDL <= 0.000 & Pt_SHFlg = 0.500) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BUN <= 0.000) U[0,0] (Pt_SHFlg = 0.460)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](AutonomicNeuroCl <= 0.000 -> Pt_SHFlg = 0.250) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Pt_InsGov < 0.000 & Pt_SHFlg = 0.649) [Discrimination Score: 0.000; Robustness + : -0.649; Robustness - : -0.649; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](NumPumpBolusOrShortAct > 0.000 -> Pt_SHFlg = 0.429) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_DKAFlg <= 0.000) U[1,2] (Pt_SHFlg = 0.311)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 0.000 & Pt_SHFlg = 0.478) [Discrimination Score: 0.000; Robustness + : -0.478; Robustness - : -0.478; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](diagAgeCombo <= 15.000 -> Pt_SHFlg = 0.284) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLevelDsYr5 >= 0.000) U[0,0] (Pt_SHFlg = 0.273)) [Discrimination Score: -6.000; Robustness + : 0.000; Robustness - : 6.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((TotChol >= 24.141 | TSH >= 0.465) & NumPumpBolusOrShortAct <= 1.535) [Discrimination Score: 0.000; Robustness + : -0.465; Robustness - : -0.465; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((HDL >= 3.893 | Triglyc >= 5.097) -> age >= 28.817) & Pt_DKAFlg <= 36.111) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((LDL <= 61.532 -> TotChol <= 102.296) | AutonomicNeuroCl <= 76.248) [Discrimination Score: 0.000; Robustness + : 76.248; Robustness - : 76.248; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((LDL >= 9.301 & TSH <= 0.780) & Pt_A1cGoalLevelDsYr5 >= 0.509) -> Pt_MotherT1D >= 0.411) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Triglyc >= 28.328 -> TSH >= 0.072) -> Triglyc <= 1.444) & UnitsInsBasalOrLongAct <= 0.758) [Discrimination Score: 0.000; Robustness + : -1.444; Robustness - : -1.444; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((HeightCm <= 163.084 | Pt_A1cGoalLev <= 3.144) -> HDL >= 0.761) | diagAgeCombo <= 5.344) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((TotChol <= 56.267 | Triglyc <= 73.098) | TotalDailyInsPerKg >= 29.915) -> BldPrDia <= 49.713) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((HDL <= 20.018 & TSH <= 1.071) | bmi >= 0.290) [Discrimination Score: 0.000; Robustness + : 1.071; Robustness - : 1.071; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((HDL <= 13.715 & TotChol <= 144.635) -> TotalDailyInsPerKg <= 99.228) [Discrimination Score: 0.000; Robustness + : -99.228; Robustness - : -99.228; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((LDL >= 3.251 | Triglyc <= 55.581) | HeightCm <= 89.406) | AlbCreatRat_mggNew <= 71.983) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((bmi >= 11.372 | WeightKg <= 86.670) -> BGTestAvgNumPtRep <= 92.640) -> Pt_ChildT1D <= 91.180) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((HDL <= 35.962 & LDL <= 49.342) | HDL >= 29.327) [Discrimination Score: 0.000; Robustness + : 35.962; Robustness - : 35.962; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((bmiPerc >= 0.243 & HeightCm <= 163.141) & SMBGperDayPtMeterCombo >= 135.682) -> Pt_MotherT1D <= 157.839) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((BldPrSys <= 133.807 | bmiPerc <= 0.923) | HbA1cImputeDtMnC <= 0.857) | Pt_SHFlg <= 0.958) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((bmiPerc >= 0.299) U[1,2] (Pt_A1cGoalLev <= 2.888)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((SMBGperDayPtMeterCombo >= 3.458 | UnitsInsBasalOrLongAct <= 27.046) & Pt_A1cGoalLev >= 15.068) -> Pt_SHFlg <= 20.528) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((BldPrSys >= 13.913 & HeightCm <= 167.668) -> TotChol >= 2.866) | NumPumpBolusOrShortAct <= 163.992) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BldPrSys >= 93.104 | Pt_A1cGoalLev <= 3.626) | TotChol >= 1.020) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((BldPrSys >= 32.686 | bmi >= 3.315) & BGTestAvgNumMeter >= 9.749) & AlbCreatRat_mggNew <= 28.852) [Discrimination Score: 0.000; Robustness + : -9.749; Robustness - : -9.749; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((TotalDailyInsPerKg <= 0.807 & WeightKg <= 75.690) | TSH >= 27.263) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((bmi <= 28.207 -> TotalDailyInsPerKg >= 0.231) -> Pt_InsGov >= 0.177) | BldPrDia <= 0.674) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((BldPrSys >= 41.684 | WeightKg >= 69.256) | TotalDailyInsPerKg >= 19.184) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](bmi >= 8.478 | bmiPerc <= 0.855) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((BGTestAvgNumMeter <= 2.656 -> diabDur <= 4.641) & Pt_SiblingT1D <= 2.767) & TotalDailyInsPerKg <= 3.794) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((BldPrDia >= 38.731 | BldPrSys <= 104.560) & Pt_FatherT1D <= 118.474) -> NumPumpBolusOrShortAct <= 136.381) [Discrimination Score: 0.000; Robustness + : -136.381; Robustness - : -136.381; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((age <= 18.970 -> diabDur <= 4.019) & Triglyc >= 0.737) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((AlbCreatRat_mggNew <= 7.121 | SMBGperDayPtMeterCombo >= 3.183) -> BldPrDia >= 3.176) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](bmiPerc <= 0.776 -> WeightKg >= 59.021) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((bmi <= 27.565 -> HeightCm <= 160.161) & WeightKg <= 142.461) | BGTestAvgNumPtRep >= 135.043) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((BldPrDia <= 57.011 -> bmiPerc >= 0.227) -> Pt_CGMUseNumDays >= 0.327) [Discrimination Score: 0.000; Robustness + : 0.327; Robustness - : 0.327; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((BldPrDia <= 59.948 | HeightCm >= 126.931) | diagAgeCombo >= 24.949) [Discrimination Score: 0.000; Robustness + : 59.948; Robustness - : 59.948; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((bmi >= 10.661 & Pt_A1cGoalLev <= 4.385) -> age <= 2.617) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrSys <= 108.413) U[2,2] (TotalDailyInsPerKg <= 0.735)) [Discrimination Score: 0.000; Robustness + : 108.413; Robustness - : 108.413; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BldPrDia >= 26.698 & WeightKg <= 77.950) [Discrimination Score: 0.000; Robustness + : -26.698; Robustness - : -26.698; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((BldPrDia >= 43.228 -> bmi >= 11.079) -> BGTestAvgNumMeter <= 32.315) | HbA1c >= 1.885) [Discrimination Score: 0.000; Robustness + : -1.885; Robustness - : -1.885; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((HeightCm <= 156.988 | WeightKg >= 28.434) & Pt_A1cGoalLev >= 4.962) | bmiZscore >= 18.065) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((BldPrDia >= 36.062 & Pt_A1cGoalLev <= 4.252) -> TotChol >= 0.955) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
