G[2,2](SMBGperDayPtMeterCombo >= 3.686 & BGTestAvgNumPtRep >= 2.867) [Discrimination Score: 3.686; Robustness + : 0.000; Robustness - : -3.686; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 9.192 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 99.484 -> BUN >= 1.540) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 96.276 | bmi >= 40.200) -> UnitsInsBasalOrLongAct <= 55.432) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[1,2] (BGTestAvgNumPtRep <= 9.992)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 3.075 & BGTestAvgNumPtRep >= 4.284) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](HbA1c >= 9.495 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 159.973 -> BUN >= 3.126) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 97.565 | bmi >= 40.451) -> UnitsInsBasalOrLongAct <= 21.352) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[1,2] (BGTestAvgNumPtRep <= 5.439)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](NumPumpBolusOrShortAct <= 1.067 & Pt_SHFlg = 0.627) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](UnitsInsBasalOrLongAct >= 11.965 & Pt_SHFlg = 0.325) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_SHFlg < 0.764) U[1,2] (Pt_SHFlg = 0.506)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](Pt_InsGov > 0.558 & Pt_SHFlg = 0.615) [Discrimination Score: 9.808; Robustness + : 0.000; Robustness - : -9.808; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](GFR <= 82.911 -> Pt_SHFlg = 0.629) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BldPrSys > 122.728 & Pt_SHFlg = 0.780) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrDia >= 78.950) U[0,0] (Pt_SHFlg = 0.832)) [Discrimination Score: -48.050; Robustness + : 0.000; Robustness - : 48.050; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur < 8.482) U[1,1] (Pt_SHFlg = 0.871)) [Discrimination Score: -8.482; Robustness + : 0.000; Robustness - : 8.482; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](AlbCreatRat_mggNew >= 14.414 & Pt_SHFlg = 0.928) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1cImputeDtMnC <= 22.203) U[0,2] (Pt_SHFlg = 0.360)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](TotalDailyInsPerKg >= 0.230 & Pt_SHFlg = 0.663) [Discrimination Score: 0.663; Robustness + : 0.000; Robustness - : -0.663; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiPerc > 0.987) U[0,1] (Pt_SHFlg = 0.109)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((age <= 17.224) U[0,2] (Pt_SHFlg = 0.566)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore > 2.201) U[0,2] (Pt_SHFlg = 0.970)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi <= 41.272) U[0,2] (Pt_SHFlg = 0.351)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((WeightKg > 93.203) U[1,1] (Pt_SHFlg = 0.084)) [Discrimination Score: 0.084; Robustness + : 0.000; Robustness - : -0.084; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm < 156.195) U[1,1] (Pt_SHFlg = 0.454)) [Discrimination Score: -156.195; Robustness + : 0.000; Robustness - : 156.195; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](LDL < 149.304 & Pt_SHFlg = 0.579) [Discrimination Score: 0.579; Robustness + : 0.000; Robustness - : -0.579; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Triglyc >= 89.705 & Pt_SHFlg = 0.260) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BGTestAvgNumPtRep < 11.844 -> Pt_SHFlg = 0.813) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((SMBGperDayPtMeterCombo <= 7.847) U[0,2] (Pt_SHFlg = 0.268)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_A1cGoalLev <= 3.025 & Pt_SHFlg = 0.549) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](HDL >= 62.258 & Pt_SHFlg = 0.086) [Discrimination Score: 62.258; Robustness + : 0.000; Robustness - : -62.258; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_DKAFlg <= 0.896) U[2,2] (Pt_SHFlg = 0.198)) [Discrimination Score: -0.896; Robustness + : 0.000; Robustness - : 0.896; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_GrandparentT1D <= 0.916 -> Pt_SHFlg = 0.986) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](HbA1c >= 9.115 -> Pt_SHFlg = 0.855) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](TotChol > 205.076 & Pt_SHFlg = 0.423) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 8.829 & Pt_SHFlg = 0.270) [Discrimination Score: 121.171; Robustness + : 0.000; Robustness - : -121.171; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_CGMUseNumDays > 0.000) U[1,2] (Pt_SHFlg = 0.829)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](Pt_FatherT1D <= 0.000 & Pt_SHFlg = 0.688) [Discrimination Score: 0.688; Robustness + : 0.000; Robustness - : -0.688; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_MotherT1D < 0.000 -> Pt_SHFlg = 0.313) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Pt_SiblingT1D > 0.000 -> Pt_SHFlg = 0.448) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Pt_ChildT1D >= 0.000 -> Pt_SHFlg = 0.703) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_GrandchildT1D < 0.000) U[0,2] (Pt_SHFlg = 0.406)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](DirectLDL >= 0.000 & Pt_SHFlg = 0.721) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BGTestAvgNumMeter >= 0.000 & Pt_SHFlg = 0.570) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AutonomicNeuroCl > 0.000) U[0,2] (Pt_SHFlg = 0.892)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((diagAgeCombo >= 8.000) U[0,2] (Pt_SHFlg = 0.740)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLevelDsYr5 < 0.000) U[0,0] (Pt_SHFlg = 0.747)) [Discrimination Score: 6.600; Robustness + : 0.000; Robustness - : -6.600; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((NumPumpBolusOrShortAct <= 2.929 -> NumPumpBolusOrShortAct <= 2.502) -> TotalDailyInsPerKg <= 1.392) & AutonomicNeuroCl >= 0.819) [Discrimination Score: -1.929; Robustness + : 0.000; Robustness - : 1.929; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((GFR <= 105.956 -> Pt_SHFlg <= 0.962) & BldPrDia <= 0.822) & HDL <= 0.870) [Discrimination Score: 162.130; Robustness + : 0.000; Robustness - : -162.130; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((bmi >= 39.537 | WeightKg <= 101.171) -> DirectLDL >= 93.642) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((AlbCreatRat_mggNew <= 28.317 | diabDur <= 8.821) & diagAgeCombo >= 7.076) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((BldPrDia >= 77.163 | diabDur >= 8.220) | HeightCm >= 8.327) -> BldPrDia >= 7.529) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((age <= 17.619 | bmiZscore >= 2.225) | Pt_MotherT1D >= 2.203) & bmiPerc >= 2.218) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](HbA1cImputeDtMnC <= 28.249 | TotalDailyInsPerKg <= 0.692) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((bmiPerc <= 0.993 -> TotalDailyInsPerKg <= 0.683) | BGTestAvgNumPtRep >= 0.074) | HeightCm <= 0.820) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](AlbCreatRat_mggNew <= 25.101 | BldPrDia >= 76.707) [Discrimination Score: -25.101; Robustness + : 0.000; Robustness - : 25.101; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((HeightCm <= 156.041 | WeightKg <= 103.686) | BldPrSys <= 99.914) -> UnitsInsBasalOrLongAct >= 92.775) [Discrimination Score: 156.041; Robustness + : 0.000; Robustness - : -156.041; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((bmi <= 40.738 & HeightCm >= 155.812) | TSH <= 156.179) [Discrimination Score: -144.179; Robustness + : 0.000; Robustness - : 144.179; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((bmiPerc <= 0.991 -> HbA1cImputeDtMnC >= -0.917) -> Pt_GrandchildT1D >= 0.031) & BGTestAvgNumMeter <= 17.337) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((AlbCreatRat_mggNew <= 27.241 & HbA1cImputeDtMnC <= 26.341) -> LDL >= -0.722) [Discrimination Score: 26.341; Robustness + : 0.000; Robustness - : -26.341; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](diabDur >= 8.135 & HbA1cImputeDtMnC <= 17.632) [Discrimination Score: 8.135; Robustness + : 0.000; Robustness - : -8.135; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((AlbCreatRat_mggNew >= 12.329 & TotalDailyInsPerKg >= 0.466) & HeightCm <= 0.916) & TSH <= 0.848) [Discrimination Score: 12.329; Robustness + : 0.000; Robustness - : -12.329; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BldPrDia <= 84.009 -> HbA1cImputeDtMnC <= 19.008) -> diagAgeCombo <= 30.454) | Pt_GrandchildT1D >= -1.755) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((diabDur <= 8.346 & TotalDailyInsPerKg <= 0.884) | Pt_A1cGoalLev >= 0.521) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((bmi >= 39.677 & bmiZscore >= 2.268) | BGTestAvgNumPtRep <= 2.367) [Discrimination Score: -2.367; Robustness + : 0.000; Robustness - : 2.367; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](bmiZscore >= 2.269 | WeightKg <= 102.361) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((AlbCreatRat_mggNew <= 24.361 & bmiPerc >= 0.988) & Pt_CGMUseNumDays >= 0.986) [Discrimination Score: -24.361; Robustness + : 0.000; Robustness - : 24.361; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((BldPrDia <= 84.840 & BldPrSys >= 121.740) -> diagAgeCombo >= 128.110) -> Pt_CGMUseNumDays <= 140.888) [Discrimination Score: 140.888; Robustness + : 0.000; Robustness - : -140.888; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((BldPrDia <= 90.143 | TotalDailyInsPerKg <= 0.897) & LDL <= 0.978) | Pt_ChildT1D <= 1.051) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((bmiPerc >= 0.990 -> diabDur <= 9.980) & LDL <= 9.078) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((age <= 17.556 & bmi >= 40.199) | UnitsInsBasalOrLongAct >= 39.474) | Pt_SHFlg >= 39.654) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((age <= 17.319 & WeightKg >= 93.487) & Pt_A1cGoalLev >= 97.835) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((BldPrSys <= 145.200 -> diabDur >= 7.320) -> Pt_SiblingT1D <= 8.726) -> BGTestAvgNumMeter >= 8.148) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BldPrDia <= 92.388 -> bmiPerc >= 0.987) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](AlbCreatRat_mggNew <= 20.430 & BldPrSys <= 144.106) [Discrimination Score: -20.430; Robustness + : 0.000; Robustness - : 20.430; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore <= 2.487) U[1,2] (HeightCm <= 156.280)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((age <= 17.933 & bmiPerc <= 0.994) -> Pt_ChildT1D <= 0.990) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](age >= 16.310 & HeightCm >= 155.822) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((bmiPerc >= 0.986 -> bmiZscore <= 2.397) & TSH <= 2.412) | NumPumpBolusOrShortAct <= 2.440) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((age >= 16.423) U[0,1] (TotalDailyInsPerKg <= 0.800)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BldPrSys >= 120.395 | HbA1cImputeDtMnC <= 20.484) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](bmiZscore >= 2.334 -> TotalDailyInsPerKg <= 1.005) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((age <= 17.701 | HbA1cImputeDtMnC <= 29.418) | Pt_A1cGoalLev <= 28.079) [Discrimination Score: -29.418; Robustness + : 0.000; Robustness - : 29.418; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrSys >= 125.250) U[2,2] (TotalDailyInsPerKg <= 1.017)) [Discrimination Score: -1.017; Robustness + : 0.000; Robustness - : 1.017; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](bmiZscore >= 2.228 -> HbA1cImputeDtMnC >= -1.666) [Discrimination Score: 1.666; Robustness + : 0.000; Robustness - : -1.666; Percent Class + : 0.000; Percent Class - : 1.000]
