G[0,0](SMBGperDayPtMeterCombo >= 2.348 & BGTestAvgNumPtRep >= 1.337) [Discrimination Score: 37.000; Robustness + : 17.163; Robustness - : -1.337; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 3.728) U[1,1] (BGTestAvgNumPtRep <= 11.665)) [Discrimination Score: 0.000; Robustness + : 11.665; Robustness - : 11.665; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](SMBGperDayPtMeterCombo >= 1.351 & BGTestAvgNumPtRep >= 3.619) [Discrimination Score: 37.000; Robustness + : 14.881; Robustness - : -3.619; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 3.095 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR <= 30.587 -> BUN >= 7.781) [Discrimination Score: 0.000; Robustness + : -30.587; Robustness - : -30.587; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 10.644 | bmi >= 11.192) -> UnitsInsBasalOrLongAct <= 11.985) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 3.163) U[1,2] (BGTestAvgNumPtRep <= 11.184)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 7.745 & BGTestAvgNumPtRep >= 2.534) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](HbA1c >= 2.631 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 85.897 -> BUN >= 1.370) [Discrimination Score: 0.000; Robustness + : -85.897; Robustness - : -85.897; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 42.057 | bmi >= 9.634) -> UnitsInsBasalOrLongAct <= 14.849) [Discrimination Score: 0.000; Robustness + : -14.849; Robustness - : -14.849; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 4.293) U[0,2] (BGTestAvgNumPtRep <= 9.749)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](SMBGperDayPtMeterCombo >= 6.410 & BGTestAvgNumPtRep >= 1.760) [Discrimination Score: 37.000; Robustness + : 16.740; Robustness - : -1.760; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](HbA1c >= 3.120 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 85.899 -> BUN >= 2.542) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 48.556 | bmi >= 9.667) -> UnitsInsBasalOrLongAct <= 13.632) [Discrimination Score: 0.000; Robustness + : -13.632; Robustness - : -13.632; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 7.023) U[2,2] (BGTestAvgNumPtRep <= 6.676)) [Discrimination Score: 0.000; Robustness + : 6.676; Robustness - : 6.676; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](SMBGperDayPtMeterCombo >= 2.463 & BGTestAvgNumPtRep >= 3.346) [Discrimination Score: 0.000; Robustness + : -3.346; Robustness - : -3.346; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 2.694 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 20.690 -> BUN >= 7.038) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 31.936 | bmi >= 8.139) -> UnitsInsBasalOrLongAct <= 12.193) [Discrimination Score: 0.000; Robustness + : -12.193; Robustness - : -12.193; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 4.168) U[0,0] (BGTestAvgNumPtRep <= 6.208)) [Discrimination Score: 10.749; Robustness + : 22.332; Robustness - : 6.208; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](SMBGperDayPtMeterCombo >= 8.640 & BGTestAvgNumPtRep >= 0.142) [Discrimination Score: 0.000; Robustness + : -8.640; Robustness - : -8.640; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](HbA1c >= 1.341 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 38.095 -> BUN >= 3.222) [Discrimination Score: 0.000; Robustness + : -38.095; Robustness - : -38.095; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 3.757 | bmi >= 10.452) -> UnitsInsBasalOrLongAct <= 22.281) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 2.805) U[0,1] (BGTestAvgNumPtRep <= 12.601)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BGTestAvgNumPtRep <= 12.911 -> Pt_SHFlg = 0.612) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](TotalDailyInsPerKg <= 0.929 -> Pt_SHFlg = 0.617) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](TSH >= 0.495 -> Pt_SHFlg = 0.270) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BldPrDia >= 77.610 & Pt_SHFlg = 0.451) [Discrimination Score: 0.000; Robustness + : -77.610; Robustness - : -77.610; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](BldPrSys <= 143.900 -> Pt_SHFlg = 0.406) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HeightCm <= 151.246) U[1,1] (Pt_SHFlg = 0.512)) [Discrimination Score: 0.000; Robustness + : 151.246; Robustness - : 151.246; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Pt_SiblingT1D >= 0.105 -> Pt_SHFlg = 0.726) [Discrimination Score: 0.000; Robustness + : 0.105; Robustness - : 0.105; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](WeightKg >= 51.622 -> Pt_SHFlg = 0.476) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](bmi <= 30.372 & Pt_SHFlg = 0.201) [Discrimination Score: 0.000; Robustness + : -0.201; Robustness - : -0.201; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](AlbCreatRat_mggNew <= 3.774 -> Pt_SHFlg = 0.086) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_CGMUseNumDays >= 1.323) U[0,1] (Pt_SHFlg = 0.927)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_A1cGoalLev <= 5.964 & Pt_SHFlg = 0.013) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](BUN >= 1.277 & Pt_SHFlg = 0.803) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](age >= 47.441 -> Pt_SHFlg = 0.326) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Triglyc <= 63.681 & Pt_SHFlg = 0.641) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](NumPumpBolusOrShortAct < 14.469 & Pt_SHFlg = 0.187) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](GFR <= 22.674 & Pt_SHFlg = 0.613) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](diabDur > 33.548 -> Pt_SHFlg = 0.454) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](HDL >= 58.904 & Pt_SHFlg = 0.686) [Discrimination Score: -9.327; Robustness + : -53.471; Robustness - : -0.686; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore <= 0.321) U[0,1] (Pt_SHFlg = 0.172)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumMeter <= 16.585) U[0,2] (Pt_SHFlg = 0.833)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](HbA1c < 4.215 -> Pt_SHFlg = 0.033) [Discrimination Score: 0.000; Robustness + : -4.215; Robustness - : -4.215; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](UnitsInsBasalOrLongAct >= 10.851 & Pt_SHFlg = 0.632) [Discrimination Score: 0.000; Robustness + : -10.851; Robustness - : -10.851; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](TotChol >= 35.275 -> Pt_SHFlg = 0.760) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](LDL < 95.910 & Pt_SHFlg = 0.546) [Discrimination Score: 0.000; Robustness + : -0.546; Robustness - : -0.546; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1cImputeDtMnC <= 65.668) U[2,2] (Pt_SHFlg = 0.267)) [Discrimination Score: 0.000; Robustness + : 65.668; Robustness - : 65.668; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](SMBGperDayPtMeterCombo < 16.958 -> Pt_SHFlg = 0.676) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_FatherT1D < 0.000) U[1,2] (Pt_SHFlg = 0.051)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_MotherT1D > 0.000 -> Pt_SHFlg = 0.865) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_ChildT1D >= 0.000) U[1,1] (Pt_SHFlg = 0.633)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_GrandchildT1D < 0.000) U[1,2] (Pt_SHFlg = 0.650)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Pt_GrandparentT1D < 0.000 -> Pt_SHFlg = 0.204) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](DirectLDL < 0.000 & Pt_SHFlg = 0.842) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](AutonomicNeuroCl < 1.000 & Pt_SHFlg = 0.481) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Pt_InsGov < 0.000 & Pt_SHFlg = 0.792) [Discrimination Score: 0.000; Robustness + : -0.792; Robustness - : -0.792; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Pt_DKAFlg > 0.000 -> Pt_SHFlg = 0.906) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](bmiPerc > 0.000 & Pt_SHFlg = 0.851) [Discrimination Score: 0.000; Robustness + : -0.851; Robustness - : -0.851; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](diagAgeCombo > 15.000 -> Pt_SHFlg = 0.555) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_A1cGoalLevelDsYr5 < 0.000) U[0,1] (Pt_SHFlg = 0.267)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((bmi >= 13.899 -> WeightKg >= 2.399) & UnitsInsBasalOrLongAct >= 33.850) -> TotChol >= 47.709) [Discrimination Score: 1.400; Robustness + : -14.291; Robustness - : -21.291; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((HeightCm <= 107.192 | WeightKg >= 9.609) | HeightCm >= 48.212) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((bmi <= 28.080 -> HeightCm <= 162.973) | GFR <= 149.178) & Pt_A1cGoalLevelDsYr5 >= 43.170) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_SiblingT1D <= 0.697) U[1,2] (TSH <= 0.618)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BGTestAvgNumPtRep <= 12.282 | Pt_SHFlg <= 0.620) [Discrimination Score: 0.000; Robustness + : 12.282; Robustness - : 12.282; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](age <= 50.855 | diabDur >= 31.111) [Discrimination Score: 0.000; Robustness + : 50.855; Robustness - : 50.855; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Pt_SHFlg <= 0.679 -> TotalDailyInsPerKg <= 0.896) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((HbA1cImputeDtMnC <= 52.909 | UnitsInsBasalOrLongAct <= 18.007) & LDL >= 1.121) & Pt_ChildT1D >= 7.521) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((BGTestAvgNumPtRep >= 1.618 -> TotalDailyInsPerKg <= 0.716) | SMBGperDayPtMeterCombo >= 0.033) & Triglyc <= 0.682) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((BGTestAvgNumMeter >= 4.318 & UnitsInsBasalOrLongAct >= 2.361) -> BGTestAvgNumPtRep <= 23.330) -> Pt_GrandparentT1D <= 25.409) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((Pt_CGMUseNumDays >= 4.263 & Triglyc <= 59.408) | BldPrSys >= 52.148) | BldPrDia >= 55.659) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((GFR <= 72.995 -> NumPumpBolusOrShortAct <= 9.389) | LDL <= 5.925) [Discrimination Score: 0.000; Robustness + : 5.925; Robustness - : 5.925; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((BUN <= 12.175 & NumPumpBolusOrShortAct <= 11.649) | TotChol <= 10.064) -> Pt_FatherT1D >= 4.163) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((BUN >= 6.799 & GFR >= 0.454) & LDL <= 75.904) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((BGTestAvgNumMeter <= 18.636 | HbA1cImputeDtMnC >= 12.564) | LDL >= 13.934) [Discrimination Score: 0.000; Robustness + : 18.636; Robustness - : 18.636; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew >= 0.436) U[0,2] (BldPrDia <= 88.164)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BldPrSys <= 139.259 | Pt_CGMUseNumDays >= 3.202) & BGTestAvgNumMeter <= 27.514) -> HbA1c >= 3.568) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((age >= 49.712 & HbA1cImputeDtMnC >= 11.723) | age <= 40.546) -> Pt_FatherT1D >= 25.649) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((BldPrSys >= 123.456 -> TotalDailyInsPerKg >= 0.083) | Pt_A1cGoalLevelDsYr5 >= 0.164) [Discrimination Score: 0.000; Robustness + : 0.083; Robustness - : 0.083; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((age >= 49.281 -> UnitsInsBasalOrLongAct >= 8.679) & Pt_DKAFlg <= 24.778) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((bmi >= 12.113 | bmiZscore >= 0.131) & Pt_DKAFlg <= 0.176) [Discrimination Score: 0.693; Robustness + : -0.131; Robustness - : -0.824; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](bmiZscore <= 0.393 & WeightKg >= 36.994) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1cImputeDtMnC >= 7.824) U[0,1] (TotChol >= 33.078)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((bmiZscore <= 0.249 | HeightCm >= 86.019) & Pt_A1cGoalLev >= 12.629) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((age >= 48.610 -> Pt_SiblingT1D <= 0.915) | Pt_A1cGoalLev >= 0.264) & age >= 0.140) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 7.346) U[1,2] (SMBGperDayPtMeterCombo >= 4.976)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((HbA1c >= 0.424 -> HbA1cImputeDtMnC >= 15.436) & AlbCreatRat_mggNew <= 38.071) -> Triglyc >= 15.718) [Discrimination Score: 0.000; Robustness + : -0.424; Robustness - : -0.424; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](HbA1c >= 0.628 -> HDL <= 75.475) [Discrimination Score: -1.779; Robustness + : -1.358; Robustness - : 0.628; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((diabDur >= 34.058 | HbA1cImputeDtMnC <= 64.016) -> Pt_CGMUseNumDays <= 28.698) -> diabDur <= 36.091) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((BGTestAvgNumMeter <= 7.615 & HbA1c <= 5.917) -> BUN >= 3.017) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((age <= 51.258 | TSH >= 0.325) | Pt_SHFlg <= 0.668) | bmiZscore >= 0.193) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((NumPumpBolusOrShortAct <= 8.026 -> SMBGperDayPtMeterCombo >= 1.027) | BGTestAvgNumMeter >= 3.454) [Discrimination Score: 0.000; Robustness + : -3.454; Robustness - : -3.454; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumPtRep <= 10.899) U[1,1] (BldPrDia <= 81.828)) [Discrimination Score: 0.000; Robustness + : 81.828; Robustness - : 81.828; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((diabDur >= 32.306 | LDL <= 80.305) -> HbA1cImputeDtMnC <= 73.949) -> BGTestAvgNumMeter >= 61.149) [Discrimination Score: -17.667; Robustness + : 34.649; Robustness - : 61.149; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BGTestAvgNumPtRep >= 1.702 | BldPrSys >= 124.318) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((Pt_SHFlg <= 0.842 | TSH >= 0.068) & DirectLDL <= 0.661) | BGTestAvgNumMeter <= 0.571) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur >= 34.172) U[0,0] (TotChol <= 151.560)) [Discrimination Score: 1.400; Robustness + : 89.560; Robustness - : 82.560; Percent Class + : 0.000; Percent Class - : 1.000]
