G[2,2](SMBGperDayPtMeterCombo >= 1.367 & BGTestAvgNumPtRep >= 2.890) [Discrimination Score: 0.000; Robustness + : -2.890; Robustness - : -2.890; Percent Class + : 1.000; Percent Class - : 0.000]
((Triglyc >= 9.124) U[0,2] (Pt_SHFlg = 0.646)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_InsGov <= 0.581 -> Pt_SHFlg = 0.267) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](bmi <= 36.160 & Pt_SHFlg = 0.049) [Discrimination Score: 0.000; Robustness + : -0.049; Robustness - : -0.049; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](bmiZscore <= 0.692 -> Pt_SHFlg = 0.492) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](HDL <= 60.616 & Pt_SHFlg = 0.954) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Pt_A1cGoalLev <= 1.307 -> Pt_SHFlg = 0.772) [Discrimination Score: 0.000; Robustness + : -1.307; Robustness - : -1.307; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](WeightKg <= 96.901 & Pt_SHFlg = 0.611) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BUN < 37.802 -> Pt_SHFlg = 0.162) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](LDL >= 19.408 -> Pt_SHFlg = 0.287) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((DirectLDL <= 0.873) U[1,1] (Pt_SHFlg = 0.101)) [Discrimination Score: -1.000; Robustness + : 0.873; Robustness - : 0.873; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BldPrDia > 60.244 & Pt_SHFlg = 0.314) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BldPrSys <= 134.391 -> Pt_SHFlg = 0.226) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](AlbCreatRat_mggNew > 21.346 & Pt_SHFlg = 0.494) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((UnitsInsBasalOrLongAct < 11.504) U[2,2] (Pt_SHFlg = 0.998)) [Discrimination Score: -1.000; Robustness + : 11.504; Robustness - : 11.504; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BGTestAvgNumMeter >= 0.384 & Pt_SHFlg = 0.295) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_CGMUseNumDays >= 0.658 & Pt_SHFlg = 0.897) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](SMBGperDayPtMeterCombo <= 6.661 -> Pt_SHFlg = 0.454) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((NumPumpBolusOrShortAct <= 3.169) U[0,2] (Pt_SHFlg = 0.595)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BGTestAvgNumPtRep >= 3.065 -> Pt_SHFlg = 0.238) [Discrimination Score: -0.707; Robustness + : 1.732; Robustness - : 3.065; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Pt_FatherT1D >= 0.000 & Pt_SHFlg = 0.891) [Discrimination Score: -1.852; Robustness + : -54.799; Robustness - : -14.843; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_MotherT1D <= 0.000 -> Pt_SHFlg = 0.270) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Pt_SiblingT1D <= 0.000 & Pt_SHFlg = 0.876) [Discrimination Score: 0.000; Robustness + : -0.876; Robustness - : -0.876; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_ChildT1D < 0.000) U[1,2] (Pt_SHFlg = 0.401)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_GrandchildT1D < 0.000) U[2,2] (Pt_SHFlg = 0.247)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_GrandparentT1D < 0.000 -> Pt_SHFlg = 0.354) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](TotChol >= 0.000 & Pt_SHFlg = 0.702) [Discrimination Score: -1.000; Robustness + : -0.702; Robustness - : -0.702; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](TSH > 0.000 -> Pt_SHFlg = 0.086) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](AutonomicNeuroCl > 0.000 -> Pt_SHFlg = 0.639) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](Pt_DKAFlg > 0.000 & Pt_SHFlg = 0.125) [Discrimination Score: 0.000; Robustness + : -0.125; Robustness - : -0.125; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](bmiPerc > 0.000 & Pt_SHFlg = 0.842) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](diagAgeCombo <= 13.000 & Pt_SHFlg = 0.112) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Pt_A1cGoalLevelDsYr5 < 0.000 -> Pt_SHFlg = 0.736) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((GFR >= 40.588 & Pt_SHFlg <= 0.638) -> TotChol >= 0.095) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Pt_InsGov <= 0.421 & Triglyc >= 2.514) & UnitsInsBasalOrLongAct >= 23.249) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((HDL <= 48.008 & Pt_InsGov <= 0.951) & diabDur <= 0.773) | bmiPerc >= 0.151) [Discrimination Score: 0.000; Robustness + : 0.773; Robustness - : 0.773; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](diabDur <= 53.839 | HbA1cImputeDtMnC <= 48.640) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((bmiZscore >= 0.582 | WeightKg >= 89.374) & NumPumpBolusOrShortAct >= 93.725) -> Triglyc <= 98.167) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](bmi <= 35.619 -> WeightKg <= 95.631) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((HDL <= 45.005 -> Triglyc <= 80.286) | Pt_ChildT1D <= 85.486) -> AlbCreatRat_mggNew >= 7.809) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](GFR >= 33.951 -> HeightCm >= 164.282) [Discrimination Score: -1.804; Robustness + : 33.166; Robustness - : 33.319; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((HeightCm <= 165.153 & Pt_SHFlg >= 0.031) -> Pt_InsGov <= 0.406) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Pt_SHFlg >= 0.127 & TotalDailyInsPerKg >= 0.029) -> HDL >= 0.175) -> BGTestAvgNumMeter <= 0.649) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((GFR <= 45.054 -> TotalDailyInsPerKg >= 0.093) -> HDL <= 0.240) & WeightKg >= 0.051) [Discrimination Score: 0.000; Robustness + : -0.240; Robustness - : -0.240; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((HbA1cImputeDtMnC <= 69.721 -> HeightCm <= 165.601) & Pt_SHFlg <= 165.107) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((diabDur >= 48.380 & HeightCm >= 163.919) & BGTestAvgNumPtRep >= 164.072) | Pt_GrandparentT1D >= 164.116) [Discrimination Score: 0.000; Robustness + : -164.072; Robustness - : -164.072; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((HbA1c >= 8.957 | HeightCm <= 164.855) | Pt_InsGov >= 164.257) & BldPrDia <= 164.724) [Discrimination Score: 0.000; Robustness + : 164.724; Robustness - : 164.724; Percent Class + : 1.000; Percent Class - : 0.000]
((age <= 67.788) U[0,2] (bmi <= 35.700)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((bmiZscore <= 0.791 & diabDur <= 52.006) -> AlbCreatRat_mggNew >= 49.876) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((age <= 65.490 -> HbA1c >= 8.146) -> HeightCm >= 8.009) | AutonomicNeuroCl >= 8.831) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((HbA1c >= 9.218 & Pt_SHFlg >= 0.050) | LDL >= 0.080) & Pt_InsGov <= 0.459) [Discrimination Score: 0.000; Robustness + : -0.080; Robustness - : -0.080; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](GFR <= 44.805 | HbA1c <= 10.136) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((HbA1c <= 9.426 -> HbA1cImputeDtMnC <= 75.772) -> Pt_GrandchildT1D <= 73.065) [Discrimination Score: 0.000; Robustness + : -73.065; Robustness - : -73.065; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((HeightCm <= 165.925 & TotalDailyInsPerKg <= 0.597) -> HbA1c >= 0.110) & TotChol <= 0.619) [Discrimination Score: 1.347; Robustness + : -21.054; Robustness - : -61.381; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((NumPumpBolusOrShortAct <= 1.538 -> UnitsInsBasalOrLongAct >= 0.328) -> BGTestAvgNumMeter <= 2.577) | AlbCreatRat_mggNew <= 16.615) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((bmi <= 35.913 & HbA1cImputeDtMnC >= 3.788) | BldPrDia >= 10.039) & LDL <= 44.724) [Discrimination Score: 0.000; Robustness + : -3.788; Robustness - : -3.788; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((bmiZscore <= 0.831 | HbA1cImputeDtMnC <= 50.557) & TotalDailyInsPerKg <= 54.082) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BGTestAvgNumPtRep >= 0.143 | LDL >= 35.467) [Discrimination Score: 0.707; Robustness + : 1.191; Robustness - : -0.143; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](diabDur <= 51.827 | LDL >= 48.141) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((BGTestAvgNumPtRep <= 5.174 -> SMBGperDayPtMeterCombo <= 3.977) | SMBGperDayPtMeterCombo <= 3.703) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((HbA1cImputeDtMnC >= 42.107 | LDL <= 98.110) -> Pt_CGMUseNumDays <= 89.908) [Discrimination Score: 0.000; Robustness + : -98.110; Robustness - : -98.110; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](AlbCreatRat_mggNew <= 34.942 | Pt_CGMUseNumDays >= 1.670) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BldPrDia >= 66.145 | HDL >= 0.435) | Pt_SHFlg <= 46.509) & UnitsInsBasalOrLongAct <= 52.064) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((GFR <= 44.950 -> HbA1cImputeDtMnC <= 59.440) & HeightCm <= 76.650) | Pt_GrandchildT1D <= 58.956) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((BldPrDia <= 71.105 & Pt_InsGov >= 0.047) & AutonomicNeuroCl >= 0.301) [Discrimination Score: 0.000; Robustness + : -0.301; Robustness - : -0.301; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BldPrDia <= 73.786 | Triglyc <= 37.607) -> BGTestAvgNumMeter >= 18.488) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](HbA1cImputeDtMnC >= 38.621 -> Pt_SHFlg <= 0.570) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((HbA1c <= 9.517 -> Pt_InsGov >= 0.106) | bmi >= 0.357) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](HbA1c >= 9.085 | Triglyc <= 66.437) [Discrimination Score: 0.000; Robustness + : 66.437; Robustness - : 66.437; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((diabDur <= 51.943 -> GFR <= 59.997) -> UnitsInsBasalOrLongAct <= 52.209) | TotalDailyInsPerKg >= 25.504) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
