G[0,0](SMBGperDayPtMeterCombo >= 1.152 & BGTestAvgNumPtRep >= 0.790) [Discrimination Score: 2.362; Robustness + : 1.210; Robustness - : -1.152; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.633) U[1,1] (BGTestAvgNumPtRep <= 2.425)) [Discrimination Score: 0.000; Robustness + : 2.425; Robustness - : 2.425; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](Pt_InsGov > 0.330 -> Pt_SHFlg = 0.800) [Discrimination Score: 0.000; Robustness + : 0.330; Robustness - : 0.330; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumPtRep < 3.347) U[0,1] (Pt_SHFlg = 0.255)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TSH <= 0.245) U[1,2] (Pt_SHFlg = 0.934)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((UnitsInsBasalOrLongAct < 14.906) U[0,1] (Pt_SHFlg = 0.107)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](TotChol >= 36.472 & Pt_SHFlg = 0.958) [Discrimination Score: 0.000; Robustness + : -36.472; Robustness - : -36.472; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](diabDur >= 11.228 & Pt_SHFlg = 0.060) [Discrimination Score: 0.000; Robustness + : -11.228; Robustness - : -11.228; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](age < 23.056 -> Pt_SHFlg = 0.754) [Discrimination Score: 0.000; Robustness + : -23.056; Robustness - : -23.056; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](HbA1cImputeDtMnC > 3.525 & Pt_SHFlg = 0.379) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](LDL < 95.158 -> Pt_SHFlg = 0.654) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](TotalDailyInsPerKg >= 0.084 -> Pt_SHFlg = 0.319) [Discrimination Score: 0.000; Robustness + : 0.084; Robustness - : 0.084; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](BGTestAvgNumMeter > 0.628 & Pt_SHFlg = 0.040) [Discrimination Score: -20.681; Robustness + : -32.060; Robustness - : -11.379; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](AlbCreatRat_mggNew <= 630.837 -> Pt_SHFlg = 0.947) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm >= 157.670) U[1,2] (Pt_SHFlg = 0.995)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_DKAFlg >= 0.173) U[1,1] (Pt_SHFlg = 0.424)) [Discrimination Score: 0.000; Robustness + : -0.173; Robustness - : -0.173; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLev >= 0.144) U[0,0] (Pt_SHFlg = 0.097)) [Discrimination Score: 0.000; Robustness + : 9.856; Robustness - : 9.856; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BldPrDia < 62.627 & Pt_SHFlg = 0.474) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BldPrSys <= 111.547 -> Pt_SHFlg = 0.451) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](HbA1c >= 7.224 & Pt_SHFlg = 0.206) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](BUN <= 20.040 & Pt_SHFlg = 0.919) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((SMBGperDayPtMeterCombo >= 1.195) U[0,1] (Pt_SHFlg = 0.242)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](bmiZscore > -0.463 & Pt_SHFlg = 0.632) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](bmi > 22.614 & Pt_SHFlg = 0.796) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](WeightKg <= 59.136 & Pt_SHFlg = 0.108) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](HDL < 95.745 & Pt_SHFlg = 0.583) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Triglyc < 133.535 -> Pt_SHFlg = 0.877) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_CGMUseNumDays < 0.000 & Pt_SHFlg = 0.096) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Pt_FatherT1D > 0.000 & Pt_SHFlg = 0.343) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_MotherT1D <= 0.000) U[0,1] (Pt_SHFlg = 0.543)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_SiblingT1D > 0.000) U[0,0] (Pt_SHFlg = 0.652)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Pt_ChildT1D > 0.000 & Pt_SHFlg = 0.034) [Discrimination Score: 0.000; Robustness + : -0.034; Robustness - : -0.034; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Pt_GrandchildT1D <= 0.000 & Pt_SHFlg = 0.049) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_GrandparentT1D < 0.000 & Pt_SHFlg = 0.070) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((DirectLDL < 0.000) U[2,2] (Pt_SHFlg = 0.244)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AutonomicNeuroCl < 1.000) U[1,2] (Pt_SHFlg = 0.757)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((NumPumpBolusOrShortAct > 0.000) U[0,0] (Pt_SHFlg = 0.563)) [Discrimination Score: -1.000; Robustness + : 0.000; Robustness - : 1.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiPerc >= 0.000) U[1,2] (Pt_SHFlg = 0.582)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((GFR >= 0.000) U[1,1] (Pt_SHFlg = 0.224)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](diagAgeCombo < 10.000 -> Pt_SHFlg = 0.606) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Pt_A1cGoalLevelDsYr5 <= 0.000 & Pt_SHFlg = 0.185) [Discrimination Score: 0.000; Robustness + : -0.185; Robustness - : -0.185; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](diabDur >= 12.866 | HbA1cImputeDtMnC <= 32.548) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_SHFlg <= 0.702) U[0,1] (TSH >= 0.122)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BUN >= 16.218 | SMBGperDayPtMeterCombo <= 2.011) | BGTestAvgNumPtRep <= 3.405) -> Pt_InsGov >= 1.385) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((bmi >= 23.532 | WeightKg <= 60.404) | Pt_MotherT1D >= 56.931) | Pt_DKAFlg >= 57.612) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((bmiZscore <= -0.335 & WeightKg >= 58.878) -> BUN <= 60.407) & DirectLDL >= 56.374) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((TotChol >= 60.463 | UnitsInsBasalOrLongAct <= 14.165) | Triglyc >= 3.986) | BUN >= 3.809) [Discrimination Score: 0.000; Robustness + : 14.165; Robustness - : 14.165; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((BGTestAvgNumPtRep >= 0.319 | UnitsInsBasalOrLongAct >= 2.595) | WeightKg >= 2.944) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](BldPrSys >= 29.721 -> Pt_A1cGoalLev >= 0.581) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrDia <= 64.693) U[0,2] (Pt_A1cGoalLev >= 1.066)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](AlbCreatRat_mggNew >= 118.613 & Pt_DKAFlg <= 0.404) [Discrimination Score: 5.000; Robustness + : -99.613; Robustness - : -104.613; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((TSH >= 0.184 -> UnitsInsBasalOrLongAct <= 11.468) | Pt_GrandchildT1D <= 10.516) [Discrimination Score: 0.000; Robustness + : 10.516; Robustness - : 10.516; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((BldPrDia >= 43.959 & BldPrSys >= 41.559) -> bmi <= 110.122) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((BGTestAvgNumPtRep <= 2.347 & TotChol <= 188.100) & age <= 144.433) & bmi <= 182.236) [Discrimination Score: 0.000; Robustness + : 2.347; Robustness - : 2.347; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((BldPrDia >= 44.031 -> BUN >= 15.607) | DirectLDL <= 18.955) | BldPrDia >= 14.801) [Discrimination Score: 0.000; Robustness + : 18.955; Robustness - : 18.955; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((TotChol >= 49.909 & TSH >= 0.043) & BldPrDia <= 0.293) [Discrimination Score: 0.000; Robustness + : -49.909; Robustness - : -49.909; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](bmiZscore >= -0.595 & HeightCm >= 157.855) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](bmi <= 24.402 -> HeightCm >= 157.903) [Discrimination Score: 0.000; Robustness + : -24.402; Robustness - : -24.402; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((diabDur >= 11.208 -> TotChol <= 113.317) & Pt_InsGov >= 7.118) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BldPrDia <= 81.504 & SMBGperDayPtMeterCombo <= 3.332) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1cImputeDtMnC >= 1.666) U[0,1] (TotChol <= 169.481)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((diabDur <= 13.465 | UnitsInsBasalOrLongAct >= 7.532) & Pt_ChildT1D <= 16.080) & Triglyc <= 11.133) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BUN >= 15.991 -> Pt_A1cGoalLev >= 0.392) [Discrimination Score: 0.000; Robustness + : 0.392; Robustness - : 0.392; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](AlbCreatRat_mggNew <= 541.975 -> TotalDailyInsPerKg >= 0.175) [Discrimination Score: 5.000; Robustness + : -522.975; Robustness - : -527.975; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((HbA1cImputeDtMnC <= 32.225 & UnitsInsBasalOrLongAct >= 4.976) -> diagAgeCombo <= 12.299) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HeightCm <= 158.346) U[0,0] (WeightKg <= 59.752)) [Discrimination Score: -1.361; Robustness + : 97.565; Robustness - : 98.926; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((age <= 23.492 & Pt_SHFlg >= 0.042) | AlbCreatRat_mggNew <= 0.554) -> HDL <= 0.549) [Discrimination Score: 0.000; Robustness + : -0.554; Robustness - : -0.554; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((BldPrSys <= 107.841 | BUN <= 19.440) | Pt_GrandparentT1D >= 18.000) & diabDur >= 18.688) [Discrimination Score: 0.000; Robustness + : -18.688; Robustness - : -18.688; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((Pt_A1cGoalLev >= 1.311 -> SMBGperDayPtMeterCombo <= 2.174) -> bmiPerc <= 2.597) & bmi >= 1.971) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](HbA1c >= 8.092 & HDL <= 87.638) [Discrimination Score: 0.000; Robustness + : -8.092; Robustness - : -8.092; Percent Class + : 1.000; Percent Class - : 0.000]
((HbA1cImputeDtMnC >= 5.194) U[0,0] (Pt_InsGov >= 0.134)) [Discrimination Score: 0.000; Robustness + : 0.866; Robustness - : 0.866; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((age <= 23.892 -> TSH <= 0.279) & Pt_DKAFlg <= 0.336) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](SMBGperDayPtMeterCombo >= 1.165 & Triglyc >= 97.049) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrSys <= 97.488) U[2,2] (SMBGperDayPtMeterCombo <= 2.113)) [Discrimination Score: 0.000; Robustness + : 97.488; Robustness - : 97.488; Percent Class + : 0.000; Percent Class - : 1.000]
((LDL >= 78.622) U[1,2] (TotChol >= 12.496)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((HbA1cImputeDtMnC >= 0.583 & TSH <= 0.384) | diagAgeCombo <= 0.292) & GFR >= 0.093) [Discrimination Score: 0.073; Robustness + : -0.403; Robustness - : -0.476; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((Pt_DKAFlg >= 0.184 & TotalDailyInsPerKg >= 0.220) -> Pt_DKAFlg <= 0.743) -> Pt_SHFlg <= 0.719) [Discrimination Score: 0.000; Robustness + : -0.719; Robustness - : -0.719; Percent Class + : 0.000; Percent Class - : 1.000]
((LDL >= 77.562) U[0,2] (UnitsInsBasalOrLongAct <= 15.122)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((HbA1cImputeDtMnC <= 28.523 & TotalDailyInsPerKg <= 0.609) -> Triglyc >= 0.034) & BGTestAvgNumPtRep <= 0.280) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 19.749 | Triglyc >= 80.115) [Discrimination Score: 130.136; Robustness + : 98.885; Robustness - : -31.251; Percent Class + : 1.000; Percent Class - : 0.000]
