G[1,1](SMBGperDayPtMeterCombo >= 2.763 & BGTestAvgNumPtRep >= 1.499) [Discrimination Score: 0.000; Robustness + : -2.763; Robustness - : -2.763; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](GFR <= 0.000 -> BUN >= 2.209) [Discrimination Score: 0.288; Robustness + : 0.475; Robustness - : 0.338; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 45.780 | bmi >= 9.214) -> UnitsInsBasalOrLongAct <= 22.945) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.346) U[0,2] (BGTestAvgNumPtRep <= 6.941)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 0.053 & BGTestAvgNumPtRep >= 3.406) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 6.705 -> Pt_A1cGoalLevelDsYr5 = 4.531) [Discrimination Score: 0.000; Robustness + : 4.531; Robustness - : 4.531; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR <= 0.000 -> BUN >= 0.582) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 16.719 | bmi >= 3.363) -> UnitsInsBasalOrLongAct <= 23.809) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.279) U[0,1] (BGTestAvgNumPtRep <= 4.492)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 1.893 & BGTestAvgNumPtRep >= 1.945) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 6.967 -> Pt_A1cGoalLevelDsYr5 = 2.129) [Discrimination Score: 0.000; Robustness + : 2.129; Robustness - : 2.129; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 1.594) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 5.181 | bmi >= 10.232) -> UnitsInsBasalOrLongAct <= 16.682) [Discrimination Score: 0.000; Robustness + : -16.682; Robustness - : -16.682; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.531) U[2,2] (BGTestAvgNumPtRep <= 6.274)) [Discrimination Score: 0.000; Robustness + : 6.274; Robustness - : 6.274; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_A1cGoalLev < 2.428 -> Pt_SHFlg = 0.696) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLevelDsYr5 > 1.160) U[2,2] (Pt_SHFlg = 0.204)) [Discrimination Score: 0.000; Robustness + : -0.204; Robustness - : -0.204; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BUN > 1.078 & Pt_SHFlg = 0.522) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_CGMUseNumDays <= 20.148 & Pt_SHFlg = 0.942) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumMeter >= 0.010) U[1,2] (Pt_SHFlg = 0.431)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](LDL <= 78.847 -> Pt_SHFlg = 0.577) [Discrimination Score: -0.916; Robustness + : -78.540; Robustness - : -78.258; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew >= 0.219) U[0,2] (Pt_SHFlg = 0.571)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1c > 7.026) U[0,1] (Pt_SHFlg = 0.834)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BGTestAvgNumPtRep > 2.445 & Pt_SHFlg = 0.112) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BldPrDia < 68.542 -> Pt_SHFlg = 0.789) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](HeightCm >= 57.860 & Pt_SHFlg = 0.151) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((DirectLDL >= 0.028) U[1,2] (Pt_SHFlg = 0.563)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((NumPumpBolusOrShortAct >= 1.483) U[0,1] (Pt_SHFlg = 0.764)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BldPrSys <= 111.446 -> Pt_SHFlg = 0.172) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((UnitsInsBasalOrLongAct < 23.261) U[0,2] (Pt_SHFlg = 0.626)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((WeightKg >= 45.359) U[1,2] (Pt_SHFlg = 0.884)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](bmi >= 5.087 & Pt_SHFlg = 0.309) [Discrimination Score: 0.000; Robustness + : -5.087; Robustness - : -5.087; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](HbA1cImputeDtMnC <= 44.792 & Pt_SHFlg = 0.661) [Discrimination Score: 0.000; Robustness + : -0.661; Robustness - : -0.661; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](age >= 12.983 -> Pt_SHFlg = 0.371) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur <= 13.034) U[1,1] (Pt_SHFlg = 0.918)) [Discrimination Score: 0.000; Robustness + : 13.034; Robustness - : 13.034; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](bmiPerc < 0.791 -> Pt_SHFlg = 0.086) [Discrimination Score: 0.000; Robustness + : -0.791; Robustness - : -0.791; Percent Class + : 0.000; Percent Class - : 1.000]
((TotalDailyInsPerKg >= 0.086) U[0,1] (Pt_SHFlg = 0.988)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](SMBGperDayPtMeterCombo <= 3.571 & Pt_SHFlg = 0.167) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore > 0.353) U[0,2] (Pt_SHFlg = 0.338)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_FatherT1D > 0.000 & Pt_SHFlg = 0.580) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_MotherT1D <= 0.000 & Pt_SHFlg = 0.280) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Pt_SiblingT1D >= 0.000 & Pt_SHFlg = 0.399) [Discrimination Score: 0.000; Robustness + : -0.399; Robustness - : -0.399; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Pt_ChildT1D >= 0.000 -> Pt_SHFlg = 0.191) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Pt_GrandchildT1D < 0.000 -> Pt_SHFlg = 0.990) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_GrandparentT1D < 0.000 & Pt_SHFlg = 0.757) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HDL <= 0.000) U[1,2] (Pt_SHFlg = 0.993)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TotChol < 0.000) U[0,2] (Pt_SHFlg = 0.551)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Triglyc > 0.000 & Pt_SHFlg = 0.658) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TSH > 0.000) U[0,2] (Pt_SHFlg = 0.155)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AutonomicNeuroCl >= 0.000) U[1,2] (Pt_SHFlg = 0.342)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_InsGov >= 0.000) U[1,1] (Pt_SHFlg = 0.301)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_DKAFlg >= 0.000) U[0,2] (Pt_SHFlg = 0.388)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((GFR < 0.000) U[0,1] (Pt_SHFlg = 0.494)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](diagAgeCombo >= 2.000 -> Pt_SHFlg = 0.387) [Discrimination Score: 0.000; Robustness + : 0.387; Robustness - : 0.387; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((age <= 16.892 & HbA1cImputeDtMnC >= 15.125) -> TotChol >= 12.496) -> Pt_SiblingT1D >= 7.189) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](bmi >= 2.423 -> WeightKg >= 4.172) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrSys >= 14.017) U[1,1] (HeightCm >= 103.683)) [Discrimination Score: 0.000; Robustness + : -14.017; Robustness - : -14.017; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BldPrDia >= 45.143 -> WeightKg >= 31.152) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((bmi >= 5.563 | HeightCm <= 143.252) | Pt_GrandchildT1D >= 66.774) | TotChol <= 152.143) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrSys >= 39.824) U[0,1] (bmi >= 2.611)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BldPrDia >= 34.633 & bmi <= 23.685) & Pt_A1cGoalLev <= 22.856) & Pt_GrandparentT1D >= 14.120) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm >= 40.350) U[1,1] (WeightKg >= 36.578)) [Discrimination Score: 0.000; Robustness + : -36.578; Robustness - : -36.578; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BldPrSys <= 112.766 | WeightKg <= 52.873) & AlbCreatRat_mggNew >= 22.829) | Pt_SiblingT1D <= 54.708) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BldPrDia <= 83.456 & HeightCm <= 145.180) -> NumPumpBolusOrShortAct <= 132.636) -> HeightCm <= 135.475) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((BldPrDia <= 68.859 -> BldPrSys <= 112.383) | BldPrDia <= 114.043) & Triglyc >= 47.131) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BldPrSys >= 38.169 & bmiPerc <= 0.720) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](bmi >= 3.636 | bmiPerc <= 0.694) [Discrimination Score: 0.000; Robustness + : 0.694; Robustness - : 0.694; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((bmiPerc <= 0.760 | HeightCm >= 6.967) -> Pt_FatherT1D >= 17.375) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((AlbCreatRat_mggNew <= 17.409 -> UnitsInsBasalOrLongAct <= 20.541) -> TotChol <= 15.765) -> Pt_CGMUseNumDays <= 17.806) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((bmiPerc <= 0.677 & WeightKg >= 42.162) | TSH >= 7.219) & Pt_A1cGoalLevelDsYr5 <= 51.343) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](BldPrDia >= 32.255 | bmiPerc <= 0.741) [Discrimination Score: 0.000; Robustness + : 0.741; Robustness - : 0.741; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](bmiPerc <= 0.721 & bmiZscore >= 0.641) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](SMBGperDayPtMeterCombo <= 5.408 & UnitsInsBasalOrLongAct <= 21.529) [Discrimination Score: 0.000; Robustness + : 5.408; Robustness - : 5.408; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((bmiPerc <= 0.706 | TotalDailyInsPerKg <= 1.165) -> TotalDailyInsPerKg <= 1.049) -> Pt_SiblingT1D <= 0.869) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](bmiZscore >= 0.671 & TotalDailyInsPerKg >= 0.429) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((BldPrSys <= 114.500 -> TotalDailyInsPerKg >= 0.424) | BldPrSys >= 0.413) & BGTestAvgNumMeter >= 0.439) [Discrimination Score: 0.000; Robustness + : -0.439; Robustness - : -0.439; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BldPrSys >= 101.523 -> bmiZscore >= 0.477) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((bmi >= 4.630 | bmiZscore <= 0.764) | Pt_InsGov <= 0.776) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((AlbCreatRat_mggNew >= 4.381 -> Pt_A1cGoalLev >= 0.308) | WeightKg >= 0.557) | Pt_A1cGoalLevelDsYr5 <= 4.527) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((HbA1cImputeDtMnC >= 0.627 & UnitsInsBasalOrLongAct <= 23.839) & TotChol >= 6.504) [Discrimination Score: 0.000; Robustness + : -6.504; Robustness - : -6.504; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm <= 135.752) U[1,1] (TotalDailyInsPerKg <= 0.938)) [Discrimination Score: 0.000; Robustness + : 135.752; Robustness - : 135.752; Percent Class + : 0.000; Percent Class - : 1.000]
((age <= 16.624) U[0,2] (UnitsInsBasalOrLongAct >= 5.447)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrDia <= 72.278) U[1,2] (bmiZscore >= 0.670)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((DirectLDL >= 0.017) U[0,0] (LDL >= 10.945)) [Discrimination Score: -0.995; Robustness + : 79.983; Robustness - : 159.583; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore <= 0.975) U[0,1] (WeightKg <= 60.507)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((bmiZscore <= 0.721 & HeightCm >= 53.827) | Pt_A1cGoalLevelDsYr5 >= 31.729) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((BGTestAvgNumPtRep <= 5.923 -> UnitsInsBasalOrLongAct >= 8.060) -> Pt_ChildT1D <= 18.065) | SMBGperDayPtMeterCombo <= 22.620) [Discrimination Score: 0.000; Robustness + : 22.620; Robustness - : 22.620; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((bmi <= 19.527 -> TotalDailyInsPerKg >= 0.283) & Pt_SiblingT1D >= 0.517) -> TotalDailyInsPerKg >= 0.678) [Discrimination Score: 0.000; Robustness + : 0.678; Robustness - : 0.678; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((AlbCreatRat_mggNew >= 3.503 | SMBGperDayPtMeterCombo >= 1.477) -> TotChol >= 1.667) & Pt_A1cGoalLevelDsYr5 <= 4.674) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BGTestAvgNumPtRep >= 3.154 | SMBGperDayPtMeterCombo >= 0.021) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((BGTestAvgNumMeter <= 2.875 | Pt_A1cGoalLev >= 1.121) & GFR >= 0.763) -> Pt_FatherT1D >= 0.179) [Discrimination Score: 0.000; Robustness + : 0.179; Robustness - : 0.179; Percent Class + : 1.000; Percent Class - : 0.000]
