G[1,1](SMBGperDayPtMeterCombo >= 6.276 & BGTestAvgNumPtRep >= 1.187) [Discrimination Score: 0.000; Robustness + : -6.276; Robustness - : -6.276; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 7.495 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 38.458 -> BUN >= 3.175) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 57.057 | bmi >= 15.115) -> UnitsInsBasalOrLongAct <= 13.782) [Discrimination Score: 0.000; Robustness + : -13.782; Robustness - : -13.782; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 3.744) U[0,2] (BGTestAvgNumPtRep <= 7.152)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 5.194 & BGTestAvgNumPtRep >= 0.605) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 7.541 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 26.288 -> BUN >= 4.195) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 30.579 | bmi >= 21.628) -> UnitsInsBasalOrLongAct <= 19.482) [Discrimination Score: 0.000; Robustness + : -19.482; Robustness - : -19.482; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 3.327) U[0,1] (BGTestAvgNumPtRep <= 6.086)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 5.449 & BGTestAvgNumPtRep >= 1.113) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 7.660 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 37.583 -> BUN >= 8.853) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 48.924 | bmi >= 24.689) -> UnitsInsBasalOrLongAct <= 23.191) [Discrimination Score: 0.000; Robustness + : -23.191; Robustness - : -23.191; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.884) U[0,1] (BGTestAvgNumPtRep <= 6.909)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](SMBGperDayPtMeterCombo >= 6.111 & BGTestAvgNumPtRep >= 4.014) [Discrimination Score: 1.000; Robustness + : -0.514; Robustness - : -4.014; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 7.483 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 24.817 -> BUN >= 12.003) [Discrimination Score: 0.000; Robustness + : -24.817; Robustness - : -24.817; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((WeightKg >= 41.379 | bmi >= 20.607) -> UnitsInsBasalOrLongAct <= 21.466) [Discrimination Score: 0.000; Robustness + : -21.466; Robustness - : -21.466; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 2.104) U[1,2] (BGTestAvgNumPtRep <= 7.678)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 6.015 & BGTestAvgNumPtRep >= 2.092) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](HbA1c >= 7.634 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 21.670 -> BUN >= 9.345) [Discrimination Score: 0.000; Robustness + : -21.670; Robustness - : -21.670; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 50.856 | bmi >= 7.045) -> UnitsInsBasalOrLongAct <= 21.289) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.814) U[1,2] (BGTestAvgNumPtRep <= 6.356)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 5.121 & BGTestAvgNumPtRep >= 1.496) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 7.620 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 11.173 -> BUN >= 15.478) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((WeightKg >= 27.636 | bmi >= 25.864) -> UnitsInsBasalOrLongAct <= 19.564) [Discrimination Score: 0.000; Robustness + : -19.564; Robustness - : -19.564; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 3.711) U[0,2] (BGTestAvgNumPtRep <= 5.035)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 5.894 & BGTestAvgNumPtRep >= 1.822) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](HbA1c >= 7.465 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 24.006 -> BUN >= 5.997) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 61.822 | bmi >= 21.891) -> UnitsInsBasalOrLongAct <= 25.632) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.351) U[2,2] (BGTestAvgNumPtRep <= 7.631)) [Discrimination Score: 0.000; Robustness + : 7.631; Robustness - : 7.631; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 5.474 & BGTestAvgNumPtRep >= 4.306) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 7.500 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 31.812 -> BUN >= 3.969) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((WeightKg >= 33.480 | bmi >= 17.992) -> UnitsInsBasalOrLongAct <= 25.145) [Discrimination Score: 0.000; Robustness + : -25.145; Robustness - : -25.145; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 3.539) U[0,1] (BGTestAvgNumPtRep <= 6.158)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo <= 7.462 & Pt_SHFlg = 0.394) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HDL > 43.212) U[0,2] (Pt_SHFlg = 0.330)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TotChol < 117.183) U[0,1] (Pt_SHFlg = 0.856)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](HbA1c > 7.547 -> Pt_SHFlg = 0.194) [Discrimination Score: 0.000; Robustness + : 0.194; Robustness - : 0.194; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumPtRep >= 0.200) U[0,1] (Pt_SHFlg = 0.005)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Triglyc < 68.446 & Pt_SHFlg = 0.690) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((NumPumpBolusOrShortAct < 4.012) U[0,1] (Pt_SHFlg = 0.724)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](TSH > 0.421 & Pt_SHFlg = 0.229) [Discrimination Score: 1.834; Robustness + : -39.389; Robustness - : -69.315; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BldPrSys <= 141.643 -> Pt_SHFlg = 0.592) [Discrimination Score: 0.000; Robustness + : -141.643; Robustness - : -141.643; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](LDL > 74.822 -> Pt_SHFlg = 0.452) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](HeightCm >= 52.485 -> Pt_SHFlg = 0.405) [Discrimination Score: 0.000; Robustness + : 0.405; Robustness - : 0.405; Percent Class + : 1.000; Percent Class - : 0.000]
((AlbCreatRat_mggNew < 1.308) U[0,2] (Pt_SHFlg = 0.088)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((DirectLDL < 0.337) U[0,2] (Pt_SHFlg = 0.663)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((GFR <= 31.650) U[0,2] (Pt_SHFlg = 0.550)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](WeightKg > 50.362 -> Pt_SHFlg = 0.635) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](bmi > 14.414 -> Pt_SHFlg = 0.465) [Discrimination Score: 0.000; Robustness + : 0.465; Robustness - : 0.465; Percent Class + : 1.000; Percent Class - : 0.000]
((TotalDailyInsPerKg > 0.229) U[2,2] (Pt_SHFlg = 0.424)) [Discrimination Score: 0.000; Robustness + : -0.229; Robustness - : -0.229; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](diabDur >= 45.259 -> Pt_SHFlg = 0.237) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](age < 58.018 & Pt_SHFlg = 0.692) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](HbA1cImputeDtMnC >= 18.178 & Pt_SHFlg = 0.408) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](BUN > 6.757 -> Pt_SHFlg = 0.674) [Discrimination Score: 2.517; Robustness + : -22.243; Robustness - : -95.243; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](bmiZscore >= 0.142 -> Pt_SHFlg = 0.124) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter <= 5.175) U[1,1] (Pt_SHFlg = 0.071)) [Discrimination Score: 0.000; Robustness + : 5.175; Robustness - : 5.175; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BldPrDia >= 65.246 -> Pt_SHFlg = 0.576) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](UnitsInsBasalOrLongAct <= 23.307 -> Pt_SHFlg = 0.499) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_CGMUseNumDays <= 0.000) U[1,1] (Pt_SHFlg = 0.222)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_FatherT1D <= 0.000) U[1,1] (Pt_SHFlg = 0.538)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_MotherT1D < 0.000) U[0,2] (Pt_SHFlg = 0.349)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_SiblingT1D >= 0.000 -> Pt_SHFlg = 0.231) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_ChildT1D <= 0.000 & Pt_SHFlg = 0.869) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Pt_GrandchildT1D >= 0.000 -> Pt_SHFlg = 0.365) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Pt_GrandparentT1D < 0.000 & Pt_SHFlg = 0.625) [Discrimination Score: 1.834; Robustness + : -38.994; Robustness - : -68.919; Percent Class + : 0.000; Percent Class - : 1.000]
((AutonomicNeuroCl <= 0.000) U[0,0] (Pt_SHFlg = 0.340)) [Discrimination Score: -11.000; Robustness + : -7.950; Robustness - : -7.400; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Pt_InsGov >= 0.000 & Pt_SHFlg = 0.307) [Discrimination Score: 0.000; Robustness + : -0.307; Robustness - : -0.307; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_DKAFlg < 0.000 -> Pt_SHFlg = 0.426) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](bmiPerc > 0.000 & Pt_SHFlg = 0.232) [Discrimination Score: 0.000; Robustness + : -0.232; Robustness - : -0.232; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](diagAgeCombo <= 10.000 -> Pt_SHFlg = 0.461) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLev < 0.000) U[1,2] (Pt_SHFlg = 0.544)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLevelDsYr5 > 0.000) U[1,1] (Pt_SHFlg = 0.625)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((GFR <= 35.512 & GFR <= 40.536) | Pt_GrandchildT1D >= 1.082) & BGTestAvgNumPtRep >= 8.527) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((bmi <= 28.382) U[0,0] (WeightKg <= 72.731)) [Discrimination Score: 1.000; Robustness + : 66.731; Robustness - : 65.731; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((diabDur >= 45.693 & HbA1cImputeDtMnC >= 9.806) -> HeightCm <= 36.938) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](HeightCm >= 78.913 & WeightKg >= 14.291) [Discrimination Score: -1.057; Robustness + : -44.102; Robustness - : -7.291; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((bmi >= 5.688 | HeightCm >= 56.331) & Triglyc >= 108.451) -> Pt_InsGov <= 133.678) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BUN >= 6.902 | GFR <= 35.431) & BldPrSys <= 48.405) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((BUN <= 21.748 | DirectLDL >= 0.095) & BGTestAvgNumMeter >= 0.060) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((TotalDailyInsPerKg <= 0.672 -> TSH <= 0.934) | Pt_FatherT1D >= 0.174) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((BldPrDia <= 73.536 & diabDur >= 47.020) & SMBGperDayPtMeterCombo <= 48.226) & TotChol >= 45.391) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((BldPrDia <= 76.118 & HbA1cImputeDtMnC >= 15.704) & bmi >= 11.258) | age >= 1.557) [Discrimination Score: 1.000; Robustness + : -1.057; Robustness - : -1.557; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((HbA1c <= 7.779 | LDL >= 75.546) | Pt_A1cGoalLev >= 70.984) -> bmiPerc <= 92.602) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HDL >= 41.530) U[0,0] (TotChol >= 54.477)) [Discrimination Score: -5.800; Robustness + : 29.470; Robustness - : 58.470; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((AlbCreatRat_mggNew <= 1.947 & NumPumpBolusOrShortAct <= 1.615) -> HbA1c >= 1.305) | diagAgeCombo >= 0.382) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BldPrDia >= 70.879 -> UnitsInsBasalOrLongAct <= 15.159) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](HbA1cImputeDtMnC >= 3.913 | UnitsInsBasalOrLongAct <= 15.738) [Discrimination Score: 0.000; Robustness + : 15.738; Robustness - : 15.738; Percent Class + : 1.000; Percent Class - : 0.000]
((GFR >= 4.378) U[0,2] (Triglyc <= 79.038)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((DirectLDL >= 0.051 -> Triglyc <= 68.665) -> Pt_InsGov <= 61.959) | UnitsInsBasalOrLongAct <= 82.369) [Discrimination Score: 0.000; Robustness + : 82.369; Robustness - : 82.369; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((diabDur <= 48.116 & UnitsInsBasalOrLongAct >= 9.134) | bmiZscore <= 17.832) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BUN >= 13.056 & Triglyc >= 37.928) & Pt_DKAFlg >= 54.797) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](AlbCreatRat_mggNew >= 0.511 | BldPrSys <= 142.023) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((LDL >= 71.983 -> Triglyc >= 41.199) & age <= 79.008) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((BldPrSys >= 138.045 & bmiZscore >= 0.017) -> diagAgeCombo >= 0.064) | HeightCm <= 0.185) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](DirectLDL <= 0.339 -> TSH >= 0.236) [Discrimination Score: 0.000; Robustness + : -0.339; Robustness - : -0.339; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Triglyc <= 86.491 & TSH >= 0.064) & Pt_GrandparentT1D >= 0.148) | Pt_DKAFlg <= 0.797) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((HbA1c >= 7.453 & Triglyc <= 62.332) & TotChol >= 21.021) [Discrimination Score: 0.000; Robustness + : -21.021; Robustness - : -21.021; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_SHFlg <= 0.358) U[0,2] (SMBGperDayPtMeterCombo <= 7.190)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BUN <= 20.990) U[2,2] (TSH >= 0.068)) [Discrimination Score: 0.000; Robustness + : 20.990; Robustness - : 20.990; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrDia <= 79.792) U[1,2] (HeightCm <= 147.838)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](TotChol <= 131.242 | Triglyc <= 71.498) [Discrimination Score: 0.000; Robustness + : 131.242; Robustness - : 131.242; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1cImputeDtMnC >= 22.979) U[2,2] (LDL >= 74.088)) [Discrimination Score: 0.000; Robustness + : -22.979; Robustness - : -22.979; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](LDL >= 71.396 | UnitsInsBasalOrLongAct >= 13.135) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((age >= 56.797 | LDL >= 66.055) | Pt_DKAFlg <= 92.368) [Discrimination Score: 1.000; Robustness + : 92.368; Robustness - : 91.368; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((BldPrDia <= 72.642 -> WeightKg <= 66.251) -> Pt_A1cGoalLevelDsYr5 <= 71.274) | Pt_ChildT1D <= 65.111) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((bmi <= 30.152) U[0,0] (bmiZscore >= 0.111)) [Discrimination Score: 0.000; Robustness + : 30.152; Robustness - : 30.152; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((NumPumpBolusOrShortAct <= 4.706 | TotalDailyInsPerKg >= 0.086) & UnitsInsBasalOrLongAct >= 0.014) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrDia <= 78.718) U[0,1] (bmi >= 25.887)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((BGTestAvgNumPtRep <= 6.578 & HDL <= 46.437) & Pt_DKAFlg >= 44.719) | Pt_InsGov >= 41.797) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((BGTestAvgNumPtRep <= 4.853 & UnitsInsBasalOrLongAct >= 5.745) & SMBGperDayPtMeterCombo <= 18.075) -> HeightCm <= 20.970) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((BGTestAvgNumPtRep >= 2.709 -> BldPrDia <= 79.428) | TotalDailyInsPerKg >= 69.031) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
