G[2,2](SMBGperDayPtMeterCombo >= 2.970 & BGTestAvgNumPtRep >= 1.299) [Discrimination Score: 0.000; Robustness + : -2.970; Robustness - : -2.970; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.235) U[1,2] (BGTestAvgNumPtRep <= 4.373)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 2.109 & BGTestAvgNumPtRep >= 1.711) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 9.044 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GFR <= 0.000 -> BUN >= 0.592) [Discrimination Score: -5.000; Robustness + : -89.408; Robustness - : -84.408; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((WeightKg >= 87.639 | bmi >= 31.025) -> UnitsInsBasalOrLongAct <= 28.743) [Discrimination Score: 0.000; Robustness + : -28.743; Robustness - : -28.743; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.572) U[0,1] (BGTestAvgNumPtRep <= 4.874)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 2.019 & BGTestAvgNumPtRep >= 1.691) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 8.601 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 0.000 -> BUN >= 6.087) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 88.019 | bmi >= 29.141) -> UnitsInsBasalOrLongAct <= 40.099) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.156) U[0,0] (BGTestAvgNumPtRep <= 2.705)) [Discrimination Score: 40.000; Robustness + : 39.844; Robustness - : -0.156; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 2.306 & BGTestAvgNumPtRep >= 1.374) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](HbA1c >= 8.902 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 0.000 -> BUN >= 2.382) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 87.608 | bmi >= 30.927) -> UnitsInsBasalOrLongAct <= 26.622) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.579) U[1,2] (BGTestAvgNumPtRep <= 2.285)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_SHFlg > 0.128 & Pt_SHFlg = 0.701) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](UnitsInsBasalOrLongAct >= 13.649 & Pt_SHFlg = 0.235) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](TotChol > 25.665 & Pt_SHFlg = 0.331) [Discrimination Score: 0.000; Robustness + : -25.665; Robustness - : -25.665; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BGTestAvgNumPtRep <= 4.046 -> Pt_SHFlg = 0.158) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((NumPumpBolusOrShortAct < 3.810) U[2,2] (Pt_SHFlg = 0.190)) [Discrimination Score: 0.000; Robustness + : 3.810; Robustness - : 3.810; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](age > 15.120 & Pt_SHFlg = 0.217) [Discrimination Score: 0.000; Robustness + : -15.120; Robustness - : -15.120; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](diabDur < 7.622 & Pt_SHFlg = 0.881) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi <= 31.553) U[1,1] (Pt_SHFlg = 0.367)) [Discrimination Score: 0.000; Robustness + : 31.553; Robustness - : 31.553; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](HbA1cImputeDtMnC > 16.812 & Pt_SHFlg = 0.633) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](WeightKg <= 89.860 -> Pt_SHFlg = 0.087) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](TSH > 1.070 -> Pt_SHFlg = 0.905) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](bmiZscore <= 2.292 & Pt_SHFlg = 0.113) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((SMBGperDayPtMeterCombo >= 2.808) U[2,2] (Pt_SHFlg = 0.364)) [Discrimination Score: 0.000; Robustness + : -0.364; Robustness - : -0.364; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](bmiPerc >= 0.922 & Pt_SHFlg = 0.606) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](LDL > 27.600 & Pt_SHFlg = 0.863) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HDL >= 18.223) U[1,2] (Pt_SHFlg = 0.120)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BldPrSys >= 4.129 & Pt_SHFlg = 0.180) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN < 13.323 -> Pt_SHFlg = 0.074) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](BldPrDia > 15.938 & Pt_SHFlg = 0.462) [Discrimination Score: 0.000; Robustness + : -15.938; Robustness - : -15.938; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](HbA1c > 8.622 -> Pt_SHFlg = 0.748) [Discrimination Score: 0.000; Robustness + : 0.748; Robustness - : 0.748; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](TotalDailyInsPerKg < 0.766 & Pt_SHFlg = 0.707) [Discrimination Score: 0.000; Robustness + : -0.707; Robustness - : -0.707; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BGTestAvgNumMeter >= 0.631 & Pt_SHFlg = 0.408) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](DirectLDL > 0.121 -> Pt_SHFlg = 0.738) [Discrimination Score: 0.000; Robustness + : 0.121; Robustness - : 0.121; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](HeightCm > 168.223 -> Pt_SHFlg = 0.261) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Triglyc > 16.122) U[0,2] (Pt_SHFlg = 0.032)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_CGMUseNumDays >= 0.000) U[0,1] (Pt_SHFlg = 0.758)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Pt_FatherT1D < 0.000 -> Pt_SHFlg = 0.192) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Pt_MotherT1D < 0.000 & Pt_SHFlg = 0.245) [Discrimination Score: -16.465; Robustness + : -37.564; Robustness - : -21.099; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](Pt_SiblingT1D < 0.000 & Pt_SHFlg = 0.878) [Discrimination Score: 0.000; Robustness + : -0.878; Robustness - : -0.878; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_ChildT1D <= 0.000 & Pt_SHFlg = 0.165) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_GrandchildT1D <= 0.000) U[0,1] (Pt_SHFlg = 0.403)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](Pt_GrandparentT1D < 0.000 -> Pt_SHFlg = 0.779) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](AlbCreatRat_mggNew < 0.000 & Pt_SHFlg = 0.283) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((AutonomicNeuroCl >= 0.000) U[0,2] (Pt_SHFlg = 0.976)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_InsGov < 0.000) U[0,1] (Pt_SHFlg = 0.819)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR > 0.000 -> Pt_SHFlg = 0.688) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](diagAgeCombo <= 10.000 & Pt_SHFlg = 0.305) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_A1cGoalLev <= 0.000 -> Pt_SHFlg = 0.585) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_A1cGoalLevelDsYr5 <= 0.000 -> Pt_SHFlg = 0.253) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((bmiZscore >= 0.807 -> bmiZscore <= 1.653) | NumPumpBolusOrShortAct <= 2.136) | UnitsInsBasalOrLongAct <= 2.219) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Pt_DKAFlg >= 0.229 -> UnitsInsBasalOrLongAct <= 27.716) | Pt_ChildT1D >= 20.838) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((TotChol <= 114.151 -> UnitsInsBasalOrLongAct <= 29.653) -> BldPrSys >= 14.474) & Pt_MotherT1D <= 40.944) [Discrimination Score: 0.000; Robustness + : 14.474; Robustness - : 14.474; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((bmi >= 28.739 | WeightKg <= 91.199) | UnitsInsBasalOrLongAct <= 95.973) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((Pt_DKAFlg <= 0.915 -> TotChol <= 85.204) & TSH >= 65.452) [Discrimination Score: 0.000; Robustness + : -85.204; Robustness - : -85.204; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((age <= 18.807 & HbA1cImputeDtMnC <= 38.852) -> BGTestAvgNumPtRep >= 29.392) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur >= 5.042) U[0,2] (HbA1cImputeDtMnC >= 23.200)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((BldPrDia <= 68.361 | BldPrSys >= 16.979) & BUN >= 3.998) [Discrimination Score: 0.000; Robustness + : -16.979; Robustness - : -16.979; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((age >= 15.527 | BGTestAvgNumPtRep >= 1.372) | TSH >= 1.944) -> HDL >= 1.679) [Discrimination Score: 0.000; Robustness + : 1.372; Robustness - : 1.372; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((BGTestAvgNumPtRep >= 0.648 | diabDur >= 6.296) | HbA1c <= 8.334) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((BldPrSys <= 114.339 & SMBGperDayPtMeterCombo <= 4.225) & Pt_FatherT1D >= 2.456) | HeightCm >= 2.980) [Discrimination Score: 0.000; Robustness + : -2.456; Robustness - : -2.456; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BGTestAvgNumPtRep <= 2.758 & Pt_DKAFlg <= 0.487) & HDL >= 0.041) -> WeightKg >= 0.069) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BGTestAvgNumPtRep >= 1.916 | UnitsInsBasalOrLongAct <= 36.396) | Pt_A1cGoalLev <= 36.132) & GFR <= 27.676) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((bmiZscore <= 2.124 | HDL <= 39.311) -> DirectLDL <= 39.260) | BGTestAvgNumMeter >= 29.724) [Discrimination Score: 0.000; Robustness + : -29.724; Robustness - : -29.724; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((bmi <= 32.400 & bmiPerc <= 0.968) -> Triglyc <= 0.968) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumPtRep <= 3.931) U[0,1] (TotChol >= 40.995)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((bmiPerc <= 0.976 -> bmiZscore >= 0.927) | bmiPerc <= 2.221) [Discrimination Score: 0.000; Robustness + : 2.221; Robustness - : 2.221; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](bmiPerc >= 0.929 & WeightKg >= 88.894) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((NumPumpBolusOrShortAct <= 3.308 | Pt_SHFlg >= 0.262) -> bmi >= 0.332) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((NumPumpBolusOrShortAct >= 0.765 -> UnitsInsBasalOrLongAct <= 28.736) -> Pt_GrandparentT1D <= 33.815) [Discrimination Score: 0.000; Robustness + : -33.815; Robustness - : -33.815; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BGTestAvgNumPtRep >= 0.394 | HbA1cImputeDtMnC <= 52.997) & Pt_SiblingT1D <= 49.633) & LDL >= 18.759) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](diabDur >= 6.614 | TotChol >= 59.073) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](age <= 18.932 | TotChol <= 115.916) [Discrimination Score: 0.000; Robustness + : 115.916; Robustness - : 115.916; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BldPrDia >= 0.337 | SMBGperDayPtMeterCombo >= 2.273) & Pt_InsGov >= 2.475) -> BldPrDia >= 2.574) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((bmi >= 30.562 | TotChol <= 117.159) & BUN <= 128.616) & bmiPerc >= 55.876) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](BGTestAvgNumMeter <= 1.952 & BldPrDia >= 19.150) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((diabDur >= 4.683 -> SMBGperDayPtMeterCombo <= 4.579) | HbA1cImputeDtMnC >= 2.153) | diabDur >= 2.843) [Discrimination Score: 2.000; Robustness + : 16.157; Robustness - : 14.157; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((age <= 18.409 -> SMBGperDayPtMeterCombo >= 2.829) -> diabDur <= 3.177) -> Triglyc <= 3.745) [Discrimination Score: 0.000; Robustness + : -3.745; Robustness - : -3.745; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((NumPumpBolusOrShortAct <= 2.670 -> TotChol <= 144.447) | SMBGperDayPtMeterCombo <= 139.420) & diagAgeCombo >= 7.001) [Discrimination Score: 0.000; Robustness + : -7.001; Robustness - : -7.001; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](bmi <= 32.650 | bmiZscore <= 1.981) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore <= 2.027) U[1,2] (WeightKg >= 84.111)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BUN >= 4.487 -> LDL <= 89.168) & diagAgeCombo <= 62.495) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((diabDur <= 7.396 | UnitsInsBasalOrLongAct <= 25.274) | Pt_InsGov <= 36.806) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((age >= 16.420) U[1,2] (Pt_DKAFlg >= 0.231)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((diabDur <= 8.222 -> Pt_DKAFlg >= 0.241) -> BGTestAvgNumPtRep >= 0.047) -> BldPrDia <= 0.741) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((HbA1cImputeDtMnC <= 34.101 | TotChol <= 144.247) -> Pt_SHFlg <= 106.516) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((BGTestAvgNumPtRep <= 4.300 | SMBGperDayPtMeterCombo <= 3.895) | age >= 2.023) | Pt_FatherT1D >= 2.960) [Discrimination Score: 0.000; Robustness + : 4.300; Robustness - : 4.300; Percent Class + : 0.000; Percent Class - : 1.000]
