G[0,0](SMBGperDayPtMeterCombo >= 2.517 & BGTestAvgNumPtRep >= 3.352) [Discrimination Score: 0.000; Robustness + : -3.352; Robustness - : -3.352; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[2,2] (BGTestAvgNumPtRep <= 3.708)) [Discrimination Score: 0.000; Robustness + : 3.708; Robustness - : 3.708; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](SMBGperDayPtMeterCombo >= 2.736 & BGTestAvgNumPtRep >= 2.841) [Discrimination Score: 0.000; Robustness + : -2.841; Robustness - : -2.841; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 8.851 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 3.042) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 82.681 | bmi >= 26.593) -> UnitsInsBasalOrLongAct <= 22.863) [Discrimination Score: 0.000; Robustness + : -22.863; Robustness - : -22.863; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[0,0] (BGTestAvgNumPtRep <= 3.924)) [Discrimination Score: 34.076; Robustness + : 38.000; Robustness - : 3.924; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 2.459 & BGTestAvgNumPtRep >= 2.968) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 9.088 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GFR <= 0.000 -> BUN >= 1.146) [Discrimination Score: -121.000; Robustness + : -174.854; Robustness - : -53.854; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 80.569 | bmi >= 25.504) -> UnitsInsBasalOrLongAct <= 36.655) [Discrimination Score: 0.000; Robustness + : -36.655; Robustness - : -36.655; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[0,0] (BGTestAvgNumPtRep <= 3.918)) [Discrimination Score: 34.082; Robustness + : 38.000; Robustness - : 3.918; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 3.459 & BGTestAvgNumPtRep >= 2.545) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 8.849 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 0.633) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 81.548 | bmi >= 25.704) -> UnitsInsBasalOrLongAct <= 33.857) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[0,2] (BGTestAvgNumPtRep <= 3.569)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 2.767 & BGTestAvgNumPtRep >= 2.986) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 9.195 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 0.628) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 80.827 | bmi >= 26.972) -> UnitsInsBasalOrLongAct <= 21.736) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[1,2] (BGTestAvgNumPtRep <= 3.633)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 2.144 & BGTestAvgNumPtRep >= 3.025) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 8.832 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 1.930) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 85.564 | bmi >= 25.654) -> UnitsInsBasalOrLongAct <= 23.835) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[0,2] (BGTestAvgNumPtRep <= 3.995)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 3.329 & BGTestAvgNumPtRep >= 2.093) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 8.606 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 3.370) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 84.062 | bmi >= 25.664) -> UnitsInsBasalOrLongAct <= 33.363) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[0,2] (BGTestAvgNumPtRep <= 3.606)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](SMBGperDayPtMeterCombo >= 3.417 & BGTestAvgNumPtRep >= 2.973) [Discrimination Score: 0.000; Robustness + : -3.417; Robustness - : -3.417; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 8.963 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 1.655) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 80.562 | bmi >= 26.903) -> UnitsInsBasalOrLongAct <= 26.313) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[2,2] (BGTestAvgNumPtRep <= 3.655)) [Discrimination Score: 0.000; Robustness + : 3.655; Robustness - : 3.655; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_InsGov < 0.811 & Pt_SHFlg = 0.738) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_SHFlg < 0.698) U[0,2] (Pt_SHFlg = 0.373)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](UnitsInsBasalOrLongAct > 18.384 -> Pt_SHFlg = 0.743) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiPerc <= 0.917) U[1,2] (Pt_SHFlg = 0.997)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](bmiZscore <= 1.450 -> Pt_SHFlg = 0.968) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](TSH >= 0.652 -> Pt_SHFlg = 0.878) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](bmi > 25.673 & Pt_SHFlg = 0.395) [Discrimination Score: 0.000; Robustness + : -25.673; Robustness - : -25.673; Percent Class + : 1.000; Percent Class - : 0.000]
((WeightKg > 82.681) U[1,2] (Pt_SHFlg = 0.807)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](HDL <= 71.296 & Pt_SHFlg = 0.601) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((LDL <= 151.824) U[1,2] (Pt_SHFlg = 0.102)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](TotChol <= 214.264 & Pt_SHFlg = 0.625) [Discrimination Score: -35.862; Robustness + : -40.238; Robustness - : -4.376; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](age < 17.446 & Pt_SHFlg = 0.179) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrDia < 79.830) U[1,2] (Pt_SHFlg = 0.363)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Triglyc > 88.435) U[0,1] (Pt_SHFlg = 0.733)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1cImputeDtMnC > 15.215) U[0,1] (Pt_SHFlg = 0.908)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew >= 13.662) U[0,2] (Pt_SHFlg = 0.111)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](diabDur < 7.857 & Pt_SHFlg = 0.189) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((SMBGperDayPtMeterCombo > 2.306) U[0,1] (Pt_SHFlg = 0.268)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Pt_A1cGoalLev <= 4.898 -> Pt_SHFlg = 0.353) [Discrimination Score: 0.000; Robustness + : 4.102; Robustness - : 4.102; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumPtRep > 3.283) U[0,1] (Pt_SHFlg = 0.114)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((NumPumpBolusOrShortAct > 0.473) U[0,1] (Pt_SHFlg = 0.892)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BUN > 1.741) U[0,2] (Pt_SHFlg = 0.607)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](TotalDailyInsPerKg >= 0.819 -> Pt_SHFlg = 0.898) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](HeightCm <= 178.728 & Pt_SHFlg = 0.300) [Discrimination Score: 0.000; Robustness + : -0.300; Robustness - : -0.300; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrSys <= 121.338) U[0,0] (Pt_SHFlg = 0.263)) [Discrimination Score: 1.000; Robustness + : 121.338; Robustness - : 120.338; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1c >= 9.137) U[2,2] (Pt_SHFlg = 0.645)) [Discrimination Score: 0.000; Robustness + : -0.645; Robustness - : -0.645; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Pt_CGMUseNumDays <= 0.000 & Pt_SHFlg = 0.529) [Discrimination Score: 0.000; Robustness + : -15504.000; Robustness - : -15504.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Pt_FatherT1D >= 0.000 -> Pt_SHFlg = 0.243) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_MotherT1D >= 0.000) U[0,2] (Pt_SHFlg = 0.509)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_SiblingT1D < 0.000 & Pt_SHFlg = 0.903) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Pt_ChildT1D > 0.000 -> Pt_SHFlg = 0.832) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Pt_GrandchildT1D < 0.000 & Pt_SHFlg = 0.700) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((DirectLDL >= 0.000) U[1,1] (Pt_SHFlg = 0.210)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumMeter <= 0.000) U[0,1] (Pt_SHFlg = 0.054)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](AutonomicNeuroCl > 0.000 -> Pt_SHFlg = 0.276) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_DKAFlg >= 0.000) U[0,1] (Pt_SHFlg = 0.244)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR > 0.000 -> Pt_SHFlg = 0.964) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](diagAgeCombo < 9.000 & Pt_SHFlg = 0.863) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Pt_A1cGoalLevelDsYr5 > 0.000 -> Pt_SHFlg = 0.453) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](bmiPerc <= 0.918 -> bmiZscore <= 1.438) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((BUN <= 9.199 -> HeightCm <= 178.510) -> Pt_A1cGoalLev <= 178.303) | GFR <= 178.601) [Discrimination Score: 0.000; Robustness + : 178.601; Robustness - : 178.601; Percent Class + : 1.000; Percent Class - : 0.000]
((LDL <= 127.800) U[1,1] (TotChol <= 213.780)) [Discrimination Score: 0.000; Robustness + : 213.780; Robustness - : 213.780; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((HDL >= 62.557 | Triglyc <= 156.720) -> Pt_SHFlg >= 89.881) | Pt_InsGov <= 106.879) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((HDL <= 72.110 & TotChol <= 221.574) -> Pt_SiblingT1D <= 245.412) | Pt_DKAFlg >= 188.881) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((age >= 15.952) U[0,2] (WeightKg >= 81.189)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi >= 26.095) U[0,2] (WeightKg >= 84.883)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((bmiZscore <= 1.430 -> TSH >= 0.947) | BldPrSys >= 0.880) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((age >= 15.347 | LDL <= 153.460) & TSH <= 124.649) [Discrimination Score: 0.000; Robustness + : 124.649; Robustness - : 124.649; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((TotChol >= 180.035 | Triglyc <= 159.862) | Pt_ChildT1D <= 133.102) & AutonomicNeuroCl >= 56.133) [Discrimination Score: 0.000; Robustness + : -56.133; Robustness - : -56.133; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((bmiPerc >= 0.913 | TSH <= 2.834) & GFR >= 1.154) -> Pt_InsGov <= 2.956) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiPerc <= 0.929) U[0,2] (Pt_GrandparentT1D <= 0.841)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](bmiZscore >= 1.306 -> UnitsInsBasalOrLongAct <= 24.880) [Discrimination Score: 0.000; Robustness + : -24.880; Robustness - : -24.880; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](age >= 15.429 & bmi <= 28.238) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((HDL <= 67.542 -> LDL <= 122.329) & AutonomicNeuroCl >= 107.928) & diagAgeCombo <= 154.264) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((bmi <= 28.306) U[1,1] (LDL <= 130.874)) [Discrimination Score: 0.000; Robustness + : 130.874; Robustness - : 130.874; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((age >= 16.238 & TotChol >= 191.069) -> WeightKg <= 259.891) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((LDL >= 118.111) U[0,2] (Triglyc >= 56.912)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((bmi <= 27.703 | bmiZscore <= 1.395) & HeightCm >= 1.284) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((bmi <= 28.646 | TotChol >= 181.083) -> Pt_CGMUseNumDays <= 226.622) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((HDL >= 65.319 | TSH >= 0.587) -> LDL <= 2.134) | Pt_A1cGoalLevelDsYr5 <= 2.426) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((LDL <= 150.992 & WeightKg <= 89.455) | AlbCreatRat_mggNew >= 82.714) -> TSH <= 88.513) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((bmi <= 28.119 | bmiPerc >= 0.902) -> AlbCreatRat_mggNew <= 0.918) & Pt_A1cGoalLevelDsYr5 >= 0.907) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((HbA1cImputeDtMnC <= 23.190 -> WeightKg >= 81.457) -> Pt_DKAFlg >= 84.065) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((age >= 15.907 & HbA1cImputeDtMnC >= -1.570) -> Pt_CGMUseNumDays >= 0.674) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](bmi >= 26.791 -> TSH >= 0.626) [Discrimination Score: 0.000; Robustness + : 0.626; Robustness - : 0.626; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](BldPrDia >= 73.904 -> diabDur <= 7.490) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](bmi >= 26.406 -> HDL <= 70.670) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((NumPumpBolusOrShortAct <= 1.025 & TotalDailyInsPerKg <= 0.954) -> age >= 0.829) [Discrimination Score: 0.000; Robustness + : -0.954; Robustness - : -0.954; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](diabDur >= 5.975 | HbA1cImputeDtMnC <= 34.659) [Discrimination Score: 4.000; Robustness + : 34.659; Robustness - : 30.659; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((TotChol >= 180.573 & WeightKg >= 80.086) | diabDur <= 88.991) & HbA1c >= 84.608) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](Pt_SHFlg <= 0.682 & TSH <= 2.254) [Discrimination Score: -38.435; Robustness + : -40.181; Robustness - : -1.746; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((TotChol >= 191.417 | TSH >= 0.589) | Pt_ChildT1D >= 0.930) -> Triglyc <= 2.314) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((Triglyc >= 81.506 -> TSH <= 2.855) & TSH >= 0.947) | AlbCreatRat_mggNew <= 2.002) [Discrimination Score: 0.000; Robustness + : 2.002; Robustness - : 2.002; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((age <= 16.914 | HDL >= 64.640) & HDL >= 64.171) -> Pt_MotherT1D >= 62.738) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((LDL >= 98.142 | TSH >= 0.442) & BGTestAvgNumMeter >= 0.790) -> Triglyc <= 2.857) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HeightCm <= 178.651) U[0,1] (TotalDailyInsPerKg >= 0.808)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((bmiZscore >= 1.294 | WeightKg >= 83.119) & BGTestAvgNumPtRep <= 89.910) [Discrimination Score: 0.000; Robustness + : -1.294; Robustness - : -1.294; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((bmiPerc >= 0.910 | WeightKg >= 79.847) -> Pt_FatherT1D <= 88.188) | diagAgeCombo <= 88.263) [Discrimination Score: 0.000; Robustness + : 88.263; Robustness - : 88.263; Percent Class + : 1.000; Percent Class - : 0.000]
