G[0,0](SMBGperDayPtMeterCombo >= 4.227 & BGTestAvgNumPtRep >= 2.090) [Discrimination Score: 1.510; Robustness + : 2.577; Robustness - : -2.090; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](GFR <= 0.000 -> BUN >= 1.351) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 21.324 | bmi >= 12.468) -> UnitsInsBasalOrLongAct <= 30.047) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.787) U[1,2] (BGTestAvgNumPtRep <= 7.862)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 2.973 & BGTestAvgNumPtRep >= 1.019) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 8.958 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GFR <= 0.000 -> BUN >= 0.576) [Discrimination Score: -1.295; Robustness + : -52.091; Robustness - : 0.576; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 43.377 | bmi >= 14.978) -> UnitsInsBasalOrLongAct <= 27.290) [Discrimination Score: 0.000; Robustness + : -27.290; Robustness - : -27.290; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.937) U[1,2] (BGTestAvgNumPtRep <= 2.793)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 2.067 & BGTestAvgNumPtRep >= 0.233) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 9.274 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GFR <= 0.000 -> BUN >= 1.558) [Discrimination Score: -1.277; Robustness + : -51.161; Robustness - : 0.695; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 23.183 | bmi >= 3.916) -> UnitsInsBasalOrLongAct <= 26.790) [Discrimination Score: 0.000; Robustness + : -26.790; Robustness - : -26.790; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.795) U[0,2] (BGTestAvgNumPtRep <= 4.810)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 2.643 & BGTestAvgNumPtRep >= 1.194) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 9.412 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 0.000 -> BUN >= 1.416) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 38.836 | bmi >= 5.881) -> UnitsInsBasalOrLongAct <= 23.592) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.524) U[1,1] (BGTestAvgNumPtRep <= 3.695)) [Discrimination Score: -1.000; Robustness + : 3.695; Robustness - : 3.695; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 2.427 & BGTestAvgNumPtRep >= 1.274) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 9.437 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 0.000 -> BUN >= 0.537) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 15.455 | bmi >= 10.197) -> UnitsInsBasalOrLongAct <= 27.658) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.323) U[1,2] (BGTestAvgNumPtRep <= 3.095)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 3.688 & BGTestAvgNumPtRep >= 1.220) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 8.813 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GFR <= 0.000 -> BUN >= 2.291) [Discrimination Score: -1.275; Robustness + : -50.672; Robustness - : 0.695; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 8.321 | bmi >= 19.107) -> UnitsInsBasalOrLongAct <= 19.701) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.568) U[0,0] (BGTestAvgNumPtRep <= 3.254)) [Discrimination Score: 3.957; Robustness + : 24.765; Robustness - : 3.254; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 2.299 & BGTestAvgNumPtRep >= 0.271) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 8.177 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 0.000 -> BUN >= 2.439) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 8.499 | bmi >= 9.809) -> UnitsInsBasalOrLongAct <= 16.409) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.900) U[1,1] (BGTestAvgNumPtRep <= 7.602)) [Discrimination Score: 0.000; Robustness + : 7.602; Robustness - : 7.602; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](SMBGperDayPtMeterCombo >= 2.274 & BGTestAvgNumPtRep >= 1.263) [Discrimination Score: 1.510; Robustness + : 3.404; Robustness - : -1.263; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 8.077 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 0.598) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 32.665 | bmi >= 0.656) -> UnitsInsBasalOrLongAct <= 30.264) [Discrimination Score: 0.000; Robustness + : -30.264; Robustness - : -30.264; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.231) U[1,2] (BGTestAvgNumPtRep <= 7.225)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](UnitsInsBasalOrLongAct <= 30.393 -> Pt_SHFlg = 0.976) [Discrimination Score: 0.000; Robustness + : -30.393; Robustness - : -30.393; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](BGTestAvgNumMeter <= 5.589 -> Pt_SHFlg = 0.606) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumPtRep <= 3.790) U[0,1] (Pt_SHFlg = 0.160)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](AlbCreatRat_mggNew < 5.926 & Pt_SHFlg = 0.450) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((LDL <= 87.623) U[0,1] (Pt_SHFlg = 0.832)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](TotChol < 132.827 -> Pt_SHFlg = 0.205) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](HDL < 17.160 & Pt_SHFlg = 0.480) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Triglyc <= 59.260 & Pt_SHFlg = 0.265) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](TSH < 1.854 -> Pt_SHFlg = 0.216) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((age < 12.404) U[0,0] (Pt_SHFlg = 0.411)) [Discrimination Score: 1.000; Robustness + : 12.404; Robustness - : 12.404; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](SMBGperDayPtMeterCombo <= 6.751 -> Pt_SHFlg = 0.607) [Discrimination Score: 0.000; Robustness + : -6.751; Robustness - : -6.751; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Pt_A1cGoalLev <= 1.138 & Pt_SHFlg = 0.057) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_CGMUseNumDays >= 2.132) U[0,2] (Pt_SHFlg = 0.367)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](bmiPerc > 0.560 & Pt_SHFlg = 0.520) [Discrimination Score: 0.000; Robustness + : -0.560; Robustness - : -0.560; Percent Class + : 1.000; Percent Class - : 0.000]
((bmiZscore > 1.084) U[1,1] (Pt_SHFlg = 0.813)) [Discrimination Score: 0.000; Robustness + : -0.813; Robustness - : -0.813; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](HeightCm > 48.638 -> Pt_SHFlg = 0.288) [Discrimination Score: 0.000; Robustness + : 0.288; Robustness - : 0.288; Percent Class + : 1.000; Percent Class - : 0.000]
((BUN < 6.541) U[0,0] (Pt_SHFlg = 0.155)) [Discrimination Score: -1.164; Robustness + : -22.668; Robustness - : 6.541; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](HbA1cImputeDtMnC < 63.693 & Pt_SHFlg = 0.268) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](bmi > 14.979 -> Pt_SHFlg = 0.686) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BldPrSys < 116.224 -> Pt_SHFlg = 0.815) [Discrimination Score: 0.000; Robustness + : -116.224; Robustness - : -116.224; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c <= 10.000 & Pt_SHFlg = 0.765) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](TotalDailyInsPerKg > 0.099 & Pt_SHFlg = 0.919) [Discrimination Score: 1.000; Robustness + : -0.919; Robustness - : -0.919; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur <= 8.277) U[0,0] (Pt_SHFlg = 0.626)) [Discrimination Score: 1.069; Robustness + : -3.390; Robustness - : -4.723; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](WeightKg > 17.695 -> Pt_SHFlg = 0.102) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((NumPumpBolusOrShortAct > 1.858) U[2,2] (Pt_SHFlg = 0.265)) [Discrimination Score: 0.000; Robustness + : -0.265; Robustness - : -0.265; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BldPrDia >= 50.411 -> Pt_SHFlg = 0.320) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Pt_FatherT1D > 0.000 & Pt_SHFlg = 0.185) [Discrimination Score: 0.000; Robustness + : -0.185; Robustness - : -0.185; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Pt_MotherT1D < 0.000 & Pt_SHFlg = 0.926) [Discrimination Score: -1.000; Robustness + : -0.926; Robustness - : -0.926; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_SiblingT1D > 0.000 & Pt_SHFlg = 0.896) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Pt_ChildT1D <= 0.000 & Pt_SHFlg = 0.809) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_GrandchildT1D >= 0.000 -> Pt_SHFlg = 0.214) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_GrandparentT1D > 0.000) U[1,2] (Pt_SHFlg = 0.246)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((DirectLDL >= 0.000) U[0,1] (Pt_SHFlg = 0.582)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](AutonomicNeuroCl >= 0.000 -> Pt_SHFlg = 0.332) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_InsGov < 0.000) U[0,2] (Pt_SHFlg = 0.135)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_DKAFlg <= 0.000) U[0,1] (Pt_SHFlg = 0.238)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](GFR <= 0.000 & Pt_SHFlg = 0.446) [Discrimination Score: -1.000; Robustness + : -0.446; Robustness - : -0.446; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](diagAgeCombo <= 4.000 -> Pt_SHFlg = 0.949) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](Pt_A1cGoalLevelDsYr5 > 0.000 -> Pt_SHFlg = 0.683) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Pt_A1cGoalLev <= 1.752 & Pt_CGMUseNumDays >= 2.248) & LDL <= 15.968) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((LDL <= 56.495 | TotChol <= 140.786) -> HbA1cImputeDtMnC <= 96.622) | LDL >= 30.844) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((HDL <= 33.875 | TotChol <= 78.310) | DirectLDL <= 156.418) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((HDL >= 4.599 -> LDL >= 17.344) | diagAgeCombo >= 22.965) [Discrimination Score: -1.414; Robustness + : -13.777; Robustness - : 4.599; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((age >= 10.739 -> HbA1cImputeDtMnC <= 52.272) & SMBGperDayPtMeterCombo <= 72.703) [Discrimination Score: 0.000; Robustness + : -52.272; Robustness - : -52.272; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](diabDur >= 5.786 & HbA1cImputeDtMnC <= 74.914) [Discrimination Score: 0.000; Robustness + : -5.786; Robustness - : -5.786; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((bmi >= 4.935 & Pt_A1cGoalLev <= 4.941) & TSH >= 0.499) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](bmi >= 8.754 | Pt_CGMUseNumDays >= 1.571) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((HeightCm <= 143.668 -> WeightKg >= 31.824) -> WeightKg <= 64.870) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((age >= 9.428 -> diabDur >= 4.298) & NumPumpBolusOrShortAct >= 4.170) | NumPumpBolusOrShortAct >= 4.446) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm <= 150.238) U[0,1] (Pt_CGMUseNumDays <= 16.244)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((HeightCm >= 8.485 -> Pt_A1cGoalLev >= 0.151) & BldPrDia <= 1.717) | bmiZscore >= 0.812) [Discrimination Score: 1.270; Robustness + : 0.068; Robustness - : -0.055; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((bmi <= 20.415 | bmiPerc <= 0.783) -> Pt_GrandchildT1D <= 0.883) & TotalDailyInsPerKg >= 0.668) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BGTestAvgNumPtRep <= 4.326 -> BUN <= 5.718) & Pt_CGMUseNumDays <= 19.141) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((LDL >= 5.175 -> Triglyc <= 92.904) | AlbCreatRat_mggNew <= 45.832) -> AutonomicNeuroCl <= 77.152) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((TotChol <= 127.953 | Triglyc >= 8.190) -> SMBGperDayPtMeterCombo >= 4.269) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](bmi >= 15.174 & HeightCm <= 166.706) [Discrimination Score: 1.000; Robustness + : -15.174; Robustness - : -15.174; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((bmiPerc <= 0.948 -> Pt_CGMUseNumDays >= 1.119) & NumPumpBolusOrShortAct <= 12.560) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((bmiPerc >= 0.574 | Pt_A1cGoalLev <= 2.569) & TotalDailyInsPerKg >= 0.843) -> HbA1c <= 7.425) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((HDL <= 36.716 -> Triglyc >= 14.691) | Pt_InsGov >= 16.449) [Discrimination Score: 0.000; Robustness + : -16.449; Robustness - : -16.449; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BUN >= 2.388 & WeightKg >= 6.499) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Pt_A1cGoalLev >= 0.795 | WeightKg >= 17.338) | HeightCm <= 64.255) -> Pt_A1cGoalLevelDsYr5 <= 48.350) [Discrimination Score: 0.000; Robustness + : -64.255; Robustness - : -64.255; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((diabDur >= 5.517 | HbA1c <= 11.521) & UnitsInsBasalOrLongAct >= 8.762) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1c <= 10.185) U[0,1] (HbA1cImputeDtMnC <= 58.419)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((bmi >= 6.889 | WeightKg <= 48.458) & BGTestAvgNumPtRep >= 45.359) & AlbCreatRat_mggNew >= 30.632) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](HDL <= 39.573 -> TSH <= 1.621) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((BUN <= 6.844 & HeightCm >= 114.744) -> Pt_A1cGoalLevelDsYr5 >= 66.527) [Discrimination Score: 2.485; Robustness + : 63.838; Robustness - : 57.544; Percent Class + : 1.000; Percent Class - : 0.000]
((TotChol <= 46.641) U[0,0] (TSH >= 0.051)) [Discrimination Score: -1.408; Robustness + : 21.307; Robustness - : 46.641; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](HbA1c <= 10.099 | SMBGperDayPtMeterCombo >= 3.570) [Discrimination Score: -0.093; Robustness + : 59.763; Robustness - : 60.430; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((LDL >= 16.640 & TSH <= 1.587) & Pt_A1cGoalLevelDsYr5 <= 0.627) | Pt_SHFlg >= 0.147) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((BGTestAvgNumPtRep <= 3.250 -> WeightKg >= 45.969) & TotChol <= 63.340) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](AlbCreatRat_mggNew >= 1.468 -> BGTestAvgNumMeter >= 2.857) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((age <= 12.401 & HbA1c >= 9.031) -> DirectLDL <= 11.364) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((bmiPerc <= 0.969 & HeightCm >= 103.289) & bmiPerc <= 159.956) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((BGTestAvgNumPtRep >= 0.640 -> HeightCm <= 140.817) -> BGTestAvgNumPtRep >= 64.314) | AutonomicNeuroCl <= 139.121) [Discrimination Score: 0.000; Robustness + : 139.121; Robustness - : 139.121; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((BGTestAvgNumPtRep >= 0.654 & bmi <= 20.848) | Pt_InsGov <= 21.184) -> GFR <= 22.158) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi >= 16.356) U[0,1] (BUN <= 14.329)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((bmiPerc >= 0.512 & bmiZscore >= 1.104) & BGTestAvgNumPtRep >= 1.068) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
