G[1,1](SMBGperDayPtMeterCombo >= 4.000 & BGTestAvgNumPtRep >= 4.000) [Discrimination Score: 4.000; Robustness + : 0.000; Robustness - : -4.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[1,1] (BGTestAvgNumPtRep <= 4.000)) [Discrimination Score: -4.000; Robustness + : 0.000; Robustness - : 4.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 4.000 & BGTestAvgNumPtRep >= 4.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 7.180 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 88.528 -> BUN >= 19.599) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 50.359 | bmi >= 4.244) -> UnitsInsBasalOrLongAct <= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[1,2] (BGTestAvgNumPtRep <= 4.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](SMBGperDayPtMeterCombo >= 4.000 & BGTestAvgNumPtRep >= 4.000) [Discrimination Score: 4.000; Robustness + : 0.000; Robustness - : -4.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 7.360 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR <= 58.499 -> BUN >= 19.623) [Discrimination Score: 58.499; Robustness + : 0.000; Robustness - : -58.499; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 43.249 | bmi >= 14.824) -> UnitsInsBasalOrLongAct <= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[0,1] (BGTestAvgNumPtRep <= 4.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](SMBGperDayPtMeterCombo >= 4.000 & BGTestAvgNumPtRep >= 4.000) [Discrimination Score: 4.000; Robustness + : 0.000; Robustness - : -4.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 7.340 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 34.654 -> BUN >= 19.259) [Discrimination Score: 34.654; Robustness + : 0.000; Robustness - : -34.654; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((WeightKg >= 4.764 | bmi >= 10.898) -> UnitsInsBasalOrLongAct <= 0.000) [Discrimination Score: -0.764; Robustness + : 0.000; Robustness - : 0.764; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[0,1] (BGTestAvgNumPtRep <= 4.000)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](TSH >= 0.302 & Pt_SHFlg = 0.337) [Discrimination Score: 0.337; Robustness + : 0.000; Robustness - : -0.337; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](GFR > 6.123 -> Pt_SHFlg = 0.326) [Discrimination Score: -0.326; Robustness + : 0.000; Robustness - : 0.326; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_CGMUseNumDays > 2.146) U[0,0] (Pt_SHFlg = 0.314)) [Discrimination Score: -4993.854; Robustness + : 0.000; Robustness - : 4993.854; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BUN >= 20.391 -> Pt_SHFlg = 0.962) [Discrimination Score: -0.962; Robustness + : 0.000; Robustness - : 0.962; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BldPrDia >= 62.791 -> Pt_SHFlg = 0.112) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](HbA1cImputeDtMnC >= 8.836 -> Pt_SHFlg = 0.032) [Discrimination Score: -0.032; Robustness + : 0.000; Robustness - : 0.032; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](BldPrSys <= 118.806 -> Pt_SHFlg = 0.552) [Discrimination Score: 118.806; Robustness + : 0.000; Robustness - : -118.806; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](diabDur > 26.477 -> Pt_SHFlg = 0.574) [Discrimination Score: 13.523; Robustness + : 0.000; Robustness - : -13.523; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](age >= 40.015 -> Pt_SHFlg = 0.434) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Triglyc <= 199.068 -> Pt_SHFlg = 0.509) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](AlbCreatRat_mggNew > 41.619 & Pt_SHFlg = 0.089) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](bmi < 23.960 & Pt_SHFlg = 0.461) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((WeightKg < 89.640) U[1,2] (Pt_SHFlg = 0.520)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((LDL >= 59.024) U[1,2] (Pt_SHFlg = 0.151)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](HbA1c >= 7.396 & Pt_SHFlg = 0.742) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](NumPumpBolusOrShortAct <= 5.005 & Pt_SHFlg = 0.563) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HeightCm > 64.352 & Pt_SHFlg = 0.885) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLev >= 0.607) U[1,2] (Pt_SHFlg = 0.437)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TotalDailyInsPerKg <= 0.801) U[0,1] (Pt_SHFlg = 0.474)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](TotChol < 139.388 & Pt_SHFlg = 0.706) [Discrimination Score: 0.706; Robustness + : 0.000; Robustness - : -0.706; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](HDL < 62.348 -> Pt_SHFlg = 0.032) [Discrimination Score: 62.348; Robustness + : 0.000; Robustness - : -62.348; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](bmiZscore < -0.019 -> Pt_SHFlg = 0.926) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_FatherT1D > 0.000 -> Pt_SHFlg = 0.787) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Pt_MotherT1D <= 0.000 & Pt_SHFlg = 0.313) [Discrimination Score: 0.313; Robustness + : 0.000; Robustness - : -0.313; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_SiblingT1D > 0.000 & Pt_SHFlg = 0.451) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_ChildT1D >= 0.000) U[0,2] (Pt_SHFlg = 0.840)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_GrandchildT1D > 0.000) U[0,0] (Pt_SHFlg = 0.052)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](Pt_GrandparentT1D > 0.000 & Pt_SHFlg = 0.194) [Discrimination Score: 0.194; Robustness + : 0.000; Robustness - : -0.194; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo <= 4.000 & Pt_SHFlg = 0.118) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](DirectLDL >= 0.000 -> Pt_SHFlg = 0.915) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((UnitsInsBasalOrLongAct < 0.000) U[0,0] (Pt_SHFlg = 0.309)) [Discrimination Score: 0.309; Robustness + : 0.000; Robustness - : -0.309; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BGTestAvgNumMeter >= 0.000 & Pt_SHFlg = 0.354) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](BGTestAvgNumPtRep <= 4.000 & Pt_SHFlg = 0.190) [Discrimination Score: 0.190; Robustness + : 0.000; Robustness - : -0.190; Percent Class + : 0.000; Percent Class - : 1.000]
((AutonomicNeuroCl < 0.000) U[2,2] (Pt_SHFlg = 0.559)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_InsGov > 0.000) U[1,1] (Pt_SHFlg = 0.103)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_DKAFlg > 0.000 & Pt_SHFlg = 0.117) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiPerc <= 0.000) U[0,1] (Pt_SHFlg = 0.710)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](diagAgeCombo >= 14.000 & Pt_SHFlg = 0.967) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_A1cGoalLevelDsYr5 >= 0.000) U[0,2] (Pt_SHFlg = 0.199)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((Pt_A1cGoalLev <= 3.273 | Pt_A1cGoalLev <= 4.619) -> Pt_GrandparentT1D <= 3.287) | HbA1cImputeDtMnC <= 6.201) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((bmi >= 2.410 | WeightKg >= 26.866) & Pt_A1cGoalLevelDsYr5 >= 7.991) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((HeightCm >= 46.539 | TotalDailyInsPerKg <= 0.734) -> SMBGperDayPtMeterCombo <= 0.968) -> Triglyc >= 0.247) [Discrimination Score: -0.247; Robustness + : 0.000; Robustness - : 0.247; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((LDL <= 75.008 & TotalDailyInsPerKg <= 1.001) -> TSH >= 0.010) | bmi >= 0.542) [Discrimination Score: 0.542; Robustness + : 0.000; Robustness - : -0.542; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((HeightCm <= 133.608 -> WeightKg <= 64.119) -> Pt_InsGov >= 9.357) | Pt_MotherT1D <= 65.637) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](LDL >= 35.823 | WeightKg >= 60.880) [Discrimination Score: 34.726; Robustness + : 0.000; Robustness - : -34.726; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((bmi <= 23.123 -> Pt_A1cGoalLev >= 0.647) & Pt_DKAFlg >= 0.130) [Discrimination Score: 23.123; Robustness + : 0.000; Robustness - : -23.123; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](bmi <= 27.302 -> HeightCm >= 50.630) [Discrimination Score: 27.302; Robustness + : 0.000; Robustness - : -27.302; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((HbA1c <= 7.505 | TotChol >= 32.762) -> TSH >= 53.279) | bmi <= 152.987) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TotalDailyInsPerKg >= 0.317) U[0,1] (WeightKg >= 47.221)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((bmi >= 12.067 -> TotalDailyInsPerKg >= 0.179) | BUN >= 0.579) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((Pt_CGMUseNumDays >= 11.060 & Pt_SHFlg <= 0.875) | BldPrSys >= 0.049) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((GFR <= 54.669 | Pt_CGMUseNumDays <= 19.149) & TotalDailyInsPerKg >= 12.166) [Discrimination Score: 12.166; Robustness + : 0.000; Robustness - : -12.166; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((bmiZscore <= -0.050 | HDL <= 54.742) & SMBGperDayPtMeterCombo <= 46.048) -> bmi <= 59.268) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](HDL <= 50.918 | TotalDailyInsPerKg >= 0.708) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((HDL >= 29.632 & HeightCm >= 52.391) | Pt_GrandchildT1D <= 128.001) -> BldPrDia >= 34.712) [Discrimination Score: 128.001; Robustness + : 0.000; Robustness - : -128.001; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((HDL >= 0.337 -> WeightKg >= 5.464) | NumPumpBolusOrShortAct <= 84.559) -> bmi <= 83.224) [Discrimination Score: 84.559; Robustness + : 0.000; Robustness - : -84.559; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((bmi <= 26.612 -> HDL >= 18.786) | Pt_A1cGoalLev <= 52.770) -> Pt_GrandparentT1D >= 35.334) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((bmi <= 18.438 & Triglyc >= 147.992) | Pt_GrandparentT1D <= 186.733) | bmi <= 163.824) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Triglyc >= 154.314) U[2,2] (WeightKg <= 81.729)) [Discrimination Score: -81.729; Robustness + : 0.000; Robustness - : 81.729; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((AlbCreatRat_mggNew <= 61.249 -> HbA1c >= 7.368) | Pt_DKAFlg >= 7.293) | diabDur <= 7.661) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew <= 42.357) U[1,2] (NumPumpBolusOrShortAct >= 0.355)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](Pt_A1cGoalLev <= 4.805 -> Triglyc <= 197.604) [Discrimination Score: 197.604; Robustness + : 0.000; Robustness - : -197.604; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((HeightCm >= 6.458 & Triglyc >= 150.385) | BldPrDia >= 147.255) -> Pt_ChildT1D <= 189.515) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](LDL >= 61.401 & Triglyc >= 152.663) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](AlbCreatRat_mggNew >= 31.409 | TotChol <= 182.044) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((TotalDailyInsPerKg >= 0.144 & Triglyc <= 209.646) | Pt_ChildT1D >= 137.453) | Pt_GrandchildT1D <= 172.316) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BUN >= 20.275) U[1,2] (HbA1cImputeDtMnC >= 10.563)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((age <= 41.879 & AlbCreatRat_mggNew >= 29.809) & BldPrDia <= 58.276) -> Pt_SHFlg <= 57.353) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((AlbCreatRat_mggNew >= 39.377 | diabDur <= 28.191) | Pt_CGMUseNumDays <= 27.879) & Pt_FatherT1D <= 28.904) [Discrimination Score: -28.191; Robustness + : 0.000; Robustness - : 28.191; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((age >= 41.232 & HbA1cImputeDtMnC >= 0.816) & Triglyc >= 6.985) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((bmiZscore <= -0.073 | TotalDailyInsPerKg <= 0.921) -> HDL >= 0.608) | BldPrSys <= 0.901) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((bmiZscore <= -0.050 -> Pt_A1cGoalLev <= 3.949) -> AutonomicNeuroCl <= 6.191) & BldPrSys >= 1.507) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](bmiZscore <= -0.007 | LDL >= 69.953) [Discrimination Score: 0.007; Robustness + : 0.000; Robustness - : -0.007; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((bmiZscore <= -0.023 -> WeightKg >= 58.317) -> AutonomicNeuroCl <= 85.789) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((bmi >= 3.433 | bmiZscore <= -0.006) | TotChol <= -0.047) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((BUN <= 23.749 & Pt_CGMUseNumDays >= 2.521) & BldPrSys >= 2.684) -> Pt_ChildT1D >= 6.064) [Discrimination Score: -2.684; Robustness + : 0.000; Robustness - : 2.684; Percent Class + : 1.000; Percent Class - : 0.000]
