G[2,2](SMBGperDayPtMeterCombo >= 3.257 & BGTestAvgNumPtRep >= 2.082) [Discrimination Score: 3.257; Robustness + : 0.000; Robustness - : -3.257; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Pt_InsGov < 0.516 & Pt_SHFlg = 0.911) [Discrimination Score: 0.911; Robustness + : 0.000; Robustness - : -0.911; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](DirectLDL >= 0.040 -> Pt_SHFlg = 0.152) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLev >= 0.088) U[0,1] (Pt_SHFlg = 0.076)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](HbA1c > 9.185 -> Pt_SHFlg = 0.052) [Discrimination Score: -0.052; Robustness + : 0.000; Robustness - : 0.052; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](BldPrSys >= 110.275 & Pt_SHFlg = 0.612) [Discrimination Score: 110.275; Robustness + : 0.000; Robustness - : -110.275; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BldPrDia >= 67.862 -> Pt_SHFlg = 0.426) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](HeightCm <= 161.304 & Pt_SHFlg = 0.368) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Pt_CGMUseNumDays > 0.000 & Pt_SHFlg = 0.206) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Pt_FatherT1D > 0.000 -> Pt_SHFlg = 0.790) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Pt_MotherT1D <= 0.000 & Pt_SHFlg = 0.934) [Discrimination Score: 0.967; Robustness + : 0.000; Robustness - : -0.967; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Pt_SiblingT1D > 0.000 & Pt_SHFlg = 0.303) [Discrimination Score: 0.303; Robustness + : 0.000; Robustness - : -0.303; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_ChildT1D <= 0.000 -> Pt_SHFlg = 0.797) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Pt_GrandchildT1D > 0.000 & Pt_SHFlg = 0.634) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_GrandparentT1D > 0.000) U[0,1] (Pt_SHFlg = 0.573)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TotChol >= 0.000) U[0,0] (Pt_SHFlg = 0.969)) [Discrimination Score: -63.000; Robustness + : 0.000; Robustness - : 63.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](AutonomicNeuroCl > 0.000 & Pt_SHFlg = 0.241) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((NumPumpBolusOrShortAct > 0.000) U[0,1] (Pt_SHFlg = 0.839)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_DKAFlg >= 0.000 & Pt_SHFlg = 0.825) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR > 0.000 -> Pt_SHFlg = 0.133) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](diagAgeCombo < 3.000 & Pt_SHFlg = 0.084) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLevelDsYr5 > 0.000) U[0,1] (Pt_SHFlg = 0.308)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((BUN <= 8.775 | Pt_SHFlg >= 0.534) | HbA1cImputeDtMnC <= 0.773) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BUN <= 6.766 & TSH <= 1.318) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((TSH <= 1.179 | UnitsInsBasalOrLongAct <= 19.070) -> age <= 17.590) & AlbCreatRat_mggNew <= 18.363) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((bmiPerc >= 0.457 & bmiZscore >= 0.007) | Pt_ChildT1D <= 0.190) | bmiPerc <= 0.184) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((diabDur <= 11.947 -> HbA1cImputeDtMnC >= 15.046) -> BGTestAvgNumPtRep <= 18.849) & Pt_A1cGoalLevelDsYr5 <= 20.263) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((bmiPerc >= 0.481 -> WeightKg >= 51.321) -> DirectLDL <= 57.067) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](BldPrSys <= 114.638 | HbA1c <= 9.973) [Discrimination Score: -114.638; Robustness + : 0.000; Robustness - : 114.638; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi >= 19.163) U[1,1] (WeightKg <= 55.647)) [Discrimination Score: -55.647; Robustness + : 0.000; Robustness - : 55.647; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore <= 0.246) U[1,2] (WeightKg <= 55.244)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((bmiZscore >= 0.104 & LDL <= 91.557) -> BGTestAvgNumMeter <= 98.621) -> Pt_ChildT1D >= 43.010) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((bmiPerc >= 0.505 -> LDL <= 75.993) -> HDL >= 38.840) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((BGTestAvgNumPtRep <= 4.152 | bmi >= 19.028) -> age <= 21.637) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi <= 20.790) U[2,2] (bmiPerc >= 0.466)) [Discrimination Score: -20.790; Robustness + : 0.000; Robustness - : 20.790; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](bmi >= 19.985 & bmiZscore >= -0.050) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](LDL >= 20.108 | WeightKg <= 53.936) [Discrimination Score: -49.936; Robustness + : 0.000; Robustness - : 49.936; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((BGTestAvgNumPtRep >= 1.575 -> WeightKg >= 50.091) & Pt_MotherT1D >= 50.052) [Discrimination Score: 50.052; Robustness + : 0.000; Robustness - : -50.052; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((age <= 15.086 & BGTestAvgNumPtRep <= 3.658) -> GFR <= 4.162) [Discrimination Score: 4.296; Robustness + : 0.000; Robustness - : -4.296; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((bmi >= 19.630 | LDL <= 78.277) -> SMBGperDayPtMeterCombo >= 53.832) | bmi >= 25.073) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((BGTestAvgNumPtRep <= 4.405 -> bmiPerc <= 0.630) -> TSH <= 0.659) -> Pt_FatherT1D >= 0.473) [Discrimination Score: -0.473; Robustness + : 0.000; Robustness - : 0.473; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumPtRep <= 2.762) U[1,2] (bmiZscore >= -0.001)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((age >= 14.119 -> HbA1cImputeDtMnC >= 1.254) | Pt_GrandchildT1D <= 28.582) [Discrimination Score: -28.582; Robustness + : 0.000; Robustness - : 28.582; Percent Class + : 0.000; Percent Class - : 1.000]
((age <= 15.392) U[0,2] (bmi <= 21.159)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((age <= 15.042 & diabDur >= 11.357) -> Pt_ChildT1D <= 12.318) & Triglyc <= 12.466) [Discrimination Score: 12.318; Robustness + : 0.000; Robustness - : -12.318; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BGTestAvgNumPtRep >= 1.459 | LDL <= 78.461) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((BGTestAvgNumMeter >= 3.017 -> HbA1c >= 9.000) | bmiPerc >= 9.172) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((HbA1c >= 8.836 | Triglyc <= 54.362) -> bmiPerc <= 57.021) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((BUN <= 5.135 -> LDL <= 87.707) -> diagAgeCombo >= 65.817) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((LDL <= 78.020 & UnitsInsBasalOrLongAct <= 9.197) -> Pt_SHFlg <= 7.331) & SMBGperDayPtMeterCombo <= 9.378) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((LDL <= 71.424 -> TSH >= 0.158) | Triglyc <= 2.932) -> Pt_GrandchildT1D >= 0.807) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((age <= 15.696 -> WeightKg <= 54.730) -> SMBGperDayPtMeterCombo >= 52.644) & bmiZscore >= 50.701) [Discrimination Score: 50.701; Robustness + : 0.000; Robustness - : -50.701; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](BldPrSys <= 111.493 & HDL >= 10.279) [Discrimination Score: 10.279; Robustness + : 0.000; Robustness - : -10.279; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](BGTestAvgNumMeter <= 3.753 & BldPrSys <= 113.440) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](age >= 14.379 | bmiPerc <= 0.596) [Discrimination Score: 14.379; Robustness + : 0.000; Robustness - : -14.379; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((BldPrDia >= 66.897 | HeightCm >= 161.267) | TSH <= 161.381) | Pt_A1cGoalLevelDsYr5 <= 161.476) [Discrimination Score: -161.476; Robustness + : 0.000; Robustness - : 161.476; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](age >= 14.860 & bmiZscore <= 0.411) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](bmiZscore >= -0.119 -> BUN >= 3.257) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((bmiZscore <= 0.172 & TSH >= 0.989) & bmiPerc <= 1.767) -> AlbCreatRat_mggNew <= 1.862) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((bmiZscore >= 0.090 & UnitsInsBasalOrLongAct >= 4.502) -> UnitsInsBasalOrLongAct <= 8.988) -> TotalDailyInsPerKg >= 2.330) [Discrimination Score: 7.670; Robustness + : 0.000; Robustness - : -7.670; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((BldPrDia <= 70.565 | Pt_InsGov >= 0.014) | AutonomicNeuroCl >= 0.274) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
