G[1,1](SMBGperDayPtMeterCombo >= 4.000 & BGTestAvgNumPtRep >= 4.000) [Discrimination Score: 4.000; Robustness + : 0.000; Robustness - : -4.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_SHFlg > 0.010) U[0,0] (Pt_SHFlg = 0.002)) [Discrimination Score: 0.002; Robustness + : 0.000; Robustness - : -0.002; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Pt_InsGov <= 0.929 & Pt_SHFlg = 0.063) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](UnitsInsBasalOrLongAct <= 11.442 -> Pt_SHFlg = 0.769) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](GFR >= 9.378 & Pt_SHFlg = 0.965) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HDL < 44.127) U[0,2] (Pt_SHFlg = 0.194)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](HbA1c > 7.138 -> Pt_SHFlg = 0.148) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((bmiZscore > -0.806) U[2,2] (Pt_SHFlg = 0.522)) [Discrimination Score: -0.806; Robustness + : 0.000; Robustness - : 0.806; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](HbA1cImputeDtMnC <= 17.446 & Pt_SHFlg = 0.073) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](age > 57.668 -> Pt_SHFlg = 0.658) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((diabDur >= 53.357) U[2,2] (Pt_SHFlg = 0.026)) [Discrimination Score: 0.026; Robustness + : 0.000; Robustness - : -0.026; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BldPrDia > 67.255 & Pt_SHFlg = 0.538) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((TotalDailyInsPerKg < 0.323) U[0,2] (Pt_SHFlg = 0.334)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm > 2.084) U[0,0] (Pt_SHFlg = 0.186)) [Discrimination Score: 0.186; Robustness + : 0.000; Robustness - : -0.186; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLev < 4.557) U[1,2] (Pt_SHFlg = 0.564)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](WeightKg < 60.165 & Pt_SHFlg = 0.989) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi >= 12.083) U[1,2] (Pt_SHFlg = 0.797)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](LDL <= 88.655 & Pt_SHFlg = 0.983) [Discrimination Score: 0.983; Robustness + : 0.000; Robustness - : -0.983; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BldPrSys > 117.040 & Pt_SHFlg = 0.790) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](AlbCreatRat_mggNew >= 5.960 & Pt_SHFlg = 0.392) [Discrimination Score: 5.960; Robustness + : 0.000; Robustness - : -5.960; Percent Class + : 0.000; Percent Class - : 1.000]
((Triglyc >= 32.827) U[1,2] (Pt_SHFlg = 0.342)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BUN < 28.251) U[0,1] (Pt_SHFlg = 0.618)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Pt_CGMUseNumDays >= 0.000 -> Pt_SHFlg = 0.047) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_FatherT1D <= 0.000) U[0,1] (Pt_SHFlg = 0.164)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_MotherT1D <= 0.000 -> Pt_SHFlg = 0.431) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Pt_SiblingT1D < 0.000 -> Pt_SHFlg = 0.395) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_ChildT1D <= 0.000) U[1,2] (Pt_SHFlg = 0.981)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_GrandchildT1D <= 0.000 & Pt_SHFlg = 0.602) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Pt_GrandparentT1D > 0.000 -> Pt_SHFlg = 0.159) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](SMBGperDayPtMeterCombo < 4.000 -> Pt_SHFlg = 0.579) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BGTestAvgNumMeter > 0.000 -> Pt_SHFlg = 0.885) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumPtRep >= 4.000) U[1,2] (Pt_SHFlg = 0.368)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](TSH < 0.000 -> Pt_SHFlg = 0.848) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AutonomicNeuroCl > 0.000) U[0,0] (Pt_SHFlg = 0.309)) [Discrimination Score: -8.300; Robustness + : 0.000; Robustness - : 8.300; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](NumPumpBolusOrShortAct > 0.000 -> Pt_SHFlg = 0.961) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Pt_DKAFlg < 0.000 & Pt_SHFlg = 0.710) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](bmiPerc <= 0.000 & Pt_SHFlg = 0.600) [Discrimination Score: 0.600; Robustness + : 0.000; Robustness - : -0.600; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](diagAgeCombo < 5.000 & Pt_SHFlg = 0.703) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLevelDsYr5 < 0.000) U[0,1] (Pt_SHFlg = 0.275)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((GFR >= 10.566) U[0,2] (Pt_SHFlg >= 0.211)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BldPrSys <= 124.026 & LDL >= 42.140) & BldPrSys >= 45.983) -> TotChol >= 54.064) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((HeightCm >= 61.085 -> WeightKg <= 49.847) & Pt_A1cGoalLev <= 61.399) [Discrimination Score: 45.847; Robustness + : 0.000; Robustness - : -45.847; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((bmi >= 7.193 & HeightCm <= 161.193) | GFR <= 138.279) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](diabDur <= 53.963 & HbA1cImputeDtMnC >= 13.331) [Discrimination Score: 13.331; Robustness + : 0.000; Robustness - : -13.331; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](bmiZscore >= -0.726 -> HbA1cImputeDtMnC >= 9.953) [Discrimination Score: 0.726; Robustness + : 0.000; Robustness - : -0.726; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((BldPrDia <= 73.480 | diabDur >= 53.021) | Pt_CGMUseNumDays >= 52.667) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((bmi >= 12.628 & LDL >= 50.228) & HbA1cImputeDtMnC >= 52.365) & Pt_CGMUseNumDays <= 84.337) [Discrimination Score: 52.365; Robustness + : 0.000; Robustness - : -52.365; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((LDL >= 61.651 -> WeightKg <= 49.001) & BldPrSys >= 24.496) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((BldPrSys >= 120.753 -> Triglyc >= 32.540) -> Pt_CGMUseNumDays <= 64.161) [Discrimination Score: 64.161; Robustness + : 0.000; Robustness - : -64.161; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BldPrSys >= 116.568 & bmi <= 18.967) [Discrimination Score: 116.568; Robustness + : 0.000; Robustness - : -116.568; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((BldPrSys >= 118.663 -> WeightKg >= 15.195) | TSH <= 52.680) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((bmiZscore >= -0.868 | diabDur >= 53.436) -> HbA1c <= 54.647) & UnitsInsBasalOrLongAct >= 53.201) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((BldPrDia <= 74.035 & HbA1cImputeDtMnC >= 6.731) -> TotChol >= 4.546) [Discrimination Score: -4.546; Robustness + : 0.000; Robustness - : 4.546; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((HeightCm <= 135.339 -> LDL <= 89.413) | LDL <= 89.089) -> UnitsInsBasalOrLongAct >= 55.823) [Discrimination Score: 89.089; Robustness + : 0.000; Robustness - : -89.089; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((HbA1c >= 7.666 & HDL >= 39.815) & Pt_A1cGoalLevelDsYr5 <= 52.680) | HeightCm >= 37.912) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((LDL >= 46.830 & Triglyc >= 42.707) & AutonomicNeuroCl >= 40.233) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BldPrSys >= 118.209 -> HeightCm >= 60.075) -> Pt_GrandchildT1D <= 141.180) & Pt_MotherT1D >= 104.896) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((BUN >= 27.663 -> Triglyc <= 73.293) | TSH <= 66.468) & Pt_A1cGoalLevelDsYr5 <= 53.384) [Discrimination Score: -53.384; Robustness + : 0.000; Robustness - : 53.384; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((DirectLDL >= 0.076 -> HDL <= 54.783) | Pt_CGMUseNumDays <= 46.646) & LDL >= 39.821) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((bmiZscore >= -0.982 & HbA1c <= 8.021) & Pt_A1cGoalLevelDsYr5 >= 6.980) & diagAgeCombo <= 8.167) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](AlbCreatRat_mggNew >= 19.724 -> BUN >= 27.692) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((BldPrDia >= 72.966 & bmiZscore >= -0.780) & AlbCreatRat_mggNew <= -0.075) [Discrimination Score: 72.966; Robustness + : 0.000; Robustness - : -72.966; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((BldPrDia <= 76.020 -> HeightCm >= 112.993) | HbA1c >= 15.422) & BldPrDia >= 69.788) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](bmi >= 8.379 & Triglyc >= 42.396) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((Triglyc <= 66.785 | WeightKg <= 64.983) -> Pt_A1cGoalLevelDsYr5 >= 25.246) [Discrimination Score: 66.785; Robustness + : 0.000; Robustness - : -66.785; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((AlbCreatRat_mggNew <= 51.890 & TotalDailyInsPerKg >= 0.064) -> Pt_A1cGoalLevelDsYr5 <= 0.429) & Pt_InsGov <= 0.263) [Discrimination Score: 24.890; Robustness + : 0.000; Robustness - : -24.890; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((AlbCreatRat_mggNew <= 66.197 -> Pt_A1cGoalLev >= 0.631) -> HbA1cImputeDtMnC >= 0.329) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BldPrDia <= 79.751 -> WeightKg >= 8.703) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BldPrDia <= 79.850 -> bmi >= 13.319) -> diabDur <= 20.926) -> Pt_SHFlg <= 22.096) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((HbA1c <= 8.017 & HbA1cImputeDtMnC >= 5.043) -> AlbCreatRat_mggNew <= 19.748) [Discrimination Score: -5.043; Robustness + : 0.000; Robustness - : 5.043; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((HeightCm <= 122.840 & Triglyc <= 57.138) | AutonomicNeuroCl >= 49.326) [Discrimination Score: -57.138; Robustness + : 0.000; Robustness - : 57.138; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((age >= 58.039 -> HeightCm >= 6.655) -> bmiPerc >= 85.936) -> HbA1c >= 84.456) [Discrimination Score: -6.655; Robustness + : 0.000; Robustness - : 6.655; Percent Class + : 1.000; Percent Class - : 0.000]
((diabDur <= 54.310) U[1,1] (HbA1c <= 7.789)) [Discrimination Score: -54.310; Robustness + : 0.000; Robustness - : 54.310; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](HbA1c <= 7.758 & UnitsInsBasalOrLongAct >= 3.568) [Discrimination Score: -7.758; Robustness + : 0.000; Robustness - : 7.758; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 7.272 & TotChol <= 58.510) [Discrimination Score: 7.272; Robustness + : 0.000; Robustness - : -7.272; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((HbA1c <= 7.923 -> Pt_InsGov <= 0.929) -> Pt_MotherT1D <= 0.990) -> GFR <= 0.820) [Discrimination Score: 0.820; Robustness + : 0.000; Robustness - : -0.820; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((BUN >= 27.490 | LDL >= 43.462) & HeightCm <= 90.903) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
