G[2,2](SMBGperDayPtMeterCombo >= 1.092 & BGTestAvgNumPtRep >= 0.519) [Discrimination Score: 1.092; Robustness + : 0.000; Robustness - : -1.092; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](GFR <= 0.000 -> BUN >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 102.230 | bmi >= 31.287) -> UnitsInsBasalOrLongAct <= 15.298) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[0,2] (BGTestAvgNumPtRep <= 1.998)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 1.106 & BGTestAvgNumPtRep >= 0.872) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 8.931 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 0.000 -> BUN >= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 104.875 | bmi >= 30.924) -> UnitsInsBasalOrLongAct <= 29.340) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[0,2] (BGTestAvgNumPtRep <= 2.699)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 1.311 & BGTestAvgNumPtRep >= 0.438) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 8.653 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 103.291 | bmi >= 31.658) -> UnitsInsBasalOrLongAct <= 16.713) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[1,2] (BGTestAvgNumPtRep <= 1.771)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](UnitsInsBasalOrLongAct < 26.946 & Pt_SHFlg = 0.177) [Discrimination Score: 0.177; Robustness + : 0.000; Robustness - : -0.177; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HeightCm > 182.886 & Pt_SHFlg = 0.373) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](TotalDailyInsPerKg < 0.248 -> Pt_SHFlg = 0.272) [Discrimination Score: -0.272; Robustness + : 0.000; Robustness - : 0.272; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](HbA1c > 10.169 -> Pt_SHFlg = 0.185) [Discrimination Score: -0.185; Robustness + : 0.000; Robustness - : 0.185; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](age <= 30.856 & Pt_SHFlg = 0.840) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](diabDur > 13.946 -> Pt_SHFlg = 0.842) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](HbA1cImputeDtMnC <= 34.124 -> Pt_SHFlg = 0.228) [Discrimination Score: 34.124; Robustness + : 0.000; Robustness - : -34.124; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](BldPrDia <= 77.470 & Pt_SHFlg = 0.668) [Discrimination Score: 0.668; Robustness + : 0.000; Robustness - : -0.668; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BGTestAvgNumPtRep > 0.295 & Pt_SHFlg = 0.434) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((SMBGperDayPtMeterCombo < 1.772) U[0,2] (Pt_SHFlg = 0.089)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](bmiZscore >= 0.839 -> Pt_SHFlg = 0.974) [Discrimination Score: -0.839; Robustness + : 0.000; Robustness - : 0.839; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](WeightKg >= 103.773 & Pt_SHFlg = 0.272) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((bmi > 30.839) U[1,1] (Pt_SHFlg = 0.755)) [Discrimination Score: 0.755; Robustness + : 0.000; Robustness - : -0.755; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Pt_A1cGoalLev <= 4.223 -> Pt_SHFlg = 0.846) [Discrimination Score: 4.223; Robustness + : 0.000; Robustness - : -4.223; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrSys > 116.304) U[0,0] (Pt_SHFlg = 0.424)) [Discrimination Score: 0.424; Robustness + : 0.000; Robustness - : -0.424; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_CGMUseNumDays >= 0.000 & Pt_SHFlg = 0.548) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_FatherT1D >= 0.000 -> Pt_SHFlg = 0.004) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Pt_MotherT1D <= 0.000 & Pt_SHFlg = 0.823) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_SiblingT1D <= 0.000 -> Pt_SHFlg = 0.602) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_ChildT1D < 0.000 & Pt_SHFlg = 0.192) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_GrandchildT1D > 0.000 -> Pt_SHFlg = 0.101) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Pt_GrandparentT1D >= 0.000 & Pt_SHFlg = 0.538) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](DirectLDL >= 0.000 & Pt_SHFlg = 0.821) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](LDL < 0.000 & Pt_SHFlg = 0.172) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](HDL > 0.000 & Pt_SHFlg = 0.888) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](TotChol < 0.000 & Pt_SHFlg = 0.203) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Triglyc < 0.000 -> Pt_SHFlg = 0.163) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BUN <= 0.000 & Pt_SHFlg = 0.353) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](AlbCreatRat_mggNew > 0.000 & Pt_SHFlg = 0.650) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter <= 0.000) U[1,1] (Pt_SHFlg = 0.516)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](TSH <= 0.000 -> Pt_SHFlg = 0.630) [Discrimination Score: -0.630; Robustness + : 0.000; Robustness - : 0.630; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](AutonomicNeuroCl >= 0.000 & Pt_SHFlg = 0.866) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Pt_InsGov > 0.000 -> Pt_SHFlg = 0.203) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](NumPumpBolusOrShortAct < 0.000 & Pt_SHFlg = 0.140) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_DKAFlg <= 0.000) U[0,0] (Pt_SHFlg = 0.976)) [Discrimination Score: 0.976; Robustness + : 0.000; Robustness - : -0.976; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiPerc < 0.000) U[0,2] (Pt_SHFlg = 0.906)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((GFR <= 0.000) U[1,2] (Pt_SHFlg = 0.794)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](diagAgeCombo <= 15.000 -> Pt_SHFlg = 0.875) [Discrimination Score: 15.000; Robustness + : 0.000; Robustness - : -15.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_A1cGoalLevelDsYr5 >= 0.000 -> Pt_SHFlg = 0.455) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](HeightCm <= 182.895 & Pt_SHFlg <= 0.732) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((age <= 31.572 & diabDur >= 13.121) | TSH <= 15.798) & Triglyc >= 14.080) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((bmi <= 31.888 -> WeightKg <= 107.452) | age >= 102.270) [Discrimination Score: 102.270; Robustness + : 0.000; Robustness - : -102.270; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((diabDur >= 13.712 -> HbA1c <= 10.400) | bmiZscore >= 8.732) | Pt_SHFlg >= 8.911) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((age <= 30.842 | HbA1cImputeDtMnC >= 8.919) -> bmi <= 20.750) -> Pt_GrandparentT1D >= 5.778) [Discrimination Score: -5.778; Robustness + : 0.000; Robustness - : 5.778; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 9.099 -> HbA1cImputeDtMnC >= 2.610) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((TotalDailyInsPerKg <= 0.206 -> UnitsInsBasalOrLongAct >= 2.051) | BGTestAvgNumPtRep <= 10.459) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](bmiZscore >= 0.790 & Pt_A1cGoalLev <= 2.414) [Discrimination Score: 12.586; Robustness + : 0.000; Robustness - : -12.586; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((HbA1c <= 11.878 | TotalDailyInsPerKg <= 0.232) | BldPrSys <= 0.291) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((diabDur <= 16.715 & TotalDailyInsPerKg <= 0.243) -> bmiZscore >= 0.049) & bmiZscore <= 0.262) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](HbA1cImputeDtMnC >= 16.650 -> TotalDailyInsPerKg <= 0.227) [Discrimination Score: 0.227; Robustness + : 0.000; Robustness - : -0.227; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((BGTestAvgNumPtRep <= 1.395 -> WeightKg >= 105.633) & GFR <= 106.317) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BGTestAvgNumPtRep <= 1.731 & bmi <= 31.997) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((HbA1c <= 11.013 | Pt_SHFlg >= 0.186) | diabDur <= 0.713) -> Pt_GrandchildT1D >= 0.042) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((HbA1c <= 12.713 -> HeightCm >= 182.884) | TotChol <= 182.889) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((age <= 31.040) U[0,1] (HeightCm >= 182.886)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((age <= 31.048) U[0,1] (UnitsInsBasalOrLongAct >= 8.946)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((diabDur >= 13.805 & Pt_SHFlg <= 0.768) | Pt_A1cGoalLevelDsYr5 <= 0.686) [Discrimination Score: -0.768; Robustness + : 0.000; Robustness - : 0.768; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((HbA1cImputeDtMnC <= 38.510 | Pt_SHFlg >= 0.445) & TotalDailyInsPerKg >= 0.343) | Pt_FatherT1D <= 0.832) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((HbA1cImputeDtMnC <= 26.006 | UnitsInsBasalOrLongAct >= 0.499) | Pt_A1cGoalLevelDsYr5 >= 7.142) | Triglyc >= 8.170) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((BldPrDia <= 76.926 | UnitsInsBasalOrLongAct <= 23.513) | TotalDailyInsPerKg >= 2.687) [Discrimination Score: -76.926; Robustness + : 0.000; Robustness - : 76.926; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BldPrDia <= 77.808 -> Pt_SHFlg >= 0.537) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BldPrDia <= 77.628 | TotalDailyInsPerKg <= 0.201) [Discrimination Score: -77.628; Robustness + : 0.000; Robustness - : 77.628; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((HbA1cImputeDtMnC >= 6.143 | SMBGperDayPtMeterCombo <= 2.511) -> TotChol <= 2.810) & Pt_GrandchildT1D >= 0.955) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((BGTestAvgNumPtRep >= 1.265 & diabDur >= 13.921) & HbA1c <= 15.503) & GFR >= 14.226) [Discrimination Score: 14.226; Robustness + : 0.000; Robustness - : -14.226; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((HbA1c >= 8.810 & SMBGperDayPtMeterCombo >= 0.070) -> Triglyc >= 0.825) | DirectLDL >= 0.585) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](BldPrSys >= 117.162 & Pt_A1cGoalLev >= 1.207) [Discrimination Score: 117.162; Robustness + : 0.000; Robustness - : -117.162; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BldPrDia >= 75.931 -> HbA1c <= 11.870) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((age >= 28.559 | BldPrDia >= 75.141) | Triglyc <= 77.752) [Discrimination Score: -77.752; Robustness + : 0.000; Robustness - : 77.752; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((BldPrDia >= 75.117 -> diabDur >= 13.378) & HbA1cImputeDtMnC >= 13.398) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((BldPrDia >= 75.984 | bmiZscore <= 0.999) | UnitsInsBasalOrLongAct <= 0.889) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((BldPrDia <= 77.457 -> HbA1cImputeDtMnC >= 1.692) & DirectLDL <= 36.376) & TotChol <= 18.247) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BldPrSys <= 119.226 & bmi >= 30.531) -> TSH >= 31.572) | HbA1c <= 32.073) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((BldPrSys <= 120.845 | WeightKg <= 107.165) -> Pt_MotherT1D <= 108.373) & TotChol >= 104.689) [Discrimination Score: 120.845; Robustness + : 0.000; Robustness - : -120.845; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((BldPrSys <= 119.281 & bmiZscore >= 0.861) | BGTestAvgNumMeter <= 0.914) [Discrimination Score: -0.914; Robustness + : 0.000; Robustness - : 0.914; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](SMBGperDayPtMeterCombo >= 0.465 | TotalDailyInsPerKg >= 0.121) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((HbA1cImputeDtMnC <= 35.061 & WeightKg >= 105.912) -> Pt_ChildT1D <= 108.528) -> BGTestAvgNumMeter >= 104.180) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((bmi >= 31.756 -> HbA1cImputeDtMnC <= 39.167) | bmiZscore <= 32.651) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
