G[0,0](SMBGperDayPtMeterCombo >= 4.419 & BGTestAvgNumPtRep >= 1.397) [Discrimination Score: 0.000; Robustness + : -1.397; Robustness - : -1.397; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](GFR <= 75.044 -> BUN >= 21.760) [Discrimination Score: 0.000; Robustness + : -75.044; Robustness - : -75.044; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 70.004 | bmi >= 23.768) -> UnitsInsBasalOrLongAct <= 13.706) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[1,2] (BGTestAvgNumPtRep <= 7.191)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 0.272 & BGTestAvgNumPtRep >= 6.088) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 7.278 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 63.215 -> BUN >= 21.694) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 69.451 | bmi >= 23.409) -> UnitsInsBasalOrLongAct <= 14.394) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[0,1] (BGTestAvgNumPtRep <= 8.562)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 1.889 & BGTestAvgNumPtRep >= 4.055) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 7.059 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 58.201 -> BUN >= 25.143) [Discrimination Score: 0.000; Robustness + : -58.201; Robustness - : -58.201; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 70.061 | bmi >= 23.356) -> UnitsInsBasalOrLongAct <= 10.939) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[1,2] (BGTestAvgNumPtRep <= 6.548)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 1.535 & BGTestAvgNumPtRep >= 1.430) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 7.016 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 79.622 -> BUN >= 23.064) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 67.773 | bmi >= 23.916) -> UnitsInsBasalOrLongAct <= 10.288) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[0,1] (BGTestAvgNumPtRep <= 6.407)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](SMBGperDayPtMeterCombo >= 1.858 & BGTestAvgNumPtRep >= 4.509) [Discrimination Score: 0.000; Robustness + : -4.509; Robustness - : -4.509; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](HbA1c >= 7.471 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR <= 65.065 -> BUN >= 22.993) [Discrimination Score: 0.000; Robustness + : -65.065; Robustness - : -65.065; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((WeightKg >= 69.062 | bmi >= 23.597) -> UnitsInsBasalOrLongAct <= 14.472) [Discrimination Score: -0.106; Robustness + : 7.862; Robustness - : 9.528; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[0,2] (BGTestAvgNumPtRep <= 7.287)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 0.449 & BGTestAvgNumPtRep >= 0.227) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 7.298 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 55.104 -> BUN >= 24.524) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 69.875 | bmi >= 23.915) -> UnitsInsBasalOrLongAct <= 14.371) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[1,2] (BGTestAvgNumPtRep <= 6.818)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 2.866 & BGTestAvgNumPtRep >= 5.817) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 7.103 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 60.466 -> BUN >= 24.302) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 68.790 | bmi >= 23.580) -> UnitsInsBasalOrLongAct <= 14.188) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[2,2] (BGTestAvgNumPtRep <= 6.361)) [Discrimination Score: 0.000; Robustness + : 6.361; Robustness - : 6.361; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_InsGov <= 0.388 & Pt_SHFlg = 0.496) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](UnitsInsBasalOrLongAct <= 11.281 -> Pt_SHFlg = 0.760) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((GFR >= 30.161) U[0,2] (Pt_SHFlg = 0.050)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](TSH <= 1.401 -> Pt_SHFlg = 0.892) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](HeightCm >= 170.006 -> Pt_SHFlg = 0.270) [Discrimination Score: 0.000; Robustness + : 0.270; Robustness - : 0.270; Percent Class + : 1.000; Percent Class - : 0.000]
((HbA1cImputeDtMnC < 43.049) U[1,2] (Pt_SHFlg = 0.284)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((age > 69.745) U[2,2] (Pt_SHFlg = 0.950)) [Discrimination Score: 0.000; Robustness + : -0.950; Robustness - : -0.950; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur <= 61.439) U[0,1] (Pt_SHFlg = 0.345)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((SMBGperDayPtMeterCombo > 0.178) U[0,0] (Pt_SHFlg = 0.565)) [Discrimination Score: -1.000; Robustness + : 66.822; Robustness - : 67.822; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BldPrSys >= 132.452 & Pt_SHFlg = 0.118) [Discrimination Score: 0.000; Robustness + : -132.452; Robustness - : -132.452; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](WeightKg <= 71.798 & Pt_SHFlg = 0.933) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](AlbCreatRat_mggNew <= 54.748 -> Pt_SHFlg = 0.507) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BGTestAvgNumPtRep > 0.802 & Pt_SHFlg = 0.611) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((NumPumpBolusOrShortAct >= 0.679) U[0,1] (Pt_SHFlg = 0.373)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BldPrDia >= 65.830 & Pt_SHFlg = 0.179) [Discrimination Score: 0.000; Robustness + : -65.830; Robustness - : -65.830; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](TotalDailyInsPerKg >= 0.372 -> Pt_SHFlg = 0.220) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HDL < 64.335 & Pt_SHFlg = 0.135) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](HbA1c < 8.199 & Pt_SHFlg = 0.600) [Discrimination Score: 0.000; Robustness + : -0.600; Robustness - : -0.600; Percent Class + : 0.000; Percent Class - : 1.000]
((TotChol > 14.428) U[0,2] (Pt_SHFlg = 0.886)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](bmi <= 24.208 -> Pt_SHFlg = 0.198) [Discrimination Score: 0.000; Robustness + : -24.208; Robustness - : -24.208; Percent Class + : 1.000; Percent Class - : 0.000]
((bmiZscore > -0.695) U[1,2] (Pt_SHFlg = 0.450)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Triglyc <= 98.093 & Pt_SHFlg = 0.181) [Discrimination Score: -4.729; Robustness + : -72.593; Robustness - : -0.181; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BUN < 32.829 & Pt_SHFlg = 0.007) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](LDL > 0.390 -> Pt_SHFlg = 0.952) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Pt_CGMUseNumDays > 0.000 -> Pt_SHFlg = 0.763) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Pt_FatherT1D > 0.000 & Pt_SHFlg = 0.937) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Pt_MotherT1D > 0.000 & Pt_SHFlg = 0.829) [Discrimination Score: -2.034; Robustness + : -38.241; Robustness - : -0.829; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Pt_SiblingT1D < 0.000 -> Pt_SHFlg = 0.081) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_ChildT1D < 0.000) U[1,2] (Pt_SHFlg = 0.121)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_GrandchildT1D > 0.000) U[0,2] (Pt_SHFlg = 0.005)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_GrandparentT1D > 0.000 -> Pt_SHFlg = 0.477) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](DirectLDL > 0.000 & Pt_SHFlg = 0.882) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BGTestAvgNumMeter < 0.000 -> Pt_SHFlg = 0.223) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AutonomicNeuroCl <= 0.000) U[0,2] (Pt_SHFlg = 0.357)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_DKAFlg <= 0.000 -> Pt_SHFlg = 0.730) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiPerc < 0.000) U[0,0] (Pt_SHFlg = 0.615)) [Discrimination Score: -12.097; Robustness + : -21.818; Robustness - : -0.615; Percent Class + : 0.000; Percent Class - : 1.000]
((diagAgeCombo >= 11.000) U[1,2] (Pt_SHFlg = 0.319)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_A1cGoalLev >= 0.000 & Pt_SHFlg = 0.562) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Pt_A1cGoalLevelDsYr5 >= 0.000 -> Pt_SHFlg = 0.642) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Pt_InsGov <= 0.516 | UnitsInsBasalOrLongAct <= 12.130) | Pt_A1cGoalLev >= 4.821) -> BGTestAvgNumMeter <= 9.880) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((diabDur >= 58.169 | HbA1cImputeDtMnC >= 8.873) | GFR >= 3.996) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((HbA1cImputeDtMnC >= 21.316 -> HeightCm <= 172.183) -> HDL <= 172.888) & HbA1cImputeDtMnC >= 170.898) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](diabDur >= 59.404 -> HeightCm <= 172.229) [Discrimination Score: 0.000; Robustness + : -172.229; Robustness - : -172.229; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((GFR <= 60.354 & Pt_InsGov <= 0.663) -> TSH <= 0.397) -> Pt_GrandparentT1D <= 0.634) [Discrimination Score: 0.000; Robustness + : -0.634; Robustness - : -0.634; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((GFR >= 36.916 | UnitsInsBasalOrLongAct <= 12.897) -> GFR <= 14.708) | Pt_A1cGoalLev <= 10.367) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((HeightCm >= 169.976 -> UnitsInsBasalOrLongAct >= 7.765) | WeightKg >= 0.905) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((BldPrDia >= 62.257 & Triglyc >= 29.272) | diagAgeCombo <= 90.022) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](age >= 70.102 & WeightKg >= 67.488) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](HbA1cImputeDtMnC >= 2.537 -> WeightKg >= 68.840) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((TSH <= 2.149 | UnitsInsBasalOrLongAct <= 10.512) | Pt_SHFlg <= 12.574) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](AlbCreatRat_mggNew <= 45.383 & diabDur >= 59.591) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_InsGov <= 0.475) U[0,1] (TSH <= 1.204)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](bmi <= 24.137 | WeightKg <= 72.053) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](bmi <= 24.314 | bmiZscore <= -0.622) [Discrimination Score: 0.000; Robustness + : 24.314; Robustness - : 24.314; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((LDL <= 81.570 & Triglyc <= 71.665) | TotChol <= 76.195) & Pt_FatherT1D >= 8.068) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((HeightCm <= 172.596 & Pt_InsGov <= 0.762) -> BldPrSys >= 0.091) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((HeightCm <= 171.935 -> WeightKg >= 68.979) -> TSH <= 71.802) | UnitsInsBasalOrLongAct >= 70.284) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((GFR >= 5.117) U[0,1] (TSH >= 0.896)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](HbA1c >= 7.365 | Triglyc >= 54.874) [Discrimination Score: 0.000; Robustness + : -7.365; Robustness - : -7.365; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](HbA1cImputeDtMnC >= 1.840 | UnitsInsBasalOrLongAct <= 11.313) [Discrimination Score: 0.000; Robustness + : 11.313; Robustness - : 11.313; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](HeightCm <= 171.764 & TSH <= 1.521) [Discrimination Score: 0.000; Robustness + : 1.521; Robustness - : 1.521; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((BldPrSys >= 126.371 | bmiZscore <= -0.635) & NumPumpBolusOrShortAct <= -0.621) -> SMBGperDayPtMeterCombo <= -0.548) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](BldPrDia >= 63.541 | LDL >= 78.282) [Discrimination Score: 0.000; Robustness + : -63.541; Robustness - : -63.541; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((diabDur <= 60.405 | UnitsInsBasalOrLongAct >= 8.171) | Pt_GrandparentT1D <= 10.571) & BldPrDia <= 14.965) [Discrimination Score: 0.000; Robustness + : 14.965; Robustness - : 14.965; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((AlbCreatRat_mggNew <= 38.965 & TotChol >= 14.558) -> Pt_MotherT1D >= 1.489) [Discrimination Score: 0.000; Robustness + : 1.489; Robustness - : 1.489; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](HbA1c >= 7.338 & LDL <= 103.782) [Discrimination Score: 0.000; Robustness + : -7.338; Robustness - : -7.338; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((AlbCreatRat_mggNew <= 48.934 -> WeightKg <= 72.771) -> Pt_FatherT1D >= 67.307) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((AlbCreatRat_mggNew <= 36.299 | HbA1cImputeDtMnC >= 16.566) & Triglyc <= 30.539) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((HbA1cImputeDtMnC <= 37.391 | Pt_SHFlg >= 0.152) -> Pt_ChildT1D >= 0.205) & BldPrSys >= 0.167) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((GFR <= 69.099 | HeightCm >= 169.903) | Pt_MotherT1D <= 171.592) [Discrimination Score: 0.000; Robustness + : 171.592; Robustness - : 171.592; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((age <= 71.823 -> TSH >= 0.695) | HbA1cImputeDtMnC >= 0.197) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](diabDur <= 60.316 -> Pt_InsGov >= 0.237) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((AlbCreatRat_mggNew >= 26.713 | HeightCm >= 170.487) | TotalDailyInsPerKg <= 172.847) -> diabDur <= 172.477) [Discrimination Score: 0.000; Robustness + : -172.847; Robustness - : -172.847; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BGTestAvgNumPtRep >= 1.659 & HbA1cImputeDtMnC <= 55.570) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((HbA1cImputeDtMnC >= 19.842 | TSH >= 0.705) & NumPumpBolusOrShortAct <= 1.437) -> SMBGperDayPtMeterCombo <= 2.430) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((GFR <= 75.324 & SMBGperDayPtMeterCombo <= 8.695) | bmiZscore >= 1.562) [Discrimination Score: 0.000; Robustness + : 8.695; Robustness - : 8.695; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((BGTestAvgNumPtRep <= 7.329 & HeightCm >= 170.948) | Pt_GrandparentT1D <= 171.674) | diabDur <= 171.822) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
