G[1,1](SMBGperDayPtMeterCombo >= 5.794 & BGTestAvgNumPtRep >= 2.067) [Discrimination Score: 0.000; Robustness + : -5.794; Robustness - : -5.794; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](SMBGperDayPtMeterCombo >= 5.213 & BGTestAvgNumPtRep >= 3.038) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 0.588 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GFR <= 27.836 -> BUN >= 19.468) [Discrimination Score: -1.022; Robustness + : -60.532; Robustness - : -27.836; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 11.055 | bmi >= 4.688) -> UnitsInsBasalOrLongAct <= 10.847) [Discrimination Score: 0.000; Robustness + : -10.847; Robustness - : -10.847; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 5.457) U[1,2] (BGTestAvgNumPtRep <= 5.716)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 4.993 & BGTestAvgNumPtRep >= 2.364) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](HbA1c >= 1.273 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 26.704 -> BUN >= 35.516) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((WeightKg >= 7.387 | bmi >= 0.138) -> UnitsInsBasalOrLongAct <= 8.172) [Discrimination Score: -1.000; Robustness + : -0.738; Robustness - : 0.138; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 4.858) U[0,0] (BGTestAvgNumPtRep <= 5.611)) [Discrimination Score: 3.530; Robustness + : 5.142; Robustness - : 1.611; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 4.689 & BGTestAvgNumPtRep >= 3.004) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 2.022 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR <= 26.210 -> BUN >= 6.449) [Discrimination Score: 0.000; Robustness + : -26.210; Robustness - : -26.210; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 9.801 | bmi >= 1.377) -> UnitsInsBasalOrLongAct <= 8.639) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 5.624) U[0,2] (BGTestAvgNumPtRep <= 6.382)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 6.361 & BGTestAvgNumPtRep >= 0.903) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](HbA1c >= 1.721 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 18.221 -> BUN >= 30.077) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 12.846 | bmi >= 0.361) -> UnitsInsBasalOrLongAct <= 7.506) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 4.675) U[0,0] (BGTestAvgNumPtRep <= 4.489)) [Discrimination Score: 4.836; Robustness + : 5.325; Robustness - : 0.489; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](SMBGperDayPtMeterCombo >= 4.184 & BGTestAvgNumPtRep >= 2.776) [Discrimination Score: 0.000; Robustness + : -4.184; Robustness - : -4.184; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](HbA1c >= 1.520 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 19.649 -> BUN >= 3.807) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 7.501 | bmi >= 2.139) -> UnitsInsBasalOrLongAct <= 9.027) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 4.389) U[0,1] (BGTestAvgNumPtRep <= 5.421)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 4.684 & BGTestAvgNumPtRep >= 1.253) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 0.930 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 19.114 -> BUN >= 36.103) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((WeightKg >= 2.387 | bmi >= 3.249) -> UnitsInsBasalOrLongAct <= 9.991) [Discrimination Score: -1.000; Robustness + : -4.113; Robustness - : -1.613; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 4.083) U[2,2] (BGTestAvgNumPtRep <= 4.067)) [Discrimination Score: 0.000; Robustness + : 4.067; Robustness - : 4.067; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 5.538 & BGTestAvgNumPtRep >= 1.931) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 1.552 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 20.898 -> BUN >= 28.704) [Discrimination Score: 0.000; Robustness + : -20.898; Robustness - : -20.898; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 5.836 | bmi >= 4.936) -> UnitsInsBasalOrLongAct <= 10.372) [Discrimination Score: 0.000; Robustness + : -10.372; Robustness - : -10.372; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 5.664) U[2,2] (BGTestAvgNumPtRep <= 6.168)) [Discrimination Score: 0.000; Robustness + : 6.168; Robustness - : 6.168; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](TSH > 0.398 -> Pt_SHFlg = 0.625) [Discrimination Score: 0.000; Robustness + : 0.398; Robustness - : 0.398; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](AlbCreatRat_mggNew < 127.040 & Pt_SHFlg = 0.213) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrSys >= 113.545) U[2,2] (Pt_SHFlg = 0.919)) [Discrimination Score: 0.000; Robustness + : -0.919; Robustness - : -0.919; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumPtRep > 2.742) U[0,1] (Pt_SHFlg = 0.445)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1c <= 2.941) U[0,0] (Pt_SHFlg = 0.102)) [Discrimination Score: -47.093; Robustness + : 1.928; Robustness - : 2.941; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1cImputeDtMnC <= 24.347) U[0,1] (Pt_SHFlg = 0.144)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](TotChol >= 68.115 -> Pt_SHFlg = 0.036) [Discrimination Score: 1.000; Robustness + : 8.575; Robustness - : 0.036; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](SMBGperDayPtMeterCombo <= 7.085 & Pt_SHFlg = 0.115) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](BGTestAvgNumMeter <= 6.884 -> Pt_SHFlg = 0.554) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BUN < 43.051 -> Pt_SHFlg = 0.387) [Discrimination Score: 1.630; Robustness + : 2.668; Robustness - : -1.051; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](HDL <= 51.151 & Pt_SHFlg = 0.578) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](TotalDailyInsPerKg <= 0.218 -> Pt_SHFlg = 0.149) [Discrimination Score: 0.000; Robustness + : -0.218; Robustness - : -0.218; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](LDL <= 82.935 & Pt_SHFlg = 0.941) [Discrimination Score: 0.000; Robustness + : -0.941; Robustness - : -0.941; Percent Class + : 1.000; Percent Class - : 0.000]
((bmiZscore <= -0.459) U[2,2] (Pt_SHFlg = 0.602)) [Discrimination Score: 0.000; Robustness + : -0.459; Robustness - : -0.459; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 22.273 -> Pt_SHFlg = 0.670) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HeightCm >= 6.241) U[0,2] (Pt_SHFlg = 0.180)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](NumPumpBolusOrShortAct <= 3.238 -> Pt_SHFlg = 0.587) [Discrimination Score: 0.000; Robustness + : -3.238; Robustness - : -3.238; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](WeightKg >= 4.434 & Pt_SHFlg = 0.852) [Discrimination Score: -1.000; Robustness + : -18.191; Robustness - : -0.852; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi <= 12.724) U[1,2] (Pt_SHFlg = 0.582)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](diabDur < 26.450 & Pt_SHFlg = 0.841) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](age < 31.610 -> Pt_SHFlg = 0.926) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](UnitsInsBasalOrLongAct < 9.618 & Pt_SHFlg = 0.398) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Triglyc >= 20.259) U[1,1] (Pt_SHFlg = 0.122)) [Discrimination Score: 0.000; Robustness + : -0.122; Robustness - : -0.122; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BldPrDia > 66.825 & Pt_SHFlg = 0.181) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Pt_CGMUseNumDays > 0.000 & Pt_SHFlg = 0.919) [Discrimination Score: -1.000; Robustness + : -18.191; Robustness - : -0.919; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Pt_FatherT1D < 0.000 & Pt_SHFlg = 0.511) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Pt_MotherT1D >= 0.000 -> Pt_SHFlg = 0.270) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Pt_SiblingT1D <= 0.000 -> Pt_SHFlg = 0.693) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Pt_ChildT1D > 0.000 & Pt_SHFlg = 0.822) [Discrimination Score: 0.000; Robustness + : -0.822; Robustness - : -0.822; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_GrandchildT1D >= 0.000) U[0,2] (Pt_SHFlg = 0.819)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_GrandparentT1D >= 0.000 & Pt_SHFlg = 0.711) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((DirectLDL <= 0.000) U[0,1] (Pt_SHFlg = 0.641)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](AutonomicNeuroCl < 0.000 & Pt_SHFlg = 0.507) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](Pt_InsGov < 0.000 & Pt_SHFlg = 0.782) [Discrimination Score: 0.000; Robustness + : -0.782; Robustness - : -0.782; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_DKAFlg > 0.000 & Pt_SHFlg = 0.877) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](bmiPerc <= 0.000 -> Pt_SHFlg = 0.473) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](diagAgeCombo < 4.000 & Pt_SHFlg = 0.118) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_A1cGoalLev > 0.000) U[1,2] (Pt_SHFlg = 0.047)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLevelDsYr5 <= 0.000) U[1,2] (Pt_SHFlg = 0.942)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](bmi >= 0.086 -> WeightKg >= 11.751) [Discrimination Score: 0.000; Robustness + : 0.086; Robustness - : 0.086; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm <= 145.350) U[0,0] (WeightKg >= 3.724)) [Discrimination Score: 0.000; Robustness + : 145.350; Robustness - : 145.350; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((bmi <= 14.425 -> HeightCm <= 125.610) -> BGTestAvgNumPtRep <= 109.589) | TSH <= 120.468) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore <= -0.020) U[0,1] (TotalDailyInsPerKg >= 0.099)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((bmiZscore <= -0.161 -> HeightCm >= 27.834) & Pt_SiblingT1D >= 6.662) & AutonomicNeuroCl >= 40.952) [Discrimination Score: 0.000; Robustness + : -40.952; Robustness - : -40.952; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((bmiZscore >= -0.492 -> WeightKg >= 12.857) & NumPumpBolusOrShortAct >= 8.796) -> HDL <= 38.102) [Discrimination Score: 0.000; Robustness + : -38.102; Robustness - : -38.102; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((bmi >= 1.689 & bmiZscore >= -1.322) & diabDur <= -0.448) | Pt_InsGov >= -1.388) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](HeightCm <= 151.465 | TotalDailyInsPerKg <= 0.233) [Discrimination Score: 0.000; Robustness + : 151.465; Robustness - : 151.465; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((TotalDailyInsPerKg <= 0.523 -> WeightKg <= 26.579) & TotalDailyInsPerKg >= 1.069) -> Pt_MotherT1D <= 18.436) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((bmi <= 9.599 -> TotalDailyInsPerKg >= 0.010) -> bmiPerc >= 0.032) | Pt_A1cGoalLevelDsYr5 >= 0.030) [Discrimination Score: 0.000; Robustness + : 0.032; Robustness - : 0.032; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](GFR >= 1.445 -> UnitsInsBasalOrLongAct <= 9.569) [Discrimination Score: 0.000; Robustness + : -9.569; Robustness - : -9.569; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((BUN >= 5.979 -> HDL <= 49.211) -> Pt_CGMUseNumDays >= 3.748) -> Pt_InsGov <= 43.732) [Discrimination Score: 0.000; Robustness + : -43.732; Robustness - : -43.732; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((BUN <= 50.252 & LDL >= 38.165) | BGTestAvgNumMeter <= 71.322) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((HDL <= 46.457 -> LDL >= 9.030) & Pt_MotherT1D <= 78.106) [Discrimination Score: 0.000; Robustness + : -46.457; Robustness - : -46.457; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((HbA1c >= 0.061 & HbA1cImputeDtMnC <= 40.816) & TotChol >= 8.626) & Pt_DKAFlg <= 45.264) [Discrimination Score: 47.093; Robustness + : 0.951; Robustness - : -0.061; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((diabDur >= 25.154 -> UnitsInsBasalOrLongAct >= 6.640) & Pt_GrandchildT1D <= 8.848) & Pt_MotherT1D >= 4.416) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BGTestAvgNumPtRep >= 1.858 & TSH >= 0.504) | Pt_ChildT1D <= 0.878) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((diabDur <= 28.099 | GFR <= 28.954) | Pt_SHFlg <= 19.050) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrSys <= 122.373) U[1,2] (HbA1c <= 4.143)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((LDL >= 2.113 -> NumPumpBolusOrShortAct >= 1.110) | age <= 3.255) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((BldPrDia >= 71.349 & LDL <= 75.205) -> Pt_A1cGoalLev >= 62.842) [Discrimination Score: 0.000; Robustness + : 62.842; Robustness - : 62.842; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((BldPrDia <= 76.741 & Triglyc <= 83.043) | AutonomicNeuroCl <= 106.597) [Discrimination Score: 0.000; Robustness + : 106.597; Robustness - : 106.597; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BUN >= 7.216 -> NumPumpBolusOrShortAct <= 3.414) -> BUN >= 1.502) | Pt_DKAFlg <= 3.261) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HDL <= 56.848 | NumPumpBolusOrShortAct <= 3.559) [Discrimination Score: 0.000; Robustness + : 56.848; Robustness - : 56.848; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((age <= 31.547 & Triglyc <= 69.686) & BldPrDia <= 107.372) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((BldPrDia >= 69.105 -> HDL <= 50.760) | Pt_GrandparentT1D >= 12.131) [Discrimination Score: 0.000; Robustness + : -12.131; Robustness - : -12.131; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((LDL >= 26.617 | Triglyc >= 1.198) & Pt_A1cGoalLevelDsYr5 >= 9.814) | BldPrDia >= 31.347) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BGTestAvgNumPtRep >= 1.248 & GFR >= 14.042) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((Triglyc >= 42.921 -> UnitsInsBasalOrLongAct <= 7.849) & BldPrDia <= 7.268) | diabDur <= 8.977) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((GFR >= 17.687 | Triglyc >= 49.892) -> AlbCreatRat_mggNew <= 65.071) -> AutonomicNeuroCl >= 55.037) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((BldPrDia <= 78.522 | BUN <= 43.472) -> WeightKg <= 44.593) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](HbA1cImputeDtMnC <= 24.362 -> TSH <= 0.961) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BGTestAvgNumPtRep >= 3.062 & UnitsInsBasalOrLongAct >= 4.485) | Pt_GrandchildT1D >= 1.666) -> BldPrDia >= 3.024) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrSys <= 121.545) U[0,2] (HbA1cImputeDtMnC >= 8.235)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](HbA1c <= 2.739 -> TSH <= 0.858) [Discrimination Score: 0.000; Robustness + : -2.739; Robustness - : -2.739; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((BldPrDia >= 65.134 -> NumPumpBolusOrShortAct <= 4.000) -> TSH <= 3.185) -> Pt_ChildT1D >= 0.934) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((BGTestAvgNumPtRep <= 6.337 -> BldPrDia >= 65.757) & TotalDailyInsPerKg >= 64.671) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BldPrDia >= 71.644 | UnitsInsBasalOrLongAct <= 7.455) | HbA1c <= 7.865) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
