G[0,0](SMBGperDayPtMeterCombo >= 2.692 & BGTestAvgNumPtRep >= 2.712) [Discrimination Score: 2.000; Robustness + : -0.712; Robustness - : -2.712; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](SMBGperDayPtMeterCombo >= 4.214 & BGTestAvgNumPtRep >= 2.678) [Discrimination Score: 2.000; Robustness + : -0.678; Robustness - : -2.678; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 7.870 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 10.158) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((WeightKg >= 40.972 | bmi >= 32.947) -> UnitsInsBasalOrLongAct <= 35.342) [Discrimination Score: 1.900; Robustness + : -30.442; Robustness - : -32.342; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.792) U[1,2] (BGTestAvgNumPtRep <= 4.760)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumPtRep >= 0.496) U[0,0] (Pt_SHFlg = 0.784)) [Discrimination Score: 2.000; Robustness + : 1.504; Robustness - : -0.496; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](UnitsInsBasalOrLongAct >= 4.576 -> Pt_SHFlg = 0.266) [Discrimination Score: 0.000; Robustness + : 0.266; Robustness - : 0.266; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](SMBGperDayPtMeterCombo > 2.101 & Pt_SHFlg = 0.275) [Discrimination Score: 0.000; Robustness + : -2.101; Robustness - : -2.101; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.723) U[0,2] (Pt_SHFlg = 0.962)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((age <= 38.447) U[1,2] (Pt_SHFlg = 0.075)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](diabDur >= 25.124 -> Pt_SHFlg = 0.167) [Discrimination Score: -5.000; Robustness + : -14.876; Robustness - : -9.876; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](HbA1cImputeDtMnC <= 33.225 & Pt_SHFlg = 0.283) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](HbA1c <= 8.688 & Pt_SHFlg = 0.661) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](LDL <= 67.154 -> Pt_SHFlg = 0.609) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_A1cGoalLev < 4.374 -> Pt_SHFlg = 0.923) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Pt_InsGov >= 0.029 -> Pt_SHFlg = 0.007) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](NumPumpBolusOrShortAct < 2.824 & Pt_SHFlg = 0.113) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](TotalDailyInsPerKg < 0.637 -> Pt_SHFlg = 0.114) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrDia >= 70.647) U[1,2] (Pt_SHFlg = 0.526)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BUN < 12.681) U[1,1] (Pt_SHFlg = 0.304)) [Discrimination Score: 0.000; Robustness + : 12.681; Robustness - : 12.681; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BldPrSys < 121.047 & Pt_SHFlg = 0.753) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm < 153.057) U[0,1] (Pt_SHFlg = 0.925)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](TSH < 1.961 & Pt_SHFlg = 0.889) [Discrimination Score: 0.000; Robustness + : -0.889; Robustness - : -0.889; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew >= 2.004) U[1,2] (Pt_SHFlg = 0.949)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((WeightKg > 38.675) U[1,2] (Pt_SHFlg = 0.238)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi <= 40.955) U[1,1] (Pt_SHFlg = 0.232)) [Discrimination Score: 0.000; Robustness + : 40.955; Robustness - : 40.955; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](bmiZscore >= 0.619 & Pt_SHFlg = 0.806) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Triglyc > 5.048 & Pt_SHFlg = 0.916) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](HDL <= 56.658 & Pt_SHFlg = 0.724) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_CGMUseNumDays >= 0.000 -> Pt_SHFlg = 0.974) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Pt_FatherT1D >= 0.000 & Pt_SHFlg = 0.559) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_MotherT1D >= 0.000) U[0,0] (Pt_SHFlg = 0.463)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_SiblingT1D < 0.000) U[0,2] (Pt_SHFlg = 0.869)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_ChildT1D >= 0.000) U[1,1] (Pt_SHFlg = 0.204)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Pt_GrandchildT1D <= 0.000 -> Pt_SHFlg = 0.269) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Pt_GrandparentT1D < 0.000 -> Pt_SHFlg = 0.525) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](DirectLDL < 0.000 -> Pt_SHFlg = 0.354) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TotChol <= 0.000) U[1,2] (Pt_SHFlg = 0.747)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](AutonomicNeuroCl <= 0.000 -> Pt_SHFlg = 0.814) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Pt_DKAFlg <= 0.000 & Pt_SHFlg = 0.527) [Discrimination Score: 0.000; Robustness + : -0.527; Robustness - : -0.527; Percent Class + : 1.000; Percent Class - : 0.000]
((bmiPerc <= 0.000) U[2,2] (Pt_SHFlg = 0.780)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GFR >= 0.000 & Pt_SHFlg = 0.914) [Discrimination Score: -50.619; Robustness + : -51.534; Robustness - : -0.914; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](diagAgeCombo < 10.000 -> Pt_SHFlg = 0.169) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Pt_A1cGoalLevelDsYr5 > 0.000 -> Pt_SHFlg = 0.487) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](bmi >= 28.096 -> WeightKg >= 26.844) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HeightCm >= 70.835 -> WeightKg >= 63.123) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((bmi <= 40.413 | HeightCm >= 77.318) | Pt_InsGov <= 136.529) -> HbA1c >= 57.464) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((BGTestAvgNumPtRep >= 0.435 & UnitsInsBasalOrLongAct >= 17.268) | diabDur <= 28.129) | Pt_InsGov >= 1.932) [Discrimination Score: 0.000; Robustness + : 28.129; Robustness - : 28.129; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((bmiZscore >= 1.078 -> HDL <= 65.996) & HbA1cImputeDtMnC >= 48.259) & BldPrDia <= 51.713) [Discrimination Score: 0.000; Robustness + : -65.996; Robustness - : -65.996; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((bmi >= 18.519 -> HDL >= 46.816) | Triglyc >= 34.084) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](SMBGperDayPtMeterCombo >= 4.810 -> UnitsInsBasalOrLongAct >= 14.822) [Discrimination Score: 11.000; Robustness + : -61.190; Robustness - : -72.190; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((HDL <= 56.568 | WeightKg <= 93.452) | Pt_InsGov <= 94.444) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((bmi >= 17.124 & bmiZscore <= 1.890) & Pt_SiblingT1D <= 1.488) -> Pt_DKAFlg <= 1.379) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((bmiZscore >= 1.157 | WeightKg >= 6.062) & Pt_FatherT1D >= 14.763) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](bmiZscore >= 0.474 -> HeightCm <= 156.370) [Discrimination Score: 12.100; Robustness + : -34.870; Robustness - : -46.970; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((age >= 36.659 | HbA1cImputeDtMnC <= 51.855) -> HDL >= 23.740) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((HDL >= 36.302 | HeightCm <= 133.932) & Pt_MotherT1D >= 80.507) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((BGTestAvgNumPtRep <= 6.274 | SMBGperDayPtMeterCombo >= 4.860) & Pt_DKAFlg <= 5.747) | TotChol <= 7.883) [Discrimination Score: 0.000; Robustness + : 7.883; Robustness - : 7.883; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](HeightCm <= 129.828 & TotalDailyInsPerKg >= 0.300) [Discrimination Score: -12.100; Robustness + : 8.328; Robustness - : 20.428; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((age <= 37.992 | SMBGperDayPtMeterCombo >= 3.468) & AlbCreatRat_mggNew >= 4.239) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((TotalDailyInsPerKg <= 0.474) U[1,1] (WeightKg >= 43.123)) [Discrimination Score: 0.000; Robustness + : 0.474; Robustness - : 0.474; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((bmi <= 43.121 & TotalDailyInsPerKg <= 0.538) -> Pt_A1cGoalLev <= 0.570) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](bmiZscore <= 1.408 & TotalDailyInsPerKg >= 0.359) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((BldPrSys <= 121.653 -> NumPumpBolusOrShortAct >= 0.203) & Pt_InsGov <= 3.367) -> Pt_GrandparentT1D <= 2.202) [Discrimination Score: 0.000; Robustness + : -2.202; Robustness - : -2.202; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((diabDur <= 28.061 -> UnitsInsBasalOrLongAct <= 37.906) & HDL >= 1.317) -> Pt_A1cGoalLevelDsYr5 <= 32.668) [Discrimination Score: 0.000; Robustness + : -32.668; Robustness - : -32.668; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi <= 43.187) U[1,1] (Triglyc <= 81.441)) [Discrimination Score: 0.000; Robustness + : 81.441; Robustness - : 81.441; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Triglyc >= 11.323 | WeightKg >= 7.110) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((HDL <= 60.882 & TotalDailyInsPerKg <= 0.488) | TotChol >= 0.438) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BGTestAvgNumMeter <= 2.167 | Pt_SHFlg <= 0.976) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((HbA1cImputeDtMnC >= 21.482 | UnitsInsBasalOrLongAct <= 33.483) -> bmiPerc >= 18.014) -> HDL >= 0.122) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](HeightCm >= 43.179 -> Triglyc <= 87.165) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((HbA1cImputeDtMnC >= 18.299 -> SMBGperDayPtMeterCombo >= 2.820) -> AlbCreatRat_mggNew >= 4.646) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BldPrSys >= 118.934 -> LDL >= 34.556) | Pt_MotherT1D <= 77.547) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BUN >= 10.021 -> TotalDailyInsPerKg <= 0.539) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 19.326 | HDL >= 43.841) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((HDL <= 65.066 & Triglyc >= 19.377) & diabDur <= 66.347) [Discrimination Score: 0.000; Robustness + : -19.377; Robustness - : -19.377; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BGTestAvgNumPtRep <= 6.009 & diabDur <= 27.778) -> DirectLDL >= 26.825) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumMeter >= 1.755) U[1,1] (UnitsInsBasalOrLongAct >= 4.741)) [Discrimination Score: 0.000; Robustness + : -1.755; Robustness - : -1.755; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((BGTestAvgNumPtRep >= 0.827 & HbA1cImputeDtMnC >= 2.846) -> bmi >= 23.050) & bmiPerc <= 24.258) [Discrimination Score: -4.975; Robustness + : -22.095; Robustness - : -17.121; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((HbA1c >= 7.933 | NumPumpBolusOrShortAct >= 0.851) & DirectLDL <= 4.999) -> Pt_MotherT1D >= 0.541) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((LDL >= 30.827 -> NumPumpBolusOrShortAct <= 3.723) & Pt_A1cGoalLevelDsYr5 >= 0.435) [Discrimination Score: 0.000; Robustness + : -3.723; Robustness - : -3.723; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](bmi <= 39.387 & BUN >= 2.322) [Discrimination Score: 0.000; Robustness + : -2.322; Robustness - : -2.322; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((BUN <= 19.331 & WeightKg >= 87.769) | age <= 102.389) [Discrimination Score: 0.000; Robustness + : 102.389; Robustness - : 102.389; Percent Class + : 1.000; Percent Class - : 0.000]
