G[1,1](SMBGperDayPtMeterCombo >= 0.624 & BGTestAvgNumPtRep >= 1.697) [Discrimination Score: 0.000; Robustness + : -1.697; Robustness - : -1.697; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 9.207 | bmi >= 9.176) -> UnitsInsBasalOrLongAct <= 16.610) [Discrimination Score: 0.000; Robustness + : -16.610; Robustness - : -16.610; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.733) U[0,2] (BGTestAvgNumPtRep <= 4.871)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 0.326 & BGTestAvgNumPtRep >= 1.667) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 9.341 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GFR <= 0.000 -> BUN >= 6.724) [Discrimination Score: 2.048; Robustness + : -11.823; Robustness - : -35.276; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 12.155 | bmi >= 9.993) -> UnitsInsBasalOrLongAct <= 15.404) [Discrimination Score: 0.000; Robustness + : -15.404; Robustness - : -15.404; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.831) U[0,0] (BGTestAvgNumPtRep <= 3.991)) [Discrimination Score: 5.337; Robustness + : 19.669; Robustness - : 0.991; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 1.822 & BGTestAvgNumPtRep >= 0.744) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 8.921 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 0.000 -> BUN >= 6.488) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 4.499 | bmi >= 13.491) -> UnitsInsBasalOrLongAct <= 23.478) [Discrimination Score: 0.000; Robustness + : -23.478; Robustness - : -23.478; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.434) U[0,1] (BGTestAvgNumPtRep <= 4.837)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](SMBGperDayPtMeterCombo >= 0.082 & BGTestAvgNumPtRep >= 1.335) [Discrimination Score: 0.000; Robustness + : -1.335; Robustness - : -1.335; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 10.839 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GFR <= 0.000 -> BUN >= 2.248) [Discrimination Score: 1.876; Robustness + : -14.061; Robustness - : -39.752; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((WeightKg >= 2.462 | bmi >= 3.338) -> UnitsInsBasalOrLongAct <= 16.516) [Discrimination Score: 0.000; Robustness + : -16.516; Robustness - : -16.516; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.456) U[2,2] (BGTestAvgNumPtRep <= 4.852)) [Discrimination Score: 0.000; Robustness + : 4.852; Robustness - : 4.852; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 1.851 & BGTestAvgNumPtRep >= 1.572) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](HbA1c >= 10.884 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR <= 0.000 -> BUN >= 6.263) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 2.587 | bmi >= 8.461) -> UnitsInsBasalOrLongAct <= 23.078) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.416) U[0,2] (BGTestAvgNumPtRep <= 3.644)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 0.129 & BGTestAvgNumPtRep >= 0.357) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 10.884 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 7.623) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 28.711 | bmi >= 11.247) -> UnitsInsBasalOrLongAct <= 21.119) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.695) U[2,2] (BGTestAvgNumPtRep <= 4.242)) [Discrimination Score: 0.000; Robustness + : 4.242; Robustness - : 4.242; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 0.352 & BGTestAvgNumPtRep >= 0.313) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 8.601 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR <= 0.000 -> BUN >= 3.367) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 5.052 | bmi >= 6.884) -> UnitsInsBasalOrLongAct <= 14.474) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.161) U[0,2] (BGTestAvgNumPtRep <= 3.914)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_SHFlg > 0.245) U[1,2] (Pt_SHFlg = 0.120)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_InsGov < 0.538 -> Pt_SHFlg = 0.233) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](UnitsInsBasalOrLongAct < 17.315 & Pt_SHFlg = 0.116) [Discrimination Score: 0.000; Robustness + : -0.116; Robustness - : -0.116; Percent Class + : 1.000; Percent Class - : 0.000]
((TotalDailyInsPerKg < 0.422) U[1,1] (Pt_SHFlg = 0.510)) [Discrimination Score: 0.000; Robustness + : 0.422; Robustness - : 0.422; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BldPrDia <= 73.958 -> Pt_SHFlg = 0.385) [Discrimination Score: 0.000; Robustness + : -73.958; Robustness - : -73.958; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](HbA1cImputeDtMnC <= 37.823 & Pt_SHFlg = 0.693) [Discrimination Score: -2.035; Robustness + : -45.165; Robustness - : -1.158; Percent Class + : 1.000; Percent Class - : 0.000]
((age > 9.858) U[0,2] (Pt_SHFlg = 0.927)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](diabDur < 6.944 & Pt_SHFlg = 0.657) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrSys > 108.231) U[0,1] (Pt_SHFlg = 0.254)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BGTestAvgNumPtRep > 2.727 & Pt_SHFlg = 0.838) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_GrandparentT1D <= 0.579 -> Pt_SHFlg = 0.811) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Pt_DKAFlg >= 0.131 & Pt_SHFlg = 0.970) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_A1cGoalLev >= 0.588) U[0,1] (Pt_SHFlg = 0.269)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](bmiPerc <= 0.344 -> Pt_SHFlg = 0.998) [Discrimination Score: 13.720; Robustness + : 16.712; Robustness - : 1.463; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BGTestAvgNumMeter > 0.940 -> Pt_SHFlg = 0.126) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](bmiZscore <= -0.273 -> Pt_SHFlg = 0.609) [Discrimination Score: 0.000; Robustness + : 0.273; Robustness - : 0.273; Percent Class + : 1.000; Percent Class - : 0.000]
((SMBGperDayPtMeterCombo <= 2.480) U[2,2] (Pt_SHFlg = 0.825)) [Discrimination Score: 0.000; Robustness + : 2.480; Robustness - : 2.480; Percent Class + : 0.000; Percent Class - : 1.000]
((TotChol <= 120.372) U[0,2] (Pt_SHFlg = 0.849)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](TSH < 0.962 -> Pt_SHFlg = 0.860) [Discrimination Score: 0.712; Robustness + : 2.038; Robustness - : 1.325; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](HbA1c < 11.838 -> Pt_SHFlg = 0.408) [Discrimination Score: 0.000; Robustness + : -11.838; Robustness - : -11.838; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BUN <= 8.925 & Pt_SHFlg = 0.634) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](LDL >= 23.614 -> Pt_SHFlg = 0.192) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Triglyc > 12.817) U[2,2] (Pt_SHFlg = 0.109)) [Discrimination Score: 0.000; Robustness + : -0.109; Robustness - : -0.109; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](bmi < 16.259 -> Pt_SHFlg = 0.336) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](HeightCm < 126.933 -> Pt_SHFlg = 0.458) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](WeightKg < 42.365 & Pt_SHFlg = 0.070) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HDL > 5.231) U[0,2] (Pt_SHFlg = 0.398)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_CGMUseNumDays > 0.000 -> Pt_SHFlg = 0.360) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_FatherT1D > 0.000) U[0,1] (Pt_SHFlg = 0.111)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Pt_SiblingT1D <= 0.000 & Pt_SHFlg = 0.536) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_ChildT1D <= 0.000) U[0,0] (Pt_SHFlg = 0.999)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_GrandchildT1D >= 0.000) U[0,0] (Pt_SHFlg = 0.383)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](DirectLDL <= 0.000 & Pt_SHFlg = 0.537) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](AlbCreatRat_mggNew <= 0.000 -> Pt_SHFlg = 0.698) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](AutonomicNeuroCl >= 0.000 -> Pt_SHFlg = 0.117) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((NumPumpBolusOrShortAct > 0.000) U[1,2] (Pt_SHFlg = 0.619)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR > 0.000 & Pt_SHFlg = 0.681) [Discrimination Score: 0.000; Robustness + : -0.681; Robustness - : -0.681; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](diagAgeCombo > 6.000 & Pt_SHFlg = 0.782) [Discrimination Score: -1.807; Robustness + : -45.076; Robustness - : -6.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_A1cGoalLevelDsYr5 <= 0.000 -> Pt_SHFlg = 0.736) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Pt_A1cGoalLev >= 0.173 | Pt_GrandparentT1D >= 0.088) & WeightKg >= 0.106) -> Pt_CGMUseNumDays >= 0.039) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((diabDur >= 2.542 & HbA1cImputeDtMnC >= 15.590) -> Pt_InsGov >= 28.358) [Discrimination Score: 0.000; Robustness + : 15.590; Robustness - : 15.590; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((bmi <= 15.987 -> HeightCm <= 147.759) -> age >= 13.922) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((LDL <= 34.004 | Triglyc <= 41.621) -> BGTestAvgNumPtRep <= 38.434) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((BGTestAvgNumPtRep >= 2.758 -> bmiPerc >= 0.041) -> Pt_InsGov >= 0.161) [Discrimination Score: 0.000; Robustness + : -0.041; Robustness - : -0.041; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((Pt_SHFlg >= 0.008 | UnitsInsBasalOrLongAct >= 1.115) -> age <= 22.517) [Discrimination Score: -1.079; Robustness + : -45.851; Robustness - : -22.517; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((TotChol >= 0.051 & TSH >= 0.024) & Pt_ChildT1D >= 0.149) & Pt_A1cGoalLev <= 1.258) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((Pt_SHFlg >= 0.200 | TotalDailyInsPerKg <= 0.836) -> DirectLDL <= 0.894) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((HeightCm >= 102.445 | WeightKg <= 41.915) -> LDL >= 3.387) -> Pt_A1cGoalLev <= 35.850) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((HDL >= 26.277 | Triglyc >= 11.503) | AlbCreatRat_mggNew <= 17.480) [Discrimination Score: 0.000; Robustness + : 17.480; Robustness - : 17.480; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((bmi <= 15.909 & WeightKg <= 36.655) | bmi >= 24.526) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((HDL <= 31.934 -> LDL >= 9.422) | BGTestAvgNumMeter <= 59.331) & age <= 28.671) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((TotalDailyInsPerKg >= 0.148 & UnitsInsBasalOrLongAct >= 1.988) | NumPumpBolusOrShortAct >= 7.959) -> TSH <= 23.753) [Discrimination Score: 0.000; Robustness + : -23.753; Robustness - : -23.753; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](SMBGperDayPtMeterCombo <= 2.384 | TSH >= 0.088) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](HbA1cImputeDtMnC <= 61.236 | UnitsInsBasalOrLongAct <= 17.891) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((age <= 13.315) U[0,2] (UnitsInsBasalOrLongAct >= 2.655)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((BldPrSys >= 99.314 | Pt_DKAFlg >= 0.125) | LDL >= 0.054) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((BGTestAvgNumPtRep <= 4.768 | SMBGperDayPtMeterCombo >= 1.609) | Pt_InsGov <= 2.807) & Pt_DKAFlg <= 2.844) [Discrimination Score: 0.000; Robustness + : 2.844; Robustness - : 2.844; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BldPrDia >= 62.456 | TotalDailyInsPerKg <= 0.942) & WeightKg <= 0.447) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((bmi <= 14.388 | SMBGperDayPtMeterCombo <= 2.664) & Pt_ChildT1D >= 2.182) [Discrimination Score: 0.000; Robustness + : -2.182; Robustness - : -2.182; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](bmi >= 8.643 -> bmiPerc >= 0.267) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((HeightCm <= 156.949 | SMBGperDayPtMeterCombo <= 2.657) -> SMBGperDayPtMeterCombo >= 0.394) [Discrimination Score: 0.000; Robustness + : -156.949; Robustness - : -156.949; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Pt_GrandparentT1D >= 0.088 & TotalDailyInsPerKg <= 0.970) -> Pt_GrandchildT1D >= 0.006) | BUN >= 0.115) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((Pt_A1cGoalLev >= 0.834 & TotalDailyInsPerKg >= 0.093) | AutonomicNeuroCl <= 0.491) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((bmiPerc <= 0.412 | SMBGperDayPtMeterCombo >= 1.721) -> UnitsInsBasalOrLongAct <= 2.494) & Triglyc <= 2.595) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((BGTestAvgNumPtRep <= 4.934 & bmi >= 1.800) -> TotChol >= 5.242) & Pt_MotherT1D <= 16.520) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((bmiPerc <= 0.499 & HeightCm >= 60.502) | Pt_FatherT1D >= 122.021) [Discrimination Score: 0.000; Robustness + : -60.502; Robustness - : -60.502; Percent Class + : 1.000; Percent Class - : 0.000]
((HDL >= 2.716) U[0,1] (TotChol <= 108.451)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((SMBGperDayPtMeterCombo <= 2.888) U[0,0] (TotChol <= 53.222)) [Discrimination Score: 0.647; Robustness + : 19.222; Robustness - : -2.778; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrDia <= 73.342) U[0,2] (Pt_InsGov >= 0.058)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((BldPrDia <= 74.961 & UnitsInsBasalOrLongAct >= 9.089) | diabDur >= 1.005) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((BGTestAvgNumMeter <= 2.967 & BldPrDia <= 69.299) | Pt_MotherT1D <= 70.782) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](HDL >= 15.261 & TSH <= 0.588) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](BGTestAvgNumPtRep <= 4.501 | TSH >= 0.131) [Discrimination Score: 0.000; Robustness + : 4.501; Robustness - : 4.501; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((HbA1cImputeDtMnC <= 56.269 & Pt_SHFlg >= 0.218) | bmiZscore <= 0.967) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((BUN >= 2.908 | HDL <= 56.600) -> bmiZscore <= 33.824) | Pt_SiblingT1D <= 34.932) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BGTestAvgNumPtRep >= 1.726 -> HeightCm >= 117.489) | Pt_DKAFlg <= 133.573) -> SMBGperDayPtMeterCombo >= 96.521) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
