G[1,1](SMBGperDayPtMeterCombo >= 6.752 & BGTestAvgNumPtRep >= 6.554) [Discrimination Score: 6.752; Robustness + : 0.000; Robustness - : -6.752; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[1,2] (BGTestAvgNumPtRep <= 7.199)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](SMBGperDayPtMeterCombo >= 6.377 & BGTestAvgNumPtRep >= 6.095) [Discrimination Score: 6.377; Robustness + : 0.000; Robustness - : -6.377; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 7.631 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR <= 54.001 -> BUN >= 24.400) [Discrimination Score: 54.001; Robustness + : 0.000; Robustness - : -54.001; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 84.271 | bmi >= 31.277) -> UnitsInsBasalOrLongAct <= 20.726) [Discrimination Score: 20.726; Robustness + : 0.000; Robustness - : -20.726; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[0,1] (BGTestAvgNumPtRep <= 7.490)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 6.742 & BGTestAvgNumPtRep >= 6.985) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 7.517 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR <= 49.580 -> BUN >= 23.974) [Discrimination Score: 49.580; Robustness + : 0.000; Robustness - : -49.580; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 83.492 | bmi >= 31.088) -> UnitsInsBasalOrLongAct <= 17.330) [Discrimination Score: 17.330; Robustness + : 0.000; Robustness - : -17.330; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[0,1] (BGTestAvgNumPtRep <= 7.095)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 6.401 & BGTestAvgNumPtRep >= 6.137) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 7.506 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 34.467 -> BUN >= 24.095) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 83.722 | bmi >= 31.240) -> UnitsInsBasalOrLongAct <= 25.959) [Discrimination Score: 25.959; Robustness + : 0.000; Robustness - : -25.959; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[0,0] (BGTestAvgNumPtRep <= 7.227)) [Discrimination Score: -7.227; Robustness + : 0.000; Robustness - : 7.227; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 6.623 & BGTestAvgNumPtRep >= 6.701) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 7.561 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 22.933 -> BUN >= 22.127) [Discrimination Score: 22.933; Robustness + : 0.000; Robustness - : -22.933; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 84.352 | bmi >= 30.628) -> UnitsInsBasalOrLongAct <= 29.513) [Discrimination Score: 29.513; Robustness + : 0.000; Robustness - : -29.513; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[0,0] (BGTestAvgNumPtRep <= 7.196)) [Discrimination Score: -7.196; Robustness + : 0.000; Robustness - : 7.196; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](DirectLDL <= 0.544 & Pt_SHFlg = 0.358) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](Pt_SHFlg > 0.458 & Pt_SHFlg = 0.330) [Discrimination Score: 0.458; Robustness + : 0.000; Robustness - : -0.458; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](NumPumpBolusOrShortAct > 0.581 & Pt_SHFlg = 0.158) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR < 40.563 -> Pt_SHFlg = 0.048) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](BldPrDia > 63.817 & Pt_SHFlg = 0.290) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](HDL <= 50.431 & Pt_SHFlg = 0.396) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](TotChol < 113.801 -> Pt_SHFlg = 0.907) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Triglyc >= 44.597 & Pt_SHFlg = 0.412) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](diabDur > 55.214 -> Pt_SHFlg = 0.169) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](age < 58.672 -> Pt_SHFlg = 0.078) [Discrimination Score: 58.672; Robustness + : 0.000; Robustness - : -58.672; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 7.707 -> Pt_SHFlg = 0.354) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](HbA1cImputeDtMnC > 1.228 & Pt_SHFlg = 0.699) [Discrimination Score: 1.228; Robustness + : 0.000; Robustness - : -1.228; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](bmiZscore > 0.327 & Pt_SHFlg = 0.026) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((LDL > 86.847) U[0,1] (Pt_SHFlg = 0.899)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew < 15.800) U[1,1] (Pt_SHFlg = 0.499)) [Discrimination Score: -15.800; Robustness + : 0.000; Robustness - : 15.800; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_InsGov < 0.512 & Pt_SHFlg = 0.106) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_A1cGoalLev <= 2.400 & Pt_SHFlg = 0.235) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](bmi > 31.328 -> Pt_SHFlg = 0.362) [Discrimination Score: -0.362; Robustness + : 0.000; Robustness - : 0.362; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](WeightKg <= 85.774 -> Pt_SHFlg = 0.647) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrSys <= 131.800) U[0,1] (Pt_SHFlg = 0.351)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](TotalDailyInsPerKg > 1.084 -> Pt_SHFlg = 0.824) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](SMBGperDayPtMeterCombo > 6.057 & Pt_SHFlg = 0.134) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BGTestAvgNumPtRep >= 6.178 -> Pt_SHFlg = 0.668) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BUN > 25.227 -> Pt_SHFlg = 0.444) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](Pt_CGMUseNumDays < 0.000 -> Pt_SHFlg = 0.976) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_FatherT1D <= 0.000) U[0,1] (Pt_SHFlg = 0.615)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Pt_MotherT1D <= 0.000 & Pt_SHFlg = 0.189) [Discrimination Score: 0.189; Robustness + : 0.000; Robustness - : -0.189; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_SiblingT1D > 0.000) U[1,1] (Pt_SHFlg = 0.805)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_ChildT1D > 0.000) U[1,1] (Pt_SHFlg = 0.088)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Pt_GrandchildT1D > 0.000 -> Pt_SHFlg = 0.054) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Pt_GrandparentT1D > 0.000 -> Pt_SHFlg = 0.392) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm < 165.100) U[2,2] (Pt_SHFlg = 0.855)) [Discrimination Score: -165.100; Robustness + : 0.000; Robustness - : 165.100; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BGTestAvgNumMeter > 0.000 & Pt_SHFlg = 0.885) [Discrimination Score: 0.885; Robustness + : 0.000; Robustness - : -0.885; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](TSH >= 0.000 & Pt_SHFlg = 0.376) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](AutonomicNeuroCl <= 1.000 & Pt_SHFlg = 0.260) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Pt_DKAFlg <= 0.000 & Pt_SHFlg = 0.325) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((bmiPerc <= 0.000) U[0,1] (Pt_SHFlg = 0.160)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](diagAgeCombo <= 3.000 -> Pt_SHFlg = 0.029) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLevelDsYr5 <= 0.000) U[0,1] (Pt_SHFlg = 0.509)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((Pt_A1cGoalLev <= 4.715 | Pt_A1cGoalLev <= 5.300) & HbA1cImputeDtMnC >= 0.103) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((HDL >= 3.546 & TotChol <= 147.644) | NumPumpBolusOrShortAct >= 6.459) -> Pt_GrandchildT1D >= 50.968) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((age >= 57.330 & Triglyc <= 81.512) | TotalDailyInsPerKg <= 82.637) | BldPrSys >= 11.283) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((HbA1c <= 7.961 -> HbA1cImputeDtMnC <= 22.771) -> BGTestAvgNumPtRep >= 10.224) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](diabDur <= 56.849 & HbA1c <= 7.955) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrDia >= 61.947) U[0,2] (Triglyc >= 11.654)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((BGTestAvgNumPtRep <= 7.685 & TotalDailyInsPerKg <= 1.178) & TotalDailyInsPerKg <= 1.185) -> diabDur >= 0.975) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((BUN <= 26.337 & TotalDailyInsPerKg <= 1.104) | Pt_FatherT1D <= 1.115) [Discrimination Score: -1.115; Robustness + : 0.000; Robustness - : 1.115; Percent Class + : 1.000; Percent Class - : 0.000]
((HbA1c <= 7.911) U[2,2] (Triglyc <= 75.591)) [Discrimination Score: -75.591; Robustness + : 0.000; Robustness - : 75.591; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](AlbCreatRat_mggNew >= 9.921 | bmi <= 31.727) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](AlbCreatRat_mggNew >= 9.468 -> WeightKg >= 83.542) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore >= 0.259) U[0,0] (HbA1cImputeDtMnC >= 15.008)) [Discrimination Score: 0.259; Robustness + : 0.000; Robustness - : -0.259; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BldPrDia <= 69.545 & diabDur >= 55.017) -> bmiPerc >= 54.817) -> Triglyc <= 56.785) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((age >= 57.930 | HbA1cImputeDtMnC <= 28.662) & Pt_InsGov <= 22.878) -> TotalDailyInsPerKg >= 5.982) [Discrimination Score: 22.878; Robustness + : 0.000; Robustness - : -22.878; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BldPrSys >= 120.991 -> WeightKg >= 85.172) | Pt_FatherT1D <= 85.433) & BldPrDia >= 84.313) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((BldPrSys <= 126.141 & bmi <= 31.420) & AutonomicNeuroCl >= 30.888) & AutonomicNeuroCl >= 31.009) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((bmiZscore <= 0.456 & LDL >= 89.164) -> Pt_MotherT1D <= 105.596) & Pt_GrandchildT1D >= 96.685) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BldPrDia <= 69.042 | UnitsInsBasalOrLongAct >= 2.493) -> Pt_GrandparentT1D <= 24.340) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((BldPrDia >= 63.136 | DirectLDL >= 0.265) | BldPrDia >= 0.002) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((HbA1cImputeDtMnC >= 9.219 | Triglyc >= 26.731) & Pt_FatherT1D <= 85.391) -> AutonomicNeuroCl >= 54.410) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HDL <= 55.449) U[0,2] (NumPumpBolusOrShortAct >= 0.684)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](DirectLDL <= 0.958 -> HDL >= 12.704) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HDL <= 46.646) U[0,0] (Pt_SHFlg >= 0.266)) [Discrimination Score: 0.266; Robustness + : 0.000; Robustness - : -0.266; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((bmiZscore >= 0.367 | HbA1c >= 7.690) -> Pt_ChildT1D >= 7.592) [Discrimination Score: -0.367; Robustness + : 0.000; Robustness - : 0.367; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BldPrDia >= 62.804 & HbA1c >= 7.594) & Pt_GrandparentT1D <= 7.904) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((DirectLDL <= 0.982 | TotChol >= 15.187) -> diagAgeCombo <= 157.310) -> AlbCreatRat_mggNew <= 121.679) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((TotChol <= 120.953 & UnitsInsBasalOrLongAct >= 5.022) -> DirectLDL >= 0.328) | UnitsInsBasalOrLongAct >= 10.094) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumPtRep <= 7.389) U[0,1] (BldPrSys <= 127.216)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrSys >= 119.341) U[2,2] (BUN <= 28.577)) [Discrimination Score: -28.577; Robustness + : 0.000; Robustness - : 28.577; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((AlbCreatRat_mggNew >= 9.210 -> LDL >= 93.051) -> age >= 85.483) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Triglyc <= 92.892) U[1,2] (UnitsInsBasalOrLongAct <= 17.917)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_SHFlg >= 0.077) U[0,2] (Triglyc <= 108.643)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew >= 9.396) U[1,2] (BldPrSys <= 129.761)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](bmiZscore >= 0.313 -> diabDur >= 54.824) [Discrimination Score: -0.313; Robustness + : 0.000; Robustness - : 0.313; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((BldPrDia >= 61.192 & HbA1cImputeDtMnC <= 21.603) | LDL <= 29.556) [Discrimination Score: -29.556; Robustness + : 0.000; Robustness - : 29.556; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((HbA1cImputeDtMnC >= 4.959 -> LDL <= 110.599) | BGTestAvgNumPtRep <= 106.773) -> SMBGperDayPtMeterCombo <= 101.640) [Discrimination Score: 106.773; Robustness + : 0.000; Robustness - : -106.773; Percent Class + : 1.000; Percent Class - : 0.000]
((diabDur <= 56.641) U[1,1] (NumPumpBolusOrShortAct <= 1.260)) [Discrimination Score: -56.641; Robustness + : 0.000; Robustness - : 56.641; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((diabDur <= 56.272 -> DirectLDL >= 0.037) | BGTestAvgNumPtRep >= 0.168) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
