G[1,1](SMBGperDayPtMeterCombo >= 1.223 & BGTestAvgNumPtRep >= 1.151) [Discrimination Score: 1.223; Robustness + : 0.000; Robustness - : -1.223; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](HbA1c >= 10.062 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR <= 0.000 -> BUN >= 2.041) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 60.468 | bmi >= 24.960) -> UnitsInsBasalOrLongAct <= 24.411) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.239) U[2,2] (BGTestAvgNumPtRep <= 2.046)) [Discrimination Score: -2.046; Robustness + : 0.000; Robustness - : 2.046; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](SMBGperDayPtMeterCombo >= 0.375 & BGTestAvgNumPtRep >= 1.420) [Discrimination Score: 1.420; Robustness + : 0.000; Robustness - : -1.420; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](HbA1c >= 10.926 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 1.035) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 60.799 | bmi >= 24.793) -> UnitsInsBasalOrLongAct <= 15.870) [Discrimination Score: 15.870; Robustness + : 0.000; Robustness - : -15.870; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.128) U[1,2] (BGTestAvgNumPtRep <= 4.151)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 0.199 & BGTestAvgNumPtRep >= 1.349) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 11.304 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 0.600) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 61.781 | bmi >= 24.737) -> UnitsInsBasalOrLongAct <= 26.331) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.025) U[1,1] (BGTestAvgNumPtRep <= 4.043)) [Discrimination Score: -4.043; Robustness + : 0.000; Robustness - : 4.043; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 0.014 & BGTestAvgNumPtRep >= 0.335) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 11.911 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 0.000 -> BUN >= 2.728) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 62.056 | bmi >= 25.144) -> UnitsInsBasalOrLongAct <= 26.082) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.175) U[0,0] (BGTestAvgNumPtRep <= 4.549)) [Discrimination Score: -4.549; Robustness + : 0.000; Robustness - : 4.549; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 1.077 & BGTestAvgNumPtRep >= 0.750) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 12.643 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 4.470) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 61.308 | bmi >= 24.559) -> UnitsInsBasalOrLongAct <= 26.876) [Discrimination Score: 26.876; Robustness + : 0.000; Robustness - : -26.876; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.046) U[1,1] (BGTestAvgNumPtRep <= 1.750)) [Discrimination Score: -1.750; Robustness + : 0.000; Robustness - : 1.750; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 0.755 & BGTestAvgNumPtRep >= 0.541) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 10.645 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 0.384) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 61.805 | bmi >= 25.116) -> UnitsInsBasalOrLongAct <= 30.964) [Discrimination Score: 30.964; Robustness + : 0.000; Robustness - : -30.964; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.171) U[2,2] (BGTestAvgNumPtRep <= 2.848)) [Discrimination Score: -2.848; Robustness + : 0.000; Robustness - : 2.848; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 1.481 & BGTestAvgNumPtRep >= 1.495) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](HbA1c >= 10.614 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 0.000 -> BUN >= 7.100) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 60.492 | bmi >= 24.936) -> UnitsInsBasalOrLongAct <= 13.815) [Discrimination Score: 13.815; Robustness + : 0.000; Robustness - : -13.815; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.235) U[1,1] (BGTestAvgNumPtRep <= 3.916)) [Discrimination Score: -3.916; Robustness + : 0.000; Robustness - : 3.916; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 1.691 & BGTestAvgNumPtRep >= 0.379) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](HbA1c >= 12.752 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR <= 0.000 -> BUN >= 0.456) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 60.813 | bmi >= 24.626) -> UnitsInsBasalOrLongAct <= 30.906) [Discrimination Score: 30.906; Robustness + : 0.000; Robustness - : -30.906; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.034) U[0,1] (BGTestAvgNumPtRep <= 3.651)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_SHFlg >= 0.447 & Pt_SHFlg = 0.074) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_InsGov >= 0.221) U[1,1] (Pt_SHFlg = 0.808)) [Discrimination Score: 0.221; Robustness + : 0.000; Robustness - : -0.221; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BUN < 17.430 & Pt_SHFlg = 0.082) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((UnitsInsBasalOrLongAct < 21.776) U[0,2] (Pt_SHFlg = 0.707)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](TSH <= 0.261 -> Pt_SHFlg = 0.374) [Discrimination Score: -0.374; Robustness + : 0.000; Robustness - : 0.374; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](TotalDailyInsPerKg > 0.176 -> Pt_SHFlg = 0.084) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew < 9.511) U[0,2] (Pt_SHFlg = 0.458)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](age > 17.033 -> Pt_SHFlg = 0.805) [Discrimination Score: -0.805; Robustness + : 0.000; Robustness - : 0.805; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](bmiPerc > 0.793 & Pt_SHFlg = 0.956) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore <= 1.014) U[0,0] (Pt_SHFlg = 0.507)) [Discrimination Score: -0.133; Robustness + : 0.000; Robustness - : 0.133; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BldPrSys <= 114.327 -> Pt_SHFlg = 0.116) [Discrimination Score: 114.327; Robustness + : 0.000; Robustness - : -114.327; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1cImputeDtMnC <= 25.260) U[1,2] (Pt_SHFlg = 0.937)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur >= 4.013) U[0,2] (Pt_SHFlg = 0.626)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](bmi <= 25.747 -> Pt_SHFlg = 0.290) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](WeightKg > 61.930 & Pt_SHFlg = 0.292) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo < 3.933 & Pt_SHFlg = 0.239) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](HbA1c > 10.544 -> Pt_SHFlg = 0.102) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Triglyc >= 82.982) U[1,2] (Pt_SHFlg = 0.350)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BGTestAvgNumMeter >= 0.328 & Pt_SHFlg = 0.474) [Discrimination Score: 0.474; Robustness + : 0.000; Robustness - : -0.474; Percent Class + : 1.000; Percent Class - : 0.000]
((TotChol > 177.054) U[1,2] (Pt_SHFlg = 0.594)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](HDL > 58.585 & Pt_SHFlg = 0.587) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Pt_DKAFlg > 0.050 & Pt_SHFlg = 0.118) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BGTestAvgNumPtRep > 1.302 -> Pt_SHFlg = 0.374) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((LDL > 116.075) U[0,1] (Pt_SHFlg = 0.090)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_A1cGoalLev > 2.256 & Pt_SHFlg = 0.084) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BldPrDia > 64.663 -> Pt_SHFlg = 0.737) [Discrimination Score: 45.337; Robustness + : 0.000; Robustness - : -45.337; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_CGMUseNumDays > 0.000 & Pt_SHFlg = 0.069) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](Pt_FatherT1D >= 0.000 & Pt_SHFlg = 0.514) [Discrimination Score: 0.514; Robustness + : 0.000; Robustness - : -0.514; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_MotherT1D <= 0.000 -> Pt_SHFlg = 0.284) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_SiblingT1D > 0.000) U[0,0] (Pt_SHFlg = 0.973)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_ChildT1D > 0.000) U[2,2] (Pt_SHFlg = 0.338)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_GrandchildT1D >= 0.000 -> Pt_SHFlg = 0.634) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Pt_GrandparentT1D >= 0.000 -> Pt_SHFlg = 0.234) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](DirectLDL > 1.000 & Pt_SHFlg = 0.278) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AutonomicNeuroCl <= 0.000) U[1,2] (Pt_SHFlg = 0.371)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](NumPumpBolusOrShortAct <= 0.000 & Pt_SHFlg = 0.403) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](GFR > 0.000 -> Pt_SHFlg = 0.904) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](diagAgeCombo < 12.000 -> Pt_SHFlg = 0.783) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Pt_A1cGoalLevelDsYr5 <= 0.000 & Pt_SHFlg = 0.801) [Discrimination Score: 0.801; Robustness + : 0.000; Robustness - : -0.801; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((Pt_A1cGoalLev <= 6.658 & Pt_A1cGoalLev >= 0.437) & LDL <= 5.813) [Discrimination Score: 0.437; Robustness + : 0.000; Robustness - : -0.437; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((BUN >= 1.934 -> UnitsInsBasalOrLongAct >= 2.969) & Pt_SiblingT1D <= 20.382) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Pt_InsGov <= 0.770 & UnitsInsBasalOrLongAct >= 5.600) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((bmi <= 25.212 & diabDur >= 4.075) | AutonomicNeuroCl >= 5.367) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((bmi <= 26.007 & WeightKg <= 63.000) | Pt_MotherT1D >= 61.498) | Pt_A1cGoalLev >= 61.742) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((diabDur <= 6.976 | WeightKg >= 60.933) & Pt_GrandparentT1D >= 61.205) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HbA1c <= 14.251) U[0,0] (SMBGperDayPtMeterCombo <= 2.654)) [Discrimination Score: -14.251; Robustness + : 0.000; Robustness - : 14.251; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur <= 6.921) U[1,2] (HbA1cImputeDtMnC <= 20.357)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((bmi <= 25.512 -> HbA1cImputeDtMnC <= 23.701) -> TotalDailyInsPerKg <= 20.612) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](bmiZscore >= 0.814 -> HbA1cImputeDtMnC >= 0.424) [Discrimination Score: -0.424; Robustness + : 0.000; Robustness - : 0.424; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((HbA1cImputeDtMnC <= 17.598 & WeightKg >= 61.427) | Pt_DKAFlg <= 64.051) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((bmiPerc >= 0.776 & bmiZscore <= 0.965) & DirectLDL >= 0.852) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((age >= 17.892 -> bmiPerc <= 0.843) & Pt_SiblingT1D <= 0.829) [Discrimination Score: 0.843; Robustness + : 0.000; Robustness - : -0.843; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((BUN <= 10.222 -> TotalDailyInsPerKg <= 0.440) & Triglyc >= 0.289) | Pt_A1cGoalLevelDsYr5 >= 0.157) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Pt_SHFlg <= 0.761 -> TotalDailyInsPerKg <= 0.476) -> TotalDailyInsPerKg >= 0.166) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((TotalDailyInsPerKg >= 0.188 | UnitsInsBasalOrLongAct <= 18.683) -> age <= 21.443) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((bmiZscore <= 1.162 | diabDur <= 6.877) | BGTestAvgNumPtRep <= 5.745) & AlbCreatRat_mggNew <= 6.535) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((bmi <= 25.640 | bmiZscore <= 0.980) & BGTestAvgNumMeter >= 0.833) | TotalDailyInsPerKg <= 0.976) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((bmiZscore <= 1.117 | WeightKg >= 61.620) -> Pt_SHFlg >= 60.780) -> Pt_FatherT1D >= 60.595) [Discrimination Score: -1.117; Robustness + : 0.000; Robustness - : 1.117; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((bmiPerc >= 0.775 -> HbA1cImputeDtMnC <= 19.770) | bmiZscore <= 24.269) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((age <= 18.164 | bmiZscore <= 1.165) & Pt_GrandparentT1D >= 0.848) -> SMBGperDayPtMeterCombo <= 1.038) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((SMBGperDayPtMeterCombo <= 4.790 | WeightKg >= 61.393) -> AlbCreatRat_mggNew >= 60.481) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((bmiPerc <= 0.827 | diabDur <= 6.082) & bmiPerc >= 5.484) [Discrimination Score: 5.484; Robustness + : 0.000; Robustness - : -5.484; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((bmi <= 25.542 -> bmiPerc >= 0.795) | TotChol >= 0.786) [Discrimination Score: 0.786; Robustness + : 0.000; Robustness - : -0.786; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi <= 25.450) U[1,2] (SMBGperDayPtMeterCombo <= 3.304)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((diabDur <= 6.353 -> SMBGperDayPtMeterCombo <= 4.237) -> BldPrDia <= 4.235) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((bmiPerc <= 0.837 | WeightKg <= 64.132) & BldPrDia <= 63.302) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c <= 13.418 & WeightKg >= 61.659) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](age >= 17.491 | HbA1cImputeDtMnC <= 20.305) [Discrimination Score: -20.305; Robustness + : 0.000; Robustness - : 20.305; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((HbA1c >= 11.448 -> TotChol >= 174.375) | HeightCm >= 167.093) | BGTestAvgNumPtRep >= 177.284) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((HbA1c >= 11.053 | LDL <= 141.465) & LDL <= 140.716) & BldPrSys >= 118.558) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((bmi <= 25.302 | HbA1c <= 13.924) -> TotChol >= 12.574) -> Pt_A1cGoalLevelDsYr5 >= 10.466) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((diabDur >= 4.521 & HbA1c <= 13.296) -> HbA1cImputeDtMnC <= 13.566) | SMBGperDayPtMeterCombo >= 12.435) [Discrimination Score: 12.435; Robustness + : 0.000; Robustness - : -12.435; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((HbA1cImputeDtMnC <= 23.298 & SMBGperDayPtMeterCombo <= 3.330) | Pt_GrandchildT1D >= 1.742) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](age >= 17.604 & diabDur >= 5.315) [Discrimination Score: 16.604; Robustness + : 0.000; Robustness - : -16.604; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((SMBGperDayPtMeterCombo >= 1.304 | TotChol >= 188.137) -> Pt_DKAFlg <= 213.641) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Pt_DKAFlg >= 0.318 & SMBGperDayPtMeterCombo <= 4.506) [Discrimination Score: 59.494; Robustness + : 0.000; Robustness - : -59.494; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((age <= 18.228 & bmi <= 25.855) | BUN >= 24.956) & Pt_FatherT1D <= 25.441) [Discrimination Score: -25.441; Robustness + : 0.000; Robustness - : 25.441; Percent Class + : 1.000; Percent Class - : 0.000]
