G[0,2](SMBGperDayPtMeterCombo >= 1.613 & BGTestAvgNumPtRep >= 0.406) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.923) U[1,1] (BGTestAvgNumPtRep <= 3.465)) [Discrimination Score: -3.465; Robustness + : 0.000; Robustness - : 3.465; Percent Class + : 0.000; Percent Class - : 1.000]
((SMBGperDayPtMeterCombo > 0.452) U[1,1] (Pt_SHFlg = 0.142)) [Discrimination Score: 0.142; Robustness + : 0.000; Robustness - : -0.142; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](Pt_SHFlg > 0.282 & Pt_SHFlg = 0.468) [Discrimination Score: 0.468; Robustness + : 0.000; Robustness - : -0.468; Percent Class + : 0.000; Percent Class - : 1.000]
((TotalDailyInsPerKg < 0.555) U[0,1] (Pt_SHFlg = 0.273)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BGTestAvgNumPtRep > 1.012 & Pt_SHFlg = 0.429) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HeightCm >= 153.655) U[1,2] (Pt_SHFlg = 0.735)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](NumPumpBolusOrShortAct > 4.139 -> Pt_SHFlg = 0.498) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](BGTestAvgNumMeter <= 2.342 & Pt_SHFlg = 0.274) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](UnitsInsBasalOrLongAct >= 9.430 & Pt_SHFlg = 0.570) [Discrimination Score: 71.231; Robustness + : 0.000; Robustness - : -71.231; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_GrandparentT1D <= 0.833 -> Pt_SHFlg = 0.941) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_DKAFlg >= 0.214) U[2,2] (Pt_SHFlg = 0.910)) [Discrimination Score: 0.214; Robustness + : 0.000; Robustness - : -0.214; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](TSH < 1.182 & Pt_SHFlg = 0.072) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](WeightKg >= 68.395 -> Pt_SHFlg = 0.008) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 0.464 & Pt_SHFlg = 0.089) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](bmiPerc <= 0.956 -> Pt_SHFlg = 0.258) [Discrimination Score: -30.046; Robustness + : 0.000; Robustness - : 30.046; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore <= 1.727) U[0,2] (Pt_SHFlg = 0.825)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](diabDur < 17.178 & Pt_SHFlg = 0.726) [Discrimination Score: 0.726; Robustness + : 0.000; Robustness - : -0.726; Percent Class + : 0.000; Percent Class - : 1.000]
((age < 16.896) U[0,2] (Pt_SHFlg = 0.569)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BldPrDia >= 66.154 & Pt_SHFlg = 0.042) [Discrimination Score: 66.154; Robustness + : 0.000; Robustness - : -66.154; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi >= 28.122) U[0,1] (Pt_SHFlg = 0.590)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](HbA1cImputeDtMnC > 29.148 & Pt_SHFlg = 0.096) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_CGMUseNumDays < 0.000) U[0,2] (Pt_SHFlg = 0.371)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_FatherT1D <= 0.000 & Pt_SHFlg = 0.113) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_MotherT1D < 0.000) U[0,1] (Pt_SHFlg = 0.207)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_SiblingT1D > 0.000 & Pt_SHFlg = 0.940) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_ChildT1D <= 0.000) U[0,1] (Pt_SHFlg = 0.068)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_GrandchildT1D >= 0.000 & Pt_SHFlg = 0.764) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](DirectLDL <= 0.000 & Pt_SHFlg = 0.744) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((LDL >= 0.000) U[0,1] (Pt_SHFlg = 0.467)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HDL > 0.000) U[1,2] (Pt_SHFlg = 0.853)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](TotChol > 0.000 & Pt_SHFlg = 0.385) [Discrimination Score: 0.385; Robustness + : 0.000; Robustness - : -0.385; Percent Class + : 1.000; Percent Class - : 0.000]
((Triglyc >= 0.000) U[0,2] (Pt_SHFlg = 0.124)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BUN < 0.000) U[1,1] (Pt_SHFlg = 0.585)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew <= 0.000) U[2,2] (Pt_SHFlg = 0.151)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AutonomicNeuroCl >= 0.000) U[1,2] (Pt_SHFlg = 0.151)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Pt_InsGov >= 0.000 & Pt_SHFlg = 0.392) [Discrimination Score: 71.409; Robustness + : 0.000; Robustness - : -71.409; Percent Class + : 1.000; Percent Class - : 0.000]
((GFR >= 0.000) U[0,1] (Pt_SHFlg = 0.038)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](diagAgeCombo >= 0.000 & Pt_SHFlg = 0.329) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Pt_A1cGoalLev > 0.000 & Pt_SHFlg = 0.958) [Discrimination Score: 0.958; Robustness + : 0.000; Robustness - : -0.958; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_A1cGoalLevelDsYr5 <= 0.000) U[1,2] (Pt_SHFlg = 0.452)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((BldPrSys <= 107.721 & SMBGperDayPtMeterCombo <= 2.934) | Pt_FatherT1D <= 2.779) & BGTestAvgNumMeter >= 0.400) [Discrimination Score: 0.400; Robustness + : 0.000; Robustness - : -0.400; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((BGTestAvgNumMeter >= 0.827 -> WeightKg >= 68.896) | Triglyc <= 71.125) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((UnitsInsBasalOrLongAct <= 28.271 & WeightKg >= 67.909) | Pt_GrandparentT1D <= 76.166) | BGTestAvgNumMeter >= 67.909) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((HbA1c >= 2.503 & Pt_GrandparentT1D <= 0.785) -> Pt_ChildT1D >= 0.064) & Triglyc >= 0.280) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((bmiPerc <= 0.956 -> bmiZscore >= 1.692) & BGTestAvgNumPtRep >= 1.655) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((age <= 17.477) U[2,2] (bmiZscore <= 1.703)) [Discrimination Score: -17.477; Robustness + : 0.000; Robustness - : 17.477; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiPerc <= 0.957) U[2,2] (diabDur <= 16.926)) [Discrimination Score: -16.926; Robustness + : 0.000; Robustness - : 16.926; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((age <= 16.136 -> bmi <= 30.340) & bmiPerc >= 28.352) -> NumPumpBolusOrShortAct <= 29.394) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((bmi <= 29.571 -> bmiZscore >= 1.667) -> WeightKg >= 1.675) -> WeightKg <= 1.703) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](bmi <= 30.237 -> HbA1cImputeDtMnC >= 6.050) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](bmi >= 29.031 | bmiPerc <= 0.956) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((NumPumpBolusOrShortAct <= 8.944 -> Pt_GrandparentT1D <= 0.524) & bmiPerc >= 0.215) -> bmi >= 0.255) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((HbA1c <= 7.562 -> NumPumpBolusOrShortAct >= 2.525) -> LDL >= 1.672) -> LDL >= 1.470) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((age >= 14.618 & HbA1cImputeDtMnC <= 54.256) & bmi >= 27.075) -> BGTestAvgNumPtRep >= 2.470) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((bmiPerc <= 0.957 | WeightKg >= 70.058) | age >= 67.884) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((bmiPerc >= 0.953 -> UnitsInsBasalOrLongAct >= 4.844) & bmiPerc >= 0.143) [Discrimination Score: 30.048; Robustness + : 0.000; Robustness - : -30.048; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((bmiPerc >= 0.955 & TSH >= 0.419) -> BGTestAvgNumPtRep >= 0.150) [Discrimination Score: -0.150; Robustness + : 0.000; Robustness - : 0.150; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](bmiZscore <= 1.716 & WeightKg >= 68.532) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((bmiZscore <= 1.717 -> HbA1cImputeDtMnC >= 25.788) | Pt_SHFlg >= 24.515) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((BGTestAvgNumMeter >= 0.045 | bmiZscore >= 1.672) & BldPrSys >= 1.663) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((bmiZscore >= 1.684 | UnitsInsBasalOrLongAct <= 15.282) & bmiPerc <= 13.095) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((bmiPerc <= 0.957 -> HbA1cImputeDtMnC <= 32.068) -> BGTestAvgNumPtRep <= 49.838) | Pt_CGMUseNumDays >= 8.301) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((age <= 16.059 & WeightKg >= 69.076) -> Pt_ChildT1D >= 68.648) | bmiZscore <= 73.817) [Discrimination Score: -72.867; Robustness + : 0.000; Robustness - : 72.867; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](Pt_SHFlg >= 0.240 & TotalDailyInsPerKg >= 0.250) [Discrimination Score: -18.750; Robustness + : 0.000; Robustness - : 18.750; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((BldPrSys >= 104.366 | TotalDailyInsPerKg <= 0.442) -> HeightCm >= 0.197) [Discrimination Score: 0.442; Robustness + : 0.000; Robustness - : -0.442; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BGTestAvgNumMeter >= 0.178 -> diabDur >= 14.462) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((diabDur >= 15.505) U[0,1] (Pt_DKAFlg <= 0.584)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BldPrDia >= 62.299 | HbA1c <= 6.312) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((BldPrDia >= 62.355 -> Pt_GrandparentT1D >= 0.139) -> Pt_ChildT1D >= 0.310) [Discrimination Score: -0.310; Robustness + : 0.000; Robustness - : 0.310; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((bmi <= 30.162 & WeightKg <= 74.123) -> BldPrSys >= 66.811) [Discrimination Score: 30.162; Robustness + : 0.000; Robustness - : -30.162; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](BGTestAvgNumPtRep >= 0.685 -> SMBGperDayPtMeterCombo <= 2.969) [Discrimination Score: 2.969; Robustness + : 0.000; Robustness - : -2.969; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((BGTestAvgNumPtRep >= 0.134 | BldPrSys <= 109.899) -> diabDur >= 102.717) [Discrimination Score: 109.899; Robustness + : 0.000; Robustness - : -109.899; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((BGTestAvgNumPtRep <= 3.198 | Pt_SHFlg >= 0.478) -> BldPrSys <= 0.922) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((BGTestAvgNumMeter >= 0.600 | bmi >= 28.862) -> AutonomicNeuroCl >= 29.188) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((bmi >= 28.991 -> TSH >= 0.235) -> HbA1c <= 1.108) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((HbA1cImputeDtMnC >= 9.471 & WeightKg <= 75.588) | DirectLDL >= 67.848) -> bmiZscore <= 75.894) [Discrimination Score: 75.894; Robustness + : 0.000; Robustness - : -75.894; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((HbA1cImputeDtMnC <= 62.860 & TSH <= 0.702) & Pt_FatherT1D <= 0.976) & Triglyc <= 0.617) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
