G[1,1](SMBGperDayPtMeterCombo >= 9.206 & BGTestAvgNumPtRep >= 4.027) [Discrimination Score: 0.000; Robustness + : -9.206; Robustness - : -9.206; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](SMBGperDayPtMeterCombo >= 9.313 & BGTestAvgNumPtRep >= 2.281) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 6.820 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 0.000 -> BUN >= 0.644) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 20.589 | bmi >= 15.087) -> UnitsInsBasalOrLongAct <= 11.525) [Discrimination Score: 0.000; Robustness + : -11.525; Robustness - : -11.525; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 9.750) U[0,1] (BGTestAvgNumPtRep <= 9.084)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 9.655 & BGTestAvgNumPtRep >= 0.132) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 6.617 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 0.000 -> BUN >= 2.951) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 25.466 | bmi >= 15.176) -> UnitsInsBasalOrLongAct <= 13.896) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 9.347) U[1,2] (BGTestAvgNumPtRep <= 11.623)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](SMBGperDayPtMeterCombo >= 9.558 & BGTestAvgNumPtRep >= 1.716) [Discrimination Score: 0.000; Robustness + : 8.284; Robustness - : 8.284; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 6.996 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 0.000 -> BUN >= 2.405) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 19.840 | bmi >= 14.064) -> UnitsInsBasalOrLongAct <= 12.193) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 9.909) U[0,0] (BGTestAvgNumPtRep <= 7.030)) [Discrimination Score: 9.082; Robustness + : 3.841; Robustness - : -2.970; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 9.504 & BGTestAvgNumPtRep >= 4.431) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 7.066 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 0.000 -> BUN >= 2.887) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 21.626 | bmi >= 15.737) -> UnitsInsBasalOrLongAct <= 12.227) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 9.216) U[2,2] (BGTestAvgNumPtRep <= 9.435)) [Discrimination Score: 0.000; Robustness + : 9.435; Robustness - : 9.435; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](SMBGperDayPtMeterCombo >= 9.997 & BGTestAvgNumPtRep >= 4.535) [Discrimination Score: 0.000; Robustness + : -9.997; Robustness - : -9.997; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 7.037 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 0.000 -> BUN >= 4.705) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 24.244 | bmi >= 15.104) -> UnitsInsBasalOrLongAct <= 12.414) [Discrimination Score: 0.000; Robustness + : -12.414; Robustness - : -12.414; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 9.696) U[0,1] (BGTestAvgNumPtRep <= 7.592)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BUN <= 17.273 -> Pt_SHFlg = 0.713) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((UnitsInsBasalOrLongAct <= 14.221) U[1,2] (Pt_SHFlg = 0.416)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur <= 7.028) U[0,1] (Pt_SHFlg = 0.279)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](TotalDailyInsPerKg <= 1.250 & Pt_SHFlg = 0.044) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](bmi < 16.408 & Pt_SHFlg = 0.542) [Discrimination Score: 0.000; Robustness + : -0.542; Robustness - : -0.542; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](HbA1cImputeDtMnC < 62.839 & Pt_SHFlg = 0.919) [Discrimination Score: 0.000; Robustness + : -0.919; Robustness - : -0.919; Percent Class + : 0.000; Percent Class - : 1.000]
((WeightKg > 19.677) U[1,1] (Pt_SHFlg = 0.329)) [Discrimination Score: 0.000; Robustness + : -0.329; Robustness - : -0.329; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BGTestAvgNumPtRep < 10.818 & Pt_SHFlg = 0.956) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](HeightCm >= 119.310 & Pt_SHFlg = 0.690) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](age >= 7.750 & Pt_SHFlg = 0.827) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](TSH <= 1.784 & Pt_SHFlg = 0.050) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](AlbCreatRat_mggNew > 18.244 & Pt_SHFlg = 0.994) [Discrimination Score: 0.000; Robustness + : -18.244; Robustness - : -18.244; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](TotChol >= 3.787 -> Pt_SHFlg = 0.132) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Pt_A1cGoalLev <= 3.668 -> Pt_SHFlg = 0.470) [Discrimination Score: 0.000; Robustness + : -3.668; Robustness - : -3.668; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](bmiZscore < -0.234 & Pt_SHFlg = 0.018) [Discrimination Score: 0.000; Robustness + : -0.234; Robustness - : -0.234; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](bmiPerc >= 0.282 & Pt_SHFlg = 0.124) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](NumPumpBolusOrShortAct >= 10.484 & Pt_SHFlg = 0.521) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HbA1c > 7.162) U[1,2] (Pt_SHFlg = 0.281)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](Pt_InsGov >= 0.017 & Pt_SHFlg = 0.123) [Discrimination Score: 0.000; Robustness + : -0.123; Robustness - : -0.123; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BldPrDia > 59.970 & Pt_SHFlg = 0.337) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BldPrSys < 113.844 & Pt_SHFlg = 0.637) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Triglyc <= 48.960 -> Pt_SHFlg = 0.292) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](LDL <= 43.678 -> Pt_SHFlg = 0.035) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HDL > 25.083) U[0,1] (Pt_SHFlg = 0.760)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BGTestAvgNumMeter >= 9.297 & Pt_SHFlg = 0.796) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((SMBGperDayPtMeterCombo >= 9.323) U[0,1] (Pt_SHFlg = 0.048)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](Pt_CGMUseNumDays < 0.000 & Pt_SHFlg = 0.052) [Discrimination Score: 0.000; Robustness + : -0.052; Robustness - : -0.052; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Pt_FatherT1D > 0.000 & Pt_SHFlg = 0.933) [Discrimination Score: -4.424; Robustness + : -58.801; Robustness - : -16.727; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_MotherT1D > 0.000) U[1,1] (Pt_SHFlg = 0.024)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_SiblingT1D > 0.000 -> Pt_SHFlg = 0.514) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_ChildT1D > 0.000) U[2,2] (Pt_SHFlg = 0.310)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_GrandchildT1D >= 0.000 -> Pt_SHFlg = 0.879) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Pt_GrandparentT1D <= 0.000 & Pt_SHFlg = 0.656) [Discrimination Score: 0.000; Robustness + : -0.656; Robustness - : -0.656; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](DirectLDL > 0.000 & Pt_SHFlg = 0.994) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](AutonomicNeuroCl < 0.000 & Pt_SHFlg = 0.188) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_DKAFlg <= 0.000) U[1,1] (Pt_SHFlg = 0.880)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((GFR < 0.000) U[0,0] (Pt_SHFlg = 0.312)) [Discrimination Score: 0.795; Robustness + : 0.390; Robustness - : 0.115; Percent Class + : 0.000; Percent Class - : 1.000]
((diagAgeCombo > 2.000) U[0,0] (Pt_SHFlg = 0.915)) [Discrimination Score: 0.000; Robustness + : -2.000; Robustness - : -2.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLevelDsYr5 < 0.000) U[1,2] (Pt_SHFlg = 0.334)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](AlbCreatRat_mggNew <= 22.581 -> TotChol >= 15.241) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((HbA1cImputeDtMnC <= 67.093 | HeightCm >= 123.951) & HbA1c <= 138.329) | GFR <= 140.104) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((age <= 11.218 -> HeightCm <= 147.492) | NumPumpBolusOrShortAct >= 128.112) -> Pt_CGMUseNumDays <= 147.924) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((HbA1cImputeDtMnC >= 13.577 -> WeightKg <= 33.709) | bmiZscore <= 35.977) & GFR <= 34.559) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](HeightCm <= 136.745 & WeightKg >= 20.864) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((age <= 10.501) U[0,1] (HbA1cImputeDtMnC <= 46.739)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((LDL <= 73.274 | Triglyc >= 13.040) | Pt_MotherT1D <= 36.820) & diabDur >= 4.923) [Discrimination Score: 0.000; Robustness + : -4.923; Robustness - : -4.923; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiPerc >= 0.308) U[1,2] (bmiZscore <= -0.150)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((BUN <= 10.600 & Pt_SHFlg <= 0.980) -> Pt_GrandchildT1D <= 0.789) & LDL <= 0.718) [Discrimination Score: 0.000; Robustness + : -0.980; Robustness - : -0.980; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((age <= 10.033 & WeightKg <= 34.768) -> UnitsInsBasalOrLongAct <= 30.626) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Pt_SHFlg <= 0.616 -> UnitsInsBasalOrLongAct <= 11.639) [Discrimination Score: 0.000; Robustness + : -11.639; Robustness - : -11.639; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((diabDur <= 7.722 -> HbA1cImputeDtMnC >= 18.357) | HDL <= 56.156) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((HDL <= 78.840 & LDL <= 32.164) -> LDL >= 8.306) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((diabDur >= 6.328 -> HeightCm <= 138.604) & HbA1cImputeDtMnC >= 123.351) & Triglyc >= 133.544) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((diabDur <= 7.693 & WeightKg >= 21.481) & Pt_SHFlg >= 26.571) [Discrimination Score: 0.000; Robustness + : -26.571; Robustness - : -26.571; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((BUN <= 5.694 | UnitsInsBasalOrLongAct >= 0.880) & SMBGperDayPtMeterCombo >= 5.751) | Pt_SHFlg <= 9.769) [Discrimination Score: 0.400; Robustness + : 23.520; Robustness - : 23.120; Percent Class + : 0.000; Percent Class - : 1.000]
((age <= 11.292) U[0,0] (diabDur >= 4.493)) [Discrimination Score: 0.000; Robustness + : 11.292; Robustness - : 11.292; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((HDL <= 88.994 -> Triglyc <= 72.228) -> AutonomicNeuroCl >= 30.337) | BldPrSys >= 13.259) [Discrimination Score: 2.333; Robustness + : 22.587; Robustness - : 22.237; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((Pt_A1cGoalLev <= 2.164 | TotalDailyInsPerKg >= 0.948) | Pt_InsGov >= 1.126) -> Pt_FatherT1D >= 0.746) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((bmi <= 16.364 & diabDur <= 7.529) | HbA1cImputeDtMnC >= 5.526) [Discrimination Score: 1.333; Robustness + : 8.474; Robustness - : 4.474; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((bmi >= 14.842 -> WeightKg <= 36.300) & TSH >= 21.375) -> BUN <= 36.416) [Discrimination Score: 0.000; Robustness + : -36.416; Robustness - : -36.416; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((diabDur <= 8.874 -> UnitsInsBasalOrLongAct >= 7.628) -> LDL >= 1.359) -> Pt_FatherT1D >= 7.895) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((bmi >= 14.586 -> HbA1cImputeDtMnC >= 23.819) & TotChol >= 26.704) [Discrimination Score: 0.000; Robustness + : -26.704; Robustness - : -26.704; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((HbA1cImputeDtMnC >= 1.594 | UnitsInsBasalOrLongAct >= 8.517) -> HbA1c <= 13.994) & bmi <= 11.652) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](HeightCm <= 146.056 -> UnitsInsBasalOrLongAct >= 6.278) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((UnitsInsBasalOrLongAct <= 10.509) U[0,1] (WeightKg <= 36.045)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((BUN >= 2.719 -> diabDur <= 6.716) & HbA1c >= 4.995) & NumPumpBolusOrShortAct <= 8.779) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((bmi <= 16.592 | HeightCm <= 149.533) -> Triglyc <= 145.152) & HbA1cImputeDtMnC >= 118.687) [Discrimination Score: 0.000; Robustness + : -149.533; Robustness - : -149.533; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((age <= 11.755 & UnitsInsBasalOrLongAct >= 7.473) & Pt_CGMUseNumDays >= 0.918) | Pt_GrandchildT1D <= 10.429) [Discrimination Score: 0.000; Robustness + : 10.429; Robustness - : 10.429; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((bmi >= 15.740 -> BUN <= 15.094) | HeightCm <= 15.546) -> diagAgeCombo <= 14.811) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((AlbCreatRat_mggNew >= 11.841 & bmi >= 15.273) -> bmi >= 15.293) [Discrimination Score: 0.000; Robustness + : 15.273; Robustness - : 15.273; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((bmiZscore <= -0.158 -> TotChol >= 13.933) & TSH >= 7.736) [Discrimination Score: 0.535; Robustness + : -59.402; Robustness - : -87.067; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((AlbCreatRat_mggNew <= 21.968 & bmiZscore >= -0.451) -> Pt_ChildT1D >= -0.438) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((BldPrDia >= 56.454 & bmiPerc >= 0.335) | bmiPerc <= 0.377) [Discrimination Score: 0.000; Robustness + : 0.377; Robustness - : 0.377; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((bmi <= 15.830 & TotChol >= 18.918) | Pt_GrandparentT1D <= 92.363) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](age >= 8.184 & bmi <= 16.096) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((diabDur <= 8.983 -> Pt_SHFlg >= 0.109) -> HDL >= 0.182) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((bmi >= 14.340 | UnitsInsBasalOrLongAct >= 6.407) -> Pt_GrandchildT1D <= 12.763) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
