G[0,0](SMBGperDayPtMeterCombo >= 0.354 & BGTestAvgNumPtRep >= 0.410) [Discrimination Score: 0.000; Robustness + : -0.410; Robustness - : -0.410; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](GFR <= 0.000 -> BUN >= 5.110) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 5.840 | bmi >= 1.013) -> UnitsInsBasalOrLongAct <= 20.252) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[1,1] (BGTestAvgNumPtRep <= 0.791)) [Discrimination Score: 0.000; Robustness + : 0.791; Robustness - : 0.791; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 0.228 & BGTestAvgNumPtRep >= 0.589) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 6.752 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR <= 0.000 -> BUN >= 4.922) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 11.770 | bmi >= 4.777) -> UnitsInsBasalOrLongAct <= 23.313) [Discrimination Score: 0.000; Robustness + : -23.313; Robustness - : -23.313; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[1,1] (BGTestAvgNumPtRep <= 1.837)) [Discrimination Score: 0.000; Robustness + : 1.837; Robustness - : 1.837; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 0.077 & BGTestAvgNumPtRep >= 0.253) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](HbA1c >= 6.771 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 0.000 -> BUN >= 5.055) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 0.473 | bmi >= 0.494) -> UnitsInsBasalOrLongAct <= 19.835) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[0,2] (BGTestAvgNumPtRep <= 1.828)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 0.263 & BGTestAvgNumPtRep >= 0.517) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](HbA1c >= 6.710 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 12.833) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 7.398 | bmi >= 0.649) -> UnitsInsBasalOrLongAct <= 23.292) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[1,2] (BGTestAvgNumPtRep <= 1.545)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 0.057 & BGTestAvgNumPtRep >= 0.288) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 6.632 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 0.000 -> BUN >= 13.615) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((WeightKg >= 9.478 | bmi >= 1.880) -> UnitsInsBasalOrLongAct <= 21.973) [Discrimination Score: 0.848; Robustness + : -13.573; Robustness - : -17.473; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[2,2] (BGTestAvgNumPtRep <= 1.338)) [Discrimination Score: 0.000; Robustness + : 1.338; Robustness - : 1.338; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 0.352 & BGTestAvgNumPtRep >= 0.651) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 6.897 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GFR <= 0.000 -> BUN >= 6.275) [Discrimination Score: -22.575; Robustness + : -67.725; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 1.015 | bmi >= 4.389) -> UnitsInsBasalOrLongAct <= 19.572) [Discrimination Score: 0.000; Robustness + : -19.572; Robustness - : -19.572; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[1,1] (BGTestAvgNumPtRep <= 1.648)) [Discrimination Score: 0.000; Robustness + : 1.648; Robustness - : 1.648; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 0.240 & BGTestAvgNumPtRep >= 0.601) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 6.576 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 0.000 -> BUN >= 2.371) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 8.349 | bmi >= 0.479) -> UnitsInsBasalOrLongAct <= 16.900) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[0,2] (BGTestAvgNumPtRep <= 0.669)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 0.254 & BGTestAvgNumPtRep >= 0.325) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 6.516 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 0.000 -> BUN >= 6.589) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 14.843 | bmi >= 0.772) -> UnitsInsBasalOrLongAct <= 22.482) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[2,2] (BGTestAvgNumPtRep <= 1.349)) [Discrimination Score: 0.000; Robustness + : 1.349; Robustness - : 1.349; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_SHFlg >= 0.050 -> Pt_SHFlg = 0.071) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 0.344 & Pt_SHFlg = 0.056) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumPtRep < 0.900) U[0,1] (Pt_SHFlg = 0.673)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((UnitsInsBasalOrLongAct <= 24.453) U[0,1] (Pt_SHFlg = 0.173)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrSys < 126.146) U[0,2] (Pt_SHFlg = 0.550)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](HbA1cImputeDtMnC < 46.962 & Pt_SHFlg = 0.786) [Discrimination Score: 0.000; Robustness + : -0.786; Robustness - : -0.786; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](age <= 53.742 & Pt_SHFlg = 0.162) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](diabDur > 36.385 -> Pt_SHFlg = 0.080) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HDL > 1.628) U[0,2] (Pt_SHFlg = 0.588)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Triglyc <= 112.474 & Pt_SHFlg = 0.304) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](LDL >= 64.199 -> Pt_SHFlg = 0.680) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_A1cGoalLev < 1.974) U[0,2] (Pt_SHFlg = 0.189)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](HbA1c >= 6.844 -> Pt_SHFlg = 0.655) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](AlbCreatRat_mggNew <= 11.873 -> Pt_SHFlg = 0.293) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((WeightKg > 13.504) U[0,1] (Pt_SHFlg = 0.239)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](bmiZscore > 0.010 -> Pt_SHFlg = 0.607) [Discrimination Score: 0.000; Robustness + : 0.010; Robustness - : 0.010; Percent Class + : 1.000; Percent Class - : 0.000]
((bmi >= 1.620) U[0,1] (Pt_SHFlg = 0.301)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TSH <= 1.316) U[2,2] (Pt_SHFlg = 0.655)) [Discrimination Score: 0.000; Robustness + : 1.316; Robustness - : 1.316; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](HeightCm < 175.172 & Pt_SHFlg = 0.087) [Discrimination Score: 0.000; Robustness + : -0.087; Robustness - : -0.087; Percent Class + : 1.000; Percent Class - : 0.000]
((NumPumpBolusOrShortAct < 2.951) U[0,1] (Pt_SHFlg = 0.012)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](TotChol <= 131.201 & Pt_SHFlg = 0.084) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BUN >= 10.459 & Pt_SHFlg = 0.570) [Discrimination Score: -1.738; Robustness + : -56.575; Robustness - : -21.073; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BldPrDia > 69.969 & Pt_SHFlg = 0.102) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Pt_FatherT1D <= 0.000 & Pt_SHFlg = 0.194) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_MotherT1D <= 0.000 -> Pt_SHFlg = 0.941) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_SiblingT1D < 0.000 -> Pt_SHFlg = 0.810) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_ChildT1D <= 0.000) U[0,2] (Pt_SHFlg = 0.563)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Pt_GrandchildT1D > 0.000 -> Pt_SHFlg = 0.639) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Pt_GrandparentT1D <= 0.000 & Pt_SHFlg = 0.101) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((DirectLDL <= 0.000) U[1,2] (Pt_SHFlg = 0.917)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TotalDailyInsPerKg < 0.000) U[0,2] (Pt_SHFlg = 0.906)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BGTestAvgNumMeter >= 0.000 & Pt_SHFlg = 0.114) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](AutonomicNeuroCl <= 0.000 & Pt_SHFlg = 0.457) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Pt_InsGov < 0.000 -> Pt_SHFlg = 0.043) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_DKAFlg > 0.000 -> Pt_SHFlg = 0.711) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((bmiPerc > 0.000) U[0,0] (Pt_SHFlg = 0.631)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR <= 0.000 & Pt_SHFlg = 0.444) [Discrimination Score: 0.000; Robustness + : -0.444; Robustness - : -0.444; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](diagAgeCombo > 12.000 -> Pt_SHFlg = 0.844) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Pt_A1cGoalLevelDsYr5 <= 0.000 & Pt_SHFlg = 0.163) [Discrimination Score: -1.738; Robustness + : -56.983; Robustness - : -21.480; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Pt_A1cGoalLev >= 0.538 | Pt_A1cGoalLev <= 4.694) & BUN <= 1.664) | bmiZscore >= 1.123) [Discrimination Score: 0.000; Robustness + : 1.664; Robustness - : 1.664; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((bmi >= 3.509 -> bmiZscore >= 0.007) & bmi >= 0.020) & BUN >= 0.007) [Discrimination Score: 0.000; Robustness + : -0.020; Robustness - : -0.020; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](bmi <= 19.956 | HeightCm <= 179.556) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_CGMUseNumDays <= 13.723) U[0,2] (UnitsInsBasalOrLongAct >= 6.834)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BGTestAvgNumPtRep >= 0.071 & UnitsInsBasalOrLongAct <= 23.450) | diabDur >= 12.380) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](age >= 50.788 -> HbA1cImputeDtMnC >= 11.288) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((HDL >= 12.183 | Pt_A1cGoalLev >= 0.285) | BldPrSys <= 2.002) -> age >= 0.263) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](BldPrSys >= 116.485 | HbA1cImputeDtMnC >= 16.211) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((BldPrSys <= 120.042 & SMBGperDayPtMeterCombo <= 1.604) -> bmiZscore <= 1.330) | Pt_CGMUseNumDays >= 0.097) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrSys <= 122.938) U[0,2] (Pt_CGMUseNumDays >= 0.539)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((BldPrSys <= 126.212 & UnitsInsBasalOrLongAct <= 20.122) | age <= 23.928) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((LDL >= 55.369 -> Triglyc >= 72.774) & TotChol >= 52.523) & BGTestAvgNumPtRep <= 138.177) [Discrimination Score: 0.000; Robustness + : -52.523; Robustness - : -52.523; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((age >= 49.901 -> BldPrSys <= 119.561) -> Triglyc >= 112.988) -> TSH >= 113.287) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1cImputeDtMnC <= 75.881) U[0,2] (SMBGperDayPtMeterCombo >= 0.015)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((HbA1cImputeDtMnC >= 32.760 -> Pt_CGMUseNumDays >= 9.099) -> AutonomicNeuroCl <= 25.639) -> HbA1cImputeDtMnC >= 1.858) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((HDL <= 44.483 | LDL <= 133.614) -> HeightCm <= 104.879) -> Pt_InsGov >= 24.170) [Discrimination Score: 0.000; Robustness + : 24.170; Robustness - : 24.170; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1cImputeDtMnC >= 21.309 & UnitsInsBasalOrLongAct <= 16.860) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur <= 41.428) U[1,2] (Pt_CGMUseNumDays <= 16.780)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((age >= 51.024 | Pt_SHFlg >= 0.035) | Pt_GrandparentT1D <= 0.806) [Discrimination Score: 1.738; Robustness + : 57.110; Robustness - : 21.608; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((HDL <= 44.293 -> Triglyc <= 142.389) & AlbCreatRat_mggNew <= 96.403) -> Pt_DKAFlg <= 106.387) [Discrimination Score: 0.000; Robustness + : -106.387; Robustness - : -106.387; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](diabDur >= 37.693 -> UnitsInsBasalOrLongAct >= 7.803) [Discrimination Score: 0.000; Robustness + : 7.803; Robustness - : 7.803; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((BldPrDia >= 70.697 -> TotChol >= 76.997) & Pt_SiblingT1D <= 144.307) & Pt_DKAFlg <= 123.314) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((LDL >= 67.185 -> Pt_A1cGoalLev <= 6.524) | Pt_MotherT1D <= 6.262) -> BldPrSys <= 3.924) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((BUN <= 19.607 -> NumPumpBolusOrShortAct >= 0.027) -> UnitsInsBasalOrLongAct <= 2.005) [Discrimination Score: -2.522; Robustness + : -0.027; Robustness - : 2.495; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](HDL >= 19.952 & SMBGperDayPtMeterCombo <= 1.193) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](HDL >= 10.481 | UnitsInsBasalOrLongAct <= 22.935) [Discrimination Score: 127.168; Robustness + : 82.019; Robustness - : 18.435; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](LDL >= 16.518 | TSH <= 0.944) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((AlbCreatRat_mggNew >= 4.149 | diabDur >= 38.096) & HDL >= 37.175) [Discrimination Score: 0.000; Robustness + : -37.175; Robustness - : -37.175; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](Pt_A1cGoalLev <= 6.369 & Triglyc >= 84.032) [Discrimination Score: 0.000; Robustness + : -84.032; Robustness - : -84.032; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BldPrSys <= 127.665 & HbA1c <= 6.926) -> Triglyc <= 7.549) | DirectLDL <= 7.370) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((Pt_CGMUseNumDays <= 26.976 | Triglyc >= 65.416) -> DirectLDL >= 37.082) [Discrimination Score: -59.833; Robustness + : -82.584; Robustness - : 37.082; Percent Class + : 1.000; Percent Class - : 0.000]
((SMBGperDayPtMeterCombo <= 1.582) U[0,2] (Triglyc <= 98.924)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((AlbCreatRat_mggNew <= 9.347 | HbA1cImputeDtMnC >= 26.346) & Pt_SHFlg <= 72.630) -> diagAgeCombo >= 8.689) [Discrimination Score: 0.000; Robustness + : -9.347; Robustness - : -9.347; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((Triglyc >= 20.084 -> UnitsInsBasalOrLongAct <= 17.529) & TotChol >= 5.364) & GFR <= 20.332) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((BldPrDia <= 81.527 | WeightKg >= 3.237) & AlbCreatRat_mggNew >= 12.353) & age <= 68.042) [Discrimination Score: 0.000; Robustness + : -12.353; Robustness - : -12.353; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BldPrDia >= 68.549 & bmiZscore >= 0.005) -> BldPrSys <= 0.175) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((BldPrDia <= 81.210 -> bmi >= 1.763) -> Pt_SHFlg >= 2.194) | BldPrDia >= 1.444) [Discrimination Score: 6.000; Robustness + : 124.556; Robustness - : 106.556; Percent Class + : 1.000; Percent Class - : 0.000]
