G[0,0](SMBGperDayPtMeterCombo >= 3.425 & BGTestAvgNumPtRep >= 4.310) [Discrimination Score: 4.310; Robustness + : 0.000; Robustness - : -4.310; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](BUN <= 67.398 -> Pt_SHFlg = 0.557) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](AlbCreatRat_mggNew <= 770.004 & Pt_SHFlg = 0.495) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 7.849 & Pt_SHFlg = 0.986) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](HbA1cImputeDtMnC >= 0.238 -> Pt_SHFlg = 0.062) [Discrimination Score: -0.238; Robustness + : 0.000; Robustness - : 0.238; Percent Class + : 1.000; Percent Class - : 0.000]
((LDL > 2.037) U[0,2] (Pt_SHFlg = 0.588)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](WeightKg < 44.909 -> Pt_SHFlg = 0.767) [Discrimination Score: 44.909; Robustness + : 0.000; Robustness - : -44.909; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](HeightCm <= 164.582 & Pt_SHFlg = 0.034) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_FatherT1D > 0.102) U[0,0] (Pt_SHFlg = 0.209)) [Discrimination Score: 0.102; Robustness + : 0.000; Robustness - : -0.102; Percent Class + : 0.000; Percent Class - : 1.000]
((HDL < 48.250) U[1,2] (Pt_SHFlg = 0.985)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TotChol >= 68.850) U[0,0] (Pt_SHFlg = 0.183)) [Discrimination Score: -8.150; Robustness + : 0.000; Robustness - : 8.150; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](TotalDailyInsPerKg > 0.293 & Pt_SHFlg = 0.847) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](diabDur < 17.879 -> Pt_SHFlg = 0.950) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](age < 26.888 & Pt_SHFlg = 0.467) [Discrimination Score: 0.467; Robustness + : 0.000; Robustness - : -0.467; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Triglyc > 19.746 -> Pt_SHFlg = 0.473) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](bmi < 17.999 & Pt_SHFlg = 0.380) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](bmiZscore >= -0.554 -> Pt_SHFlg = 0.092) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BldPrDia > 71.958 -> Pt_SHFlg = 0.216) [Discrimination Score: 18.042; Robustness + : 0.000; Robustness - : -18.042; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Pt_A1cGoalLev >= 0.244 & Pt_SHFlg = 0.980) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BldPrSys >= 112.605 -> Pt_SHFlg = 0.666) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_CGMUseNumDays >= 0.000) U[0,2] (Pt_SHFlg = 0.808)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_MotherT1D >= 0.000 & Pt_SHFlg = 0.835) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_SiblingT1D < 0.000) U[0,2] (Pt_SHFlg = 0.593)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_ChildT1D < 0.000 -> Pt_SHFlg = 0.941) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_GrandchildT1D > 0.000) U[0,2] (Pt_SHFlg = 0.314)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((DirectLDL >= 0.000) U[0,0] (Pt_SHFlg = 0.158)) [Discrimination Score: -164.800; Robustness + : 0.000; Robustness - : 164.800; Percent Class + : 0.000; Percent Class - : 1.000]
((TSH < 0.000) U[0,2] (Pt_SHFlg = 0.139)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](AutonomicNeuroCl >= 1.000 -> Pt_SHFlg = 0.104) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](bmiPerc > 0.000 -> Pt_SHFlg = 0.134) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](diagAgeCombo <= 9.000 & Pt_SHFlg = 0.032) [Discrimination Score: 0.032; Robustness + : 0.000; Robustness - : -0.032; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Pt_A1cGoalLevelDsYr5 < 0.000 & Pt_SHFlg = 0.537) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((HeightCm <= 97.481 -> Triglyc <= 87.776) & Pt_InsGov >= 19.210) [Discrimination Score: 97.481; Robustness + : 0.000; Robustness - : -97.481; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_DKAFlg >= 0.659) U[2,2] (UnitsInsBasalOrLongAct >= 5.292)) [Discrimination Score: 0.659; Robustness + : 0.000; Robustness - : -0.659; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrDia >= 68.297) U[1,2] (TotalDailyInsPerKg >= 0.017)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BldPrSys >= 117.407 & LDL <= 54.370) | Pt_A1cGoalLev <= 117.069) & HbA1cImputeDtMnC <= 95.858) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((BldPrSys <= 125.927 | HeightCm >= 39.898) -> BGTestAvgNumMeter >= 19.119) | HbA1cImputeDtMnC <= 94.029) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((BldPrSys <= 132.937 | HDL >= 11.109) -> BGTestAvgNumMeter <= 34.205) -> AutonomicNeuroCl >= 21.253) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((BldPrDia <= 85.776 -> BldPrSys <= 139.258) -> Pt_CGMUseNumDays <= 138.034) & AlbCreatRat_mggNew <= 129.780) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((HbA1cImputeDtMnC <= 19.158 & WeightKg <= 24.299) | GFR <= 38.547) [Discrimination Score: -38.547; Robustness + : 0.000; Robustness - : 38.547; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](BldPrDia <= 81.228 -> HbA1cImputeDtMnC >= 4.358) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((bmiZscore <= -0.041 & HbA1cImputeDtMnC >= 13.236) & GFR <= 24.720) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((AlbCreatRat_mggNew >= 445.023 | BUN >= 19.030) | Pt_A1cGoalLevelDsYr5 >= 23.823) | Pt_MotherT1D <= 57.733) [Discrimination Score: -133.970; Robustness + : 0.000; Robustness - : 133.970; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((BldPrSys >= 97.970 | HbA1cImputeDtMnC >= 4.716) -> AlbCreatRat_mggNew <= 20.754) [Discrimination Score: 3.754; Robustness + : 0.000; Robustness - : -3.754; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((AlbCreatRat_mggNew >= 390.064 -> HbA1c >= 7.641) | BldPrDia >= 8.726) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](HbA1c >= 8.871 & HbA1cImputeDtMnC <= 21.838) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BUN >= 35.178) U[2,2] (HbA1c >= 8.424)) [Discrimination Score: 8.424; Robustness + : 0.000; Robustness - : -8.424; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((age >= 25.151 & HbA1c <= 10.409) & Pt_ChildT1D <= 10.218) | HDL >= 7.717) [Discrimination Score: 7.717; Robustness + : 0.000; Robustness - : -7.717; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((bmi <= 11.599 | HbA1c >= 8.612) -> HbA1c >= 8.147) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 8.648 & TotChol >= 30.561) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BldPrSys <= 128.202 | HbA1c <= 9.136) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((BUN >= 40.348 | UnitsInsBasalOrLongAct >= 4.088) & Pt_SHFlg >= 1.223) [Discrimination Score: 4.088; Robustness + : 0.000; Robustness - : -4.088; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((BGTestAvgNumPtRep >= 4.629 | BUN >= 27.246) | NumPumpBolusOrShortAct <= 67.012) | TotalDailyInsPerKg <= 55.753) [Discrimination Score: -67.012; Robustness + : 0.000; Robustness - : 67.012; Percent Class + : 1.000; Percent Class - : 0.000]
((AlbCreatRat_mggNew >= 208.470) U[0,2] (HbA1cImputeDtMnC >= 12.980)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((AlbCreatRat_mggNew >= 400.762 | LDL <= 54.796) -> BldPrDia >= 37.483) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((AlbCreatRat_mggNew >= 394.828 -> TotChol <= 176.890) -> diabDur >= 55.519) [Discrimination Score: -30.519; Robustness + : 0.000; Robustness - : 30.519; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew <= 724.143) U[1,1] (TotalDailyInsPerKg >= 0.199)) [Discrimination Score: -724.143; Robustness + : 0.000; Robustness - : 724.143; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((AlbCreatRat_mggNew <= 465.314 | bmiZscore >= -0.503) & GFR >= -0.801) [Discrimination Score: -0.801; Robustness + : 0.000; Robustness - : 0.801; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](AlbCreatRat_mggNew >= 149.952 -> Pt_GrandparentT1D <= 0.732) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((AlbCreatRat_mggNew >= 120.974 | NumPumpBolusOrShortAct >= 0.732) | UnitsInsBasalOrLongAct >= 0.030) [Discrimination Score: -86.770; Robustness + : 0.000; Robustness - : 86.770; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](AlbCreatRat_mggNew >= 216.506 | GFR <= 22.128) [Discrimination Score: -23.279; Robustness + : 0.000; Robustness - : 23.279; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((BUN >= 22.060 -> HbA1cImputeDtMnC <= 16.040) | diabDur >= 13.104) [Discrimination Score: 13.104; Robustness + : 0.000; Robustness - : -13.104; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((AlbCreatRat_mggNew >= 318.139 & BldPrSys <= 131.368) -> Pt_SHFlg >= 98.484) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((bmi >= 0.459 & BUN <= 50.336) & SMBGperDayPtMeterCombo <= 63.388) [Discrimination Score: 0.459; Robustness + : 0.000; Robustness - : -0.459; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((BUN >= 27.314 & diabDur <= 17.853) -> age >= 16.636) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BUN >= 23.741 & Triglyc <= 56.554) & Pt_SiblingT1D >= 21.530) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BldPrDia <= 82.942 | BUN <= 46.643) -> AutonomicNeuroCl <= 62.237) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((BldPrSys <= 127.879 & BUN >= 39.151) -> AutonomicNeuroCl >= 36.591) [Discrimination Score: -36.591; Robustness + : 0.000; Robustness - : 36.591; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((HbA1c >= 7.780 | Pt_GrandparentT1D >= 0.296) -> Pt_FatherT1D >= 0.362) [Discrimination Score: -0.296; Robustness + : 0.000; Robustness - : 0.296; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((HbA1c >= 8.614 | UnitsInsBasalOrLongAct <= 15.218) | Pt_SiblingT1D <= 22.567) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
