G[1,1](SMBGperDayPtMeterCombo >= 4.265 & BGTestAvgNumPtRep >= 2.819) [Discrimination Score: 4.265; Robustness + : 0.000; Robustness - : -4.265; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.648) U[0,0] (BGTestAvgNumPtRep <= 3.201)) [Discrimination Score: -3.201; Robustness + : 0.000; Robustness - : 3.201; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 4.496 & BGTestAvgNumPtRep >= 2.459) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 8.783 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 4.501) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 65.040 | bmi >= 23.941) -> UnitsInsBasalOrLongAct <= 25.514) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.081) U[0,2] (BGTestAvgNumPtRep <= 3.703)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 4.319 & BGTestAvgNumPtRep >= 2.281) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 9.016 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 0.000 -> BUN >= 5.998) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 69.481 | bmi >= 23.048) -> UnitsInsBasalOrLongAct <= 24.015) [Discrimination Score: 24.015; Robustness + : 0.000; Robustness - : -24.015; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.113) U[0,0] (BGTestAvgNumPtRep <= 4.198)) [Discrimination Score: -4.198; Robustness + : 0.000; Robustness - : 4.198; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 4.601 & BGTestAvgNumPtRep >= 1.677) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 9.057 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GFR <= 0.000 -> BUN >= 5.258) [Discrimination Score: 181.742; Robustness + : 0.000; Robustness - : -181.742; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 70.239 | bmi >= 23.068) -> UnitsInsBasalOrLongAct <= 19.336) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.773) U[0,1] (BGTestAvgNumPtRep <= 3.201)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 4.281 & BGTestAvgNumPtRep >= 1.991) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 8.703 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 0.000 -> BUN >= 1.294) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 65.991 | bmi >= 24.343) -> UnitsInsBasalOrLongAct <= 25.965) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.472) U[0,2] (BGTestAvgNumPtRep <= 4.630)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](SMBGperDayPtMeterCombo >= 4.080 & BGTestAvgNumPtRep >= 2.003) [Discrimination Score: 2.003; Robustness + : 0.000; Robustness - : -2.003; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 8.950 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 0.000 -> BUN >= 5.654) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 68.500 | bmi >= 22.458) -> UnitsInsBasalOrLongAct <= 13.603) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.522) U[2,2] (BGTestAvgNumPtRep <= 4.778)) [Discrimination Score: -4.778; Robustness + : 0.000; Robustness - : 4.778; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 4.290 & BGTestAvgNumPtRep >= 0.801) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 8.850 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 0.000 -> BUN >= 2.643) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 68.819 | bmi >= 23.022) -> UnitsInsBasalOrLongAct <= 15.065) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.805) U[0,2] (BGTestAvgNumPtRep <= 3.879)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](TSH > 0.454 -> Pt_SHFlg = 0.378) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](BGTestAvgNumMeter > 0.591 -> Pt_SHFlg = 0.713) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((UnitsInsBasalOrLongAct >= 2.400) U[0,1] (Pt_SHFlg = 0.805)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BGTestAvgNumPtRep > 2.998 -> Pt_SHFlg = 0.526) [Discrimination Score: -1.953; Robustness + : 0.000; Robustness - : 1.953; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Triglyc <= 186.865 & Pt_SHFlg = 0.916) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrSys >= 115.552) U[0,0] (Pt_SHFlg = 0.378)) [Discrimination Score: 1.805; Robustness + : 0.000; Robustness - : -1.805; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](AlbCreatRat_mggNew < 21.374 & Pt_SHFlg = 0.685) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1cImputeDtMnC <= 30.402 -> Pt_SHFlg = 0.474) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BUN < 10.296 -> Pt_SHFlg = 0.267) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](diabDur >= 11.740 & Pt_SHFlg = 0.381) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((age <= 15.945) U[0,2] (Pt_SHFlg = 0.295)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](bmi >= 24.542 & Pt_SHFlg = 0.763) [Discrimination Score: 24.542; Robustness + : 0.000; Robustness - : -24.542; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c <= 9.197 -> Pt_SHFlg = 0.321) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](bmiZscore > 1.000 -> Pt_SHFlg = 0.547) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((WeightKg <= 72.087) U[0,1] (Pt_SHFlg = 0.786)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BldPrDia <= 76.882 -> Pt_SHFlg = 0.636) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](bmiPerc >= 0.812 & Pt_SHFlg = 0.557) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](TotalDailyInsPerKg > 0.204 & Pt_SHFlg = 0.154) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((SMBGperDayPtMeterCombo >= 4.246) U[1,1] (Pt_SHFlg = 0.010)) [Discrimination Score: 0.010; Robustness + : 0.000; Robustness - : -0.010; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLev < 7.620) U[1,2] (Pt_SHFlg = 0.990)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](NumPumpBolusOrShortAct <= 4.510 & Pt_SHFlg = 0.945) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HDL >= 50.986) U[0,2] (Pt_SHFlg = 0.517)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((LDL >= 114.578) U[0,1] (Pt_SHFlg = 0.122)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm < 169.866) U[0,2] (Pt_SHFlg = 0.495)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](TotChol < 240.061 -> Pt_SHFlg = 0.224) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_CGMUseNumDays <= 0.000) U[2,2] (Pt_SHFlg = 0.227)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_FatherT1D <= 0.000 -> Pt_SHFlg = 0.676) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Pt_MotherT1D > 0.000 -> Pt_SHFlg = 0.688) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_SiblingT1D > 0.000 -> Pt_SHFlg = 0.157) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Pt_ChildT1D <= 0.000 -> Pt_SHFlg = 0.432) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Pt_GrandchildT1D > 0.000 & Pt_SHFlg = 0.376) [Discrimination Score: 1.803; Robustness + : 0.000; Robustness - : -1.803; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_GrandparentT1D >= 0.000) U[0,0] (Pt_SHFlg = 0.917)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((DirectLDL < 0.000) U[0,2] (Pt_SHFlg = 0.107)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](AutonomicNeuroCl <= 0.000 -> Pt_SHFlg = 0.508) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_InsGov >= 0.000 -> Pt_SHFlg = 0.157) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_DKAFlg > 0.000 & Pt_SHFlg = 0.235) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((GFR > 0.000) U[0,2] (Pt_SHFlg = 0.601)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((diagAgeCombo > 3.000) U[0,1] (Pt_SHFlg = 0.645)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_A1cGoalLevelDsYr5 >= 0.000 -> Pt_SHFlg = 0.601) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_A1cGoalLev >= 2.041 -> Pt_A1cGoalLev >= 0.054) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](BGTestAvgNumMeter <= 3.791 | UnitsInsBasalOrLongAct <= 9.980) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_SHFlg <= 0.872) U[1,2] (UnitsInsBasalOrLongAct <= 18.956)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((bmiZscore >= 0.968 -> WeightKg >= 64.087) -> Pt_DKAFlg <= 72.296) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((bmi >= 24.402 & HbA1c <= 9.223) | BGTestAvgNumMeter >= 8.936) | AlbCreatRat_mggNew >= 8.913) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((HeightCm >= 169.438 | LDL <= 122.899) & Pt_CGMUseNumDays >= 101.125) | AutonomicNeuroCl >= 108.355) [Discrimination Score: 101.125; Robustness + : 0.000; Robustness - : -101.125; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((bmiZscore >= 1.012 & HbA1c <= 9.349) & diabDur >= 8.714) | Pt_A1cGoalLevelDsYr5 <= 9.540) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((bmi <= 24.642 & diabDur <= 13.542) | Pt_FatherT1D >= 11.793) -> SMBGperDayPtMeterCombo >= 12.542) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((HbA1c >= 8.801 -> WeightKg <= 70.811) & BldPrDia <= 74.287) [Discrimination Score: 70.811; Robustness + : 0.000; Robustness - : -70.811; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((BUN >= 2.162 -> HbA1cImputeDtMnC <= 21.809) | Pt_GrandparentT1D <= 24.452) -> age <= 39.158) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((AlbCreatRat_mggNew >= 1.276 -> HbA1cImputeDtMnC <= 26.467) -> age <= 38.601) & WeightKg <= 38.493) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((bmi <= 25.042 & bmiZscore >= 1.025) | Pt_FatherT1D <= 1.151) & GFR <= 1.135) [Discrimination Score: -0.285; Robustness + : 0.000; Robustness - : 0.285; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((bmiPerc <= 0.885 | WeightKg <= 74.652) -> HbA1cImputeDtMnC <= 73.436) & TotalDailyInsPerKg <= 72.123) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur >= 11.599) U[0,1] (HbA1c <= 9.163)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((bmi <= 25.854 | WeightKg <= 72.268) & Pt_FatherT1D <= 73.617) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](bmiPerc <= 0.859 -> bmiZscore <= 1.103) [Discrimination Score: 0.301; Robustness + : 0.000; Robustness - : -0.301; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((BUN <= 12.884 & diabDur <= 13.097) | diabDur <= 12.732) [Discrimination Score: 1.268; Robustness + : 0.000; Robustness - : -1.268; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](age <= 16.274 & bmiZscore <= 1.179) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((bmiPerc >= 0.834 & HbA1c >= 8.741) -> NumPumpBolusOrShortAct <= 9.433) -> Pt_ChildT1D <= 9.198) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](diabDur >= 11.583 & WeightKg <= 72.520) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((AlbCreatRat_mggNew <= 22.009 | BUN >= 2.584) -> Pt_FatherT1D >= 2.437) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](bmi <= 25.252 & bmiPerc >= 0.816) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((AlbCreatRat_mggNew <= 14.342 | BldPrSys >= 114.158) | Pt_InsGov <= 118.468) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((bmi >= 22.725 & BUN <= 11.643) | UnitsInsBasalOrLongAct <= 12.450) [Discrimination Score: -12.450; Robustness + : 0.000; Robustness - : 12.450; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((diabDur >= 12.370 & HbA1cImputeDtMnC >= 12.242) | bmi >= 1.739) | BGTestAvgNumMeter <= 23.168) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BUN <= 9.393 -> HbA1c <= 9.298) & Pt_A1cGoalLev <= 9.563) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](age <= 16.764 -> bmiPerc >= 0.820) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((bmi <= 24.986 -> HbA1cImputeDtMnC >= 8.268) & DirectLDL <= 32.639) -> HeightCm >= -0.471) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BldPrSys <= 119.711 -> HbA1cImputeDtMnC >= 2.680) & WeightKg >= 0.591) | HbA1c <= 28.556) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((bmiZscore <= 1.087 | BUN <= 10.585) & diagAgeCombo >= 3.574) [Discrimination Score: 3.574; Robustness + : 0.000; Robustness - : -3.574; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BldPrDia >= 73.972 & TotalDailyInsPerKg <= 0.697) & BGTestAvgNumMeter <= 0.600) | bmiPerc >= 0.217) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BUN >= 7.371 | WeightKg <= 71.463) | WeightKg <= 72.957) -> Pt_SiblingT1D <= 71.201) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](age >= 15.473 -> AlbCreatRat_mggNew <= 16.704) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((HbA1c <= 9.576 -> HbA1cImputeDtMnC >= 8.329) -> BldPrSys <= 31.339) -> BUN >= 3.840) [Discrimination Score: 183.160; Robustness + : 0.000; Robustness - : -183.160; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((LDL >= 113.646 & NumPumpBolusOrShortAct >= 1.297) -> HDL >= 0.477) & Triglyc <= 2.886) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((LDL <= 128.958 & SMBGperDayPtMeterCombo <= 4.896) | NumPumpBolusOrShortAct <= 4.727) | Pt_SHFlg >= 4.423) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_A1cGoalLev >= 0.002) U[1,2] (TotalDailyInsPerKg >= 0.231)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
