G[0,1](SMBGperDayPtMeterCombo >= 9.050 & BGTestAvgNumPtRep >= 8.856) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_SHFlg >= 0.095) U[0,0] (Pt_SHFlg = 0.326)) [Discrimination Score: -10.959; Robustness + : 0.000; Robustness - : 10.959; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](LDL > 78.379 -> Pt_SHFlg = 0.420) [Discrimination Score: -10.634; Robustness + : 0.000; Robustness - : 10.634; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_InsGov < 0.741 -> Pt_SHFlg = 0.651) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Triglyc >= 41.589) U[1,1] (Pt_SHFlg = 0.321)) [Discrimination Score: 0.321; Robustness + : 0.000; Robustness - : -0.321; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](TSH >= 0.037 & Pt_SHFlg = 0.007) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](UnitsInsBasalOrLongAct < 18.352 & Pt_SHFlg = 0.201) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](SMBGperDayPtMeterCombo > 9.020 -> Pt_SHFlg = 0.657) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HDL <= 81.628 & Pt_SHFlg = 0.204) [Discrimination Score: 0.204; Robustness + : 0.000; Robustness - : -0.204; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BGTestAvgNumPtRep >= 9.051 -> Pt_SHFlg = 0.044) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm >= 72.981) U[1,2] (Pt_SHFlg = 0.345)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((WeightKg <= 44.994) U[1,2] (Pt_SHFlg = 0.315)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi >= 1.813) U[1,2] (Pt_SHFlg = 0.170)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_CGMUseNumDays > 16.714 & Pt_SHFlg = 0.705) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](bmiZscore <= -0.087 & Pt_SHFlg = 0.174) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](TotalDailyInsPerKg <= 0.301 & Pt_SHFlg = 0.383) [Discrimination Score: 13.699; Robustness + : 0.000; Robustness - : -13.699; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](diabDur <= 14.294 -> Pt_SHFlg = 0.553) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](age >= 41.796 & Pt_SHFlg = 0.790) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](HbA1c <= 6.344 -> Pt_SHFlg = 0.677) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HbA1cImputeDtMnC > 3.434) U[0,2] (Pt_SHFlg = 0.326)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BldPrSys < 134.515 & Pt_SHFlg = 0.621) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](TotChol <= 172.039 -> Pt_SHFlg = 0.611) [Discrimination Score: 98.039; Robustness + : 0.000; Robustness - : -98.039; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](BUN >= 7.726 -> Pt_SHFlg = 0.414) [Discrimination Score: -0.414; Robustness + : 0.000; Robustness - : 0.414; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Pt_A1cGoalLev < 2.791 -> Pt_SHFlg = 0.163) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BldPrDia >= 72.527 -> Pt_SHFlg = 0.527) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](NumPumpBolusOrShortAct < 6.453 & Pt_SHFlg = 0.386) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Pt_FatherT1D > 0.000 -> Pt_SHFlg = 0.966) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Pt_MotherT1D <= 0.000 -> Pt_SHFlg = 0.137) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Pt_SiblingT1D >= 0.000 & Pt_SHFlg = 0.642) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Pt_ChildT1D < 0.000 & Pt_SHFlg = 0.872) [Discrimination Score: 10.182; Robustness + : 0.000; Robustness - : -10.182; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Pt_GrandchildT1D <= 0.000 -> Pt_SHFlg = 0.314) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_GrandparentT1D >= 0.000 -> Pt_SHFlg = 0.613) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](AlbCreatRat_mggNew > 0.000 & Pt_SHFlg = 0.651) [Discrimination Score: 0.651; Robustness + : 0.000; Robustness - : -0.651; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter > 0.000) U[0,2] (Pt_SHFlg = 0.919)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](AutonomicNeuroCl >= 0.000 & Pt_SHFlg = 0.069) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_DKAFlg >= 0.000) U[1,2] (Pt_SHFlg = 0.875)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](bmiPerc <= 0.000 & Pt_SHFlg = 0.725) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](GFR < 0.000 & Pt_SHFlg = 0.485) [Discrimination Score: 10.569; Robustness + : 0.000; Robustness - : -10.569; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](diagAgeCombo >= 28.000 -> Pt_SHFlg = 0.791) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Pt_A1cGoalLevelDsYr5 >= 0.000 -> Pt_SHFlg = 0.159) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((LDL <= 84.812 | UnitsInsBasalOrLongAct <= 14.947) & Pt_GrandparentT1D >= 3.217) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Pt_SHFlg <= 0.918 -> UnitsInsBasalOrLongAct >= 3.203) -> WeightKg >= 5.215) -> Pt_MotherT1D <= 9.646) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((HeightCm >= 42.148 -> Triglyc <= 45.719) | HbA1cImputeDtMnC >= 44.439) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((DirectLDL >= 0.048 | HeightCm <= 118.445) | diabDur >= 104.171) -> AlbCreatRat_mggNew >= 109.252) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm <= 161.715) U[0,1] (Pt_SHFlg <= 0.824)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((bmi >= 7.790 & WeightKg <= 62.823) & BUN <= 49.549) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((bmi <= 17.957 & Pt_CGMUseNumDays <= 26.334) | NumPumpBolusOrShortAct >= 9.316) & TotalDailyInsPerKg >= 0.618) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((Pt_CGMUseNumDays <= 22.532 & WeightKg <= 64.711) & Pt_A1cGoalLevelDsYr5 <= 61.264) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](BGTestAvgNumPtRep >= 8.842 -> WeightKg <= 61.116) [Discrimination Score: 61.116; Robustness + : 0.000; Robustness - : -61.116; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Pt_InsGov <= 0.724 -> WeightKg <= 51.265) & BUN <= 52.542) -> Pt_SiblingT1D >= 19.043) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((HDL >= 75.444 -> WeightKg >= 42.061) -> Pt_ChildT1D <= 47.949) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((HeightCm <= 123.650 -> WeightKg <= 54.970) -> Pt_CGMUseNumDays >= 11.493) | TotalDailyInsPerKg >= 15.666) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BldPrSys <= 136.848 | HbA1cImputeDtMnC <= 13.631) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((bmi >= 2.744 | Triglyc >= 42.289) -> GFR >= 42.134) & age <= 49.029) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((bmi >= 3.248 | LDL >= 80.182) -> TotChol >= 79.693) | HbA1c >= 78.756) [Discrimination Score: -3.248; Robustness + : 0.000; Robustness - : 3.248; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((bmi <= 23.391 -> HDL <= 86.662) | HbA1c <= 91.496) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((bmi <= 19.390 -> HeightCm >= 66.640) & BUN >= 42.125) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((HbA1c >= 6.284 & TotalDailyInsPerKg <= 0.366) & Pt_SiblingT1D >= 0.211) & diagAgeCombo <= 0.399) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((LDL >= 79.052 & Pt_CGMUseNumDays >= 12.075) & age >= 10.394) -> Pt_FatherT1D >= 11.621) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((HDL >= 77.705 | Pt_CGMUseNumDays >= 2.926) | Pt_InsGov <= 26.277) & AutonomicNeuroCl <= 26.626) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((HeightCm <= 125.739 | Pt_CGMUseNumDays <= 25.599) | age >= 7.541) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](BldPrDia >= 71.395 -> TotChol >= 111.089) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((diabDur >= 13.997 -> HbA1cImputeDtMnC <= 14.124) -> GFR >= 6.531) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((age <= 42.550 | BldPrSys <= 128.953) | AlbCreatRat_mggNew <= 128.567) -> diagAgeCombo <= 126.547) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](bmiZscore <= -0.026 -> HeightCm >= 3.263) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((bmiZscore >= -0.420 -> DirectLDL >= 0.211) & bmiPerc <= 0.825) | Pt_A1cGoalLevelDsYr5 >= 0.235) [Discrimination Score: 0.235; Robustness + : 0.000; Robustness - : -0.235; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((bmiZscore <= -0.129 & HDL >= 76.386) & diabDur <= 81.992) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((bmiZscore >= -0.483 -> Triglyc <= 50.901) | Pt_SiblingT1D <= 45.158) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((bmiZscore >= -0.440 & WeightKg >= 15.842) | DirectLDL <= 44.697) & Pt_GrandparentT1D <= 49.445) [Discrimination Score: -44.697; Robustness + : 0.000; Robustness - : 44.697; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((bmi >= 5.607 & bmiZscore >= -0.304) -> Pt_GrandparentT1D <= -0.219) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BldPrSys <= 134.927 -> TotChol <= 157.379) [Discrimination Score: 157.379; Robustness + : 0.000; Robustness - : -157.379; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((bmiZscore >= -0.338 & Pt_CGMUseNumDays >= 15.839) & UnitsInsBasalOrLongAct >= 12.667) [Discrimination Score: 15.839; Robustness + : 0.000; Robustness - : -15.839; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](BldPrDia >= 68.328 -> NumPumpBolusOrShortAct >= 0.698) [Discrimination Score: -0.698; Robustness + : 0.000; Robustness - : 0.698; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((HbA1cImputeDtMnC <= 12.752 | TotChol <= 124.691) -> DirectLDL >= 105.477) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((age <= 42.080 & bmiZscore >= -0.394) & AlbCreatRat_mggNew <= -0.176) & BldPrDia <= -0.119) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BldPrDia <= 78.948 | BldPrSys <= 127.936) & Pt_GrandchildT1D >= 116.260) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((NumPumpBolusOrShortAct <= 8.221 -> TotChol >= 92.892) & Pt_CGMUseNumDays >= 5.974) & GFR <= 150.485) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
