G[1,1](SMBGperDayPtMeterCombo >= 2.238 & BGTestAvgNumPtRep >= 1.054) [Discrimination Score: 0.000; Robustness + : -2.238; Robustness - : -2.238; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((BGTestAvgNumMeter <= 4.858 & HbA1c >= 9.702) & Pt_GrandparentT1D <= 11.699) | Pt_DKAFlg >= 9.464) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((HeightCm <= 152.914 & NumPumpBolusOrShortAct >= 1.219) -> TotalDailyInsPerKg >= 2.056) [Discrimination Score: 0.000; Robustness + : 1.219; Robustness - : 1.219; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((UnitsInsBasalOrLongAct >= 6.216 -> WeightKg <= 50.052) -> Pt_SiblingT1D >= 37.702) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](age <= 11.973 -> NumPumpBolusOrShortAct >= 1.539) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BldPrSys >= 100.239 & bmi >= 16.506) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((BldPrSys >= 100.590 -> TSH <= 0.623) -> DirectLDL >= 0.024) [Discrimination Score: 0.000; Robustness + : 0.024; Robustness - : 0.024; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((BldPrSys >= 99.857 -> Triglyc <= 16.760) & AlbCreatRat_mggNew >= 7.576) -> GFR >= 2.658) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((BldPrSys <= 111.374 | HDL <= 29.042) -> bmiZscore <= 46.838) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((NumPumpBolusOrShortAct <= 3.846 -> WeightKg <= 53.328) & Pt_MotherT1D <= 52.547) & WeightKg <= 52.929) [Discrimination Score: 0.000; Robustness + : -53.328; Robustness - : -53.328; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((bmiPerc >= 0.465 & UnitsInsBasalOrLongAct >= 3.946) & HeightCm <= 28.816) | DirectLDL >= 9.039) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((bmiZscore <= 0.064 -> UnitsInsBasalOrLongAct >= 6.168) | TotChol >= 12.956) & AutonomicNeuroCl <= 16.009) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
