G[0,0](SMBGperDayPtMeterCombo >= 3.162 & BGTestAvgNumPtRep >= 3.126) [Discrimination Score: 3.126; Robustness + : 0.000; Robustness - : -3.126; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](TSH > 0.016 & Pt_SHFlg = 0.686) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_GrandparentT1D > 0.459) U[0,2] (Pt_SHFlg = 0.025)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_SHFlg >= 0.405 -> Pt_SHFlg = 0.761) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((NumPumpBolusOrShortAct >= 0.741) U[2,2] (Pt_SHFlg = 0.185)) [Discrimination Score: 0.185; Robustness + : 0.000; Robustness - : -0.185; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](UnitsInsBasalOrLongAct >= 12.609 -> Pt_SHFlg = 0.758) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi <= 21.157) U[1,2] (Pt_SHFlg = 0.735)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1c <= 13.205) U[1,2] (Pt_SHFlg = 0.744)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BldPrSys < 133.771 -> Pt_SHFlg = 0.004) [Discrimination Score: 133.771; Robustness + : 0.000; Robustness - : -133.771; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Triglyc <= 265.445 -> Pt_SHFlg = 0.169) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](TotalDailyInsPerKg > 1.217 & Pt_SHFlg = 0.934) [Discrimination Score: 1.217; Robustness + : 0.000; Robustness - : -1.217; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](WeightKg <= 69.841 & Pt_SHFlg = 0.112) [Discrimination Score: 0.112; Robustness + : 0.000; Robustness - : -0.112; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](AlbCreatRat_mggNew >= 21.709 -> Pt_SHFlg = 0.957) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 15.703 -> Pt_SHFlg = 0.896) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](age <= 13.005 -> Pt_SHFlg = 0.012) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](bmiZscore >= 0.391 & Pt_SHFlg = 0.991) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](bmiPerc < 0.826 -> Pt_SHFlg = 0.473) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HbA1cImputeDtMnC >= 5.629) U[1,2] (Pt_SHFlg = 0.031)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm > 157.356) U[0,1] (Pt_SHFlg = 0.834)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur > 4.269) U[0,1] (Pt_SHFlg = 0.169)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_A1cGoalLev >= 0.936 -> Pt_SHFlg = 0.852) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_InsGov > 0.275) U[1,2] (Pt_SHFlg = 0.448)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](TotChol < 118.109 -> Pt_SHFlg = 0.480) [Discrimination Score: 118.109; Robustness + : 0.000; Robustness - : -118.109; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](BldPrDia <= 80.357 -> Pt_SHFlg = 0.940) [Discrimination Score: 80.357; Robustness + : 0.000; Robustness - : -80.357; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](LDL >= 7.979 & Pt_SHFlg = 0.407) [Discrimination Score: 7.979; Robustness + : 0.000; Robustness - : -7.979; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](HDL > 36.411 & Pt_SHFlg = 0.739) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](SMBGperDayPtMeterCombo >= 3.256 & Pt_SHFlg = 0.784) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BGTestAvgNumPtRep < 4.184 & Pt_SHFlg = 0.102) [Discrimination Score: 0.102; Robustness + : 0.000; Robustness - : -0.102; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_CGMUseNumDays > 0.000) U[1,1] (Pt_SHFlg = 0.627)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_MotherT1D >= 0.000) U[1,1] (Pt_SHFlg = 0.599)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_SiblingT1D >= 0.000 & Pt_SHFlg = 0.689) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_ChildT1D > 0.000 & Pt_SHFlg = 0.799) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Pt_GrandchildT1D > 0.000 -> Pt_SHFlg = 0.318) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
((DirectLDL <= 0.000) U[1,2] (Pt_SHFlg = 0.989)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumMeter < 0.000) U[0,2] (Pt_SHFlg = 0.882)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](AutonomicNeuroCl > 0.000 & Pt_SHFlg = 0.968) [Discrimination Score: 16.161; Robustness + : 0.000; Robustness - : -16.161; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_DKAFlg < 0.000) U[1,1] (Pt_SHFlg = 0.347)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((GFR > 0.000) U[0,2] (Pt_SHFlg = 0.148)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](diagAgeCombo <= 8.000 & Pt_SHFlg = 0.893) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Pt_A1cGoalLevelDsYr5 <= 0.000 & Pt_SHFlg = 0.443) [Discrimination Score: 0.443; Robustness + : 0.000; Robustness - : -0.443; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((Pt_A1cGoalLev >= 1.101 & Pt_A1cGoalLev <= 6.414) & Pt_InsGov <= 4.456) [Discrimination Score: 1.101; Robustness + : 0.000; Robustness - : -1.101; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((BldPrDia >= 73.396 -> Pt_InsGov >= 0.032) & diagAgeCombo <= 0.813) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrSys >= 130.503) U[0,0] (Triglyc >= 98.491)) [Discrimination Score: 98.491; Robustness + : 0.000; Robustness - : -98.491; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](bmi >= 20.243 & HbA1c >= 10.741) [Discrimination Score: 20.243; Robustness + : 0.000; Robustness - : -20.243; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((BldPrSys <= 134.437 & HbA1c >= 9.557) | Pt_A1cGoalLev >= 8.630) & LDL >= 8.581) [Discrimination Score: 7.113; Robustness + : 0.000; Robustness - : -7.113; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((HDL >= 26.268 -> LDL <= 69.140) | HbA1c >= 45.339) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((LDL >= 6.003 | Pt_A1cGoalLev <= 7.797) & BldPrDia <= 7.180) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((TotalDailyInsPerKg <= 1.548 -> WeightKg <= 59.775) -> TotChol >= 54.022) [Discrimination Score: -54.022; Robustness + : 0.000; Robustness - : 54.022; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((age <= 13.043 | AlbCreatRat_mggNew >= 14.066) | bmiZscore >= 18.264) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((AlbCreatRat_mggNew >= 16.386 & BUN <= 17.802) | Pt_A1cGoalLev <= 17.186) -> NumPumpBolusOrShortAct >= 11.388) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((HbA1c >= 10.955 | Triglyc >= 69.952) & UnitsInsBasalOrLongAct <= 127.793) & AutonomicNeuroCl <= 190.168) [Discrimination Score: 10.955; Robustness + : 0.000; Robustness - : -10.955; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((BldPrSys >= 130.212 | bmi >= 20.322) & Pt_SHFlg <= 22.372) [Discrimination Score: 20.322; Robustness + : 0.000; Robustness - : -20.322; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((HbA1cImputeDtMnC >= 8.453 | HeightCm <= 170.803) | TSH <= 166.033) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((bmi <= 22.839 | Triglyc <= 243.190) & diagAgeCombo <= 249.392) -> TotChol <= 192.559) [Discrimination Score: 243.190; Robustness + : 0.000; Robustness - : -243.190; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((bmiPerc >= 0.681 -> bmiZscore <= 0.918) & HDL >= 0.580) -> AutonomicNeuroCl >= 0.753) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((HDL <= 53.661 -> Pt_A1cGoalLev >= 1.288) | UnitsInsBasalOrLongAct >= 0.256) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](AlbCreatRat_mggNew >= 23.894 | WeightKg >= 49.595) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((bmi >= 20.715 -> TSH >= 0.024) -> Pt_MotherT1D >= 0.084) | Pt_GrandparentT1D <= 0.409) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](bmi >= 20.561 & Pt_SHFlg >= 0.343) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((bmi >= 20.297 | NumPumpBolusOrShortAct >= 0.755) & BldPrSys <= 1.681) [Discrimination Score: 0.755; Robustness + : 0.000; Robustness - : -0.755; Percent Class + : 1.000; Percent Class - : 0.000]
((age <= 13.771) U[0,0] (HbA1cImputeDtMnC >= 13.680)) [Discrimination Score: -13.771; Robustness + : 0.000; Robustness - : 13.771; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((BUN <= 15.775 | HbA1cImputeDtMnC <= 25.379) -> diagAgeCombo <= 27.551) | BGTestAvgNumMeter >= 13.241) [Discrimination Score: 13.241; Robustness + : 0.000; Robustness - : -13.241; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((HbA1c <= 13.060 -> UnitsInsBasalOrLongAct <= 41.738) -> AutonomicNeuroCl >= 3.846) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((HbA1c >= 10.517 & TSH <= 0.563) | HDL <= 0.293) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((AlbCreatRat_mggNew >= 13.049 & TotalDailyInsPerKg <= 1.432) & age <= 1.510) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((BUN >= 9.386 | WeightKg <= 65.524) & Pt_DKAFlg >= 53.774) [Discrimination Score: 53.774; Robustness + : 0.000; Robustness - : -53.774; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((AlbCreatRat_mggNew <= 35.089 & HbA1cImputeDtMnC <= 14.604) -> age >= 7.039) -> Pt_CGMUseNumDays >= -0.648) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BldPrSys >= 125.289 | TSH >= 0.130) | AlbCreatRat_mggNew <= 0.339) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((BldPrSys <= 135.704 -> Pt_SHFlg <= 0.731) & Pt_GrandparentT1D <= 0.892) [Discrimination Score: 135.704; Robustness + : 0.000; Robustness - : -135.704; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Triglyc <= 161.481 -> TSH <= 0.239) | Pt_CGMUseNumDays >= 0.070) | AlbCreatRat_mggNew >= 0.113) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Triglyc <= 153.357) U[0,2] (UnitsInsBasalOrLongAct >= 13.606)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((NumPumpBolusOrShortAct <= 2.820 & Triglyc >= 54.294) & NumPumpBolusOrShortAct >= 43.397) -> diagAgeCombo <= 203.634) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Pt_FatherT1D >= 0.180 -> Triglyc >= 99.518) -> DirectLDL <= 151.905) -> TSH >= 33.100) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((BUN <= 15.318 -> HeightCm <= 169.861) & Triglyc >= 157.556) & Pt_DKAFlg >= 153.427) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((age <= 13.070 | HeightCm <= 168.497) | Pt_FatherT1D >= 157.671) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((age <= 13.251 & TotalDailyInsPerKg <= 1.543) | Pt_DKAFlg >= 1.364) & BGTestAvgNumMeter >= 1.286) [Discrimination Score: 1.286; Robustness + : 0.000; Robustness - : -1.286; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((TotalDailyInsPerKg >= 1.284 | UnitsInsBasalOrLongAct >= 4.908) -> Pt_InsGov <= 40.690) & Triglyc >= 5.842) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
