G[0,1](SMBGperDayPtMeterCombo >= 4.257 & BGTestAvgNumPtRep >= 0.226) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](GFR <= 0.000 -> BUN >= 0.969) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 4.629 | bmi >= 5.157) -> UnitsInsBasalOrLongAct <= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[2,2] (BGTestAvgNumPtRep <= 4.575)) [Discrimination Score: -4.575; Robustness + : 0.000; Robustness - : 4.575; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 0.830 & BGTestAvgNumPtRep >= 0.227) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 5.583 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GFR <= 0.000 -> BUN >= 3.636) [Discrimination Score: 81.364; Robustness + : 0.000; Robustness - : -81.364; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 27.867 | bmi >= 11.497) -> UnitsInsBasalOrLongAct <= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[0,0] (BGTestAvgNumPtRep <= 5.618)) [Discrimination Score: -5.618; Robustness + : 0.000; Robustness - : 5.618; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 1.184 & BGTestAvgNumPtRep >= 2.923) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 5.534 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 0.000 -> BUN >= 3.427) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 12.367 | bmi >= 2.520) -> UnitsInsBasalOrLongAct <= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[1,2] (BGTestAvgNumPtRep <= 5.277)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 1.573 & BGTestAvgNumPtRep >= 0.807) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 5.745 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 0.000 -> BUN >= 0.470) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 17.279 | bmi >= 14.288) -> UnitsInsBasalOrLongAct <= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.000) U[2,2] (BGTestAvgNumPtRep <= 4.802)) [Discrimination Score: -4.802; Robustness + : 0.000; Robustness - : 4.802; Percent Class + : 0.000; Percent Class - : 1.000]
((TSH > 0.022) U[1,2] (Pt_SHFlg = 0.761)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](bmiZscore < 0.173 & Pt_SHFlg = 0.186) [Discrimination Score: 19.034; Robustness + : 0.000; Robustness - : -19.034; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](SMBGperDayPtMeterCombo <= 5.026 & Pt_SHFlg = 0.014) [Discrimination Score: 0.014; Robustness + : 0.000; Robustness - : -0.014; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BGTestAvgNumPtRep >= 2.549 -> Pt_SHFlg = 0.036) [Discrimination Score: -2.549; Robustness + : 0.000; Robustness - : 2.549; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](LDL <= 139.232 & Pt_SHFlg = 0.353) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](HbA1cImputeDtMnC > 2.523 & Pt_SHFlg = 0.315) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](AlbCreatRat_mggNew <= 5.816 -> Pt_SHFlg = 0.026) [Discrimination Score: 5.816; Robustness + : 0.000; Robustness - : -5.816; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur < 18.726) U[0,2] (Pt_SHFlg = 0.073)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((age < 35.602) U[1,1] (Pt_SHFlg = 0.835)) [Discrimination Score: -35.602; Robustness + : 0.000; Robustness - : 35.602; Percent Class + : 0.000; Percent Class - : 1.000]
((Triglyc >= 4.018) U[0,1] (Pt_SHFlg = 0.774)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](TotChol > 4.875 & Pt_SHFlg = 0.218) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BldPrDia <= 66.931 -> Pt_SHFlg = 0.353) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HDL > 7.698) U[2,2] (Pt_SHFlg = 0.642)) [Discrimination Score: 0.642; Robustness + : 0.000; Robustness - : -0.642; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi < 28.164) U[2,2] (Pt_SHFlg = 0.110)) [Discrimination Score: -28.164; Robustness + : 0.000; Robustness - : 28.164; Percent Class + : 0.000; Percent Class - : 1.000]
((WeightKg > 28.551) U[0,1] (Pt_SHFlg = 0.609)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_A1cGoalLev >= 0.031 & Pt_SHFlg = 0.161) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_InsGov <= 0.907) U[1,1] (Pt_SHFlg = 0.063)) [Discrimination Score: -0.907; Robustness + : 0.000; Robustness - : 0.907; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](NumPumpBolusOrShortAct <= 34.468 -> Pt_SHFlg = 0.295) [Discrimination Score: 33.468; Robustness + : 0.000; Robustness - : -33.468; Percent Class + : 0.000; Percent Class - : 1.000]
((BUN < 11.544) U[0,2] (Pt_SHFlg = 0.604)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm <= 119.494) U[0,1] (Pt_SHFlg = 0.709)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrSys >= 100.217) U[1,2] (Pt_SHFlg = 0.655)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](HbA1c <= 5.897 -> Pt_SHFlg = 0.249) [Discrimination Score: 5.897; Robustness + : 0.000; Robustness - : -5.897; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](TotalDailyInsPerKg > 0.501 -> Pt_SHFlg = 0.755) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_CGMUseNumDays > 0.000) U[0,1] (Pt_SHFlg = 0.708)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_FatherT1D < 0.000 & Pt_SHFlg = 0.192) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](Pt_MotherT1D < 0.000 -> Pt_SHFlg = 0.748) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_SiblingT1D < 0.000) U[0,2] (Pt_SHFlg = 0.442)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_ChildT1D < 0.000) U[0,0] (Pt_SHFlg = 0.627)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Pt_GrandchildT1D < 0.000 & Pt_SHFlg = 0.364) [Discrimination Score: 18.856; Robustness + : 0.000; Robustness - : -18.856; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_GrandparentT1D >= 0.000 & Pt_SHFlg = 0.924) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](DirectLDL > 0.000 -> Pt_SHFlg = 0.673) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](UnitsInsBasalOrLongAct <= 0.000 & Pt_SHFlg = 0.783) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](BGTestAvgNumMeter < 0.000 & Pt_SHFlg = 0.643) [Discrimination Score: 0.643; Robustness + : 0.000; Robustness - : -0.643; Percent Class + : 0.000; Percent Class - : 1.000]
((AutonomicNeuroCl > 0.000) U[0,2] (Pt_SHFlg = 0.074)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Pt_DKAFlg > 0.000 & Pt_SHFlg = 0.492) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](bmiPerc <= 0.000 & Pt_SHFlg = 0.964) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](GFR > 0.000 & Pt_SHFlg = 0.270) [Discrimination Score: 0.270; Robustness + : 0.000; Robustness - : -0.270; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](diagAgeCombo <= 17.000 -> Pt_SHFlg = 0.737) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Pt_A1cGoalLevelDsYr5 <= 0.000 -> Pt_SHFlg = 0.193) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((Pt_A1cGoalLev >= 1.611 & Pt_A1cGoalLev >= 1.513) -> HbA1cImputeDtMnC <= 3.458) | WeightKg >= 1.921) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((Pt_SHFlg >= 0.485 | TSH >= 0.640) | Pt_SHFlg >= 0.084) | HeightCm <= 3.147) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 7.151 | HeightCm <= 127.703) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](HeightCm <= 152.380 -> Pt_A1cGoalLev >= 1.302) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](HeightCm >= 33.282 & Pt_InsGov >= 0.006) [Discrimination Score: 33.282; Robustness + : 0.000; Robustness - : -33.282; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](TotChol >= 27.751 & Triglyc >= 30.259) [Discrimination Score: -6.249; Robustness + : 0.000; Robustness - : 6.249; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi >= 17.046) U[0,2] (WeightKg >= 43.032)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((BldPrDia <= 67.958 & HDL <= 33.996) & SMBGperDayPtMeterCombo <= 35.928) -> DirectLDL <= 32.406) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Pt_InsGov <= 0.833 & WeightKg >= 45.513) [Discrimination Score: 45.513; Robustness + : 0.000; Robustness - : -45.513; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((BUN >= 0.682 & WeightKg <= 52.472) -> Pt_GrandchildT1D >= 20.422) [Discrimination Score: -0.682; Robustness + : 0.000; Robustness - : 0.682; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((BldPrDia >= 65.557 | TotChol <= 185.865) | Pt_ChildT1D >= 118.464) -> LDL <= 162.417) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((HeightCm <= 136.701 -> WeightKg <= 49.876) | Pt_GrandchildT1D <= 56.509) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((BldPrDia >= 64.778 & Triglyc <= 82.995) | HDL >= 36.111) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](bmi <= 28.758 | Pt_InsGov >= 0.170) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((bmi <= 23.144 | BUN <= 13.967) | bmiZscore <= 10.671) -> Pt_SHFlg <= 7.740) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](HDL <= 37.571 -> TotChol >= 0.240) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((bmi <= 22.897 -> HeightCm >= 53.574) | Pt_InsGov >= 20.889) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((age <= 35.016 -> Triglyc >= 49.483) & Triglyc >= 1.824) & UnitsInsBasalOrLongAct <= 88.790) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((HDL <= 34.273 | Triglyc >= 28.083) -> UnitsInsBasalOrLongAct <= 99.578) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((age <= 35.940 | TotChol >= 39.100) & Pt_GrandchildT1D <= 141.866) | BGTestAvgNumMeter >= 31.500) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((diabDur >= 16.678 | TotChol <= 123.131) -> Pt_FatherT1D <= 168.642) | Pt_ChildT1D <= 187.034) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((bmiZscore >= 0.087 -> TSH >= 0.114) & TotChol <= 4.422) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((bmiZscore >= 0.068 -> Pt_SHFlg <= 0.876) -> BldPrDia <= 0.999) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](BGTestAvgNumPtRep <= 5.049 & Pt_SHFlg <= 0.707) [Discrimination Score: -0.707; Robustness + : 0.000; Robustness - : 0.707; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((SMBGperDayPtMeterCombo <= 5.175 & TSH <= 4.190) -> AutonomicNeuroCl >= 0.676) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](BldPrDia <= 67.860 & diabDur >= 16.913) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((HbA1c <= 5.779 -> TotalDailyInsPerKg <= 1.016) | HeightCm >= 0.097) | Pt_A1cGoalLev <= 0.621) [Discrimination Score: 0.097; Robustness + : 0.000; Robustness - : -0.097; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](HDL >= 8.639 -> NumPumpBolusOrShortAct <= 16.503) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew <= 9.047) U[1,1] (LDL <= 132.559)) [Discrimination Score: -132.559; Robustness + : 0.000; Robustness - : 132.559; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](age <= 35.699 | HDL <= 36.113) [Discrimination Score: -35.699; Robustness + : 0.000; Robustness - : 35.699; Percent Class + : 0.000; Percent Class - : 1.000]
((age <= 35.198) U[0,2] (HbA1cImputeDtMnC >= 11.390)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((BldPrDia <= 68.135 -> NumPumpBolusOrShortAct >= 8.604) | BGTestAvgNumPtRep >= 7.345) [Discrimination Score: 7.345; Robustness + : 0.000; Robustness - : -7.345; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((NumPumpBolusOrShortAct <= 24.426 & TotChol <= 140.898) -> Pt_SiblingT1D <= 180.477) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((BldPrSys <= 104.920 | NumPumpBolusOrShortAct <= 26.972) | Pt_GrandparentT1D <= 34.797) -> BGTestAvgNumPtRep >= 11.280) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((NumPumpBolusOrShortAct >= 8.012) U[0,1] (Triglyc >= 52.950)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrSys <= 105.280) U[0,0] (TotalDailyInsPerKg >= 0.170)) [Discrimination Score: -105.280; Robustness + : 0.000; Robustness - : 105.280; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumPtRep <= 6.654) U[1,1] (bmiZscore <= 0.244)) [Discrimination Score: -6.654; Robustness + : 0.000; Robustness - : 6.654; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1cImputeDtMnC <= 30.850) U[0,1] (Triglyc <= 81.342)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](HbA1cImputeDtMnC >= 7.046 | TotChol <= 128.334) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](AlbCreatRat_mggNew <= 5.237 -> bmi >= 6.816) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
