Client,Num Queries
474,546
475,591
476,581
477,515
478,567
479,562
480,578
481,506
482,565
483,582
484,586
485,586
486,582
487,552
488,470
489,518
490,587
491,538
492,524
493,576
494,578
495,526
496,476
497,564
498,489
499,493
500,598
501,564
502,569
503,596
504,570
505,554
506,583
507,580
508,574
509,577
510,546
511,576
512,588
513,566
514,592
515,588
516,583
517,577
518,404
519,489
520,544
521,595
522,519
523,520
524,492
525,536
526,479
527,576
528,531
529,570
530,570
532,595
533,525
534,598
535,587
536,572
537,462
538,384
539,516
540,474
541,591
542,578
543,570
544,443
545,569
546,569
547,595
548,515
549,572
550,548
551,455
552,518
553,505
554,591
555,572
556,603
557,578
558,568
559,537
560,576
561,588
562,521
563,536
564,502
565,553
566,590
567,591
568,574
569,511
570,590
571,576
572,513
573,572
574,577
575,509
576,591
577,567
578,584
579,562
580,516
581,577
582,589
583,600
584,483
585,578
586,498
587,589
588,578
589,590
590,585
591,422
592,476
593,576
594,516
595,497
596,571
597,483
598,583
599,535
600,316
601,575
602,498
603,506
604,419
605,504
606,377
607,462
608,591
610,506
611,476
612,588
613,583
614,571
615,599
616,572
617,572
618,580
619,574
620,591
621,578
622,359
623,576
624,388
625,578
626,587
627,582
628,451
629,565
630,594
631,561
632,599
633,581
634,593
635,596
636,527
637,514
638,578
640,564
641,576
642,465
643,495
644,538
645,482
646,579
647,584
648,580
649,598
650,580
651,550
652,564
653,572
654,597
655,573
656,584
657,508
658,562
659,522
660,577
661,578
662,588
663,530
664,565
665,599
666,531
667,557
668,484
669,403
670,597
671,534
672,578
673,570
674,512
675,536
676,606
677,514
678,589
679,585
680,572
681,554
682,539
683,574
684,537
685,579
686,535
687,588
688,579
689,582
690,583
691,530
692,588
693,549
694,597
695,576
697,572
698,503
699,593
700,532
701,581
702,562
703,589
704,583
705,548
706,506
707,508
708,583
709,563
710,569
711,592
712,594
713,579
714,519
715,584
716,592
717,583
718,584
719,573
720,576
721,598
722,557
723,582
724,574
725,575
726,521
728,467
729,591
731,588
732,592
733,593
734,586
735,523
736,510
737,579
738,603
739,594
740,601
741,576
742,593
743,455
744,572
745,591
746,496
747,497
748,579
749,586
750,578
751,576
752,574
753,590
754,567
756,491
757,580
758,528
759,486
760,579
761,551
762,545
763,546
764,596
765,585
766,468
767,568
768,594
769,512
770,561
771,532
772,562
773,586
775,598
776,580
777,521
778,587
779,598
780,597
781,595
782,568
783,584
784,597
785,351
786,519
787,589
788,502
789,588
790,498
791,579
792,477
793,558
794,584
795,534
796,575
797,584
798,567
799,581
800,544
801,591
802,586
803,557
804,591
805,582
806,456
807,585
808,572
809,576
810,571
811,552
812,587
813,580
814,554
815,578
816,575
817,491
818,552
819,572
820,579
821,466
822,594
823,585
824,564
825,587
826,584
827,585
828,570
829,461
830,514
831,591
832,567
833,491
834,553
835,572
836,504
837,580
838,561
839,360
840,599
841,535
842,578
843,522
844,596
845,572
846,579
847,580
848,574
849,511
850,576
851,555
852,497
853,575
854,579
855,537
856,570
857,593
858,591
859,535
860,515
861,485
862,471
863,499
864,553
865,545
866,581
867,589
868,498
869,490
870,591
871,583
872,515
873,578
874,586
875,579
876,560
877,586
878,574
879,582
880,571
881,604
882,593
883,542
884,559
885,584
886,596
887,587
888,599
889,498
890,582
891,465
892,476
893,567
894,546
895,576
896,537
897,589
898,589
899,570
900,576
901,586
902,592
903,596
904,489
905,477
906,558
907,580
908,553
909,582
910,567
911,594
912,589
913,592
914,585
915,587
916,586
917,593
918,444
919,558
920,591
921,534
922,579
923,595
924,570
925,570
926,592
927,582
928,500
929,603
930,587
931,585
932,592
933,593
934,592
935,515
936,569
937,478
938,585
939,498
940,577
941,588
942,581
943,580
944,587
945,538
946,499
947,588
948,565
949,585
950,576
951,562
952,571
953,584
954,581
955,568
956,559
957,517
958,570
959,575
960,588
961,514
962,508
964,596
965,484
966,579
967,570
968,590
969,571
970,536
971,593
972,571
973,543
974,581
975,573
976,577
977,584
978,589
979,579
980,584
981,562
982,596
983,523
984,470
985,574
986,592
988,558
989,540
990,581
991,504
992,576
993,591
994,576
995,582
996,591
997,570
998,394
999,591
1000,542
1001,583
1002,575
1003,539
1004,577
1005,590
1006,577
1007,379
1008,570
1009,569
1010,499
1011,589
1012,556
1013,556
1014,584
1015,531
1016,596
1017,508
1019,601
1020,466
