Client,Num Queries
702,682
703,706
704,719
705,669
706,622
707,627
708,696
709,677
710,665
711,721
712,717
713,679
714,650
715,716
716,707
717,686
718,694
719,707
720,683
721,720
722,665
723,719
724,685
725,678
726,641
728,569
729,721
731,719
732,733
733,728
734,707
735,638
736,631
737,687
738,724
739,716
740,718
741,692
742,726
743,549
744,681
745,720
746,609
747,605
748,692
749,712
750,713
751,680
752,685
753,723
754,672
756,584
757,699
758,665
759,593
760,712
761,669
762,667
763,663
764,725
765,712
766,553
767,676
768,721
769,613
770,698
771,657
772,688
773,705
775,724
776,694
777,624
778,718
779,732
780,714
781,722
782,684
783,717
784,737
785,422
786,612
787,705
788,621
789,717
790,596
791,687
792,576
793,674
794,691
795,664
796,698
797,704
798,680
799,709
800,664
801,712
802,712
803,672
804,724
805,715
806,559
807,687
808,703
809,701
810,682
811,661
812,720
813,708
814,691
815,702
816,690
817,581
818,682
819,689
820,721
821,548
822,715
823,699
824,675
825,726
826,711
827,693
828,695
829,564
830,613
831,716
832,672
833,612
834,691
835,705
836,620
837,706
838,673
839,427
840,724
841,642
842,689
843,646
844,729
845,687
846,692
847,695
848,679
849,620
850,689
851,667
852,570
853,680
854,709
855,659
856,682
857,711
858,706
859,658
860,622
861,595
862,573
863,618
864,694
865,660
866,694
867,717
868,610
869,596
870,722
871,706
872,638
873,708
874,706
875,688
876,698
877,714
878,671
879,709
880,664
881,732
882,730
883,660
884,678
885,724
886,736
887,712
888,717
889,602
890,686
891,549
892,557
893,682
894,672
895,708
896,649
897,696
898,720
899,683
900,691
901,704
902,725
903,718
904,590
905,577
906,684
907,692
908,672
909,680
910,666
911,706
912,700
913,735
914,696
915,704
916,712
917,720
918,540
919,670
920,705
921,648
922,701
923,735
924,669
925,673
926,727
927,703
928,610
929,733
930,700
931,696
932,706
933,719
934,724
935,627
936,689
937,568
938,706
939,608
940,704
941,707
942,698
943,702
944,719
945,664
946,603
947,728
948,674
949,708
950,710
951,673
952,667
953,710
954,697
955,673
956,661
957,609
958,703
959,694
960,702
961,654
962,614
964,730
965,598
966,703
967,675
968,715
969,688
970,665
971,731
972,680
973,649
974,694
975,680
976,692
977,711
978,717
979,715
980,696
981,655
982,718
983,641
984,584
985,706
986,721
988,685
989,665
990,705
991,615
992,683
993,715
994,684
995,698
996,726
997,677
998,472
999,716
1000,662
1001,702
1002,684
1003,662
1004,698
1005,703
1006,691
1007,460
1008,694
1009,684
1010,608
1011,720
1012,689
1013,654
1014,724
1015,659
1016,717
1017,611
1019,733
1020,560
