,Non Rules
107,"((s24_hr < 0.000) U[0,0] (LOS > 0.000))"
108,"G[0,0](Mort != 0.000)"
109,"((dfa != 0.000) U[0,0] (LOS != 0.000))"
110,"((ICU_Pt_Days > 0.000) U[0,0] (LOS < 0.000))"
111,"((n_evts = 0.000) U[0,0] (n_evts = 0.000))"
112,"((LOS < 0.000) U[0,0] (MAGNESIUM < 0.000))"
113,"((dfa != 0.000) U[0,0] (LOS > 0.000))"
114,ICU_Pt_Days = 0.000
115,"G[0,0](n_evts = 0.000)"
116,"((LOS = 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
117,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
118,"((ICU_Pt_Days = 0.000) U[0,0] (n_evts = 0.000))"
119,"((ICU_Pt_Days < 0.000) U[0,0] (Mort < 0.000))"
120,"((LOS = 0.000) U[0,0] (Mort = 0.000))"
121,"((dfa != 0.000) U[0,0] (LOS < 0.000))"
122,"((ICU_Pt_Days != 0.000) U[0,0] (MAGNESIUM < 0.000))"
123,"((n_evts = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
124,"(G[0,0](SBP < 0.000) -> F[0,0](CALCIUM > 0.000))"
125,"((ICU_Pt_Days != 0.000) U[0,0] (n_evts = 0.000))"
126,"((ICU_Pt_Days != 0.000) U[0,0] (Mort = 0.000))"
127,"((LOS < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
128,ALBUMIN = 0.000
129,"G[0,0](Mort > 0.000)"
130,"G[0,0](death != 0.000)"
131,"((LOS != 0.000) U[0,0] (MAGNESIUM < 0.000))"
132,"((Mort = 0.000) U[0,0] (TROPONIN_I > 0.000))"
133,"((s24_hr < 0.000) U[0,0] (s2_hr != 0.000))"
134,"((ICU_Pt_Days > 0.000) U[0,0] (TROPONIN_I > 0.000))"
135,"G[0,0](ICU_Pt_Days > 0.000)"
136,"(F[0,0](tte > 0.000) -> edrk != 0.000)"
137,"G[0,0](srr > 0.000)"
138,"(F[0,0](death > 0.000) & LACTIC_ACID > 0.000)"
139,"F[0,0](tte > 0.000)"
140,"(G[0,0](Mort > 0.000) & G[0,0](LOS != 0.000))"
141,"F[0,0](Mort < 0.000)"
142,"F[0,0](n_evts < 0.000)"
143,"(F[0,0](cosen < 0.000) -> edrk != 0.000)"
144,"F[0,0](ICU_Pt_Days > 0.000)"
145,"(F[0,0](death > 0.000) & G[0,0](LOS != 0.000))"
146,n_evts != 0.000
147,"((n_evts = 0.000) U[0,0] (LOS != 0.000))"
148,"G[0,0](direct = 0.000)"
149,"((LOS != 0.000) U[0,0] (n_evts = 0.000))"
150,"G[0,0](n_evts > 0.000)"
151,"((LOS != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
152,"G[0,0](LOS = 0.000)"
153,"G[0,0](LOS != 0.000)"
154,"((s24_hr < 0.000) U[0,0] (Mort = 0.000))"
155,"((LOS < 0.000) U[0,0] (n_evts = 0.000))"
156,"((s24_hr < 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
157,"((s24_hr < 0.000) U[0,0] (TROPONIN_I > 0.000))"
158,"G[0,0](death < 0.000)"
159,"((dfa != 0.000) U[0,0] (s2_hr != 0.000))"
160,"((ICU_Pt_Days > 0.000) U[0,0] (n_evts = 0.000))"
161,"(G[0,0](SBP < 0.000) -> G[0,0](MAGNESIUM > 0.000))"
162,WHITE_BLOOD_CELL_COUNT < 0.000
163,"((LOS < 0.000) U[0,0] (LOS = 0.000))"
164,LOS < 0.000
165,"(F[0,0](death > 0.000) & F[0,0](n_evts > 0.000))"
166,"((ICU_Pt_Days < 0.000) U[0,0] (n_evts = 0.000))"
167,"F[0,0](LOS != 0.000)"
168,"((Mort = 0.000) U[0,0] (LOS = 0.000))"
169,"((Mort = 0.000) U[0,0] (Mort < 0.000))"
170,"((n_evts = 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
171,"(G[0,0](SBP < 0.000) -> n_evts < 0.000)"
172,(death > 0.000 -> PCO2 > 0.000)
173,"(F[0,0](death > 0.000) & G[0,0](AF > 0.000))"
174,"(LACTIC_ACID > 0.000 & F[0,0](LOS > 0.000))"
175,"F[0,0](Mort != 0.000)"
176,"F[0,0](tte != 0.000)"
177,ICU_Pt_Days < 0.000
178,"F[0,0](ICU_Pt_Days < 0.000)"
179,n_evts < 0.000
180,"((s24_hr < 0.000) U[0,0] (LOS != 0.000))"
181,"((LOS < 0.000) U[0,0] (PROTIME_INR = 0.000))"
182,"F[0,0](death > 0.000)"
183,"((ICU_Pt_Days != 0.000) U[0,0] (LOS = 0.000))"
184,"(F[0,0](tte > 0.000) -> n_evts < 0.000)"
185,(MET < 0.000 -> ICU_Pt_Days = 0.000)
186,"((LOS > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
187,"((ICU_Pt_Days < 0.000) U[0,0] (PROTIME_INR = 0.000))"
188,"((ICU_Pt_Days > 0.000) U[0,0] (LOS != 0.000))"
189,"((s24_hr < 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
190,"((LOS != 0.000) U[0,0] (LOS > 0.000))"
191,"((LOS > 0.000) U[0,0] (Mort = 0.000))"
192,"(G[0,0](Mort > 0.000) & F[0,0](O2_Flow < 0.000))"
193,"G[0,0](y = 0.000)"
194,"(s8_hr < 0.000 & F[0,0](n_evts > 0.000))"
195,"((LOS = 0.000) U[0,0] (Mort < 0.000))"
196,"F[0,0](Pulse != 0.000)"
197,"G[0,0](Resp != 0.000)"
198,"G[0,0](Mort = 0.000)"
199,"((LOS < 0.000) U[0,0] (LOS < 0.000))"
200,"(s8_hr < 0.000 & F[0,0](O2_Flow < 0.000))"
201,"((AST_GOT = 0.000) U[0,0] (s2_hr != 0.000))"
202,"G[0,0](direct != 0.000)"
203,"((LOS = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
204,"((LOS < 0.000) U[0,0] (Mort < 0.000))"
205,"((dfa != 0.000) U[0,0] (PROTIME_INR = 0.000))"
206,"G[0,0](LOS < 0.000)"
207,"G[0,0](s2_edrk < 0.000)"
208,"((ICU_Pt_Days = 0.000) U[0,0] (LOS > 0.000))"
209,"((AST_GOT = 0.000) U[0,0] (n_evts = 0.000))"
210,tte != 0.000
211,"((LOS > 0.000) U[0,0] (LOS > 0.000))"
212,"((dfa != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
213,"G[0,0](tte < 0.000)"
214,"((n_evts > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
215,"((n_evts = 0.000) U[0,0] (PROTIME_INR = 0.000))"
216,"(LACTIC_ACID > 0.000 & F[0,0](O2_Flow < 0.000))"
217,"((ICU_Pt_Days < 0.000) U[0,0] (MAGNESIUM < 0.000))"
218,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
219,"((dfa != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
220,"((LOS != 0.000) U[0,0] (Mort < 0.000))"
221,Mort = 0.000
222,"((AST_GOT = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
223,"((n_evts > 0.000) U[0,0] (MAGNESIUM < 0.000))"
224,"((ICU_Pt_Days != 0.000) U[0,0] (TROPONIN_I > 0.000))"
225,Mort > 0.000
226,"(F[0,0](cosen < 0.000) -> n_evts < 0.000)"
227,"((dfa != 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
228,"F[0,0](lds < 0.000)"
229,"((dfa != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
230,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
231,(MET < 0.000 -> edrk != 0.000)
232,"((LOS < 0.000) U[0,0] (s2_hr != 0.000))"
233,"F[0,0](n_evts > 0.000)"
234,"F[0,0](death != 0.000)"
235,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
236,"G[0,0](y < 0.000)"
237,"(LACTIC_ACID > 0.000 & G[0,0](LOS != 0.000))"
238,"((LOS < 0.000) U[0,0] (LOS > 0.000))"
239,"((LOS != 0.000) U[0,0] (LOS < 0.000))"
240,"((n_evts = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
241,"((s24_hr < 0.000) U[0,0] (PROTIME_INR = 0.000))"
242,"(F[0,0](cosen < 0.000) -> G[0,0](MAGNESIUM > 0.000))"
243,(MET < 0.000 -> PCO2 > 0.000)
244,"G[0,0](PCO2 > 0.000)"
245,"((LOS != 0.000) U[0,0] (Mort = 0.000))"
246,"(F[0,0](death > 0.000) & F[0,0](LOS > 0.000))"
247,"((Mort = 0.000) U[0,0] (PROTIME_INR = 0.000))"
248,"((LOS > 0.000) U[0,0] (MAGNESIUM < 0.000))"
249,"((ICU_Pt_Days != 0.000) U[0,0] (s2_hr != 0.000))"
250,"G[0,0](MET != 0.000)"
251,ICU_Pt_Days > 0.000
252,"((Mort = 0.000) U[0,0] (LOS > 0.000))"
253,"G[0,0](ICU_Pt_Days < 0.000)"
254,"(F[0,0](CHLORIDE = 0.000) -> edrk != 0.000)"
255,"F[0,0](y != 0.000)"
256,"((ICU_Pt_Days != 0.000) U[0,0] (LOS < 0.000))"
257,LOS = 0.000
258,"((LOS != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
259,"((LOS > 0.000) U[0,0] (Mort < 0.000))"
260,"((ICU_Pt_Days < 0.000) U[0,0] (LOS != 0.000))"
261,"((ICU_Pt_Days > 0.000) U[0,0] (s2_hr != 0.000))"
262,"(LACTIC_ACID > 0.000 & G[0,0](s2_edrk != 0.000))"
263,"((dfa != 0.000) U[0,0] (MAGNESIUM < 0.000))"
264,"(F[0,0](tte > 0.000) -> ICU_Pt_Days = 0.000)"
265,"((LOS > 0.000) U[0,0] (s2_hr != 0.000))"
266,"((s24_hr < 0.000) U[0,0] (MAGNESIUM < 0.000))"
267,"(F[0,0](tte > 0.000) -> PCO2 > 0.000)"
268,"((ICU_Pt_Days = 0.000) U[0,0] (LOS != 0.000))"
269,"((AST_GOT = 0.000) U[0,0] (LOS != 0.000))"
270,"((ICU_Pt_Days > 0.000) U[0,0] (MAGNESIUM < 0.000))"
271,"G[0,0](O2_Flow != 0.000)"
272,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
273,"(s8_hr < 0.000 & G[0,0](LOS != 0.000))"
274,"((ICU_Pt_Days < 0.000) U[0,0] (Mort = 0.000))"
275,"((s24_hr < 0.000) U[0,0] (Mort < 0.000))"
276,"(G[0,0](Resp > 0.000) -> n_evts < 0.000)"
277,"((ICU_Pt_Days = 0.000) U[0,0] (TROPONIN_I > 0.000))"
278,"((AST_GOT = 0.000) U[0,0] (PROTIME_INR = 0.000))"
279,"((AST_GOT = 0.000) U[0,0] (Mort < 0.000))"
280,"((dfa != 0.000) U[0,0] (TROPONIN_I > 0.000))"
281,"((n_evts > 0.000) U[0,0] (PROTIME_INR = 0.000))"
282,"(F[0,0](CHLORIDE = 0.000) -> G[0,0](MAGNESIUM > 0.000))"
283,"(LACTIC_ACID > 0.000 & F[0,0](n_evts > 0.000))"
284,"((LOS != 0.000) U[0,0] (TROPONIN_I > 0.000))"
285,"(LACTIC_ACID > 0.000 & G[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
286,"((dfa != 0.000) U[0,0] (LOS = 0.000))"
287,(s8_hr < 0.000 & LACTIC_ACID > 0.000)
288,"G[0,0](ICU_Pt_Days != 0.000)"
289,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
290,"((ICU_Pt_Days < 0.000) U[0,0] (TROPONIN_I > 0.000))"
291,"G[0,0](n_evts < 0.000)"
292,"G[0,0](ICU_Pt_Days = 0.000)"
293,"(F[0,0](CHLORIDE = 0.000) -> PCO2 > 0.000)"
294,"G[0,0](Glasgow_Coma_Scale_Total != 0.000)"
295,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
296,"(F[0,0](death > 0.000) & G[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
297,"((ICU_Pt_Days != 0.000) U[0,0] (LOS > 0.000))"
298,"((s24_hr < 0.000) U[0,0] (LOS < 0.000))"
299,"((AST_GOT = 0.000) U[0,0] (LOS = 0.000))"
300,"((LOS = 0.000) U[0,0] (LOS = 0.000))"
301,"((LOS > 0.000) U[0,0] (LOS = 0.000))"
302,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
303,"((ICU_Pt_Days != 0.000) U[0,0] (LOS != 0.000))"
304,"((LOS != 0.000) U[0,0] (LOS = 0.000))"
305,"((s24_hr < 0.000) U[0,0] (n_evts = 0.000))"
306,"((LOS > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
307,"((s24_hr < 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
308,"((Mort = 0.000) U[0,0] (LOS != 0.000))"
309,"((ICU_Pt_Days = 0.000) U[0,0] (PROTIME_INR = 0.000))"
310,"((AST_GOT = 0.000) U[0,0] (LOS > 0.000))"
311,"(F[0,0](CHLORIDE = 0.000) -> F[0,0](CALCIUM > 0.000))"
312,"((dfa != 0.000) U[0,0] (Mort = 0.000))"
313,"(F[0,0](CHLORIDE = 0.000) -> ICU_Pt_Days = 0.000)"
314,"(death > 0.000 -> F[0,0](CALCIUM > 0.000))"
315,"((n_evts > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
316,"((n_evts > 0.000) U[0,0] (LOS < 0.000))"
317,"F[0,0](Mort > 0.000)"
318,"((n_evts > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
319,"((Mort = 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
320,"((n_evts > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
321,"(F[0,0](tte > 0.000) -> F[0,0](CALCIUM > 0.000))"
322,"((n_evts > 0.000) U[0,0] (n_evts = 0.000))"
323,"(LACTIC_ACID > 0.000 & G[0,0](AF > 0.000))"
324,"((dfa != 0.000) U[0,0] (Mort < 0.000))"
325,(death > 0.000 -> n_evts < 0.000)
326,"((n_evts > 0.000) U[0,0] (TROPONIN_I > 0.000))"
327,"((s24_hr < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
328,"G[0,0](tte > 0.000)"
329,"((AST_GOT = 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
330,"((dfa != 0.000) U[0,0] (n_evts = 0.000))"
331,"F[0,0](MAGNESIUM = 0.000)"
332,"(s8_hr < 0.000 & G[0,0](s2_edrk != 0.000))"
333,"((AST_GOT = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
334,"((n_evts > 0.000) U[0,0] (LOS != 0.000))"
335,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
336,"((AST_GOT = 0.000) U[0,0] (Mort = 0.000))"
337,(death > 0.000 -> ICU_Pt_Days = 0.000)
338,"G[0,0](Sgy = 0.000)"
339,"((Mort = 0.000) U[0,0] (Mort = 0.000))"
340,"G[0,0](n_evts != 0.000)"
341,"((n_evts = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
342,"G[0,0](death = 0.000)"
343,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
344,"((LOS = 0.000) U[0,0] (LOS != 0.000))"
345,"F[0,0](MET = 0.000)"
346,"((LOS = 0.000) U[0,0] (s2_hr != 0.000))"
347,"(G[0,0](Mort > 0.000) & F[0,0](s24_edrk = 0.000))"
348,"((LOS = 0.000) U[0,0] (MAGNESIUM < 0.000))"
349,"(F[0,0](tte > 0.000) -> G[0,0](MAGNESIUM > 0.000))"
350,"F[0,0](death = 0.000)"
351,(MET < 0.000 -> n_evts < 0.000)
352,"((LOS = 0.000) U[0,0] (TROPONIN_I > 0.000))"
353,"(F[0,0](death > 0.000) & G[0,0](s2_edrk != 0.000))"
354,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
