,Non Rules
123,"((ALKALINE_PHOSPHATASE != 0.000) U[0,0] (ALKALINE_PHOSPHATASE < 0.000))"
124,"(F[0,0](Sgy > 0.000) | F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
125,"(F[0,0](s2_edrk > 0.000) & G[0,0](OXYGEN_SATURATION != 0.000))"
126,"F[0,0](LOS > 0.000)"
127,"G[0,0](LOS > 0.000)"
128,"(F[0,0](CREATININE = 0.000) & G[0,0](LOS > 0.000))"
129,"(G[0,0](PHOSPHORUS < 0.000) -> F[0,0](TOTAL_PROTEIN > 0.000))"
130,"(F[0,0](ALKALINE_PHOSPHATASE > 0.000) -> G[0,0](MET = 0.000))"
131,"(F[0,0](MET < 0.000) | PARTIAL_THROMBOPLASTIN_TIME != 0.000)"
132,"(F[0,0](ALKALINE_PHOSPHATASE > 0.000) -> F[0,0](LOS > 0.000))"
133,(lds = 0.000 -> Sgy < 0.000)
134,(SODIUM = 0.000 | SBP > 0.000)
135,"(G[0,0](LOS < 0.000) | LOS > 0.000)"
136,(lds = 0.000 -> s24_edrk != 0.000)
137,(HEMOGLOBIN > 0.000 & LOS > 0.000)
138,"((LOS = 0.000) U[0,0] (LOS > 0.000))"
139,"((ALKALINE_PHOSPHATASE != 0.000) U[0,0] (s24_hr > 0.000))"
140,"(G[0,0](LOS < 0.000) | G[0,0](PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
141,"(F[0,0](CO2 = 0.000) | PARTIAL_THROMBOPLASTIN_TIME != 0.000)"
142,"(F[0,0](LOS > 0.000) -> F[0,0](Sgy = 0.000))"
143,"(death != 0.000 | G[0,0](Resp != 0.000))"
144,LOS > 0.000
145,"(death = 0.000 & G[0,0](n_edrk = 0.000))"
146,"(F[0,0](hr != 0.000) -> Mort = 0.000)"
147,"(F[0,0](dfa < 0.000) -> F[0,0](LOS > 0.000))"
148,"(G[0,0](LOS < 0.000) | G[0,0](hr < 0.000))"
149,(s8_hr > 0.000 | edrk < 0.000)
150,(SODIUM < 0.000 & dfa = 0.000)
151,"(G[0,0](LOS = 0.000) -> s24_edrk != 0.000)"
152,"((LOS < 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME = 0.000))"
153,"(G[0,0](LOS = 0.000) -> Sgy < 0.000)"
154,"(G[0,0](PHOSPHORUS < 0.000) -> G[0,0](MET = 0.000))"
155,"(SODIUM = 0.000 | F[0,0](ALBUMIN != 0.000))"
156,"(G[0,0](LOS < 0.000) | F[0,0](ALBUMIN != 0.000))"
157,"(G[0,0](SODIUM != 0.000) | G[0,0](LOS > 0.000))"
158,"((LOS < 0.000) U[0,0] (ALKALINE_PHOSPHATASE < 0.000))"
159,"(G[0,0](s24_edrk = 0.000) -> F[0,0](MAGNESIUM < 0.000))"
160,"(death < 0.000 -> F[0,0](MAGNESIUM < 0.000))"
161,"(s8_hr > 0.000 | F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
162,"(G[0,0](LOS > 0.000) & PROTIME_INR < 0.000)"
163,"(death = 0.000 & G[0,0](PROTIME_INR < 0.000))"
164,"(F[0,0](CO2 = 0.000) | G[0,0](lds = 0.000))"
165,"(G[0,0](LOS = 0.000) -> G[0,0](POTASSIUM != 0.000))"
166,Mort < 0.000
167,(SODIUM = 0.000 | edrk < 0.000)
168,"(F[0,0](CREATININE = 0.000) & F[0,0](ALBUMIN < 0.000))"
169,"((LOS > 0.000) U[0,0] (ALKALINE_PHOSPHATASE < 0.000))"
170,"(G[0,0](n_evts != 0.000) & F[0,0](BLOOD_UREA_NITROGEN > 0.000))"
171,(AST_GOT != 0.000 -> LOS > 0.000)
172,"(F[0,0](Sgy > 0.000) | LOS > 0.000)"
173,"(F[0,0](TROPONIN_I != 0.000) & G[0,0](LOS > 0.000))"
174,"(F[0,0](CO2 = 0.000) | LOS > 0.000)"
175,"(G[0,0](CALCIUM > 0.000) | F[0,0](s8_edrk = 0.000))"
176,"(G[0,0](cosen != 0.000) -> Mort = 0.000)"
177,"(F[0,0](LOS < 0.000) & G[0,0](PROTIME_INR < 0.000))"
178,"(F[0,0](CREATININE = 0.000) & F[0,0](Temp != 0.000))"
179,"(G[0,0](HEMOGLOBIN = 0.000) & hr > 0.000)"
180,"((POTASSIUM = 0.000) U[0,0] (s24_hr > 0.000))"
181,"(F[0,0](s2_edrk > 0.000) & PROTIME_INR < 0.000)"
182,"(G[0,0](s8_hr < 0.000) | F[0,0](LOS < 0.000))"
183,(TROPONIN_I < 0.000 | AF = 0.000)
184,(death != 0.000 | AF = 0.000)
185,"(TROPONIN_I < 0.000 | G[0,0](PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
186,"(SODIUM = 0.000 | G[0,0](PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
187,"(LOS > 0.000 -> F[0,0](MAGNESIUM < 0.000))"
188,(SODIUM < 0.000 & hr > 0.000)
189,"(F[0,0](AF = 0.000) -> F[0,0](MAGNESIUM < 0.000))"
190,"(F[0,0](hr != 0.000) -> F[0,0](Sgy = 0.000))"
191,"(death < 0.000 -> G[0,0](POTASSIUM != 0.000))"
192,(AST_GOT > 0.000 -> LOS > 0.000)
193,"(F[0,0](AF = 0.000) -> LOS > 0.000)"
194,"(F[0,0](ALKALINE_PHOSPHATASE > 0.000) -> af > 0.000)"
195,"(s8_hr > 0.000 | F[0,0](MAGNESIUM > 0.000))"
196,"(G[0,0](HEMOGLOBIN = 0.000) & dfa = 0.000)"
197,"(G[0,0](cosen != 0.000) -> Sgy < 0.000)"
198,(SODIUM = 0.000 | PARTIAL_THROMBOPLASTIN_TIME != 0.000)
199,"(G[0,0](LOS > 0.000) & F[0,0](AST_GOT = 0.000))"
200,"(F[0,0](Mort < 0.000) & F[0,0](Temp != 0.000))"
201,"(death < 0.000 -> G[0,0](ICU_Pt_Days > 0.000))"
202,"(F[0,0](CO2 = 0.000) | SBP > 0.000)"
203,"(G[0,0](y < 0.000) & F[0,0](AST_GOT = 0.000))"
204,"(F[0,0](LOS < 0.000) & G[0,0](LOS > 0.000))"
205,(LOS > 0.000 -> Mort = 0.000)
206,"(LOS > 0.000 -> G[0,0](ICU_Pt_Days > 0.000))"
207,"(death < 0.000 -> F[0,0](Sgy = 0.000))"
208,"(G[0,0](cosen != 0.000) -> F[0,0](Sgy = 0.000))"
209,"(G[0,0](cosen != 0.000) -> F[0,0](MAGNESIUM < 0.000))"
210,"((death < 0.000) U[0,0] (s24_hr > 0.000))"
211,"(F[0,0](CREATININE = 0.000) & F[0,0](BLOOD_UREA_NITROGEN > 0.000))"
212,"(G[0,0](LOS > 0.000) -> G[0,0](ICU_Pt_Days > 0.000))"
213,"(G[0,0](cosen != 0.000) -> F[0,0](TOTAL_PROTEIN > 0.000))"
214,"(G[0,0](s24_edrk = 0.000) -> F[0,0](Sgy = 0.000))"
215,"(F[0,0](Sgy > 0.000) | SBP > 0.000)"
216,"(G[0,0](y < 0.000) & G[0,0](PROTIME_INR < 0.000))"
217,"F[0,0](O2_Flow > 0.000)"
218,"(F[0,0](LOS > 0.000) -> F[0,0](MAGNESIUM < 0.000))"
219,"(n_edrk != 0.000 & F[0,0](AST_GOT = 0.000))"
220,"(F[0,0](hr != 0.000) -> G[0,0](PHOSPHORUS < 0.000))"
221,"(F[0,0](MET < 0.000) | G[0,0](lds = 0.000))"
222,"(F[0,0](s2_edrk > 0.000) & G[0,0](PROTIME_INR < 0.000))"
223,"(F[0,0](TROPONIN_I != 0.000) & F[0,0](AST_GOT = 0.000))"
224,"(HEMOGLOBIN > 0.000 & F[0,0](BLOOD_UREA_NITROGEN > 0.000))"
225,"(G[0,0](edrk > 0.000) -> Sgy < 0.000)"
226,"(F[0,0](CREATININE = 0.000) & LOS > 0.000)"
227,"(G[0,0](LOS > 0.000) & dfa = 0.000)"
228,"(F[0,0](MET < 0.000) | edrk < 0.000)"
229,(death < 0.000 -> Sgy < 0.000)
230,"(G[0,0](LOS = 0.000) -> G[0,0](MET = 0.000))"
231,"G[0,0](Mort != 0.000)"
232,(lds = 0.000 -> Mort = 0.000)
233,"(G[0,0](PHOSPHORUS < 0.000) -> F[0,0](MAGNESIUM < 0.000))"
234,"(lds = 0.000 -> G[0,0](POTASSIUM != 0.000))"
235,"(death = 0.000 & G[0,0](LOS > 0.000))"
236,"(F[0,0](hr != 0.000) -> af > 0.000)"
237,"(F[0,0](hr != 0.000) -> F[0,0](MAGNESIUM < 0.000))"
238,"((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME = 0.000))"
239,"(F[0,0](CREATININE = 0.000) & PROTIME_INR < 0.000)"
240,"(F[0,0](TROPONIN_I != 0.000) & F[0,0](BLOOD_UREA_NITROGEN > 0.000))"
241,"(F[0,0](PROTIME_INR != 0.000) | G[0,0](LOS > 0.000))"
242,"(F[0,0](Mort < 0.000) & G[0,0](PROTIME_INR < 0.000))"
243,ICU_Pt_Days = 0.000
244,"(G[0,0](CHLORIDE > 0.000) & G[0,0](n_edrk = 0.000))"
245,(LOS < 0.000 -> af > 0.000)
246,"(F[0,0](CO2 = 0.000) | AF = 0.000)"
247,(death != 0.000 | edrk < 0.000)
248,"(F[0,0](LOS < 0.000) & G[0,0](af > 0.000))"
249,"(G[0,0](HEMOGLOBIN = 0.000) & G[0,0](PROTIME_INR < 0.000))"
250,"(G[0,0](cosen != 0.000) -> s24_edrk != 0.000)"
251,"(F[0,0](Mort < 0.000) & dfa = 0.000)"
252,"(F[0,0](hr != 0.000) -> G[0,0](POTASSIUM != 0.000))"
253,"(F[0,0](dfa < 0.000) -> LOS > 0.000)"
254,"(G[0,0](hr = 0.000) | AF = 0.000)"
255,"(G[0,0](y < 0.000) & LOS > 0.000)"
256,"(F[0,0](PROTIME_INR != 0.000) | F[0,0](ALBUMIN != 0.000))"
257,(AST_GOT != 0.000 -> af > 0.000)
258,"((LOS < 0.000) U[0,0] (PHOSPHORUS != 0.000))"
259,"(lds = 0.000 -> F[0,0](MAGNESIUM < 0.000))"
260,"((death < 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME = 0.000))"
261,"(F[0,0](LOS > 0.000) -> F[0,0](SODIUM != 0.000))"
262,"(F[0,0](AF = 0.000) -> G[0,0](MET = 0.000))"
263,"(F[0,0](Mort < 0.000) & TOTAL_BILIRUBIN != 0.000)"
264,"(G[0,0](PHOSPHORUS < 0.000) -> s24_edrk != 0.000)"
265,"((LOS > 0.000) U[0,0] (PHOSPHORUS != 0.000))"
266,"(F[0,0](CREATININE = 0.000) & TOTAL_BILIRUBIN != 0.000)"
267,"G[0,0](Mort > 0.000)"
268,"(TROPONIN_I < 0.000 | F[0,0](ALBUMIN != 0.000))"
269,"(G[0,0](s24_edrk = 0.000) -> G[0,0](PHOSPHORUS < 0.000))"
270,"(F[0,0](ALKALINE_PHOSPHATASE > 0.000) -> s24_edrk != 0.000)"
271,(LOS < 0.000 -> LOS > 0.000)
272,"(G[0,0](edrk > 0.000) -> Mort = 0.000)"
273,"(F[0,0](CO2 = 0.000) | F[0,0](MAGNESIUM > 0.000))"
274,"(G[0,0](HEMOGLOBIN = 0.000) & F[0,0](BLOOD_UREA_NITROGEN > 0.000))"
275,(lds = 0.000 -> LOS > 0.000)
276,"(G[0,0](LOS > 0.000) -> LOS > 0.000)"
277,"(F[0,0](Sgy > 0.000) | G[0,0](lds = 0.000))"
278,"(F[0,0](MET < 0.000) | F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
279,"(SODIUM = 0.000 | G[0,0](Resp != 0.000))"
280,"(G[0,0](s8_hr < 0.000) | SBP > 0.000)"
281,"(F[0,0](PROTIME_INR != 0.000) | edrk < 0.000)"
282,"(F[0,0](TROPONIN_I != 0.000) & G[0,0](af > 0.000))"
283,"(F[0,0](MET < 0.000) | F[0,0](s8_edrk = 0.000))"
284,"(G[0,0](cosen != 0.000) -> F[0,0](LOS > 0.000))"
285,"(G[0,0](LOS < 0.000) | G[0,0](Resp != 0.000))"
286,"G[0,0](ICU_Pt_Days > 0.000)"
287,"(F[0,0](Sgy > 0.000) | F[0,0](s8_edrk = 0.000))"
288,"(G[0,0](n_evts != 0.000) & G[0,0](n_edrk = 0.000))"
289,"(F[0,0](AF = 0.000) -> F[0,0](LOS > 0.000))"
290,"(SODIUM = 0.000 | G[0,0](lds = 0.000))"
291,"(G[0,0](LOS = 0.000) -> F[0,0](SODIUM != 0.000))"
292,"(TROPONIN_I < 0.000 | G[0,0](lds = 0.000))"
293,"(G[0,0](CALCIUM > 0.000) | F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
294,"((LOS = 0.000) U[0,0] (ALKALINE_PHOSPHATASE < 0.000))"
295,"F[0,0](Mort < 0.000)"
296,"(G[0,0](PHOSPHORUS < 0.000) -> G[0,0](POTASSIUM != 0.000))"
297,"(G[0,0](CALCIUM > 0.000) | PARTIAL_THROMBOPLASTIN_TIME != 0.000)"
298,"(AST_GOT > 0.000 -> F[0,0](MAGNESIUM < 0.000))"
299,"(G[0,0](s8_hr < 0.000) | G[0,0](lds = 0.000))"
300,"F[0,0](ICU_Pt_Days > 0.000)"
301,"(G[0,0](s24_edrk = 0.000) -> Sgy < 0.000)"
302,"(G[0,0](cosen != 0.000) -> G[0,0](POTASSIUM != 0.000))"
303,(SODIUM = 0.000 | LOS > 0.000)
304,"(AST_GOT > 0.000 -> F[0,0](LOS > 0.000))"
305,"(LOS > 0.000 -> F[0,0](Sgy = 0.000))"
306,"((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (ALKALINE_PHOSPHATASE < 0.000))"
307,"(G[0,0](s8_hr < 0.000) | F[0,0](s8_edrk = 0.000))"
308,"(G[0,0](HEMOGLOBIN = 0.000) & G[0,0](LOS > 0.000))"
309,"((death < 0.000) U[0,0] (ALKALINE_PHOSPHATASE < 0.000))"
310,"(F[0,0](dfa < 0.000) -> G[0,0](ICU_Pt_Days > 0.000))"
311,"(G[0,0](CALCIUM > 0.000) | edrk < 0.000)"
312,"(G[0,0](CALCIUM > 0.000) | G[0,0](PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
313,"(G[0,0](HEMOGLOBIN = 0.000) & G[0,0](n_edrk = 0.000))"
314,"G[0,0](LOS = 0.000)"
315,"(G[0,0](LOS > 0.000) -> Mort = 0.000)"
316,"(F[0,0](Mort < 0.000) & G[0,0](n_edrk = 0.000))"
317,"G[0,0](LOS != 0.000)"
318,"(G[0,0](n_evts != 0.000) & TOTAL_BILIRUBIN != 0.000)"
319,"(F[0,0](Mort < 0.000) & PROTIME_INR < 0.000)"
320,"(F[0,0](Sgy > 0.000) | F[0,0](ALBUMIN != 0.000))"
321,"(G[0,0](cosen != 0.000) -> F[0,0](SODIUM != 0.000))"
322,"(G[0,0](SODIUM != 0.000) | F[0,0](ALBUMIN != 0.000))"
323,"(HEMOGLOBIN > 0.000 & F[0,0](ALBUMIN < 0.000))"
324,"((LOS != 0.000) U[0,0] (s24_hr > 0.000))"
325,"(F[0,0](CO2 = 0.000) | F[0,0](LOS < 0.000))"
326,(LOS < 0.000 -> s24_edrk != 0.000)
327,"(F[0,0](LOS < 0.000) & G[0,0](OXYGEN_SATURATION != 0.000))"
328,"(G[0,0](y < 0.000) & F[0,0](BLOOD_UREA_NITROGEN > 0.000))"
329,"(death = 0.000 & G[0,0](af > 0.000))"
330,"(G[0,0](CALCIUM > 0.000) | SBP > 0.000)"
331,(LOS < 0.000 -> Sgy < 0.000)
332,"((LOS > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME = 0.000))"
333,"(n_edrk != 0.000 & G[0,0](af > 0.000))"
334,"(G[0,0](SODIUM != 0.000) | F[0,0](MAGNESIUM > 0.000))"
335,"(TROPONIN_I < 0.000 | F[0,0](MAGNESIUM > 0.000))"
336,"(G[0,0](PHOSPHORUS < 0.000) -> Sgy < 0.000)"
337,"(s8_hr > 0.000 | F[0,0](s8_edrk = 0.000))"
338,"(G[0,0](n_evts != 0.000) & G[0,0](af > 0.000))"
339,"(G[0,0](PHOSPHORUS < 0.000) -> F[0,0](SODIUM != 0.000))"
340,"(G[0,0](SODIUM != 0.000) | F[0,0](LOS < 0.000))"
341,"(G[0,0](LOS > 0.000) -> af > 0.000)"
342,"(G[0,0](CHLORIDE > 0.000) & F[0,0](Temp != 0.000))"
343,(SODIUM < 0.000 & TOTAL_BILIRUBIN != 0.000)
344,"(F[0,0](LOS < 0.000) & PROTIME_INR < 0.000)"
345,LOS < 0.000
346,"(F[0,0](TROPONIN_I != 0.000) & TOTAL_BILIRUBIN != 0.000)"
347,"(LOS > 0.000 -> F[0,0](TOTAL_PROTEIN > 0.000))"
348,(s8_hr > 0.000 | AF = 0.000)
349,"((LOS != 0.000) U[0,0] (ALKALINE_PHOSPHATASE < 0.000))"
350,(SODIUM < 0.000 & PROTIME_INR < 0.000)
351,"F[0,0](LOS != 0.000)"
352,"(F[0,0](PROTIME_INR != 0.000) | AF = 0.000)"
353,"(F[0,0](AF = 0.000) -> G[0,0](POTASSIUM != 0.000))"
354,"F[0,0](Pulse = 0.000)"
355,"(n_edrk != 0.000 & F[0,0](BLOOD_UREA_NITROGEN > 0.000))"
356,"((death < 0.000) U[0,0] (PHOSPHORUS != 0.000))"
357,"(F[0,0](CREATININE = 0.000) & hr > 0.000)"
358,"(G[0,0](SODIUM != 0.000) | G[0,0](lds = 0.000))"
359,"(G[0,0](y < 0.000) & TOTAL_BILIRUBIN != 0.000)"
360,"(G[0,0](n_evts != 0.000) & F[0,0](ALBUMIN < 0.000))"
361,(death < 0.000 -> LOS > 0.000)
362,"(G[0,0](edrk > 0.000) -> af > 0.000)"
363,"(G[0,0](LOS < 0.000) | PARTIAL_THROMBOPLASTIN_TIME != 0.000)"
364,(AST_GOT != 0.000 -> Sgy < 0.000)
365,"F[0,0](Mort != 0.000)"
366,"(F[0,0](AF = 0.000) -> G[0,0](ICU_Pt_Days > 0.000))"
367,"(G[0,0](HEMOGLOBIN = 0.000) & PROTIME_INR < 0.000)"
368,"(death = 0.000 & F[0,0](ALBUMIN < 0.000))"
369,(TROPONIN_I < 0.000 | edrk < 0.000)
370,ICU_Pt_Days < 0.000
371,"(G[0,0](PHOSPHORUS < 0.000) -> F[0,0](LOS > 0.000))"
372,"(lds = 0.000 -> G[0,0](ICU_Pt_Days > 0.000))"
373,"F[0,0](ICU_Pt_Days < 0.000)"
374,"(F[0,0](AF = 0.000) -> F[0,0](SODIUM != 0.000))"
375,"(lds = 0.000 -> G[0,0](PHOSPHORUS < 0.000))"
376,"(F[0,0](LOS < 0.000) & G[0,0](n_edrk = 0.000))"
377,"(G[0,0](HEMOGLOBIN = 0.000) & LOS > 0.000)"
378,"(G[0,0](LOS < 0.000) | G[0,0](LOS > 0.000))"
379,"(G[0,0](LOS = 0.000) -> F[0,0](Sgy = 0.000))"
380,"(G[0,0](y < 0.000) & dfa = 0.000)"
381,"(LOS < 0.000 -> G[0,0](ICU_Pt_Days > 0.000))"
