,Non Rules
178,"(CREATININE != 0.000 & G[0,0](CHLORIDE < 0.000))"
179,"((s8_hr > 0.000) U[0,0] (ALKALINE_PHOSPHATASE != 0.000))"
180,"((LOS > 0.000) U[0,0] (LOS > 0.000))"
181,"((PHOSPHORUS < 0.000) U[0,0] (Mort > 0.000))"
182,"G[0,0](tte < 0.000)"
183,"(ALT_GPT > 0.000 -> F[0,0](LOS < 0.000))"
184,"(F[0,0](srr > 0.000) -> F[0,0](ICU_Pt_Days < 0.000))"
185,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
186,"F[0,0](direct > 0.000)"
187,"((n_evts = 0.000) U[0,0] (ALKALINE_PHOSPHATASE != 0.000))"
188,"((Temp = 0.000) U[0,0] (CALCIUM > 0.000))"
189,Mort = 0.000
190,Mort > 0.000
191,"((LOS < 0.000) U[0,0] (Mort != 0.000))"
192,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
193,"F[0,0](PARTIAL_THROMBOPLASTIN_TIME = 0.000)"
194,"((Temp = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
195,"((ICU_Pt_Days < 0.000) U[0,0] (ALKALINE_PHOSPHATASE != 0.000))"
196,"((LOS < 0.000) U[0,0] (Mort > 0.000))"
197,"((ICU_Pt_Days > 0.000) U[0,0] (Mort != 0.000))"
198,"F[0,0](n_evts > 0.000)"
199,"F[0,0](death != 0.000)"
200,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
201,"G[0,0](y < 0.000)"
202,SBP = 0.000
203,"((n_evts != 0.000) U[0,0] (MAGNESIUM = 0.000))"
204,"((LOS < 0.000) U[0,0] (LOS > 0.000))"
205,"((LOS != 0.000) U[0,0] (LOS < 0.000))"
206,"((n_evts = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
207,"(ALT_GPT > 0.000 -> F[0,0](ICU_Pt_Days < 0.000))"
208,"((ICU_Pt_Days != 0.000) U[0,0] (ALKALINE_PHOSPHATASE != 0.000))"
209,"G[0,0](Temp < 0.000)"
210,n_evts > 0.000
211,"(G[0,0](Sgy > 0.000) -> PLATELET_COUNT > 0.000)"
212,"((Temp = 0.000) U[0,0] (n_edrk < 0.000))"
213,"((Mort = 0.000) U[0,0] (ALKALINE_PHOSPHATASE != 0.000))"
214,"((Temp = 0.000) U[0,0] (Mort != 0.000))"
215,"((PHOSPHORUS < 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
216,"((n_evts != 0.000) U[0,0] (ALKALINE_PHOSPHATASE != 0.000))"
217,"F[0,0](PLATELET_COUNT > 0.000)"
218,"((ICU_Pt_Days = 0.000) U[0,0] (ALKALINE_PHOSPHATASE != 0.000))"
219,"((Mort = 0.000) U[0,0] (CALCIUM > 0.000))"
220,ICU_Pt_Days > 0.000
221,"((Mort = 0.000) U[0,0] (LOS > 0.000))"
222,"G[0,0](ICU_Pt_Days < 0.000)"
223,"((ICU_Pt_Days = 0.000) U[0,0] (Mort > 0.000))"
224,"F[0,0](y != 0.000)"
225,"((LOS != 0.000) U[0,0] (CALCIUM > 0.000))"
226,"((ICU_Pt_Days != 0.000) U[0,0] (LOS < 0.000))"
227,LOS = 0.000
228,"((PHOSPHORUS < 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
229,"((Mort = 0.000) U[0,0] (MAGNESIUM = 0.000))"
230,"((LOS != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
231,"((PHOSPHORUS < 0.000) U[0,0] (LOS > 0.000))"
232,"F[0,0](tte < 0.000)"
233,"((ICU_Pt_Days < 0.000) U[0,0] (LOS != 0.000))"
234,"((ICU_Pt_Days = 0.000) U[0,0] (LOS != 0.000))"
235,"((LOS = 0.000) U[0,0] (CALCIUM > 0.000))"
236,"((Temp = 0.000) U[0,0] (Mort > 0.000))"
237,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
238,"G[0,0](cosen != 0.000)"
239,"F[0,0](Sgy < 0.000)"
240,(ALT_GPT > 0.000 -> PLATELET_COUNT > 0.000)
241,"((n_evts != 0.000) U[0,0] (LOS != 0.000))"
242,ALKALINE_PHOSPHATASE < 0.000
243,"F[0,0](n_edrk != 0.000)"
244,"G[0,0](ICU_Pt_Days != 0.000)"
245,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
246,"G[0,0](n_evts < 0.000)"
247,"((s8_hr > 0.000) U[0,0] (Mort > 0.000))"
248,"((n_evts != 0.000) U[0,0] (LOS > 0.000))"
249,"G[0,0](ICU_Pt_Days = 0.000)"
250,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
251,"((ICU_Pt_Days != 0.000) U[0,0] (LOS > 0.000))"
252,"(G[0,0](Sgy > 0.000) -> Resp = 0.000)"
253,"((LOS = 0.000) U[0,0] (LOS = 0.000))"
254,"((n_evts != 0.000) U[0,0] (Mort != 0.000))"
255,"((LOS > 0.000) U[0,0] (LOS = 0.000))"
256,"((PHOSPHORUS < 0.000) U[0,0] (ALKALINE_PHOSPHATASE != 0.000))"
257,"((LOS < 0.000) U[0,0] (ALKALINE_PHOSPHATASE != 0.000))"
258,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
259,"((ICU_Pt_Days != 0.000) U[0,0] (LOS != 0.000))"
260,"((LOS != 0.000) U[0,0] (LOS = 0.000))"
261,"((LOS > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
262,"((Mort = 0.000) U[0,0] (LOS != 0.000))"
263,"((s8_hr > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
264,"((LOS > 0.000) U[0,0] (Mort != 0.000))"
265,"((n_evts != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
266,"(ALT_GPT > 0.000 -> F[0,0](s8_hr > 0.000))"
267,"F[0,0](Mort > 0.000)"
268,"((Temp = 0.000) U[0,0] (MAGNESIUM = 0.000))"
269,"((ICU_Pt_Days < 0.000) U[0,0] (n_edrk < 0.000))"
270,"((Mort = 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
271,"F[0,0](Glasgow_Coma_Scale_Total = 0.000)"
272,"F[0,0](direct != 0.000)"
273,"(ALT_GPT > 0.000 -> F[0,0](CREATININE < 0.000))"
274,"((n_evts = 0.000) U[0,0] (n_edrk < 0.000))"
275,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
276,"((s8_hr > 0.000) U[0,0] (Mort != 0.000))"
277,"((Mort = 0.000) U[0,0] (Mort > 0.000))"
278,"G[0,0](n_evts != 0.000)"
279,"F[0,0](Glasgow_Coma_Scale_Total < 0.000)"
280,"((LOS > 0.000) U[0,0] (n_edrk < 0.000))"
281,"((n_evts = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
282,"((LOS = 0.000) U[0,0] (Mort > 0.000))"
283,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
284,"((LOS = 0.000) U[0,0] (LOS != 0.000))"
285,"F[0,0](MET = 0.000)"
286,"((PHOSPHORUS < 0.000) U[0,0] (LOS = 0.000))"
287,"((ICU_Pt_Days != 0.000) U[0,0] (n_edrk < 0.000))"
288,"F[0,0](death = 0.000)"
289,"(ALT_GPT > 0.000 -> G[0,0](O2_Flow < 0.000))"
290,"((LOS > 0.000) U[0,0] (MAGNESIUM = 0.000))"
291,"((PHOSPHORUS < 0.000) U[0,0] (Mort != 0.000))"
292,"((LOS != 0.000) U[0,0] (n_edrk < 0.000))"
