,Non Rules
34,"((TOTAL_PROTEIN > 0.000) U[0,0] (srr > 0.000))"
35,"((ALBUMIN < 0.000) U[0,0] (srr > 0.000))"
36,"((lds > 0.000) U[0,0] (srr > 0.000))"
37,"((SODIUM < 0.000) U[0,0] (srr > 0.000))"
38,"((TOTAL_PROTEIN < 0.000) U[0,0] (srr > 0.000))"
39,"((hr > 0.000) U[0,0] (srr > 0.000))"
40,"((n_edrk < 0.000) U[0,0] (srr > 0.000))"
41,"((Sgy > 0.000) U[0,0] (srr > 0.000))"
42,"((tte > 0.000) U[0,0] (srr > 0.000))"
43,"((TROPONIN_I = 0.000) U[0,0] (srr > 0.000))"
44,"((O2_Flow = 0.000) U[0,0] (srr > 0.000))"
45,"((O2_Flow > 0.000) U[0,0] (srr > 0.000))"
46,"((s24_edrk > 0.000) U[0,0] (srr > 0.000))"
47,"((LACTIC_ACID > 0.000) U[0,0] (srr > 0.000))"
48,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (srr > 0.000))"
49,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (srr > 0.000))"
50,"((ICU_Pt_Days > 0.000) U[0,0] (srr > 0.000))"
51,"((Mort = 0.000) U[0,0] (srr > 0.000))"
52,"((PHOSPHORUS < 0.000) U[0,0] (srr > 0.000))"
53,"((OXYGEN_SATURATION = 0.000) U[0,0] (srr > 0.000))"
54,"((s24_hr < 0.000) U[0,0] (srr > 0.000))"
55,"((CHLORIDE < 0.000) U[0,0] (srr > 0.000))"
56,"((WHITE_BLOOD_CELL_COUNT < 0.000) U[0,0] (srr > 0.000))"
57,"((PROTIME_INR = 0.000) U[0,0] (srr > 0.000))"
58,"((srr = 0.000) U[0,0] (srr > 0.000))"
59,"((SpO2 = 0.000) U[0,0] (srr > 0.000))"
60,"((PROTIME_INR < 0.000) U[0,0] (srr > 0.000))"
61,"((PARTIAL_THROMBOPLASTIN_TIME = 0.000) U[0,0] (srr > 0.000))"
62,"((PCO2 = 0.000) U[0,0] (srr > 0.000))"
63,"((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (srr > 0.000))"
64,"((LOS = 0.000) U[0,0] (srr > 0.000))"
65,"((GLUCOSE < 0.000) U[0,0] (srr > 0.000))"
66,"((CREATININE < 0.000) U[0,0] (srr > 0.000))"
67,"((s8_hr = 0.000) U[0,0] (srr > 0.000))"
68,"((LOS != 0.000) U[0,0] (srr > 0.000))"
69,"((BLOOD_UREA_NITROGEN < 0.000) U[0,0] (srr > 0.000))"
70,"((PARTIAL_THROMBOPLASTIN_TIME < 0.000) U[0,0] (srr > 0.000))"
71,"((lds = 0.000) U[0,0] (srr > 0.000))"
72,"((Resp < 0.000) U[0,0] (srr > 0.000))"
73,"((MAGNESIUM > 0.000) U[0,0] (srr > 0.000))"
74,"((MAGNESIUM < 0.000) U[0,0] (srr > 0.000))"
75,"((OXYGEN_SATURATION < 0.000) U[0,0] (srr > 0.000))"
76,"((edrk < 0.000) U[0,0] (srr > 0.000))"
77,"((s24_hr = 0.000) U[0,0] (srr > 0.000))"
78,"((s8_edrk > 0.000) U[0,0] (srr > 0.000))"
79,"((cosen > 0.000) U[0,0] (srr > 0.000))"
80,"((Pulse > 0.000) U[0,0] (srr > 0.000))"
81,"((ALT_GPT > 0.000) U[0,0] (srr > 0.000))"
82,"((AST_GOT < 0.000) U[0,0] (srr > 0.000))"
83,"((TROPONIN_I < 0.000) U[0,0] (srr > 0.000))"
84,"((CALCIUM < 0.000) U[0,0] (srr > 0.000))"
85,"((MET > 0.000) U[0,0] (srr > 0.000))"
86,"((Resp = 0.000) U[0,0] (srr > 0.000))"
87,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (srr > 0.000))"
88,"((edrk = 0.000) U[0,0] (srr > 0.000))"
89,"((CHLORIDE = 0.000) U[0,0] (srr > 0.000))"
90,"((cosen = 0.000) U[0,0] (srr > 0.000))"
91,"((edrk > 0.000) U[0,0] (srr > 0.000))"
92,"((MET != 0.000) U[0,0] (srr > 0.000))"
93,"((cosen < 0.000) U[0,0] (srr > 0.000))"
94,"((s24_hr > 0.000) U[0,0] (srr > 0.000))"
95,"((tte = 0.000) U[0,0] (srr > 0.000))"
96,"((Pulse < 0.000) U[0,0] (srr > 0.000))"
97,"((SpO2 > 0.000) U[0,0] (srr > 0.000))"
98,"((TOTAL_BILIRUBIN = 0.000) U[0,0] (srr > 0.000))"
99,"((WHITE_BLOOD_CELL_COUNT > 0.000) U[0,0] (srr > 0.000))"
100,"((s2_hr < 0.000) U[0,0] (srr > 0.000))"
101,"((AF > 0.000) U[0,0] (srr > 0.000))"
102,"((LACTIC_ACID < 0.000) U[0,0] (srr > 0.000))"
103,"((PCO2 = 0.000) U[0,0] (srr > 0.000))"
104,"((n_edrk = 0.000) U[0,0] (srr > 0.000))"
105,"((s24_edrk < 0.000) U[0,0] (srr > 0.000))"
106,"((Glasgow_Coma_Scale_Total = 0.000) U[0,0] (srr > 0.000))"
107,"((PLATELET_COUNT = 0.000) U[0,0] (srr > 0.000))"
108,"((CHLORIDE > 0.000) U[0,0] (srr > 0.000))"
109,"((dfa = 0.000) U[0,0] (srr > 0.000))"
110,"((SODIUM = 0.000) U[0,0] (srr > 0.000))"
111,"((n_evts = 0.000) U[0,0] (srr > 0.000))"
112,"((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (srr > 0.000))"
113,"((SODIUM > 0.000) U[0,0] (srr > 0.000))"
114,"((LACTIC_ACID = 0.000) U[0,0] (srr > 0.000))"
115,"((AF < 0.000) U[0,0] (srr > 0.000))"
116,"((s2_hr = 0.000) U[0,0] (srr > 0.000))"
117,"((ALKALINE_PHOSPHATASE < 0.000) U[0,0] (srr > 0.000))"
118,"((CREATININE = 0.000) U[0,0] (srr > 0.000))"
119,"((CALCIUM > 0.000) U[0,0] (srr > 0.000))"
120,"((HEMOGLOBIN = 0.000) U[0,0] (srr > 0.000))"
121,"((s8_edrk < 0.000) U[0,0] (srr > 0.000))"
122,"((HEMOGLOBIN > 0.000) U[0,0] (srr > 0.000))"
123,"((Resp > 0.000) U[0,0] (srr > 0.000))"
124,"((PLATELET_COUNT < 0.000) U[0,0] (srr > 0.000))"
125,"((Mort > 0.000) U[0,0] (srr > 0.000))"
126,"((SBP > 0.000) U[0,0] (srr > 0.000))"
127,"((PCO2 > 0.000) U[0,0] (srr > 0.000))"
128,"((OXYGEN_SATURATION > 0.000) U[0,0] (srr > 0.000))"
129,"((y = 0.000) U[0,0] (srr > 0.000))"
130,"((s8_edrk = 0.000) U[0,0] (srr > 0.000))"
131,"((O2_Flow < 0.000) U[0,0] (srr > 0.000))"
132,"((s2_edrk > 0.000) U[0,0] (srr > 0.000))"
133,"((ALBUMIN = 0.000) U[0,0] (srr > 0.000))"
134,"((direct > 0.000) U[0,0] (srr > 0.000))"
135,"((PARTIAL_THROMBOPLASTIN_TIME > 0.000) U[0,0] (srr > 0.000))"
136,"((Mort < 0.000) U[0,0] (srr > 0.000))"
137,"((Sgy = 0.000) U[0,0] (srr > 0.000))"
138,"((lds < 0.000) U[0,0] (srr > 0.000))"
139,"((SBP = 0.000) U[0,0] (srr > 0.000))"
140,"((dfa > 0.000) U[0,0] (srr > 0.000))"
141,"((hr = 0.000) U[0,0] (srr > 0.000))"
142,"((SpO2 < 0.000) U[0,0] (srr > 0.000))"
143,"((GLUCOSE > 0.000) U[0,0] (srr > 0.000))"
144,"((death = 0.000) U[0,0] (srr > 0.000))"
145,"((ALT_GPT = 0.000) U[0,0] (srr > 0.000))"
146,"((ICU_Pt_Days < 0.000) U[0,0] (srr > 0.000))"
147,"((death < 0.000) U[0,0] (srr > 0.000))"
148,"((s8_hr < 0.000) U[0,0] (srr > 0.000))"
149,"((s2_hr > 0.000) U[0,0] (srr > 0.000))"
150,"((srr > 0.000) U[0,0] (srr > 0.000))"
151,"((MAGNESIUM = 0.000) U[0,0] (srr > 0.000))"
152,"((HEMOGLOBIN < 0.000) U[0,0] (srr > 0.000))"
153,"((death > 0.000) U[0,0] (srr > 0.000))"
154,"((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (srr > 0.000))"
155,"((PHOSPHORUS = 0.000) U[0,0] (srr > 0.000))"
156,"((POTASSIUM > 0.000) U[0,0] (srr > 0.000))"
157,"((af < 0.000) U[0,0] (srr > 0.000))"
158,"((TOTAL_PROTEIN = 0.000) U[0,0] (srr > 0.000))"
159,"((Temp < 0.000) U[0,0] (srr > 0.000))"
160,"((ICU_Pt_Days = 0.000) U[0,0] (srr > 0.000))"
161,"((s24_edrk = 0.000) U[0,0] (srr > 0.000))"
162,"((LOS > 0.000) U[0,0] (srr > 0.000))"
163,"((POTASSIUM = 0.000) U[0,0] (srr > 0.000))"
164,"((CALCIUM = 0.000) U[0,0] (srr > 0.000))"
165,"((n_evts > 0.000) U[0,0] (srr > 0.000))"
166,"((CO2 > 0.000) U[0,0] (srr > 0.000))"
167,"((TOTAL_BILIRUBIN < 0.000) U[0,0] (srr > 0.000))"
168,"((dfa < 0.000) U[0,0] (srr > 0.000))"
169,"((CREATININE > 0.000) U[0,0] (srr > 0.000))"
170,"((ICU_Pt_Days != 0.000) U[0,0] (srr > 0.000))"
171,"((WHITE_BLOOD_CELL_COUNT = 0.000) U[0,0] (srr > 0.000))"
172,"((direct = 0.000) U[0,0] (srr > 0.000))"
