,Non Rules
116,"((LOS < 0.000) U[0,0] (n_edrk != 0.000))"
117,"(F[0,0](TOTAL_PROTEIN = 0.000) & F[0,0](death = 0.000))"
118,"(G[0,0](dfa < 0.000) -> F[0,0](MAGNESIUM = 0.000))"
119,"(G[0,0](death != 0.000) & F[0,0](dfa < 0.000))"
120,"(F[0,0](LOS != 0.000) & G[0,0](cosen > 0.000))"
121,"(G[0,0](s8_hr != 0.000) | F[0,0](TOTAL_PROTEIN = 0.000))"
122,"G[0,0](y > 0.000)"
123,"(G[0,0](SBP < 0.000) & PROTIME_INR = 0.000)"
124,(n_evts = 0.000 & PROTIME_INR = 0.000)
125,"(F[0,0](LOS != 0.000) & F[0,0](death = 0.000))"
126,"((ICU_Pt_Days < 0.000) U[0,0] (LOS > 0.000))"
127,"(PROTIME_INR = 0.000 -> F[0,0](PLATELET_COUNT > 0.000))"
128,"(n_evts = 0.000 & G[0,0](Mort < 0.000))"
129,"(F[0,0](AF < 0.000) -> PHOSPHORUS > 0.000)"
130,"(cosen < 0.000 -> F[0,0](PLATELET_COUNT > 0.000))"
131,"(F[0,0](LOS != 0.000) & Sgy != 0.000)"
132,"(F[0,0](s8_edrk = 0.000) -> G[0,0](Glasgow_Coma_Scale_Total > 0.000))"
133,"(F[0,0](TOTAL_PROTEIN = 0.000) & LOS > 0.000)"
134,"(G[0,0](s8_hr != 0.000) | PARTIAL_THROMBOPLASTIN_TIME = 0.000)"
135,"(F[0,0](TROPONIN_I > 0.000) & G[0,0](cosen > 0.000))"
136,"(OXYGEN_SATURATION > 0.000 & F[0,0](death = 0.000))"
137,"((LOS != 0.000) U[0,0] (lds = 0.000))"
138,"(G[0,0](death != 0.000) & G[0,0](Mort < 0.000))"
139,(Sgy > 0.000 | PARTIAL_THROMBOPLASTIN_TIME = 0.000)
140,"(F[0,0](AF < 0.000) -> F[0,0](PLATELET_COUNT > 0.000))"
141,"(G[0,0](death > 0.000) | PARTIAL_THROMBOPLASTIN_TIME = 0.000)"
142,"(F[0,0](CALCIUM < 0.000) | G[0,0](ALT_GPT > 0.000))"
143,(Sgy > 0.000 | edrk < 0.000)
144,"G[0,0](Mort != 0.000)"
145,"(G[0,0](Pulse = 0.000) & G[0,0](Mort < 0.000))"
146,"(F[0,0](af != 0.000) & G[0,0](LOS > 0.000))"
147,"(G[0,0](death != 0.000) & G[0,0](LOS > 0.000))"
148,"(n_evts = 0.000 & G[0,0](TROPONIN_I != 0.000))"
149,SBP < 0.000
150,(n_evts = 0.000 & Sgy != 0.000)
151,"(F[0,0](af != 0.000) & F[0,0](PCO2 > 0.000))"
152,"((ICU_Pt_Days > 0.000) U[0,0] (LOS < 0.000))"
153,"(G[0,0](Resp = 0.000) -> G[0,0](HEMOGLOBIN = 0.000))"
154,ICU_Pt_Days = 0.000
155,"(F[0,0](LOS != 0.000) & G[0,0](TROPONIN_I != 0.000))"
156,"((CHLORIDE < 0.000) U[0,0] (lds = 0.000))"
157,"((CHLORIDE < 0.000) U[0,0] (direct < 0.000))"
158,"(G[0,0](SBP > 0.000) & G[0,0](cosen > 0.000))"
159,(BLOOD_UREA_NITROGEN > 0.000 -> PHOSPHORUS > 0.000)
160,"G[0,0](n_evts = 0.000)"
161,"(F[0,0](CALCIUM < 0.000) | edrk < 0.000)"
162,"(Sgy > 0.000 | F[0,0](tte > 0.000))"
163,(Sgy > 0.000 | LACTIC_ACID != 0.000)
164,"(F[0,0](ALBUMIN < 0.000) & F[0,0](dfa < 0.000))"
165,"(G[0,0](death > 0.000) | PCO2 > 0.000)"
166,"(F[0,0](TOTAL_PROTEIN = 0.000) & TROPONIN_I > 0.000)"
167,"(G[0,0](SBP < 0.000) & TROPONIN_I > 0.000)"
168,"(F[0,0](ALBUMIN < 0.000) & G[0,0](Mort < 0.000))"
169,"(OXYGEN_SATURATION > 0.000 & G[0,0](death = 0.000))"
170,y > 0.000
171,"(F[0,0](s2_edrk > 0.000) | LACTIC_ACID != 0.000)"
172,"(F[0,0](s8_edrk = 0.000) -> G[0,0](y != 0.000))"
173,"(G[0,0](Resp = 0.000) -> F[0,0](PLATELET_COUNT > 0.000))"
174,"G[0,0](Mort > 0.000)"
175,"(F[0,0](af != 0.000) & LOS > 0.000)"
176,"(F[0,0](ALBUMIN < 0.000) & F[0,0](PCO2 > 0.000))"
177,"(OXYGEN_SATURATION < 0.000 & G[0,0](Mort < 0.000))"
178,"(G[0,0](death > 0.000) | F[0,0](s24_hr != 0.000))"
179,"(F[0,0](s2_edrk > 0.000) | F[0,0](tte > 0.000))"
180,"((s2_hr = 0.000) U[0,0] (lds = 0.000))"
181,"(G[0,0](death > 0.000) | F[0,0](tte > 0.000))"
182,(cosen < 0.000 -> MAGNESIUM < 0.000)
183,"G[0,0](ICU_Pt_Days > 0.000)"
184,(OXYGEN_SATURATION > 0.000 & LOS > 0.000)
185,"(F[0,0](af != 0.000) & cosen < 0.000)"
186,"(G[0,0](dfa < 0.000) -> G[0,0](Glasgow_Coma_Scale_Total > 0.000))"
187,"(F[0,0](s2_edrk > 0.000) | F[0,0](s24_hr != 0.000))"
188,"(G[0,0](s8_hr != 0.000) | PCO2 > 0.000)"
189,"(F[0,0](ALBUMIN < 0.000) & cosen < 0.000)"
190,"(G[0,0](SBP > 0.000) & G[0,0](death = 0.000))"
191,"(G[0,0](SBP > 0.000) & cosen < 0.000)"
192,"(F[0,0](s8_edrk = 0.000) -> MAGNESIUM < 0.000)"
193,"(F[0,0](ALBUMIN < 0.000) & G[0,0](death = 0.000))"
194,"F[0,0](Mort < 0.000)"
195,"((ICU_Pt_Days > 0.000) U[0,0] (n_edrk != 0.000))"
196,"F[0,0](n_evts < 0.000)"
197,"(Sgy > 0.000 | G[0,0](ALT_GPT > 0.000))"
198,"(F[0,0](ALBUMIN < 0.000) & G[0,0](TROPONIN_I != 0.000))"
199,"F[0,0](ICU_Pt_Days > 0.000)"
200,(PROTIME_INR = 0.000 -> PHOSPHORUS > 0.000)
201,"((AF != 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
202,"(PROTIME_INR = 0.000 -> F[0,0](GLUCOSE < 0.000))"
203,"((LOS = 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
204,"(G[0,0](CALCIUM < 0.000) | F[0,0](TOTAL_PROTEIN = 0.000))"
205,"(F[0,0](TOTAL_PROTEIN = 0.000) & G[0,0](TROPONIN_I != 0.000))"
206,"(F[0,0](TOTAL_PROTEIN = 0.000) & F[0,0](dfa < 0.000))"
207,"G[0,0](n_evts > 0.000)"
208,"G[0,0](LOS = 0.000)"
209,"((LOS != 0.000) U[0,0] (n_edrk != 0.000))"
210,"G[0,0](LOS != 0.000)"
211,"F[0,0](Resp = 0.000)"
212,"(OXYGEN_SATURATION < 0.000 & F[0,0](PCO2 > 0.000))"
213,"(F[0,0](AF < 0.000) -> F[0,0](MAGNESIUM = 0.000))"
214,"G[0,0](death < 0.000)"
215,"(G[0,0](CALCIUM < 0.000) | F[0,0](SODIUM < 0.000))"
216,(Sgy > 0.000 | PCO2 > 0.000)
217,"(F[0,0](TROPONIN_I > 0.000) & G[0,0](TROPONIN_I != 0.000))"
218,"(OXYGEN_SATURATION > 0.000 & F[0,0](PCO2 > 0.000))"
219,"(G[0,0](SBP < 0.000) & G[0,0](LOS > 0.000))"
220,"((AF != 0.000) U[0,0] (LOS > 0.000))"
221,"(G[0,0](Resp = 0.000) -> MAGNESIUM < 0.000)"
222,"((LOS < 0.000) U[0,0] (LOS = 0.000))"
223,LOS < 0.000
224,"((ICU_Pt_Days > 0.000) U[0,0] (lds = 0.000))"
225,"(n_evts = 0.000 & F[0,0](death = 0.000))"
226,"F[0,0](LOS != 0.000)"
227,"((LOS = 0.000) U[0,0] (n_edrk != 0.000))"
228,"(OXYGEN_SATURATION > 0.000 & G[0,0](Mort < 0.000))"
229,"((s2_hr = 0.000) U[0,0] (LOS = 0.000))"
230,"(F[0,0](ALBUMIN < 0.000) & G[0,0](LOS > 0.000))"
231,"(G[0,0](cosen = 0.000) | edrk < 0.000)"
232,"(direct < 0.000 | G[0,0](Pulse < 0.000))"
233,"(G[0,0](cosen = 0.000) | G[0,0](ALBUMIN = 0.000))"
234,"(G[0,0](CALCIUM < 0.000) | G[0,0](ALT_GPT > 0.000))"
235,"((CHLORIDE < 0.000) U[0,0] (LOS = 0.000))"
236,"(G[0,0](death != 0.000) & F[0,0](PCO2 > 0.000))"
237,"F[0,0](Mort != 0.000)"
238,"(G[0,0](SBP < 0.000) & Sgy != 0.000)"
239,"(G[0,0](Pulse = 0.000) & cosen < 0.000)"
240,(OXYGEN_SATURATION < 0.000 & PROTIME_INR = 0.000)
241,ICU_Pt_Days < 0.000
242,"(G[0,0](cosen = 0.000) | F[0,0](TOTAL_PROTEIN = 0.000))"
243,"(G[0,0](dfa < 0.000) -> MAGNESIUM < 0.000)"
244,"F[0,0](ICU_Pt_Days < 0.000)"
245,"(G[0,0](SBP < 0.000) & G[0,0](TROPONIN_I != 0.000))"
246,"(direct < 0.000 | G[0,0](ALT_GPT > 0.000))"
247,(OXYGEN_SATURATION < 0.000 & TROPONIN_I > 0.000)
248,"(Sgy > 0.000 | G[0,0](ALBUMIN = 0.000))"
249,"(cosen < 0.000 -> G[0,0](y != 0.000))"
250,"(n_evts = 0.000 & G[0,0](LOS > 0.000))"
251,"((LOS = 0.000) U[0,0] (direct < 0.000))"
252,"(F[0,0](ALBUMIN < 0.000) & TROPONIN_I > 0.000)"
253,"(G[0,0](CALCIUM > 0.000) -> G[0,0](HEMOGLOBIN = 0.000))"
254,"(G[0,0](s8_hr != 0.000) | LACTIC_ACID != 0.000)"
255,"((ICU_Pt_Days > 0.000) U[0,0] (LOS != 0.000))"
256,"(G[0,0](Pulse = 0.000) & TROPONIN_I > 0.000)"
257,"((LOS != 0.000) U[0,0] (LOS > 0.000))"
258,"(n_evts = 0.000 & G[0,0](death = 0.000))"
259,(OXYGEN_SATURATION > 0.000 & TROPONIN_I > 0.000)
260,"(F[0,0](s2_edrk > 0.000) | F[0,0](TOTAL_PROTEIN = 0.000))"
261,"G[0,0](y = 0.000)"
262,"(F[0,0](CALCIUM < 0.000) | G[0,0](Pulse < 0.000))"
263,(direct < 0.000 | PARTIAL_THROMBOPLASTIN_TIME = 0.000)
264,"G[0,0](s8_edrk > 0.000)"
265,"(F[0,0](LOS != 0.000) & G[0,0](LOS > 0.000))"
266,"((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (lds = 0.000))"
267,"G[0,0](Mort = 0.000)"
268,"((LOS < 0.000) U[0,0] (LOS < 0.000))"
269,"(F[0,0](TOTAL_PROTEIN = 0.000) & Sgy != 0.000)"
270,"(F[0,0](s8_edrk = 0.000) -> G[0,0](HEMOGLOBIN = 0.000))"
271,"(F[0,0](af != 0.000) & F[0,0](death = 0.000))"
272,"(F[0,0](direct > 0.000) -> PHOSPHORUS > 0.000)"
273,"((s2_hr = 0.000) U[0,0] (LOS != 0.000))"
274,"(F[0,0](af != 0.000) & G[0,0](cosen > 0.000))"
275,"G[0,0](LOS < 0.000)"
276,"(F[0,0](af != 0.000) & G[0,0](TROPONIN_I != 0.000))"
277,"((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
278,(OXYGEN_SATURATION < 0.000 & LOS > 0.000)
279,"(G[0,0](s8_hr != 0.000) | G[0,0](ALBUMIN = 0.000))"
280,"(F[0,0](CALCIUM < 0.000) | G[0,0](ALBUMIN = 0.000))"
281,"(n_evts = 0.000 & G[0,0](cosen > 0.000))"
282,"((AF != 0.000) U[0,0] (lds = 0.000))"
283,"(F[0,0](CALCIUM < 0.000) | LACTIC_ACID != 0.000)"
284,"(G[0,0](SBP > 0.000) & Sgy != 0.000)"
285,"(F[0,0](TROPONIN_I > 0.000) & G[0,0](Mort < 0.000))"
286,"(F[0,0](TROPONIN_I > 0.000) & Sgy != 0.000)"
287,"(F[0,0](LOS != 0.000) & G[0,0](Mort < 0.000))"
288,"(Sgy > 0.000 | F[0,0](SODIUM < 0.000))"
289,"((LOS > 0.000) U[0,0] (LOS > 0.000))"
290,"(OXYGEN_SATURATION < 0.000 & G[0,0](death = 0.000))"
291,"G[0,0](tte < 0.000)"
292,"(G[0,0](death != 0.000) & PROTIME_INR = 0.000)"
293,"(G[0,0](Resp = 0.000) -> F[0,0](MAGNESIUM = 0.000))"
294,"(BLOOD_UREA_NITROGEN > 0.000 -> F[0,0](GLUCOSE < 0.000))"
295,"(F[0,0](CALCIUM < 0.000) | F[0,0](tte > 0.000))"
296,"(G[0,0](Pulse = 0.000) & F[0,0](death = 0.000))"
297,"(OXYGEN_SATURATION > 0.000 & F[0,0](dfa < 0.000))"
298,"(G[0,0](CALCIUM > 0.000) -> F[0,0](MAGNESIUM = 0.000))"
299,"(G[0,0](CALCIUM > 0.000) -> G[0,0](MET < 0.000))"
300,"(G[0,0](dfa < 0.000) -> G[0,0](MET < 0.000))"
301,"(F[0,0](TROPONIN_I > 0.000) & LOS > 0.000)"
302,"(G[0,0](cosen = 0.000) | F[0,0](s24_hr != 0.000))"
303,Mort = 0.000
304,"(BLOOD_UREA_NITROGEN > 0.000 -> G[0,0](Glasgow_Coma_Scale_Total > 0.000))"
305,Mort > 0.000
306,"F[0,0](Resp > 0.000)"
307,"(PROTIME_INR = 0.000 -> G[0,0](MET < 0.000))"
308,"((ICU_Pt_Days > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
309,(n_evts = 0.000 & TROPONIN_I > 0.000)
310,"((s2_hr = 0.000) U[0,0] (LOS > 0.000))"
311,"(F[0,0](TOTAL_PROTEIN = 0.000) & G[0,0](Mort < 0.000))"
312,"(G[0,0](Pulse = 0.000) & Sgy != 0.000)"
313,"F[0,0](n_evts > 0.000)"
314,"(F[0,0](TROPONIN_I > 0.000) & TROPONIN_I > 0.000)"
315,"(F[0,0](CALCIUM < 0.000) | PCO2 > 0.000)"
316,"(G[0,0](Pulse = 0.000) & G[0,0](LOS > 0.000))"
317,"(F[0,0](af != 0.000) & F[0,0](dfa < 0.000))"
318,"(BLOOD_UREA_NITROGEN > 0.000 -> G[0,0](HEMOGLOBIN = 0.000))"
319,"G[0,0](y < 0.000)"
320,"((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (LOS = 0.000))"
321,"F[0,0](HEMOGLOBIN != 0.000)"
322,"((LOS < 0.000) U[0,0] (LOS > 0.000))"
323,"(G[0,0](death > 0.000) | LACTIC_ACID != 0.000)"
324,"(F[0,0](af != 0.000) & PROTIME_INR = 0.000)"
325,"((AF != 0.000) U[0,0] (LOS = 0.000))"
326,"((LOS != 0.000) U[0,0] (LOS < 0.000))"
327,"(G[0,0](Pulse = 0.000) & G[0,0](TROPONIN_I != 0.000))"
328,"(G[0,0](cosen = 0.000) | F[0,0](SODIUM < 0.000))"
329,"(G[0,0](Resp = 0.000) -> G[0,0](y != 0.000))"
330,"(G[0,0](CALCIUM > 0.000) -> MAGNESIUM < 0.000)"
331,"(G[0,0](Pulse = 0.000) & PROTIME_INR = 0.000)"
332,"(F[0,0](CALCIUM < 0.000) | F[0,0](TOTAL_PROTEIN = 0.000))"
333,"(G[0,0](dfa < 0.000) -> PHOSPHORUS > 0.000)"
334,"(G[0,0](CALCIUM > 0.000) -> G[0,0](Glasgow_Coma_Scale_Total > 0.000))"
335,n_evts > 0.000
336,"(direct < 0.000 | F[0,0](TOTAL_PROTEIN = 0.000))"
337,"(Sgy > 0.000 | F[0,0](s24_hr != 0.000))"
338,"((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (direct < 0.000))"
339,"(G[0,0](LACTIC_ACID != 0.000) -> MAGNESIUM < 0.000)"
340,"(OXYGEN_SATURATION < 0.000 & G[0,0](TROPONIN_I != 0.000))"
341,"(F[0,0](AF < 0.000) -> G[0,0](y != 0.000))"
342,"(G[0,0](LACTIC_ACID != 0.000) -> G[0,0](y != 0.000))"
343,"((ICU_Pt_Days < 0.000) U[0,0] (n_edrk != 0.000))"
344,"(OXYGEN_SATURATION > 0.000 & G[0,0](LOS > 0.000))"
345,"(F[0,0](TOTAL_PROTEIN = 0.000) & PROTIME_INR = 0.000)"
346,"(G[0,0](SBP < 0.000) & F[0,0](death = 0.000))"
347,"(F[0,0](TOTAL_PROTEIN = 0.000) & F[0,0](PCO2 > 0.000))"
348,"(cosen < 0.000 -> G[0,0](MET < 0.000))"
349,"(F[0,0](TROPONIN_I > 0.000) & F[0,0](PCO2 > 0.000))"
350,"((s2_hr = 0.000) U[0,0] (LOS < 0.000))"
351,"(F[0,0](s2_edrk > 0.000) | edrk < 0.000)"
352,ICU_Pt_Days > 0.000
353,"(F[0,0](LOS != 0.000) & cosen < 0.000)"
354,"(G[0,0](death != 0.000) & F[0,0](death = 0.000))"
355,"(G[0,0](SBP > 0.000) & F[0,0](dfa < 0.000))"
356,"(G[0,0](Resp = 0.000) -> G[0,0](MET < 0.000))"
357,"(F[0,0](CALCIUM < 0.000) | F[0,0](s24_hr != 0.000))"
358,"(n_evts = 0.000 & F[0,0](PCO2 > 0.000))"
359,"(G[0,0](CALCIUM > 0.000) -> PHOSPHORUS > 0.000)"
360,"(G[0,0](SBP > 0.000) & G[0,0](Mort < 0.000))"
361,"(F[0,0](s8_edrk = 0.000) -> G[0,0](MET < 0.000))"
362,"G[0,0](ICU_Pt_Days < 0.000)"
363,"(F[0,0](ALBUMIN < 0.000) & F[0,0](death = 0.000))"
364,"(G[0,0](dfa < 0.000) -> F[0,0](GLUCOSE < 0.000))"
365,"(F[0,0](s8_edrk = 0.000) -> F[0,0](PLATELET_COUNT > 0.000))"
366,(OXYGEN_SATURATION > 0.000 & cosen < 0.000)
367,"(OXYGEN_SATURATION > 0.000 & G[0,0](cosen > 0.000))"
368,LOS = 0.000
369,(direct < 0.000 | edrk < 0.000)
370,"(F[0,0](ALBUMIN < 0.000) & G[0,0](cosen > 0.000))"
371,"F[0,0](tte < 0.000)"
372,"((ICU_Pt_Days < 0.000) U[0,0] (LOS != 0.000))"
373,"(F[0,0](direct > 0.000) -> G[0,0](Glasgow_Coma_Scale_Total > 0.000))"
374,"(G[0,0](SBP > 0.000) & G[0,0](LOS > 0.000))"
375,"((CHLORIDE < 0.000) U[0,0] (LOS > 0.000))"
376,"(G[0,0](LACTIC_ACID != 0.000) -> G[0,0](HEMOGLOBIN = 0.000))"
377,"(G[0,0](SBP < 0.000) & G[0,0](death = 0.000))"
378,"(G[0,0](death != 0.000) & G[0,0](cosen > 0.000))"
379,"((LOS > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
380,"(F[0,0](AF < 0.000) -> G[0,0](HEMOGLOBIN = 0.000))"
381,"(G[0,0](CALCIUM > 0.000) -> F[0,0](GLUCOSE < 0.000))"
382,(direct < 0.000 | PCO2 > 0.000)
383,"((LOS > 0.000) U[0,0] (direct < 0.000))"
384,"(G[0,0](SBP > 0.000) & TROPONIN_I > 0.000)"
385,"(G[0,0](death != 0.000) & TROPONIN_I > 0.000)"
386,"(F[0,0](s8_edrk = 0.000) -> F[0,0](GLUCOSE < 0.000))"
387,"((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (LOS < 0.000))"
388,(PROTIME_INR = 0.000 -> MAGNESIUM < 0.000)
389,"((ICU_Pt_Days < 0.000) U[0,0] (lds = 0.000))"
390,"(F[0,0](ALBUMIN < 0.000) & PROTIME_INR = 0.000)"
391,"F[0,0](Sgy < 0.000)"
392,"(direct < 0.000 | F[0,0](tte > 0.000))"
393,"(OXYGEN_SATURATION < 0.000 & G[0,0](cosen > 0.000))"
394,"(OXYGEN_SATURATION < 0.000 & G[0,0](LOS > 0.000))"
