,Non Rules
152,"(G[0,0](af > 0.000) | G[0,0](LOS = 0.000))"
153,"G[0,0](ICU_Pt_Days > 0.000)"
154,"(LACTIC_ACID > 0.000 & G[0,0](hr < 0.000))"
155,"G[0,0](ALKALINE_PHOSPHATASE < 0.000)"
156,"F[0,0](tte > 0.000)"
157,"((ICU_Pt_Days < 0.000) U[0,0] (Resp < 0.000))"
158,"F[0,0](Mort < 0.000)"
159,"((LOS > 0.000) U[0,0] (Resp < 0.000))"
160,"F[0,0](n_evts < 0.000)"
161,"(F[0,0](GLUCOSE > 0.000) & n_edrk > 0.000)"
162,"F[0,0](ICU_Pt_Days > 0.000)"
163,"((Mort != 0.000) U[0,0] (SODIUM != 0.000))"
164,"(SpO2 > 0.000 | G[0,0](LOS = 0.000))"
165,"((TROPONIN_I != 0.000) U[0,0] (LOS != 0.000))"
166,n_evts != 0.000
167,"((n_edrk < 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
168,"(LACTIC_ACID > 0.000 & G[0,0](ALT_GPT > 0.000))"
169,"(F[0,0](PLATELET_COUNT = 0.000) | G[0,0](Pulse != 0.000))"
170,"G[0,0](n_evts > 0.000)"
171,"(F[0,0](s24_edrk < 0.000) & G[0,0](ALT_GPT > 0.000))"
172,"((ICU_Pt_Days != 0.000) U[0,0] (SODIUM != 0.000))"
173,"G[0,0](LOS = 0.000)"
174,(LACTIC_ACID > 0.000 & Temp < 0.000)
175,"(SODIUM < 0.000 -> G[0,0](ALKALINE_PHOSPHATASE > 0.000))"
176,"G[0,0](LOS != 0.000)"
177,"((Mort != 0.000) U[0,0] (LOS < 0.000))"
178,"(G[0,0](O2_Flow < 0.000) & G[0,0](y != 0.000))"
179,y = 0.000
180,"((LOS != 0.000) U[0,0] (SODIUM != 0.000))"
181,"((LOS < 0.000) U[0,0] (POTASSIUM > 0.000))"
182,"((Resp = 0.000) U[0,0] (SODIUM != 0.000))"
183,"((n_edrk < 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
184,"((LOS < 0.000) U[0,0] (ALT_GPT = 0.000))"
185,"((TROPONIN_I != 0.000) U[0,0] (LOS > 0.000))"
186,"(s8_hr < 0.000 | G[0,0](Pulse != 0.000))"
187,"((LOS != 0.000) U[0,0] (Resp < 0.000))"
188,"((LOS < 0.000) U[0,0] (LOS = 0.000))"
189,LOS < 0.000
190,"((TROPONIN_I != 0.000) U[0,0] (LOS < 0.000))"
191,"F[0,0](LOS != 0.000)"
192,"(G[0,0](af > 0.000) | F[0,0](edrk > 0.000))"
193,"((PCO2 > 0.000) U[0,0] (LOS < 0.000))"
194,"((TROPONIN_I != 0.000) U[0,0] (SODIUM != 0.000))"
195,"((n_edrk < 0.000) U[0,0] (SODIUM != 0.000))"
196,"((LOS = 0.000) U[0,0] (Resp < 0.000))"
197,"((PCO2 > 0.000) U[0,0] (Mort < 0.000))"
198,"(F[0,0](s24_hr > 0.000) | G[0,0](SBP < 0.000))"
199,"(LACTIC_ACID > 0.000 & G[0,0](s24_hr = 0.000))"
200,"F[0,0](Mort != 0.000)"
201,"((PCO2 > 0.000) U[0,0] (ALT_GPT = 0.000))"
202,ICU_Pt_Days < 0.000
203,"F[0,0](ICU_Pt_Days < 0.000)"
204,n_evts < 0.000
205,"((ICU_Pt_Days != 0.000) U[0,0] (ALT_GPT = 0.000))"
206,"((Resp = 0.000) U[0,0] (LOS = 0.000))"
207,"(PHOSPHORUS != 0.000 | F[0,0](edrk > 0.000))"
208,"(G[0,0](direct > 0.000) -> G[0,0](TOTAL_PROTEIN < 0.000))"
209,(HEMOGLOBIN = 0.000 | MET = 0.000)
210,"((ICU_Pt_Days != 0.000) U[0,0] (LOS = 0.000))"
211,"(F[0,0](PLATELET_COUNT = 0.000) | F[0,0](edrk > 0.000))"
212,"G[0,0](SODIUM > 0.000)"
213,"((ICU_Pt_Days > 0.000) U[0,0] (LOS != 0.000))"
214,"(F[0,0](GLUCOSE > 0.000) & G[0,0](s24_hr = 0.000))"
215,"(G[0,0](O2_Flow < 0.000) & F[0,0](edrk > 0.000))"
216,"((LOS != 0.000) U[0,0] (LOS > 0.000))"
217,"((Mort != 0.000) U[0,0] (Mort != 0.000))"
218,"((LOS != 0.000) U[0,0] (Mort != 0.000))"
219,"(F[0,0](SODIUM < 0.000) | G[0,0](GLUCOSE > 0.000))"
220,"G[0,0](y = 0.000)"
221,"((LOS = 0.000) U[0,0] (Mort < 0.000))"
222,"(G[0,0](direct > 0.000) -> G[0,0](LOS != 0.000))"
223,"G[0,0](Mort = 0.000)"
224,"((LOS < 0.000) U[0,0] (LOS < 0.000))"
225,"((TROPONIN_I != 0.000) U[0,0] (POTASSIUM > 0.000))"
226,"G[0,0](direct != 0.000)"
227,"(HEMOGLOBIN = 0.000 | G[0,0](LOS = 0.000))"
228,"((LOS = 0.000) U[0,0] (ALT_GPT = 0.000))"
229,"((LOS != 0.000) U[0,0] (ALT_GPT = 0.000))"
230,(HEMOGLOBIN = 0.000 | SBP < 0.000)
231,"((LOS < 0.000) U[0,0] (Mort < 0.000))"
232,"G[0,0](LOS < 0.000)"
233,"((ICU_Pt_Days = 0.000) U[0,0] (LOS > 0.000))"
234,"((n_edrk < 0.000) U[0,0] (LOS != 0.000))"
235,"(F[0,0](s24_edrk < 0.000) & Temp < 0.000)"
236,"((LOS > 0.000) U[0,0] (LOS > 0.000))"
237,"G[0,0](tte < 0.000)"
238,"(s8_hr < 0.000 | G[0,0](GLUCOSE > 0.000))"
239,"(F[0,0](s24_hr > 0.000) | G[0,0](Pulse != 0.000))"
240,(LACTIC_ACID > 0.000 & s2_edrk = 0.000)
241,"((ICU_Pt_Days = 0.000) U[0,0] (SODIUM != 0.000))"
242,(SpO2 > 0.000 | SBP < 0.000)
243,"(F[0,0](GLUCOSE > 0.000) & G[0,0](y != 0.000))"
244,"(F[0,0](s24_hr > 0.000) | G[0,0](GLUCOSE > 0.000))"
245,"(HEMOGLOBIN = 0.000 | F[0,0](edrk > 0.000))"
246,(PHOSPHORUS != 0.000 | MAGNESIUM != 0.000)
247,"((LOS != 0.000) U[0,0] (Mort < 0.000))"
248,Mort = 0.000
249,"(n_edrk > 0.000 -> G[0,0](s24_edrk != 0.000))"
250,Mort > 0.000
251,"(F[0,0](af != 0.000) | G[0,0](Pulse != 0.000))"
252,"((LOS < 0.000) U[0,0] (Mort != 0.000))"
253,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
254,"(LACTIC_ACID > 0.000 & F[0,0](edrk > 0.000))"
255,"(HEMOGLOBIN = 0.000 | G[0,0](s24_hr = 0.000))"
256,"(F[0,0](srr > 0.000) -> G[0,0](ALKALINE_PHOSPHATASE > 0.000))"
257,"((ICU_Pt_Days > 0.000) U[0,0] (POTASSIUM > 0.000))"
258,"(F[0,0](af != 0.000) | G[0,0](SBP < 0.000))"
259,"((ICU_Pt_Days > 0.000) U[0,0] (Mort != 0.000))"
260,"F[0,0](n_evts > 0.000)"
261,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
262,"((Mort != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
263,n_evts = 0.000
264,"(F[0,0](SODIUM < 0.000) | G[0,0](LOS = 0.000))"
265,"(G[0,0](s8_edrk = 0.000) & n_edrk > 0.000)"
266,"G[0,0](y < 0.000)"
267,"((PCO2 > 0.000) U[0,0] (SODIUM != 0.000))"
268,"((LOS < 0.000) U[0,0] (LOS > 0.000))"
269,"(F[0,0](af != 0.000) | SBP < 0.000)"
270,"((Mort != 0.000) U[0,0] (Mort < 0.000))"
271,"G[0,0](MET > 0.000)"
272,"((LOS != 0.000) U[0,0] (LOS < 0.000))"
273,"(G[0,0](direct > 0.000) -> WHITE_BLOOD_CELL_COUNT > 0.000)"
274,"(F[0,0](MET != 0.000) & G[0,0](y != 0.000))"
275,"(F[0,0](s24_hr > 0.000) | MAGNESIUM != 0.000)"
276,"((ICU_Pt_Days > 0.000) U[0,0] (SODIUM != 0.000))"
277,"(SODIUM < 0.000 -> G[0,0](s24_edrk != 0.000))"
278,"((PCO2 > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
279,"((Resp = 0.000) U[0,0] (Resp < 0.000))"
280,"((LOS = 0.000) U[0,0] (POTASSIUM > 0.000))"
281,"(F[0,0](s24_edrk < 0.000) & G[0,0](s24_hr = 0.000))"
282,"(G[0,0](af > 0.000) | MAGNESIUM != 0.000)"
283,(SpO2 > 0.000 | MET = 0.000)
284,"(G[0,0](CALCIUM > 0.000) & Temp < 0.000)"
285,"(F[0,0](MET != 0.000) & G[0,0](hr < 0.000))"
286,"(F[0,0](GLUCOSE > 0.000) & s2_edrk = 0.000)"
287,"(F[0,0](af != 0.000) | G[0,0](LOS = 0.000))"
288,"G[0,0](MET != 0.000)"
289,ICU_Pt_Days > 0.000
290,"(s8_hr < 0.000 | G[0,0](s24_hr = 0.000))"
291,"(n_edrk > 0.000 -> F[0,0](s8_hr > 0.000))"
292,"((LOS > 0.000) U[0,0] (POTASSIUM > 0.000))"
293,"G[0,0](ICU_Pt_Days < 0.000)"
294,"((ICU_Pt_Days = 0.000) U[0,0] (Resp < 0.000))"
295,"((PCO2 > 0.000) U[0,0] (Resp < 0.000))"
296,"(F[0,0](GLUCOSE > 0.000) & G[0,0](ALT_GPT > 0.000))"
297,"((PCO2 > 0.000) U[0,0] (LOS != 0.000))"
298,tte > 0.000
299,"(F[0,0](GLUCOSE > 0.000) & Temp < 0.000)"
300,(SpO2 > 0.000 | POTASSIUM > 0.000)
301,"((PCO2 > 0.000) U[0,0] (Mort != 0.000))"
302,"(F[0,0](srr > 0.000) -> G[0,0](TOTAL_PROTEIN < 0.000))"
303,"((ICU_Pt_Days != 0.000) U[0,0] (LOS < 0.000))"
304,"G[0,0](direct > 0.000)"
305,"(G[0,0](s8_edrk = 0.000) & Temp < 0.000)"
306,LOS = 0.000
307,"((n_edrk < 0.000) U[0,0] (ALT_GPT = 0.000))"
308,"(F[0,0](s24_hr > 0.000) | SBP < 0.000)"
309,"((LOS != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
310,"((LOS > 0.000) U[0,0] (Mort < 0.000))"
311,"((ICU_Pt_Days < 0.000) U[0,0] (LOS != 0.000))"
312,"(G[0,0](s8_edrk = 0.000) & G[0,0](hr < 0.000))"
313,(n_edrk > 0.000 -> WHITE_BLOOD_CELL_COUNT > 0.000)
314,"((ICU_Pt_Days = 0.000) U[0,0] (LOS != 0.000))"
315,"(F[0,0](MET != 0.000) & F[0,0](edrk > 0.000))"
316,"(G[0,0](CALCIUM > 0.000) & G[0,0](hr < 0.000))"
317,"(G[0,0](O2_Flow < 0.000) & G[0,0](hr < 0.000))"
318,"(F[0,0](SODIUM < 0.000) | POTASSIUM > 0.000)"
319,"(SpO2 > 0.000 | F[0,0](edrk > 0.000))"
320,"(G[0,0](af > 0.000) | MET = 0.000)"
321,"(G[0,0](O2_Flow < 0.000) & G[0,0](ALT_GPT > 0.000))"
322,"(F[0,0](PLATELET_COUNT = 0.000) | G[0,0](SBP < 0.000))"
323,"(F[0,0](PLATELET_COUNT = 0.000) | POTASSIUM > 0.000)"
324,"(PHOSPHORUS != 0.000 | G[0,0](LOS = 0.000))"
325,"(G[0,0](O2_Flow < 0.000) & Temp < 0.000)"
326,"(F[0,0](af != 0.000) | POTASSIUM > 0.000)"
327,"(HEMOGLOBIN = 0.000 | G[0,0](GLUCOSE > 0.000))"
328,"((TROPONIN_I != 0.000) U[0,0] (Resp < 0.000))"
329,"(G[0,0](direct > 0.000) -> G[0,0](s24_edrk != 0.000))"
330,"(F[0,0](SODIUM < 0.000) | MAGNESIUM != 0.000)"
331,"G[0,0](ICU_Pt_Days != 0.000)"
332,"(LACTIC_ACID > 0.000 & G[0,0](y != 0.000))"
333,"(F[0,0](GLUCOSE > 0.000) & F[0,0](edrk > 0.000))"
334,"(SpO2 > 0.000 | G[0,0](GLUCOSE > 0.000))"
335,"(SpO2 > 0.000 | G[0,0](Pulse != 0.000))"
336,"G[0,0](n_evts < 0.000)"
337,"(F[0,0](GLUCOSE > 0.000) & G[0,0](hr < 0.000))"
338,"G[0,0](ICU_Pt_Days = 0.000)"
339,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
340,(HEMOGLOBIN = 0.000 | MAGNESIUM != 0.000)
341,"((ICU_Pt_Days != 0.000) U[0,0] (LOS > 0.000))"
342,"(n_edrk > 0.000 -> G[0,0](LOS != 0.000))"
343,"((LOS = 0.000) U[0,0] (LOS = 0.000))"
344,"((TROPONIN_I != 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
345,"((LOS > 0.000) U[0,0] (LOS = 0.000))"
346,"G[0,0](death > 0.000)"
347,death = 0.000
348,(s8_hr < 0.000 | SBP < 0.000)
349,"(F[0,0](s24_hr > 0.000) | POTASSIUM > 0.000)"
350,"F[0,0](dfa = 0.000)"
351,"((n_edrk < 0.000) U[0,0] (LOS = 0.000))"
352,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
353,"((ICU_Pt_Days != 0.000) U[0,0] (LOS != 0.000))"
354,"((LOS != 0.000) U[0,0] (LOS = 0.000))"
355,"(s8_hr < 0.000 | G[0,0](SBP < 0.000))"
356,"((LOS > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
357,"((ICU_Pt_Days = 0.000) U[0,0] (POTASSIUM > 0.000))"
358,"((n_edrk < 0.000) U[0,0] (LOS < 0.000))"
359,"(SpO2 > 0.000 | G[0,0](SBP < 0.000))"
360,"(F[0,0](PLATELET_COUNT = 0.000) | SBP < 0.000)"
361,"((n_edrk < 0.000) U[0,0] (Mort < 0.000))"
362,"((PCO2 > 0.000) U[0,0] (LOS > 0.000))"
363,"((LOS > 0.000) U[0,0] (Mort != 0.000))"
364,"((Resp = 0.000) U[0,0] (LOS > 0.000))"
365,"((ICU_Pt_Days > 0.000) U[0,0] (ALT_GPT = 0.000))"
366,(s8_hr < 0.000 | MAGNESIUM != 0.000)
367,"(PHOSPHORUS != 0.000 | G[0,0](GLUCOSE > 0.000))"
368,"F[0,0](Mort > 0.000)"
369,"(F[0,0](PLATELET_COUNT = 0.000) | G[0,0](GLUCOSE > 0.000))"
370,"G[0,0](CALCIUM != 0.000)"
371,"(F[0,0](MET != 0.000) & G[0,0](s24_hr = 0.000))"
372,"((TROPONIN_I != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
373,(PHOSPHORUS != 0.000 | MET = 0.000)
374,"G[0,0](tte > 0.000)"
375,"G[0,0](PROTIME_INR > 0.000)"
376,"(G[0,0](O2_Flow < 0.000) & n_edrk > 0.000)"
377,"((PCO2 > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
378,"F[0,0](MAGNESIUM = 0.000)"
379,"((LOS < 0.000) U[0,0] (SODIUM != 0.000))"
380,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
381,"(G[0,0](CALCIUM > 0.000) & s2_edrk = 0.000)"
382,"(F[0,0](s24_edrk < 0.000) & n_edrk > 0.000)"
383,"((n_edrk < 0.000) U[0,0] (LOS > 0.000))"
384,y < 0.000
385,"G[0,0](n_evts != 0.000)"
386,"(F[0,0](srr > 0.000) -> G[0,0](LOS != 0.000))"
387,"((Mort != 0.000) U[0,0] (POTASSIUM > 0.000))"
388,"(F[0,0](s24_hr > 0.000) | G[0,0](s24_hr = 0.000))"
389,"(PHOSPHORUS != 0.000 | G[0,0](s24_hr = 0.000))"
390,(HEMOGLOBIN = 0.000 | POTASSIUM > 0.000)
391,"((Mort != 0.000) U[0,0] (LOS != 0.000))"
392,(s8_hr < 0.000 | POTASSIUM > 0.000)
393,"((LOS = 0.000) U[0,0] (LOS != 0.000))"
394,"(G[0,0](O2_Flow < 0.000) & s2_edrk = 0.000)"
395,direct = 0.000
396,"((Mort != 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
397,"(F[0,0](PLATELET_COUNT = 0.000) | MET = 0.000)"
398,"((ICU_Pt_Days = 0.000) U[0,0] (ALT_GPT = 0.000))"
399,"((LOS = 0.000) U[0,0] (SODIUM != 0.000))"
