,Non Rules
74,"(G[0,0](AST_GOT != 0.000) & G[0,0](LOS > 0.000))"
75,(LOS > 0.000 -> LOS > 0.000)
76,"(F[0,0](cosen = 0.000) | G[0,0](TROPONIN_I > 0.000))"
77,(AF < 0.000 & ALKALINE_PHOSPHATASE < 0.000)
78,"(G[0,0](LACTIC_ACID > 0.000) | G[0,0](TROPONIN_I > 0.000))"
79,"(G[0,0](LOS < 0.000) | F[0,0](SODIUM != 0.000))"
80,"(ALBUMIN > 0.000 -> G[0,0](CALCIUM != 0.000))"
81,(LOS > 0.000 & Mort != 0.000)
82,"(G[0,0](edrk = 0.000) & F[0,0](POTASSIUM != 0.000))"
83,"(CHLORIDE > 0.000 & F[0,0](POTASSIUM != 0.000))"
84,"(F[0,0](MAGNESIUM != 0.000) -> G[0,0](CALCIUM != 0.000))"
85,ICU_Pt_Days != 0.000
86,"F[0,0](LOS < 0.000)"
87,"(G[0,0](LACTIC_ACID > 0.000) | s24_edrk > 0.000)"
88,"(AF < 0.000 & G[0,0](CO2 < 0.000))"
89,(SODIUM != 0.000 | GLUCOSE != 0.000)
90,"(F[0,0](HEMOGLOBIN > 0.000) | G[0,0](PLATELET_COUNT = 0.000))"
91,"(F[0,0](n_evts < 0.000) -> MAGNESIUM = 0.000)"
92,"(F[0,0](y = 0.000) -> F[0,0](dfa < 0.000))"
93,"(F[0,0](TOTAL_BILIRUBIN = 0.000) & F[0,0](edrk < 0.000))"
94,Mort != 0.000
95,"(G[0,0](srr = 0.000) -> G[0,0](LOS > 0.000))"
96,LOS != 0.000
97,"(G[0,0](LOS > 0.000) | F[0,0](PCO2 = 0.000))"
98,"(SODIUM != 0.000 | ((n_edrk > 0.000) U[0,0] (af != 0.000)))"
99,(LOS > 0.000 & LOS = 0.000)
100,"(G[0,0](LOS < 0.000) | GLUCOSE != 0.000)"
101,"(F[0,0](y = 0.000) -> F[0,0](ALBUMIN = 0.000))"
102,"(G[0,0](s8_edrk > 0.000) & G[0,0](LOS > 0.000))"
103,"(F[0,0](LOS > 0.000) | G[0,0](TROPONIN_I > 0.000))"
104,"(AF < 0.000 & F[0,0](POTASSIUM != 0.000))"
105,"(F[0,0](TOTAL_BILIRUBIN = 0.000) & G[0,0](MAGNESIUM > 0.000))"
106,"(F[0,0](HEMOGLOBIN > 0.000) | death < 0.000)"
107,"(F[0,0](Mort < 0.000) & Mort != 0.000)"
108,"(G[0,0](ALBUMIN < 0.000) & G[0,0](MAGNESIUM > 0.000))"
109,"F[0,0](ICU_Pt_Days != 0.000)"
110,"G[0,0](Mort < 0.000)"
111,"(F[0,0](HEMOGLOBIN > 0.000) | G[0,0](af != 0.000))"
112,"(G[0,0](HEMOGLOBIN = 0.000) | death < 0.000)"
113,"(G[0,0](LOS > 0.000) & ALKALINE_PHOSPHATASE < 0.000)"
114,"(G[0,0](srr < 0.000) -> tte > 0.000)"
115,"(s24_edrk < 0.000 | G[0,0](n_edrk < 0.000))"
116,"(G[0,0](AF > 0.000) -> LOS > 0.000)"
117,(s2_edrk < 0.000 -> tte > 0.000)
118,"(G[0,0](ALBUMIN < 0.000) & F[0,0](SBP > 0.000))"
119,"(G[0,0](HEMOGLOBIN = 0.000) | G[0,0](af != 0.000))"
120,"(F[0,0](TOTAL_BILIRUBIN = 0.000) & G[0,0](CO2 < 0.000))"
121,"(G[0,0](n_evts != 0.000) -> F[0,0](dfa < 0.000))"
122,"(F[0,0](Mort < 0.000) & LACTIC_ACID = 0.000)"
123,"(LOS != 0.000 -> F[0,0](tte != 0.000))"
124,(ALT_GPT = 0.000 & LACTIC_ACID = 0.000)
125,"(LOS > 0.000 -> G[0,0](Sgy > 0.000))"
126,"(LOS > 0.000 | F[0,0](SODIUM != 0.000))"
127,"(G[0,0](AF > 0.000) -> G[0,0](LOS > 0.000))"
128,"(G[0,0](srr < 0.000) -> F[0,0](tte != 0.000))"
129,"(F[0,0](LACTIC_ACID > 0.000) & F[0,0](POTASSIUM != 0.000))"
130,"(G[0,0](LOS != 0.000) -> s2_edrk < 0.000)"
131,"(F[0,0](MET != 0.000) | GLUCOSE != 0.000)"
132,"(G[0,0](HEMOGLOBIN = 0.000) | F[0,0](SODIUM != 0.000))"
133,(ALT_GPT = 0.000 & PARTIAL_THROMBOPLASTIN_TIME > 0.000)
134,"(G[0,0](LOS > 0.000) & G[0,0](CO2 < 0.000))"
135,"(G[0,0](LOS > 0.000) & G[0,0](LOS = 0.000))"
136,"(G[0,0](BLOOD_UREA_NITROGEN != 0.000) | G[0,0](TROPONIN_I > 0.000))"
137,"F[0,0](BLOOD_UREA_NITROGEN != 0.000)"
138,"(F[0,0](Mort < 0.000) & F[0,0](LOS = 0.000))"
139,"(MET = 0.000 | ((n_edrk > 0.000) U[0,0] (af != 0.000)))"
140,"(G[0,0](AF > 0.000) -> MAGNESIUM = 0.000)"
141,"(G[0,0](LOS != 0.000) -> G[0,0](CALCIUM != 0.000))"
142,"F[0,0](ICU_Pt_Days = 0.000)"
143,"F[0,0](Mort = 0.000)"
144,(LOS != 0.000 & LOS = 0.000)
145,"(ALT_GPT = 0.000 & G[0,0](MAGNESIUM > 0.000))"
146,"((Temp < 0.000) U[0,0] (TROPONIN_I < 0.000))"
147,"(LOS > 0.000 | G[0,0](af != 0.000))"
148,"(F[0,0](MET != 0.000) & ALKALINE_PHOSPHATASE < 0.000)"
149,"(G[0,0](s8_edrk > 0.000) & F[0,0](LOS = 0.000))"
150,"F[0,0](LOS > 0.000)"
151,"(F[0,0](n_evts < 0.000) -> G[0,0](CALCIUM != 0.000))"
152,"G[0,0](LOS > 0.000)"
153,"(F[0,0](HEMOGLOBIN > 0.000) | G[0,0](n_edrk < 0.000))"
154,"(G[0,0](AF > 0.000) -> G[0,0](Sgy > 0.000))"
155,"(F[0,0](TOTAL_BILIRUBIN = 0.000) & PARTIAL_THROMBOPLASTIN_TIME > 0.000)"
156,(ALBUMIN > 0.000 -> MAGNESIUM = 0.000)
157,"(PARTIAL_THROMBOPLASTIN_TIME = 0.000 -> G[0,0](CALCIUM != 0.000))"
158,"(G[0,0](LOS != 0.000) -> G[0,0](LOS > 0.000))"
159,"(LOS != 0.000 -> G[0,0](y < 0.000))"
160,(LOS < 0.000 | death < 0.000)
161,"(F[0,0](LOS > 0.000) & G[0,0](HEMOGLOBIN != 0.000))"
162,"(F[0,0](LOS > 0.000) & F[0,0](LOS < 0.000))"
163,"(G[0,0](s8_edrk > 0.000) & G[0,0](MAGNESIUM > 0.000))"
164,"(G[0,0](ALBUMIN < 0.000) & Mort != 0.000)"
165,LOS > 0.000
166,"(F[0,0](MET != 0.000) | death < 0.000)"
167,"(SODIUM != 0.000 | F[0,0](SODIUM != 0.000))"
168,"(F[0,0](MAGNESIUM != 0.000) -> F[0,0](CALCIUM > 0.000))"
169,"(G[0,0](AF > 0.000) -> F[0,0](CALCIUM > 0.000))"
170,"(G[0,0](n_evts != 0.000) -> G[0,0](y < 0.000))"
171,"(G[0,0](n_evts != 0.000) -> s2_edrk < 0.000)"
172,"(PARTIAL_THROMBOPLASTIN_TIME = 0.000 -> F[0,0](CALCIUM > 0.000))"
173,(LOS != 0.000 -> LOS > 0.000)
174,"(F[0,0](MET != 0.000) & LACTIC_ACID = 0.000)"
175,"(F[0,0](MAGNESIUM != 0.000) -> G[0,0](Sgy > 0.000))"
176,"(G[0,0](edrk = 0.000) & F[0,0](SBP > 0.000))"
177,"((LOS < 0.000) U[0,0] (CHLORIDE > 0.000))"
178,"(F[0,0](SODIUM > 0.000) -> G[0,0](Sgy > 0.000))"
179,"(F[0,0](SODIUM > 0.000) -> s8_edrk != 0.000)"
180,"(G[0,0](LOS > 0.000) & G[0,0](MAGNESIUM > 0.000))"
181,"(G[0,0](AST_GOT != 0.000) & LACTIC_ACID = 0.000)"
182,"((LOS < 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME = 0.000))"
183,"(F[0,0](LOS > 0.000) & LOS = 0.000)"
184,"(F[0,0](MET != 0.000) & G[0,0](CO2 < 0.000))"
185,"(F[0,0](MAGNESIUM != 0.000) -> G[0,0](LOS > 0.000))"
186,"(G[0,0](HEMOGLOBIN = 0.000) | ((n_edrk > 0.000) U[0,0] (af != 0.000)))"
187,"(G[0,0](srr = 0.000) -> F[0,0](tte != 0.000))"
188,(AF < 0.000 & LOS > 0.000)
189,"(F[0,0](LOS > 0.000) -> tte > 0.000)"
190,"((PARTIAL_THROMBOPLASTIN_TIME > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME = 0.000))"
191,"(MET = 0.000 | G[0,0](PLATELET_COUNT = 0.000))"
192,"(F[0,0](SODIUM > 0.000) -> G[0,0](y < 0.000))"
193,"(G[0,0](s8_edrk > 0.000) & G[0,0](CO2 < 0.000))"
194,"(LOS < 0.000 | G[0,0](LOS > 0.000))"
195,"(G[0,0](srr < 0.000) -> G[0,0](y < 0.000))"
196,"(G[0,0](LOS > 0.000) | GLUCOSE != 0.000)"
197,(SODIUM != 0.000 | s24_edrk > 0.000)
198,"(F[0,0](LACTIC_ACID > 0.000) & F[0,0](LOS < 0.000))"
199,"(G[0,0](edrk = 0.000) & G[0,0](LOS = 0.000))"
200,"(s8_hr != 0.000 -> F[0,0](ALBUMIN = 0.000))"
201,Mort < 0.000
202,(PARTIAL_THROMBOPLASTIN_TIME = 0.000 -> s8_edrk != 0.000)
203,"(F[0,0](death < 0.000) | s24_edrk > 0.000)"
204,"(F[0,0](HEMOGLOBIN > 0.000) | ((n_edrk > 0.000) U[0,0] (af != 0.000)))"
205,"(G[0,0](LOS != 0.000) -> LOS > 0.000)"
206,"(F[0,0](Mort < 0.000) & LOS = 0.000)"
207,"(ALT_GPT = 0.000 & G[0,0](LOS > 0.000))"
208,"(F[0,0](Mort < 0.000) & G[0,0](HEMOGLOBIN != 0.000))"
209,"(s2_edrk < 0.000 -> F[0,0](ALBUMIN = 0.000))"
210,"(G[0,0](ALBUMIN < 0.000) & F[0,0](LOS > 0.000))"
211,"(s8_hr != 0.000 -> F[0,0](dfa < 0.000))"
212,"(G[0,0](HEMOGLOBIN = 0.000) | G[0,0](n_edrk < 0.000))"
213,"(F[0,0](death < 0.000) | F[0,0](PCO2 = 0.000))"
214,"(O2_Flow > 0.000 | F[0,0](PCO2 = 0.000))"
215,"(G[0,0](AST_GOT != 0.000) & F[0,0](LOS > 0.000))"
216,"(G[0,0](BLOOD_UREA_NITROGEN != 0.000) | F[0,0](SODIUM != 0.000))"
217,"(G[0,0](AF > 0.000) -> G[0,0](y < 0.000))"
218,"(F[0,0](SODIUM > 0.000) -> MAGNESIUM = 0.000)"
219,"(F[0,0](MET != 0.000) | G[0,0](n_edrk < 0.000))"
220,"(LOS > 0.000 -> F[0,0](ALBUMIN = 0.000))"
221,"(F[0,0](SODIUM > 0.000) -> G[0,0](CALCIUM != 0.000))"
222,(s24_edrk < 0.000 | s24_edrk > 0.000)
223,"(G[0,0](n_evts != 0.000) -> s8_edrk != 0.000)"
224,"(G[0,0](AF > 0.000) -> s2_edrk < 0.000)"
225,"(SODIUM != 0.000 | F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
226,(LOS > 0.000 -> MAGNESIUM = 0.000)
227,"(F[0,0](n_evts < 0.000) -> s2_edrk < 0.000)"
228,"((PARTIAL_THROMBOPLASTIN_TIME > 0.000) U[0,0] (PLATELET_COUNT != 0.000))"
229,"(ALT_GPT = 0.000 & F[0,0](LOS > 0.000))"
230,"(G[0,0](BLOOD_UREA_NITROGEN != 0.000) | s24_edrk > 0.000)"
231,"(ALBUMIN > 0.000 -> G[0,0](y < 0.000))"
232,"(G[0,0](LOS > 0.000) | F[0,0](SODIUM != 0.000))"
233,"(F[0,0](LOS > 0.000) & G[0,0](CO2 < 0.000))"
234,"(G[0,0](edrk = 0.000) & G[0,0](HEMOGLOBIN != 0.000))"
235,"(G[0,0](srr < 0.000) -> G[0,0](MET = 0.000))"
236,"(LOS != 0.000 -> G[0,0](CALCIUM != 0.000))"
237,"(CHLORIDE > 0.000 & F[0,0](LOS < 0.000))"
238,"(G[0,0](LOS < 0.000) | F[0,0](lds < 0.000))"
239,"(G[0,0](LOS > 0.000) & G[0,0](HEMOGLOBIN != 0.000))"
240,"(G[0,0](HEMOGLOBIN = 0.000) | PHOSPHORUS = 0.000)"
241,"(LOS < 0.000 | G[0,0](n_edrk < 0.000))"
242,"(F[0,0](death < 0.000) | F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
243,"(s8_hr != 0.000 -> G[0,0](MET = 0.000))"
244,"(F[0,0](LOS > 0.000) | G[0,0](af != 0.000))"
245,"(G[0,0](LOS < 0.000) | F[0,0](LOS > 0.000))"
246,(CHLORIDE > 0.000 & LOS = 0.000)
247,"(G[0,0](s8_edrk > 0.000) & F[0,0](SBP > 0.000))"
248,"(PARTIAL_THROMBOPLASTIN_TIME = 0.000 -> G[0,0](LOS > 0.000))"
249,"(AF < 0.000 & G[0,0](LOS > 0.000))"
250,"(ALT_GPT = 0.000 & F[0,0](SBP > 0.000))"
251,"(F[0,0](Mort < 0.000) & F[0,0](SBP > 0.000))"
252,"(LOS > 0.000 & G[0,0](HEMOGLOBIN != 0.000))"
253,"(LOS != 0.000 & G[0,0](LOS > 0.000))"
254,"((y != 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME = 0.000))"
255,"(G[0,0](LOS < 0.000) | G[0,0](n_edrk < 0.000))"
256,"(G[0,0](edrk = 0.000) & G[0,0](CO2 < 0.000))"
257,"(G[0,0](LOS > 0.000) & F[0,0](POTASSIUM != 0.000))"
258,"(LOS != 0.000 & G[0,0](MAGNESIUM > 0.000))"
259,"(s2_edrk < 0.000 -> G[0,0](MET = 0.000))"
260,"(F[0,0](HEMOGLOBIN > 0.000) | F[0,0](LOS > 0.000))"
261,(LOS != 0.000 -> tte > 0.000)
262,"(G[0,0](LACTIC_ACID > 0.000) | death < 0.000)"
263,"(G[0,0](BLOOD_UREA_NITROGEN != 0.000) | GLUCOSE != 0.000)"
264,"(F[0,0](n_evts < 0.000) -> tte > 0.000)"
265,"(G[0,0](edrk = 0.000) & PARTIAL_THROMBOPLASTIN_TIME > 0.000)"
266,"(F[0,0](LACTIC_ACID > 0.000) & LOS = 0.000)"
267,"(G[0,0](AST_GOT != 0.000) & LOS = 0.000)"
268,"(LOS > 0.000 | ((n_edrk > 0.000) U[0,0] (af != 0.000)))"
269,"(PARTIAL_THROMBOPLASTIN_TIME = 0.000 -> G[0,0](MET = 0.000))"
270,"(G[0,0](srr = 0.000) -> G[0,0](Sgy > 0.000))"
271,"(G[0,0](LOS != 0.000) -> G[0,0](MET = 0.000))"
272,"(s2_edrk < 0.000 -> F[0,0](LOS > 0.000))"
273,(LOS < 0.000 | s24_edrk > 0.000)
274,"(G[0,0](srr < 0.000) -> F[0,0](LOS > 0.000))"
275,"(LOS > 0.000 & F[0,0](edrk < 0.000))"
276,"(G[0,0](LOS > 0.000) | death < 0.000)"
277,"(G[0,0](n_evts != 0.000) -> G[0,0](Sgy > 0.000))"
278,(s8_hr != 0.000 -> MAGNESIUM = 0.000)
279,ICU_Pt_Days = 0.000
280,"(G[0,0](ALBUMIN < 0.000) & F[0,0](POTASSIUM != 0.000))"
281,(CHLORIDE > 0.000 & Mort != 0.000)
282,"(F[0,0](death < 0.000) | ((n_edrk > 0.000) U[0,0] (af != 0.000)))"
283,"(O2_Flow > 0.000 | G[0,0](PLATELET_COUNT = 0.000))"
284,"(G[0,0](srr = 0.000) -> tte > 0.000)"
285,(s2_edrk < 0.000 -> s8_edrk != 0.000)
286,"(F[0,0](Mort < 0.000) & F[0,0](LOS > 0.000))"
287,"(G[0,0](PROTIME_INR < 0.000) | death < 0.000)"
288,(ALBUMIN > 0.000 -> s8_edrk != 0.000)
289,"(G[0,0](BLOOD_UREA_NITROGEN != 0.000) | ((n_edrk > 0.000) U[0,0] (af != 0.000)))"
290,"(LOS > 0.000 & F[0,0](POTASSIUM != 0.000))"
291,"(F[0,0](LACTIC_ACID > 0.000) & F[0,0](LOS = 0.000))"
292,(AF < 0.000 & LACTIC_ACID = 0.000)
293,"((PARTIAL_THROMBOPLASTIN_TIME > 0.000) U[0,0] (TROPONIN_I < 0.000))"
294,"(F[0,0](MET != 0.000) & G[0,0](MAGNESIUM > 0.000))"
295,"(MET = 0.000 | G[0,0](LOS > 0.000))"
296,"(F[0,0](MET != 0.000) & LOS > 0.000)"
297,"(G[0,0](LOS > 0.000) | ((n_edrk > 0.000) U[0,0] (af != 0.000)))"
298,"(s8_hr != 0.000 -> F[0,0](CALCIUM > 0.000))"
299,"(G[0,0](LOS > 0.000) & F[0,0](edrk < 0.000))"
300,(LOS != 0.000 & PARTIAL_THROMBOPLASTIN_TIME > 0.000)
301,"(G[0,0](BLOOD_UREA_NITROGEN != 0.000) | F[0,0](LOS > 0.000))"
302,"(G[0,0](LOS > 0.000) & F[0,0](SBP > 0.000))"
303,"(F[0,0](HEMOGLOBIN > 0.000) | F[0,0](SODIUM != 0.000))"
304,(SODIUM != 0.000 | death < 0.000)
305,"(G[0,0](HEMOGLOBIN = 0.000) | F[0,0](LOS > 0.000))"
306,"(G[0,0](LOS > 0.000) | F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
307,"G[0,0](Mort > 0.000)"
308,"(s24_edrk < 0.000 | F[0,0](lds < 0.000))"
309,"(F[0,0](Mort < 0.000) & G[0,0](MAGNESIUM > 0.000))"
310,"(G[0,0](LOS < 0.000) | s24_edrk > 0.000)"
311,"(ALT_GPT = 0.000 & F[0,0](LOS < 0.000))"
312,"(F[0,0](LOS > 0.000) & F[0,0](LOS = 0.000))"
313,"(G[0,0](PROTIME_INR < 0.000) | F[0,0](SODIUM != 0.000))"
314,"(F[0,0](LOS > 0.000) | death < 0.000)"
315,"(F[0,0](MET != 0.000) & LOS = 0.000)"
316,"(F[0,0](MAGNESIUM != 0.000) -> F[0,0](dfa < 0.000))"
317,"(G[0,0](PROTIME_INR < 0.000) | G[0,0](TROPONIN_I > 0.000))"
318,"(ALT_GPT = 0.000 & F[0,0](edrk < 0.000))"
319,"(F[0,0](LOS > 0.000) | G[0,0](n_edrk < 0.000))"
320,(LOS > 0.000 & LOS > 0.000)
321,"(G[0,0](ALBUMIN < 0.000) & G[0,0](LOS > 0.000))"
322,"(G[0,0](edrk = 0.000) & LACTIC_ACID = 0.000)"
323,(LOS > 0.000 | s24_edrk > 0.000)
324,"(G[0,0](srr = 0.000) -> s2_edrk < 0.000)"
325,"(G[0,0](AST_GOT != 0.000) & G[0,0](HEMOGLOBIN != 0.000))"
326,"G[0,0](ICU_Pt_Days > 0.000)"
327,"(F[0,0](MET != 0.000) & F[0,0](LOS < 0.000))"
328,"(F[0,0](LOS > 0.000) -> G[0,0](Sgy > 0.000))"
329,"(G[0,0](AST_GOT != 0.000) & F[0,0](LOS < 0.000))"
330,"(G[0,0](srr < 0.000) -> LOS > 0.000)"
331,(LOS != 0.000 & LOS > 0.000)
332,"(LOS > 0.000 & G[0,0](MAGNESIUM > 0.000))"
333,"(G[0,0](ALBUMIN < 0.000) & G[0,0](LOS = 0.000))"
334,"(LOS > 0.000 & F[0,0](LOS > 0.000))"
335,"(MET = 0.000 | G[0,0](TROPONIN_I > 0.000))"
336,"(SODIUM != 0.000 | G[0,0](TROPONIN_I > 0.000))"
337,(O2_Flow > 0.000 | s24_edrk > 0.000)
338,"F[0,0](Mort < 0.000)"
339,"(CHLORIDE > 0.000 & G[0,0](MAGNESIUM > 0.000))"
340,"(ALT_GPT = 0.000 & G[0,0](HEMOGLOBIN != 0.000))"
341,"F[0,0](ICU_Pt_Days > 0.000)"
342,"(LOS < 0.000 | F[0,0](LOS > 0.000))"
343,"(CHLORIDE > 0.000 & F[0,0](LOS = 0.000))"
344,"(F[0,0](MET != 0.000) | F[0,0](lds < 0.000))"
345,"(LOS != 0.000 & F[0,0](LOS = 0.000))"
346,"((LOS < 0.000) U[0,0] (TROPONIN_I < 0.000))"
347,"(F[0,0](TOTAL_BILIRUBIN = 0.000) & F[0,0](LOS < 0.000))"
348,"(F[0,0](cosen = 0.000) | G[0,0](af != 0.000))"
349,"(F[0,0](LOS > 0.000) -> MAGNESIUM = 0.000)"
350,"(LOS > 0.000 -> F[0,0](dfa < 0.000))"
351,"(F[0,0](MAGNESIUM != 0.000) -> LOS > 0.000)"
352,"(G[0,0](HEMOGLOBIN = 0.000) | G[0,0](TROPONIN_I > 0.000))"
353,(LOS > 0.000 -> s2_edrk < 0.000)
354,"G[0,0](LOS = 0.000)"
355,"(G[0,0](LOS != 0.000) -> MAGNESIUM = 0.000)"
356,"(F[0,0](death < 0.000) | PHOSPHORUS = 0.000)"
357,"G[0,0](LOS != 0.000)"
358,"(LOS > 0.000 & G[0,0](CO2 < 0.000))"
359,"(F[0,0](TOTAL_BILIRUBIN = 0.000) & LACTIC_ACID = 0.000)"
360,"(G[0,0](srr = 0.000) -> F[0,0](dfa < 0.000))"
361,(PARTIAL_THROMBOPLASTIN_TIME = 0.000 -> tte > 0.000)
362,"((n_evts = 0.000) U[0,0] (PLATELET_COUNT != 0.000))"
363,(ALT_GPT = 0.000 & Mort != 0.000)
364,"(SODIUM != 0.000 | F[0,0](lds < 0.000))"
365,"(F[0,0](LOS > 0.000) & F[0,0](POTASSIUM != 0.000))"
366,"(F[0,0](y = 0.000) -> F[0,0](tte != 0.000))"
367,"(s24_edrk < 0.000 | F[0,0](PCO2 = 0.000))"
368,"(F[0,0](LACTIC_ACID > 0.000) & G[0,0](MAGNESIUM > 0.000))"
369,"(LOS != 0.000 -> F[0,0](CALCIUM > 0.000))"
370,"(F[0,0](HEMOGLOBIN > 0.000) | G[0,0](LOS > 0.000))"
371,"(F[0,0](MET != 0.000) | F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
372,"(G[0,0](LOS != 0.000) -> F[0,0](tte != 0.000))"
373,"(LOS > 0.000 | F[0,0](PCO2 = 0.000))"
