,Non Rules
32,"(F[0,0](y > 0.000) & F[0,0](SODIUM < 0.000))"
33,"((LOS > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
34,"((LOS != 0.000) U[0,0] (LOS != 0.000))"
35,"(death = 0.000 | F[0,0](Resp != 0.000))"
36,"((s24_edrk != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
37,"F[0,0](n_evts != 0.000)"
38,(s24_edrk > 0.000 | PLATELET_COUNT != 0.000)
39,"(G[0,0](ICU_Pt_Days < 0.000) | G[0,0](MET < 0.000))"
40,"(G[0,0](CO2 > 0.000) | F[0,0](Resp != 0.000))"
41,"(G[0,0](AF != 0.000) | F[0,0](PCO2 < 0.000))"
42,"(G[0,0](ICU_Pt_Days < 0.000) | G[0,0](AF = 0.000))"
43,"((s2_hr = 0.000) U[0,0] (Resp != 0.000))"
44,"(OXYGEN_SATURATION > 0.000 -> G[0,0](ALBUMIN > 0.000))"
45,"F[0,0](cosen != 0.000)"
46,"(F[0,0](LACTIC_ACID > 0.000) | G[0,0](LOS = 0.000))"
47,"(G[0,0](s2_edrk > 0.000) & F[0,0](LOS = 0.000))"
48,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) | PLATELET_COUNT != 0.000)"
49,"(G[0,0](direct = 0.000) | G[0,0](s8_edrk != 0.000))"
50,"((s24_edrk != 0.000) U[0,0] (Mort = 0.000))"
51,"(G[0,0](srr < 0.000) & F[0,0](LOS < 0.000))"
52,"((LOS < 0.000) U[0,0] (s2_hr = 0.000))"
53,"(F[0,0](POTASSIUM < 0.000) | G[0,0](s8_edrk != 0.000))"
54,"(F[0,0](TOTAL_BILIRUBIN != 0.000) | G[0,0](MET < 0.000))"
55,"F[0,0](y > 0.000)"
56,ICU_Pt_Days != 0.000
57,"F[0,0](LOS < 0.000)"
58,"((ICU_Pt_Days < 0.000) U[0,0] (s2_hr = 0.000))"
59,"((HEMOGLOBIN < 0.000) U[0,0] (CREATININE > 0.000))"
60,"(F[0,0](y > 0.000) & F[0,0](LOS < 0.000))"
61,"(F[0,0](TOTAL_BILIRUBIN != 0.000) | G[0,0](AF = 0.000))"
62,LOS != 0.000
63,"((LOS < 0.000) U[0,0] (Mort = 0.000))"
64,"((s24_edrk != 0.000) U[0,0] (LOS = 0.000))"
65,"(n_edrk < 0.000 | G[0,0](AF = 0.000))"
66,"(G[0,0](s2_edrk > 0.000) & F[0,0](SODIUM < 0.000))"
67,"F[0,0](ICU_Pt_Days != 0.000)"
68,"((LOS != 0.000) U[0,0] (Resp != 0.000))"
69,"G[0,0](Mort < 0.000)"
70,"F[0,0](n_evts = 0.000)"
71,"(G[0,0](direct = 0.000) | F[0,0](PROTIME_INR > 0.000))"
72,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
73,"(G[0,0](LOS = 0.000) & F[0,0](Resp != 0.000))"
74,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
75,"(s24_edrk > 0.000 | G[0,0](MAGNESIUM > 0.000))"
76,"((s2_hr = 0.000) U[0,0] (n_evts != 0.000))"
77,"((srr > 0.000) U[0,0] (LOS < 0.000))"
78,"(G[0,0](direct = 0.000) | PLATELET_COUNT != 0.000)"
79,"((LOS < 0.000) U[0,0] (LOS != 0.000))"
80,"(G[0,0](CHLORIDE = 0.000) & F[0,0](LOS < 0.000))"
81,"((s24_edrk != 0.000) U[0,0] (n_evts != 0.000))"
82,"(G[0,0](CO2 > 0.000) | G[0,0](LOS = 0.000))"
83,"F[0,0](ICU_Pt_Days = 0.000)"
84,"F[0,0](Mort = 0.000)"
85,"(G[0,0](LOS < 0.000) | SODIUM < 0.000)"
86,"(F[0,0](LACTIC_ACID > 0.000) | SODIUM < 0.000)"
87,"((s2_hr = 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
88,"(G[0,0](CHLORIDE = 0.000) & F[0,0](SODIUM < 0.000))"
89,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) | G[0,0](AF = 0.000))"
90,"(G[0,0](CHLORIDE = 0.000) & n_edrk > 0.000)"
91,"(G[0,0](CREATININE > 0.000) -> G[0,0](ALBUMIN > 0.000))"
92,"((srr > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
93,"G[0,0](AST_GOT < 0.000)"
94,"F[0,0](LOS > 0.000)"
95,"G[0,0](LOS > 0.000)"
96,"(G[0,0](srr < 0.000) & F[0,0](Resp != 0.000))"
97,"(n_edrk < 0.000 | G[0,0](s8_edrk != 0.000))"
98,"((LOS = 0.000) U[0,0] (LOS > 0.000))"
99,"(G[0,0](direct = 0.000) | G[0,0](LOS = 0.000))"
100,LOS > 0.000
101,"((LOS != 0.000) U[0,0] (POTASSIUM < 0.000))"
102,"(G[0,0](AF != 0.000) | F[0,0](PROTIME_INR > 0.000))"
103,"(F[0,0](POTASSIUM < 0.000) | AF > 0.000)"
104,"((ICU_Pt_Days > 0.000) U[0,0] (s2_hr = 0.000))"
105,"(G[0,0](CHLORIDE = 0.000) & F[0,0](LOS = 0.000))"
106,"(G[0,0](CO2 > 0.000) | G[0,0](AF = 0.000))"
107,"((ICU_Pt_Days > 0.000) U[0,0] (LOS = 0.000))"
108,"(G[0,0](LOS = 0.000) & n_edrk > 0.000)"
109,"F[0,0](y < 0.000)"
110,"(G[0,0](CO2 > 0.000) | AF > 0.000)"
111,"(s24_edrk > 0.000 | G[0,0](LOS = 0.000))"
112,"(death = 0.000 | G[0,0](s8_edrk != 0.000))"
113,(n_edrk < 0.000 | SODIUM < 0.000)
114,Mort < 0.000
115,"((LOS = 0.000) U[0,0] (Mort != 0.000))"
116,"((HEMOGLOBIN < 0.000) U[0,0] (LOS = 0.000))"
117,"((LOS = 0.000) U[0,0] (LOS < 0.000))"
118,"(F[0,0](TOTAL_BILIRUBIN != 0.000) | G[0,0](LOS = 0.000))"
119,"(LOS < 0.000 -> G[0,0](ALBUMIN > 0.000))"
120,"(G[0,0](direct < 0.000) | SODIUM < 0.000)"
121,"(G[0,0](LOS < 0.000) | G[0,0](MET < 0.000))"
122,"(G[0,0](CHLORIDE = 0.000) & F[0,0](dfa = 0.000))"
123,"(F[0,0](POTASSIUM < 0.000) | G[0,0](MAGNESIUM > 0.000))"
124,"(F[0,0](POTASSIUM < 0.000) | G[0,0](LOS = 0.000))"
125,"(F[0,0](TOTAL_BILIRUBIN != 0.000) | srr = 0.000)"
126,"(s24_edrk > 0.000 | F[0,0](PCO2 < 0.000))"
127,"(G[0,0](LOS = 0.000) & G[0,0](LOS > 0.000))"
128,"(F[0,0](TOTAL_BILIRUBIN != 0.000) | F[0,0](PCO2 < 0.000))"
129,"G[0,0](y > 0.000)"
130,"((srr > 0.000) U[0,0] (CREATININE > 0.000))"
131,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) | F[0,0](Resp != 0.000))"
132,"((HEMOGLOBIN < 0.000) U[0,0] (Mort != 0.000))"
133,"((ICU_Pt_Days < 0.000) U[0,0] (LOS > 0.000))"
134,"(TROPONIN_I > 0.000 & F[0,0](dfa = 0.000))"
135,(death = 0.000 | PLATELET_COUNT != 0.000)
136,"((ICU_Pt_Days < 0.000) U[0,0] (Resp != 0.000))"
137,(death = 0.000 | srr = 0.000)
138,"(OXYGEN_SATURATION > 0.000 -> G[0,0](TOTAL_BILIRUBIN != 0.000))"
139,"(F[0,0](y > 0.000) & G[0,0](LOS > 0.000))"
140,"((HEMOGLOBIN < 0.000) U[0,0] (LOS != 0.000))"
141,"((srr > 0.000) U[0,0] (POTASSIUM < 0.000))"
142,"(F[0,0](POTASSIUM < 0.000) | G[0,0](AF = 0.000))"
143,"((LOS > 0.000) U[0,0] (POTASSIUM < 0.000))"
144,AST_GOT > 0.000
145,"(G[0,0](direct = 0.000) | SODIUM < 0.000)"
146,"((s24_edrk != 0.000) U[0,0] (LOS != 0.000))"
147,"(G[0,0](direct < 0.000) | srr = 0.000)"
148,"(G[0,0](LOS < 0.000) | AF > 0.000)"
149,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) | AF > 0.000)"
150,"G[0,0](Mort != 0.000)"
151,"(death = 0.000 | F[0,0](PCO2 < 0.000))"
152,"((ICU_Pt_Days = 0.000) U[0,0] (Mort != 0.000))"
153,"(G[0,0](LOS = 0.000) & F[0,0](POTASSIUM > 0.000))"
154,"((LOS > 0.000) U[0,0] (s2_hr = 0.000))"
155,"(G[0,0](s2_edrk > 0.000) & F[0,0](LOS < 0.000))"
156,"(F[0,0](TOTAL_BILIRUBIN != 0.000) | SODIUM < 0.000)"
157,"((s2_hr = 0.000) U[0,0] (CREATININE > 0.000))"
158,"((ICU_Pt_Days > 0.000) U[0,0] (LOS < 0.000))"
159,"((LOS = 0.000) U[0,0] (Resp != 0.000))"
160,"(F[0,0](LACTIC_ACID > 0.000) | G[0,0](s8_edrk != 0.000))"
161,ICU_Pt_Days = 0.000
162,"((LOS < 0.000) U[0,0] (POTASSIUM < 0.000))"
163,"G[0,0](n_evts = 0.000)"
164,"((LOS = 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
165,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) | srr = 0.000)"
166,"(G[0,0](direct < 0.000) | G[0,0](MAGNESIUM > 0.000))"
167,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
168,"(G[0,0](direct < 0.000) | F[0,0](PCO2 < 0.000))"
169,"(G[0,0](AF != 0.000) | PLATELET_COUNT != 0.000)"
170,"((LOS = 0.000) U[0,0] (Mort = 0.000))"
171,"(TROPONIN_I > 0.000 & F[0,0](Resp != 0.000))"
172,"(G[0,0](ICU_Pt_Days < 0.000) | PLATELET_COUNT != 0.000)"
173,"((s24_edrk != 0.000) U[0,0] (LOS > 0.000))"
174,"(G[0,0](CO2 > 0.000) | F[0,0](PCO2 < 0.000))"
175,"(G[0,0](ICU_Pt_Days < 0.000) | F[0,0](Resp != 0.000))"
176,"(G[0,0](direct = 0.000) | G[0,0](AF = 0.000))"
177,(n_edrk < 0.000 | PLATELET_COUNT != 0.000)
178,"(F[0,0](TOTAL_BILIRUBIN != 0.000) | AF > 0.000)"
179,"(n_edrk < 0.000 | F[0,0](PROTIME_INR > 0.000))"
180,"G[0,0](Mort > 0.000)"
181,"((HEMOGLOBIN < 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
182,"((LOS < 0.000) U[0,0] (Resp != 0.000))"
183,"(F[0,0](LACTIC_ACID > 0.000) | G[0,0](MET < 0.000))"
184,"((s24_edrk != 0.000) U[0,0] (POTASSIUM < 0.000))"
185,"((ICU_Pt_Days = 0.000) U[0,0] (POTASSIUM < 0.000))"
186,"(G[0,0](TROPONIN_I != 0.000) & F[0,0](dfa = 0.000))"
187,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) | F[0,0](PROTIME_INR > 0.000))"
188,"(G[0,0](ICU_Pt_Days < 0.000) | F[0,0](PROTIME_INR > 0.000))"
189,"G[0,0](ICU_Pt_Days > 0.000)"
190,"F[0,0](tte > 0.000)"
191,"(TROPONIN_I > 0.000 & F[0,0](SODIUM < 0.000))"
192,"(G[0,0](ICU_Pt_Days < 0.000) | G[0,0](s8_edrk != 0.000))"
193,"((ICU_Pt_Days = 0.000) U[0,0] (CREATININE > 0.000))"
194,"(SODIUM < 0.000 -> F[0,0](PCO2 > 0.000))"
195,"F[0,0](Mort < 0.000)"
196,"F[0,0](n_evts < 0.000)"
197,"F[0,0](ICU_Pt_Days > 0.000)"
198,"G[0,0](lds != 0.000)"
199,(s24_edrk > 0.000 | AF > 0.000)
200,"(F[0,0](POTASSIUM < 0.000) | G[0,0](MET < 0.000))"
201,"((s2_hr = 0.000) U[0,0] (Mort != 0.000))"
202,"((s24_edrk != 0.000) U[0,0] (Resp != 0.000))"
203,"(G[0,0](s2_edrk > 0.000) & G[0,0](LOS > 0.000))"
204,"G[0,0](n_evts > 0.000)"
205,"(G[0,0](CREATININE > 0.000) -> G[0,0](TOTAL_BILIRUBIN != 0.000))"
206,"((LOS != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
207,"((ICU_Pt_Days < 0.000) U[0,0] (n_evts != 0.000))"
208,"G[0,0](LOS = 0.000)"
209,"(cosen = 0.000 -> F[0,0](PCO2 > 0.000))"
210,"G[0,0](LOS != 0.000)"
211,(n_edrk < 0.000 | srr = 0.000)
212,"(SODIUM < 0.000 -> G[0,0](ALBUMIN > 0.000))"
213,"(death = 0.000 | F[0,0](PROTIME_INR > 0.000))"
214,"(G[0,0](direct = 0.000) | F[0,0](PCO2 < 0.000))"
215,"G[0,0](death < 0.000)"
216,"((LOS != 0.000) U[0,0] (s2_hr = 0.000))"
217,"((s24_edrk != 0.000) U[0,0] (s2_hr = 0.000))"
218,"(G[0,0](s2_edrk > 0.000) & F[0,0](POTASSIUM > 0.000))"
219,"(G[0,0](AF != 0.000) | G[0,0](AF = 0.000))"
220,"(G[0,0](LOS < 0.000) | G[0,0](LOS = 0.000))"
221,WHITE_BLOOD_CELL_COUNT < 0.000
222,"((ICU_Pt_Days > 0.000) U[0,0] (Resp != 0.000))"
223,"(G[0,0](AF != 0.000) | F[0,0](Resp != 0.000))"
224,"((LOS < 0.000) U[0,0] (LOS = 0.000))"
225,LOS < 0.000
226,"(G[0,0](AF != 0.000) | G[0,0](MAGNESIUM > 0.000))"
227,"F[0,0](LOS != 0.000)"
228,"(F[0,0](LACTIC_ACID > 0.000) | F[0,0](Resp != 0.000))"
229,"((srr > 0.000) U[0,0] (LOS > 0.000))"
230,"(G[0,0](direct = 0.000) | AF > 0.000)"
231,"((s2_hr = 0.000) U[0,0] (LOS = 0.000))"
232,(death = 0.000 | SODIUM < 0.000)
233,"(cosen = 0.000 -> G[0,0](TOTAL_BILIRUBIN != 0.000))"
234,"F[0,0](Mort != 0.000)"
235,"F[0,0](tte != 0.000)"
236,"(G[0,0](s2_edrk > 0.000) & F[0,0](dfa = 0.000))"
237,"(F[0,0](TOTAL_BILIRUBIN != 0.000) | F[0,0](PROTIME_INR > 0.000))"
238,ICU_Pt_Days < 0.000
239,"F[0,0](ICU_Pt_Days < 0.000)"
240,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) | G[0,0](MAGNESIUM > 0.000))"
241,"((HEMOGLOBIN < 0.000) U[0,0] (LOS > 0.000))"
242,"((srr > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
243,"(F[0,0](TOTAL_BILIRUBIN != 0.000) | PLATELET_COUNT != 0.000)"
244,"(n_edrk < 0.000 | F[0,0](PCO2 < 0.000))"
245,"(G[0,0](TROPONIN_I != 0.000) & F[0,0](SODIUM < 0.000))"
246,"F[0,0](death > 0.000)"
247,"((HEMOGLOBIN < 0.000) U[0,0] (Resp != 0.000))"
248,"(G[0,0](s2_edrk > 0.000) & F[0,0](Resp != 0.000))"
249,"((LOS > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
250,"((ICU_Pt_Days > 0.000) U[0,0] (LOS != 0.000))"
251,"((LOS != 0.000) U[0,0] (LOS > 0.000))"
252,"((LOS > 0.000) U[0,0] (Mort = 0.000))"
253,"(F[0,0](LACTIC_ACID > 0.000) | G[0,0](AF = 0.000))"
254,"((LOS != 0.000) U[0,0] (Mort != 0.000))"
255,"((LOS != 0.000) U[0,0] (CREATININE > 0.000))"
256,"(G[0,0](direct = 0.000) | G[0,0](MET < 0.000))"
257,"G[0,0](y = 0.000)"
258,"(G[0,0](LOS < 0.000) | srr = 0.000)"
259,"G[0,0](Mort = 0.000)"
260,"((LOS < 0.000) U[0,0] (LOS < 0.000))"
261,"((s24_edrk != 0.000) U[0,0] (LOS < 0.000))"
262,"(death = 0.000 | G[0,0](MET < 0.000))"
263,"((s2_hr = 0.000) U[0,0] (LOS != 0.000))"
264,"(SODIUM < 0.000 -> G[0,0](TOTAL_BILIRUBIN != 0.000))"
265,"((srr > 0.000) U[0,0] (LOS = 0.000))"
266,"(G[0,0](TROPONIN_I != 0.000) & F[0,0](Resp != 0.000))"
267,"(F[0,0](POTASSIUM < 0.000) | SODIUM < 0.000)"
268,"G[0,0](LOS < 0.000)"
269,"(G[0,0](srr < 0.000) & G[0,0](LOS > 0.000))"
270,"((ICU_Pt_Days = 0.000) U[0,0] (LOS > 0.000))"
271,"((HEMOGLOBIN < 0.000) U[0,0] (POTASSIUM < 0.000))"
272,"(G[0,0](CHLORIDE = 0.000) & F[0,0](Resp != 0.000))"
273,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) | G[0,0](s8_edrk != 0.000))"
274,"((HEMOGLOBIN < 0.000) U[0,0] (n_evts != 0.000))"
275,"(G[0,0](srr < 0.000) & F[0,0](LOS = 0.000))"
276,"(G[0,0](LOS < 0.000) | F[0,0](PROTIME_INR > 0.000))"
277,"(G[0,0](AF != 0.000) | G[0,0](MET < 0.000))"
278,"(F[0,0](Temp > 0.000) -> G[0,0](TOTAL_BILIRUBIN != 0.000))"
279,"(F[0,0](y > 0.000) & F[0,0](Resp != 0.000))"
280,"(F[0,0](LACTIC_ACID > 0.000) | srr = 0.000)"
281,"(G[0,0](ICU_Pt_Days < 0.000) | G[0,0](MAGNESIUM > 0.000))"
282,"((HEMOGLOBIN < 0.000) U[0,0] (LOS < 0.000))"
283,"((LOS > 0.000) U[0,0] (LOS > 0.000))"
284,"G[0,0](tte < 0.000)"
285,"((s24_edrk != 0.000) U[0,0] (Mort != 0.000))"
286,"(G[0,0](CO2 > 0.000) | G[0,0](s8_edrk != 0.000))"
287,"((LOS = 0.000) U[0,0] (n_evts != 0.000))"
288,"(G[0,0](ICU_Pt_Days < 0.000) | F[0,0](PCO2 < 0.000))"
289,Mort = 0.000
290,"(F[0,0](POTASSIUM < 0.000) | F[0,0](PCO2 < 0.000))"
291,"(F[0,0](TOTAL_BILIRUBIN != 0.000) | F[0,0](Resp != 0.000))"
292,"(G[0,0](AF != 0.000) | AF > 0.000)"
293,"((LOS < 0.000) U[0,0] (Mort != 0.000))"
294,"(G[0,0](direct < 0.000) | F[0,0](Resp != 0.000))"
295,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
296,"(G[0,0](TROPONIN_I != 0.000) & F[0,0](POTASSIUM > 0.000))"
297,"((s2_hr = 0.000) U[0,0] (LOS > 0.000))"
298,"(G[0,0](direct < 0.000) | G[0,0](LOS = 0.000))"
299,"((ICU_Pt_Days > 0.000) U[0,0] (Mort != 0.000))"
300,"F[0,0](n_evts > 0.000)"
301,"((ICU_Pt_Days < 0.000) U[0,0] (POTASSIUM < 0.000))"
302,"G[0,0](y < 0.000)"
303,"(G[0,0](TROPONIN_I != 0.000) & G[0,0](LOS > 0.000))"
304,"(G[0,0](CO2 > 0.000) | srr = 0.000)"
305,"(G[0,0](LOS < 0.000) | G[0,0](MAGNESIUM > 0.000))"
306,"((LOS < 0.000) U[0,0] (LOS > 0.000))"
307,"(F[0,0](LACTIC_ACID > 0.000) | F[0,0](PROTIME_INR > 0.000))"
308,"(G[0,0](direct < 0.000) | G[0,0](MET < 0.000))"
309,(TROPONIN_I > 0.000 & n_edrk > 0.000)
310,(n_edrk < 0.000 | AF > 0.000)
311,"(TROPONIN_I > 0.000 & G[0,0](LOS > 0.000))"
312,"((LOS != 0.000) U[0,0] (LOS < 0.000))"
313,"(F[0,0](LACTIC_ACID > 0.000) | AF > 0.000)"
314,"(F[0,0](POTASSIUM < 0.000) | F[0,0](PROTIME_INR > 0.000))"
315,"(G[0,0](LOS < 0.000) | G[0,0](s8_edrk != 0.000))"
316,"(OXYGEN_SATURATION > 0.000 -> F[0,0](PCO2 > 0.000))"
317,"G[0,0](SpO2 > 0.000)"
318,"((LOS != 0.000) U[0,0] (Mort = 0.000))"
319,"(G[0,0](AF != 0.000) | G[0,0](s8_edrk != 0.000))"
320,(death = 0.000 | AF > 0.000)
321,"(G[0,0](TROPONIN_I != 0.000) & F[0,0](LOS = 0.000))"
322,"(G[0,0](LOS = 0.000) & F[0,0](LOS = 0.000))"
323,(s24_edrk > 0.000 | SODIUM < 0.000)
324,"((s24_edrk != 0.000) U[0,0] (CREATININE > 0.000))"
325,"(TROPONIN_I > 0.000 & F[0,0](LOS < 0.000))"
326,"G[0,0](CO2 < 0.000)"
327,"(G[0,0](LOS < 0.000) | G[0,0](AF = 0.000))"
328,"(G[0,0](LOS < 0.000) | F[0,0](PCO2 < 0.000))"
329,"(F[0,0](y > 0.000) & F[0,0](dfa = 0.000))"
330,"((ICU_Pt_Days < 0.000) U[0,0] (CREATININE > 0.000))"
331,"((s2_hr = 0.000) U[0,0] (LOS < 0.000))"
332,ICU_Pt_Days > 0.000
333,"((srr > 0.000) U[0,0] (s2_hr = 0.000))"
334,"(G[0,0](TROPONIN_I != 0.000) & F[0,0](LOS < 0.000))"
335,"(G[0,0](ICU_Pt_Days < 0.000) | srr = 0.000)"
336,"(s24_edrk > 0.000 | G[0,0](s8_edrk != 0.000))"
337,"(G[0,0](ICU_Pt_Days < 0.000) | SODIUM < 0.000)"
338,"G[0,0](ICU_Pt_Days < 0.000)"
339,"(G[0,0](CO2 > 0.000) | SODIUM < 0.000)"
340,"F[0,0](y != 0.000)"
341,"((srr > 0.000) U[0,0] (LOS != 0.000))"
342,"((s2_hr = 0.000) U[0,0] (POTASSIUM < 0.000))"
343,LOS = 0.000
344,"((ICU_Pt_Days = 0.000) U[0,0] (s2_hr = 0.000))"
345,"((LOS != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
346,"F[0,0](tte < 0.000)"
347,"((ICU_Pt_Days < 0.000) U[0,0] (LOS != 0.000))"
348,"((LOS = 0.000) U[0,0] (POTASSIUM < 0.000))"
349,"((ICU_Pt_Days = 0.000) U[0,0] (LOS != 0.000))"
350,"(TROPONIN_I > 0.000 & F[0,0](POTASSIUM > 0.000))"
351,"(F[0,0](LACTIC_ACID > 0.000) | G[0,0](MAGNESIUM > 0.000))"
352,"(G[0,0](LOS < 0.000) | PLATELET_COUNT != 0.000)"
353,"(G[0,0](LOS = 0.000) & F[0,0](dfa = 0.000))"
354,"(F[0,0](LACTIC_ACID > 0.000) | F[0,0](PCO2 < 0.000))"
355,"((ICU_Pt_Days < 0.000) U[0,0] (Mort = 0.000))"
356,"(n_edrk < 0.000 | F[0,0](Resp != 0.000))"
357,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) | F[0,0](PCO2 < 0.000))"
358,"(G[0,0](LOS = 0.000) & F[0,0](SODIUM < 0.000))"
359,"(G[0,0](ICU_Pt_Days < 0.000) | AF > 0.000)"
360,"((LOS < 0.000) U[0,0] (CREATININE > 0.000))"
361,"G[0,0](direct < 0.000)"
362,"(cosen = 0.000 -> G[0,0](ALBUMIN > 0.000))"
363,"(F[0,0](Temp > 0.000) -> F[0,0](PCO2 > 0.000))"
364,"(death = 0.000 | G[0,0](AF = 0.000))"
365,"((ICU_Pt_Days = 0.000) U[0,0] (Resp != 0.000))"
366,"G[0,0](ICU_Pt_Days != 0.000)"
367,"((s2_hr = 0.000) U[0,0] (s2_hr = 0.000))"
368,"F[0,0](s8_edrk < 0.000)"
369,"(G[0,0](CO2 > 0.000) | G[0,0](MAGNESIUM > 0.000))"
370,"((LOS > 0.000) U[0,0] (Resp != 0.000))"
371,"(G[0,0](srr < 0.000) & F[0,0](POTASSIUM > 0.000))"
372,"((srr > 0.000) U[0,0] (Mort = 0.000))"
373,"(LOS < 0.000 -> F[0,0](PCO2 > 0.000))"
374,"(G[0,0](CO2 > 0.000) | G[0,0](MET < 0.000))"
375,"G[0,0](n_evts < 0.000)"
376,"G[0,0](ICU_Pt_Days = 0.000)"
377,"(G[0,0](direct = 0.000) | srr = 0.000)"
378,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
379,"((s2_hr = 0.000) U[0,0] (Mort = 0.000))"
380,"(death = 0.000 | G[0,0](MAGNESIUM > 0.000))"
381,"(G[0,0](CHLORIDE = 0.000) & F[0,0](POTASSIUM > 0.000))"
382,"((LOS = 0.000) U[0,0] (LOS = 0.000))"
383,"(s24_edrk > 0.000 | G[0,0](MET < 0.000))"
384,"((LOS > 0.000) U[0,0] (LOS = 0.000))"
385,"(F[0,0](Temp > 0.000) -> G[0,0](ALBUMIN > 0.000))"
386,"F[0,0](TOTAL_BILIRUBIN = 0.000)"
387,"(F[0,0](POTASSIUM < 0.000) | F[0,0](Resp != 0.000))"
388,"(s24_edrk > 0.000 | G[0,0](AF = 0.000))"
389,"(F[0,0](TOTAL_BILIRUBIN != 0.000) | G[0,0](s8_edrk != 0.000))"
390,"((LOS != 0.000) U[0,0] (LOS = 0.000))"
391,"(G[0,0](direct < 0.000) | G[0,0](AF = 0.000))"
392,"((s24_edrk != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
393,"(s24_edrk > 0.000 | F[0,0](PROTIME_INR > 0.000))"
394,"(G[0,0](direct < 0.000) | G[0,0](s8_edrk != 0.000))"
395,"(n_edrk < 0.000 | G[0,0](MET < 0.000))"
396,"(TROPONIN_I > 0.000 & F[0,0](LOS = 0.000))"
397,"((LOS > 0.000) U[0,0] (Mort != 0.000))"
398,"(G[0,0](TROPONIN_I != 0.000) & n_edrk > 0.000)"
399,"((LOS = 0.000) U[0,0] (s2_hr = 0.000))"
400,"(G[0,0](AF != 0.000) | G[0,0](LOS = 0.000))"
401,"(n_edrk < 0.000 | G[0,0](LOS = 0.000))"
402,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) | G[0,0](MET < 0.000))"
403,"F[0,0](Mort > 0.000)"
