,Non Rules
72,"((LOS < 0.000) U[0,0] (ALKALINE_PHOSPHATASE < 0.000))"
73,"((PARTIAL_THROMBOPLASTIN_TIME != 0.000) U[0,0] (hr > 0.000))"
74,"((LOS > 0.000) U[0,0] (ALKALINE_PHOSPHATASE < 0.000))"
75,"G[0,0](s2_edrk = 0.000)"
76,"((LOS = 0.000) U[0,0] (LOS < 0.000))"
77,"((ICU_Pt_Days < 0.000) U[0,0] (hr > 0.000))"
78,"((Mort = 0.000) U[0,0] (direct > 0.000))"
79,"F[0,0](Sgy > 0.000)"
80,"((PARTIAL_THROMBOPLASTIN_TIME != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
81,"((LOS != 0.000) U[0,0] (Mort > 0.000))"
82,"((LOS > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
83,"F[0,0]((OXYGEN_SATURATION > 0.000 -> Mort < 0.000))"
84,"((ICU_Pt_Days < 0.000) U[0,0] (ALKALINE_PHOSPHATASE < 0.000))"
85,"((ICU_Pt_Days > 0.000) U[0,0] (CHLORIDE != 0.000))"
86,"((ICU_Pt_Days < 0.000) U[0,0] (CHLORIDE != 0.000))"
87,"((ICU_Pt_Days < 0.000) U[0,0] (LOS > 0.000))"
88,"((LOS < 0.000) U[0,0] (n_evts > 0.000))"
89,"((Mort = 0.000) U[0,0] (ALKALINE_PHOSPHATASE < 0.000))"
90,"((s24_hr < 0.000) U[0,0] (ALKALINE_PHOSPHATASE < 0.000))"
91,"((LOS > 0.000) U[0,0] (tte > 0.000))"
92,"((Mort = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
93,"((ICU_Pt_Days != 0.000) U[0,0] (direct > 0.000))"
94,"F[0,0](O2_Flow > 0.000)"
95,"((LOS != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
96,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
97,"((PARTIAL_THROMBOPLASTIN_TIME != 0.000) U[0,0] (direct > 0.000))"
98,"((s24_hr < 0.000) U[0,0] (LOS > 0.000))"
99,"G[0,0](Mort != 0.000)"
100,"(G[0,0](CALCIUM > 0.000) & AST_GOT > 0.000)"
101,"(G[0,0](MAGNESIUM < 0.000) & direct != 0.000)"
102,"((s24_hr < 0.000) U[0,0] (CHLORIDE != 0.000))"
103,"((ICU_Pt_Days > 0.000) U[0,0] (LOS < 0.000))"
104,"((HEMOGLOBIN > 0.000) U[0,0] (direct > 0.000))"
105,ICU_Pt_Days = 0.000
106,"((ICU_Pt_Days != 0.000) U[0,0] (n_evts > 0.000))"
107,"((HEMOGLOBIN > 0.000) U[0,0] (LOS = 0.000))"
108,"G[0,0](n_evts = 0.000)"
109,"((LOS = 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
110,"((PARTIAL_THROMBOPLASTIN_TIME != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
111,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
112,"(F[0,0](death < 0.000) & direct != 0.000)"
113,"((Mort = 0.000) U[0,0] (CHLORIDE != 0.000))"
114,"((ICU_Pt_Days != 0.000) U[0,0] (Mort > 0.000))"
115,"((HEMOGLOBIN > 0.000) U[0,0] (LOS > 0.000))"
116,"((n_evts = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
117,"(F[0,0](death < 0.000) & y = 0.000)"
118,"((LOS < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
119,"((PARTIAL_THROMBOPLASTIN_TIME != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
120,"G[0,0](Mort > 0.000)"
121,"((HEMOGLOBIN > 0.000) U[0,0] (LOS != 0.000))"
122,"F[0,0](edrk > 0.000)"
123,"F[0,0](SBP > 0.000)"
124,"((n_evts = 0.000) U[0,0] (ALKALINE_PHOSPHATASE < 0.000))"
125,"(G[0,0](s2_hr = 0.000) -> LACTIC_ACID != 0.000)"
126,"F[0,0](TROPONIN_I > 0.000)"
127,"G[0,0](ICU_Pt_Days > 0.000)"
128,"F[0,0](tte > 0.000)"
129,"F[0,0](MET != 0.000)"
130,"((LOS = 0.000) U[0,0] (ALKALINE_PHOSPHATASE < 0.000))"
131,"F[0,0](Mort < 0.000)"
132,"F[0,0](n_evts < 0.000)"
133,"F[0,0](ICU_Pt_Days > 0.000)"
134,"(F[0,0](PLATELET_COUNT > 0.000) & direct != 0.000)"
135,"((LOS != 0.000) U[0,0] (PLATELET_COUNT = 0.000))"
136,"((n_evts = 0.000) U[0,0] (LOS != 0.000))"
137,(CHLORIDE > 0.000 & direct != 0.000)
138,"((ICU_Pt_Days > 0.000) U[0,0] (ALKALINE_PHOSPHATASE < 0.000))"
139,(CHLORIDE > 0.000 & AST_GOT > 0.000)
140,"G[0,0](n_evts > 0.000)"
141,"((LOS != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
142,"G[0,0](LOS = 0.000)"
143,"((n_evts = 0.000) U[0,0] (n_evts > 0.000))"
144,"G[0,0](LOS != 0.000)"
145,"((HEMOGLOBIN > 0.000) U[0,0] (CHLORIDE != 0.000))"
146,"(F[0,0](death < 0.000) & BLOOD_UREA_NITROGEN < 0.000)"
147,"((s24_hr < 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
148,"((ICU_Pt_Days != 0.000) U[0,0] (CHLORIDE != 0.000))"
149,"(F[0,0](s24_edrk = 0.000) & BLOOD_UREA_NITROGEN < 0.000)"
150,"((ICU_Pt_Days > 0.000) U[0,0] (n_evts > 0.000))"
151,"((PARTIAL_THROMBOPLASTIN_TIME != 0.000) U[0,0] (PLATELET_COUNT = 0.000))"
152,"((LOS = 0.000) U[0,0] (hr > 0.000))"
153,"((LOS < 0.000) U[0,0] (LOS = 0.000))"
154,LOS < 0.000
155,"G[0,0](ALBUMIN > 0.000)"
156,"((LOS != 0.000) U[0,0] (ALKALINE_PHOSPHATASE < 0.000))"
157,"F[0,0](LOS != 0.000)"
158,"((Mort = 0.000) U[0,0] (LOS = 0.000))"
159,"((s24_hr < 0.000) U[0,0] (hr > 0.000))"
160,"((n_evts = 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
161,"(G[0,0](s2_hr = 0.000) -> tte > 0.000)"
162,"((LOS > 0.000) U[0,0] (PLATELET_COUNT = 0.000))"
163,"((HEMOGLOBIN > 0.000) U[0,0] (PLATELET_COUNT = 0.000))"
164,"(F[0,0](PLATELET_COUNT > 0.000) & AST_GOT > 0.000)"
165,"F[0,0](Mort != 0.000)"
166,"F[0,0](tte != 0.000)"
167,"((ICU_Pt_Days = 0.000) U[0,0] (ALKALINE_PHOSPHATASE < 0.000))"
168,ICU_Pt_Days < 0.000
169,"(G[0,0](CALCIUM > 0.000) & y = 0.000)"
170,"F[0,0](ICU_Pt_Days < 0.000)"
171,"(F[0,0](PLATELET_COUNT > 0.000) & BLOOD_UREA_NITROGEN < 0.000)"
172,"((s24_hr < 0.000) U[0,0] (LOS != 0.000))"
173,"((s24_hr < 0.000) U[0,0] (death > 0.000))"
174,"((s24_hr < 0.000) U[0,0] (n_evts > 0.000))"
175,"F[0,0](death > 0.000)"
176,"((ICU_Pt_Days != 0.000) U[0,0] (LOS = 0.000))"
177,"((LOS > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
178,"((s24_hr < 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
179,"((ICU_Pt_Days > 0.000) U[0,0] (LOS != 0.000))"
180,"((LOS != 0.000) U[0,0] (LOS > 0.000))"
181,"G[0,0](y = 0.000)"
182,"(G[0,0](MAGNESIUM < 0.000) & AST_GOT > 0.000)"
183,"((ICU_Pt_Days != 0.000) U[0,0] (hr > 0.000))"
184,"F[0,0](MET > 0.000)"
185,"G[0,0](Mort = 0.000)"
186,"((LOS < 0.000) U[0,0] (LOS < 0.000))"
187,"((ICU_Pt_Days = 0.000) U[0,0] (n_evts > 0.000))"
188,"((PARTIAL_THROMBOPLASTIN_TIME != 0.000) U[0,0] (ALKALINE_PHOSPHATASE < 0.000))"
189,"((PARTIAL_THROMBOPLASTIN_TIME != 0.000) U[0,0] (n_evts > 0.000))"
190,"((LOS = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
191,"((LOS < 0.000) U[0,0] (tte > 0.000))"
192,"((PARTIAL_THROMBOPLASTIN_TIME != 0.000) U[0,0] (death > 0.000))"
193,"G[0,0](LOS < 0.000)"
194,"((LOS != 0.000) U[0,0] (y > 0.000))"
195,"((s24_hr < 0.000) U[0,0] (PLATELET_COUNT = 0.000))"
196,"((ICU_Pt_Days < 0.000) U[0,0] (Mort > 0.000))"
197,"((s24_hr < 0.000) U[0,0] (tte > 0.000))"
198,"((ICU_Pt_Days = 0.000) U[0,0] (LOS > 0.000))"
199,"(G[0,0](CALCIUM > 0.000) & direct != 0.000)"
200,"((LOS < 0.000) U[0,0] (y > 0.000))"
201,"((LOS > 0.000) U[0,0] (LOS > 0.000))"
202,"(G[0,0](CALCIUM > 0.000) & LOS > 0.000)"
203,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
204,"((HEMOGLOBIN > 0.000) U[0,0] (LOS < 0.000))"
205,"F[0,0](direct > 0.000)"
206,"((s24_hr < 0.000) U[0,0] (direct > 0.000))"
207,Mort = 0.000
208,"F[0,0](Resp > 0.000)"
209,"((LOS = 0.000) U[0,0] (tte > 0.000))"
210,"((LOS < 0.000) U[0,0] (death > 0.000))"
211,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
212,(CHLORIDE > 0.000 & LOS > 0.000)
213,"((LOS < 0.000) U[0,0] (hr > 0.000))"
214,"(F[0,0](s24_edrk = 0.000) & y = 0.000)"
215,"((ICU_Pt_Days = 0.000) U[0,0] (tte > 0.000))"
216,"((LOS < 0.000) U[0,0] (Mort > 0.000))"
217,"F[0,0](n_evts > 0.000)"
218,"F[0,0](death != 0.000)"
219,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
220,"((ICU_Pt_Days < 0.000) U[0,0] (direct > 0.000))"
221,"((ICU_Pt_Days != 0.000) U[0,0] (ALKALINE_PHOSPHATASE < 0.000))"
222,"((LOS > 0.000) U[0,0] (hr > 0.000))"
223,"((LOS < 0.000) U[0,0] (LOS > 0.000))"
224,"((LOS != 0.000) U[0,0] (LOS < 0.000))"
225,"((n_evts = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
226,"((s24_hr < 0.000) U[0,0] (Mort > 0.000))"
227,"((ICU_Pt_Days != 0.000) U[0,0] (tte > 0.000))"
228,"((PARTIAL_THROMBOPLASTIN_TIME != 0.000) U[0,0] (y > 0.000))"
229,"(F[0,0](s24_edrk = 0.000) & direct != 0.000)"
230,"F[0,0](SpO2 > 0.000)"
231,"((LOS < 0.000) U[0,0] (PLATELET_COUNT = 0.000))"
232,"((LOS != 0.000) U[0,0] (n_evts > 0.000))"
233,"((n_evts = 0.000) U[0,0] (y > 0.000))"
234,"((ICU_Pt_Days > 0.000) U[0,0] (hr > 0.000))"
235,ICU_Pt_Days > 0.000
236,"((Mort = 0.000) U[0,0] (LOS > 0.000))"
237,"((LOS < 0.000) U[0,0] (CHLORIDE != 0.000))"
238,"G[0,0](ICU_Pt_Days < 0.000)"
239,"F[0,0](Pulse > 0.000)"
240,"((LOS != 0.000) U[0,0] (death > 0.000))"
241,"(G[0,0](MAGNESIUM < 0.000) & y = 0.000)"
242,"((HEMOGLOBIN > 0.000) U[0,0] (tte > 0.000))"
243,"((ICU_Pt_Days = 0.000) U[0,0] (Mort > 0.000))"
244,"F[0,0](y != 0.000)"
245,"((ICU_Pt_Days != 0.000) U[0,0] (LOS < 0.000))"
246,LOS = 0.000
247,"((LOS != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
248,"F[0,0](tte < 0.000)"
249,"((ICU_Pt_Days < 0.000) U[0,0] (LOS != 0.000))"
250,"((n_evts = 0.000) U[0,0] (CHLORIDE != 0.000))"
251,"((ICU_Pt_Days < 0.000) U[0,0] (death > 0.000))"
252,"((ICU_Pt_Days = 0.000) U[0,0] (LOS != 0.000))"
253,"((LOS != 0.000) U[0,0] (CHLORIDE != 0.000))"
254,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
255,(CHLORIDE > 0.000 & y = 0.000)
256,"F[0,0](Sgy < 0.000)"
257,"((ICU_Pt_Days > 0.000) U[0,0] (tte > 0.000))"
258,"G[0,0](ICU_Pt_Days != 0.000)"
259,"(F[0,0](PLATELET_COUNT > 0.000) & y = 0.000)"
260,"((HEMOGLOBIN > 0.000) U[0,0] (death > 0.000))"
261,"((n_evts = 0.000) U[0,0] (direct > 0.000))"
262,"((n_evts = 0.000) U[0,0] (death > 0.000))"
263,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
264,"((HEMOGLOBIN > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
265,"((LOS < 0.000) U[0,0] (direct > 0.000))"
266,"G[0,0](n_evts < 0.000)"
267,"G[0,0](ICU_Pt_Days = 0.000)"
268,"((PARTIAL_THROMBOPLASTIN_TIME != 0.000) U[0,0] (LOS > 0.000))"
269,"((LOS = 0.000) U[0,0] (PLATELET_COUNT = 0.000))"
270,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
271,"((ICU_Pt_Days != 0.000) U[0,0] (LOS > 0.000))"
272,"((s24_hr < 0.000) U[0,0] (LOS < 0.000))"
273,"((LOS = 0.000) U[0,0] (LOS = 0.000))"
274,"((HEMOGLOBIN > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
275,"((PARTIAL_THROMBOPLASTIN_TIME != 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
276,"((ICU_Pt_Days < 0.000) U[0,0] (n_evts > 0.000))"
277,"((LOS > 0.000) U[0,0] (LOS = 0.000))"
278,"((s24_hr < 0.000) U[0,0] (y > 0.000))"
279,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
280,"((ICU_Pt_Days != 0.000) U[0,0] (LOS != 0.000))"
281,"((LOS != 0.000) U[0,0] (LOS = 0.000))"
282,"((LOS > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
283,"((s24_hr < 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
284,"((Mort = 0.000) U[0,0] (LOS != 0.000))"
285,"(F[0,0](s24_edrk = 0.000) & AST_GOT > 0.000)"
286,"(F[0,0](PLATELET_COUNT > 0.000) & LOS > 0.000)"
287,"((ICU_Pt_Days = 0.000) U[0,0] (CHLORIDE != 0.000))"
288,"((PARTIAL_THROMBOPLASTIN_TIME != 0.000) U[0,0] (CHLORIDE != 0.000))"
289,death > 0.000
290,"F[0,0](Mort > 0.000)"
291,"((Mort = 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
292,"G[0,0](CALCIUM != 0.000)"
293,"F[0,0](ALBUMIN != 0.000)"
294,"F[0,0](Temp > 0.000)"
295,"((PARTIAL_THROMBOPLASTIN_TIME != 0.000) U[0,0] (LOS < 0.000))"
296,"F[0,0](direct != 0.000)"
297,"((s24_hr < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
298,"((HEMOGLOBIN > 0.000) U[0,0] (Mort > 0.000))"
299,"((ICU_Pt_Days = 0.000) U[0,0] (hr > 0.000))"
300,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
301,"((Mort = 0.000) U[0,0] (Mort > 0.000))"
302,"G[0,0](n_evts != 0.000)"
303,"((ICU_Pt_Days != 0.000) U[0,0] (death > 0.000))"
304,"((n_evts = 0.000) U[0,0] (hr > 0.000))"
305,"((n_evts = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
306,"((LOS = 0.000) U[0,0] (Mort > 0.000))"
307,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
308,"F[0,0]((OXYGEN_SATURATION > 0.000 -> ICU_Pt_Days > 0.000))"
309,"((LOS = 0.000) U[0,0] (LOS != 0.000))"
310,"F[0,0](death = 0.000)"
311,(CHLORIDE > 0.000 & BLOOD_UREA_NITROGEN < 0.000)
312,"((LOS != 0.000) U[0,0] (tte > 0.000))"
313,s2_hr != 0.000
314,"F[0,0](cosen < 0.000)"
315,"(G[0,0](s2_hr = 0.000) -> LOS != 0.000)"
316,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
