,Non Rules
32,"F[0,0](n_evts != 0.000)"
33,"((ICU_Pt_Days > 0.000) U[0,0] (TROPONIN_I != 0.000))"
34,"(G[0,0](PCO2 > 0.000) -> lds > 0.000)"
35,"((LOS > 0.000) U[0,0] (TROPONIN_I != 0.000))"
36,"F[0,0](y > 0.000)"
37,"((Mort > 0.000) U[0,0] (LOS != 0.000))"
38,ICU_Pt_Days != 0.000
39,"(G[0,0](PCO2 < 0.000) | s8_edrk < 0.000)"
40,"F[0,0](LOS < 0.000)"
41,"((Mort < 0.000) U[0,0] (SpO2 < 0.000))"
42,"((Mort < 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
43,"((Mort = 0.000) U[0,0] (LOS < 0.000))"
44,LOS != 0.000
45,Mort != 0.000
46,"((ICU_Pt_Days > 0.000) U[0,0] (s2_hr > 0.000))"
47,"((n_evts < 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
48,"(G[0,0](Resp > 0.000) | PROTIME_INR > 0.000)"
49,"F[0,0](death < 0.000)"
50,"F[0,0](ICU_Pt_Days != 0.000)"
51,"G[0,0](Mort < 0.000)"
52,(BLOOD_UREA_NITROGEN > 0.000 | s8_edrk < 0.000)
53,"F[0,0](n_evts = 0.000)"
54,"((ICU_Pt_Days < 0.000) U[0,0] (s2_hr > 0.000))"
55,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
56,"((Mort < 0.000) U[0,0] (LOS > 0.000))"
57,"((LOS != 0.000) U[0,0] (TROPONIN_I != 0.000))"
58,"(G[0,0](PCO2 > 0.000) -> G[0,0](n_edrk > 0.000))"
59,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
60,"((ICU_Pt_Days = 0.000) U[0,0] (TROPONIN_I != 0.000))"
61,"((LOS < 0.000) U[0,0] (LOS != 0.000))"
62,"(F[0,0](CHLORIDE > 0.000) & G[0,0](PROTIME_INR < 0.000))"
63,"((Temp > 0.000) U[0,0] (TROPONIN_I != 0.000))"
64,"((PLATELET_COUNT != 0.000) U[0,0] (LOS = 0.000))"
65,"F[0,0](direct < 0.000)"
66,"F[0,0](ICU_Pt_Days = 0.000)"
67,"F[0,0](Mort = 0.000)"
68,"((ICU_Pt_Days != 0.000) U[0,0] (s2_hr > 0.000))"
69,"((n_evts < 0.000) U[0,0] (LOS < 0.000))"
70,"(G[0,0](hr < 0.000) & F[0,0](PHOSPHORUS > 0.000))"
71,"F[0,0](LOS > 0.000)"
72,"G[0,0](LOS > 0.000)"
73,"(G[0,0](PCO2 < 0.000) | G[0,0](CO2 > 0.000))"
74,POTASSIUM < 0.000
75,"((LOS = 0.000) U[0,0] (LOS > 0.000))"
76,"(F[0,0](tte < 0.000) | F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
77,"((Mort < 0.000) U[0,0] (LOS = 0.000))"
78,"G[0,0](LACTIC_ACID = 0.000)"
79,"(SBP > 0.000 -> F[0,0](MET < 0.000))"
80,LOS > 0.000
81,"((PLATELET_COUNT != 0.000) U[0,0] (LOS < 0.000))"
82,"(SBP > 0.000 -> G[0,0](srr < 0.000))"
83,"((ICU_Pt_Days > 0.000) U[0,0] (LOS = 0.000))"
84,"((ICU_Pt_Days < 0.000) U[0,0] (WHITE_BLOOD_CELL_COUNT = 0.000))"
85,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
86,"F[0,0](y < 0.000)"
87,"(F[0,0](Pulse > 0.000) | F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
88,Mort < 0.000
89,"((LOS = 0.000) U[0,0] (LOS < 0.000))"
90,"((Mort > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
91,"(F[0,0](LACTIC_ACID > 0.000) -> F[0,0](direct > 0.000))"
92,"((LOS > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
93,"((Mort < 0.000) U[0,0] (LOS != 0.000))"
94,(MAGNESIUM < 0.000 -> lds > 0.000)
95,"((tte = 0.000) U[0,0] (LOS > 0.000))"
96,"((Mort > 0.000) U[0,0] (s2_hr > 0.000))"
97,"F[0,0](s2_edrk < 0.000)"
98,"((Mort > 0.000) U[0,0] (WHITE_BLOOD_CELL_COUNT = 0.000))"
99,"G[0,0](y > 0.000)"
100,"(F[0,0](s8_edrk < 0.000) -> G[0,0](n_edrk > 0.000))"
101,"((ICU_Pt_Days < 0.000) U[0,0] (LOS > 0.000))"
102,"((Temp > 0.000) U[0,0] (s2_hr > 0.000))"
103,"((tte = 0.000) U[0,0] (LOS < 0.000))"
104,"((PLATELET_COUNT != 0.000) U[0,0] (LOS != 0.000))"
105,"((Mort > 0.000) U[0,0] (SpO2 < 0.000))"
106,"(F[0,0](CHLORIDE > 0.000) & F[0,0](PHOSPHORUS > 0.000))"
107,"((Mort = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
108,"(BLOOD_UREA_NITROGEN > 0.000 | F[0,0](s8_edrk < 0.000))"
109,"((tte = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
110,"((Mort > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
111,"((n_evts < 0.000) U[0,0] (SpO2 < 0.000))"
112,"((LOS != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
113,"((LOS = 0.000) U[0,0] (TROPONIN_I != 0.000))"
114,"G[0,0](GLUCOSE != 0.000)"
115,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
116,"((LOS < 0.000) U[0,0] (SpO2 < 0.000))"
117,"((tte = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
118,"((Temp > 0.000) U[0,0] (LOS != 0.000))"
119,"G[0,0](Mort != 0.000)"
120,"(G[0,0](cosen > 0.000) & G[0,0](PROTIME_INR < 0.000))"
121,"(G[0,0](cosen > 0.000) & SpO2 < 0.000)"
122,"((ICU_Pt_Days = 0.000) U[0,0] (s2_hr > 0.000))"
123,"((ICU_Pt_Days > 0.000) U[0,0] (LOS < 0.000))"
124,"(F[0,0](Mort < 0.000) & G[0,0](PROTIME_INR < 0.000))"
125,ICU_Pt_Days = 0.000
126,"((Mort = 0.000) U[0,0] (s2_hr > 0.000))"
127,"(F[0,0](s8_edrk < 0.000) -> F[0,0](direct > 0.000))"
128,"G[0,0](n_evts = 0.000)"
129,(af > 0.000 & SODIUM > 0.000)
130,"((LOS = 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
131,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
132,"G[0,0](SODIUM = 0.000)"
133,"(G[0,0](PCO2 > 0.000) -> HEMOGLOBIN < 0.000)"
134,"(af > 0.000 & F[0,0](CO2 < 0.000))"
135,"(F[0,0](CHLORIDE > 0.000) & SODIUM > 0.000)"
136,"(SBP > 0.000 -> G[0,0](n_edrk > 0.000))"
137,"(F[0,0](Mort < 0.000) & F[0,0](CO2 < 0.000))"
138,"((LOS < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
139,"(F[0,0](tte < 0.000) | G[0,0](CO2 > 0.000))"
140,"G[0,0](Mort > 0.000)"
141,"G[0,0](death != 0.000)"
142,"((PLATELET_COUNT != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
143,"(BLOOD_UREA_NITROGEN > 0.000 | G[0,0](CO2 > 0.000))"
144,"((Mort < 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
145,"G[0,0](ICU_Pt_Days > 0.000)"
146,"F[0,0](tte > 0.000)"
147,"F[0,0](ALT_GPT > 0.000)"
148,"(MAGNESIUM < 0.000 -> F[0,0](direct > 0.000))"
149,"F[0,0](Mort < 0.000)"
150,"(G[0,0](PCO2 < 0.000) | G[0,0](TOTAL_PROTEIN < 0.000))"
151,"(cosen < 0.000 | G[0,0](CO2 > 0.000))"
152,"F[0,0](n_evts < 0.000)"
153,"F[0,0](ICU_Pt_Days > 0.000)"
154,(Sgy < 0.000 & SpO2 < 0.000)
155,"(G[0,0](PCO2 > 0.000) -> G[0,0](srr < 0.000))"
156,"(Sgy < 0.000 & G[0,0](PROTIME_INR < 0.000))"
157,"G[0,0](n_evts > 0.000)"
158,"((LOS != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
159,"G[0,0](LOS = 0.000)"
160,"G[0,0](LOS != 0.000)"
161,"((Temp > 0.000) U[0,0] (WHITE_BLOOD_CELL_COUNT = 0.000))"
162,"((n_evts < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
163,"((n_evts < 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
164,"(af > 0.000 & F[0,0](PHOSPHORUS > 0.000))"
165,"(F[0,0](Mort < 0.000) & F[0,0](PHOSPHORUS > 0.000))"
166,"(F[0,0](tte < 0.000) | F[0,0](s8_edrk < 0.000))"
167,"(F[0,0](s8_edrk < 0.000) -> HEMOGLOBIN < 0.000)"
168,"((LOS < 0.000) U[0,0] (LOS = 0.000))"
169,"((Mort > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
170,LOS < 0.000
171,"(F[0,0](Mort < 0.000) & SpO2 < 0.000)"
172,"F[0,0](LOS != 0.000)"
173,"(G[0,0](cosen > 0.000) & F[0,0](CO2 < 0.000))"
174,"((Mort = 0.000) U[0,0] (LOS = 0.000))"
175,"((PLATELET_COUNT != 0.000) U[0,0] (TROPONIN_I != 0.000))"
176,"(G[0,0](Resp > 0.000) | F[0,0](s8_edrk < 0.000))"
177,"(MAGNESIUM < 0.000 -> G[0,0](n_edrk > 0.000))"
178,"((tte = 0.000) U[0,0] (LOS = 0.000))"
179,"F[0,0](Mort != 0.000)"
180,"F[0,0](tte != 0.000)"
181,(cosen < 0.000 | s8_edrk < 0.000)
182,ICU_Pt_Days < 0.000
183,"((LOS > 0.000) U[0,0] (SpO2 < 0.000))"
184,"F[0,0](ICU_Pt_Days < 0.000)"
185,"(G[0,0](Resp > 0.000) | s8_edrk < 0.000)"
186,"(G[0,0](n_evts < 0.000) -> F[0,0](MET < 0.000))"
187,"(af > 0.000 & G[0,0](TOTAL_PROTEIN > 0.000))"
188,"(cosen < 0.000 | F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
189,"((n_evts < 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
190,(cosen < 0.000 | PROTIME_INR > 0.000)
191,"F[0,0](death > 0.000)"
192,"((ICU_Pt_Days != 0.000) U[0,0] (LOS = 0.000))"
193,"((LOS > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
194,"((ICU_Pt_Days > 0.000) U[0,0] (LOS != 0.000))"
195,"((ICU_Pt_Days < 0.000) U[0,0] (TROPONIN_I != 0.000))"
196,"((PLATELET_COUNT != 0.000) U[0,0] (WHITE_BLOOD_CELL_COUNT = 0.000))"
197,"((LOS != 0.000) U[0,0] (LOS > 0.000))"
198,"G[0,0](y = 0.000)"
199,(SBP > 0.000 -> lds > 0.000)
200,"(F[0,0](s8_edrk < 0.000) -> lds > 0.000)"
201,"G[0,0](Mort = 0.000)"
202,"((LOS < 0.000) U[0,0] (LOS < 0.000))"
203,"(Sgy < 0.000 & F[0,0](PHOSPHORUS > 0.000))"
204,"(SBP > 0.000 -> F[0,0](direct > 0.000))"
205,"((LOS != 0.000) U[0,0] (WHITE_BLOOD_CELL_COUNT = 0.000))"
206,"((ICU_Pt_Days = 0.000) U[0,0] (SpO2 < 0.000))"
207,"((LOS = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
208,"((Mort > 0.000) U[0,0] (LOS < 0.000))"
209,"((ICU_Pt_Days != 0.000) U[0,0] (WHITE_BLOOD_CELL_COUNT = 0.000))"
210,"G[0,0](LOS < 0.000)"
211,"(F[0,0](Pulse > 0.000) | PROTIME_INR > 0.000)"
212,(MAGNESIUM < 0.000 -> HEMOGLOBIN < 0.000)
213,"((ICU_Pt_Days = 0.000) U[0,0] (LOS > 0.000))"
214,"(F[0,0](tte < 0.000) | PROTIME_INR > 0.000)"
215,BLOOD_UREA_NITROGEN > 0.000
216,"((LOS < 0.000) U[0,0] (s2_hr > 0.000))"
217,"((Mort > 0.000) U[0,0] (LOS = 0.000))"
218,"((Mort > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
219,"((tte = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
220,"(G[0,0](hr < 0.000) & G[0,0](PROTIME_INR < 0.000))"
221,"((LOS > 0.000) U[0,0] (LOS > 0.000))"
222,"(F[0,0](tte < 0.000) | s8_edrk < 0.000)"
223,"((Temp > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
224,"G[0,0](tte < 0.000)"
225,"((Temp > 0.000) U[0,0] (LOS < 0.000))"
226,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
227,"((n_evts < 0.000) U[0,0] (LOS = 0.000))"
228,Mort = 0.000
229,"((Mort < 0.000) U[0,0] (LOS < 0.000))"
230,Mort > 0.000
231,"((ICU_Pt_Days > 0.000) U[0,0] (SpO2 < 0.000))"
232,"(G[0,0](PCO2 > 0.000) -> F[0,0](direct > 0.000))"
233,"((Temp > 0.000) U[0,0] (LOS > 0.000))"
234,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
235,"F[0,0](n_evts > 0.000)"
236,"((tte = 0.000) U[0,0] (SpO2 < 0.000))"
237,"F[0,0](death != 0.000)"
238,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
239,"G[0,0](y < 0.000)"
240,"F[0,0](HEMOGLOBIN != 0.000)"
241,POTASSIUM = 0.000
242,"((LOS < 0.000) U[0,0] (LOS > 0.000))"
243,"((tte = 0.000) U[0,0] (WHITE_BLOOD_CELL_COUNT = 0.000))"
244,"(F[0,0](CHLORIDE > 0.000) & SpO2 < 0.000)"
245,"((LOS != 0.000) U[0,0] (LOS < 0.000))"
246,"((ICU_Pt_Days != 0.000) U[0,0] (TROPONIN_I != 0.000))"
247,"F[0,0](BLOOD_UREA_NITROGEN < 0.000)"
248,"(F[0,0](Mort < 0.000) & SODIUM > 0.000)"
249,"(G[0,0](PCO2 < 0.000) | PROTIME_INR > 0.000)"
250,"((Mort > 0.000) U[0,0] (LOS > 0.000))"
251,"((n_evts < 0.000) U[0,0] (s2_hr > 0.000))"
252,"((Temp > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
253,"(G[0,0](n_evts < 0.000) -> G[0,0](n_edrk > 0.000))"
254,"(af > 0.000 & G[0,0](PROTIME_INR < 0.000))"
255,"((tte = 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
256,ICU_Pt_Days > 0.000
257,"((Mort = 0.000) U[0,0] (LOS > 0.000))"
258,"(G[0,0](hr < 0.000) & SODIUM > 0.000)"
259,"G[0,0](ICU_Pt_Days < 0.000)"
260,"(Sgy < 0.000 & F[0,0](CO2 < 0.000))"
261,"(Sgy < 0.000 & G[0,0](TOTAL_PROTEIN > 0.000))"
262,"F[0,0](y != 0.000)"
263,"((ICU_Pt_Days != 0.000) U[0,0] (LOS < 0.000))"
264,LOS = 0.000
265,"((LOS != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
266,"F[0,0](tte < 0.000)"
267,"((ICU_Pt_Days < 0.000) U[0,0] (LOS != 0.000))"
268,"(G[0,0](n_evts < 0.000) -> lds > 0.000)"
269,"((PLATELET_COUNT != 0.000) U[0,0] (s2_hr > 0.000))"
270,"(F[0,0](LACTIC_ACID > 0.000) -> G[0,0](srr < 0.000))"
271,"((Mort = 0.000) U[0,0] (SpO2 < 0.000))"
272,"((ICU_Pt_Days = 0.000) U[0,0] (LOS != 0.000))"
273,"((PLATELET_COUNT != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
274,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
275,(Sgy < 0.000 & SODIUM > 0.000)
276,"(F[0,0](LACTIC_ACID > 0.000) -> G[0,0](n_edrk > 0.000))"
277,"((Mort = 0.000) U[0,0] (TROPONIN_I != 0.000))"
278,(SBP > 0.000 -> HEMOGLOBIN < 0.000)
279,"(F[0,0](s8_edrk < 0.000) -> F[0,0](MET < 0.000))"
280,(af > 0.000 & SpO2 < 0.000)
281,"(F[0,0](LACTIC_ACID > 0.000) -> HEMOGLOBIN < 0.000)"
282,"((Temp > 0.000) U[0,0] (SpO2 < 0.000))"
283,"((n_evts < 0.000) U[0,0] (LOS != 0.000))"
284,"(F[0,0](Mort < 0.000) & G[0,0](TOTAL_PROTEIN > 0.000))"
285,"(G[0,0](PCO2 < 0.000) | F[0,0](s8_edrk < 0.000))"
286,"((ICU_Pt_Days < 0.000) U[0,0] (SpO2 < 0.000))"
287,"G[0,0](ICU_Pt_Days != 0.000)"
288,"(G[0,0](cosen > 0.000) & G[0,0](TOTAL_PROTEIN > 0.000))"
289,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
290,"G[0,0](n_evts < 0.000)"
291,"F[0,0](BLOOD_UREA_NITROGEN = 0.000)"
292,"G[0,0](ICU_Pt_Days = 0.000)"
293,"(F[0,0](CHLORIDE > 0.000) & G[0,0](TOTAL_PROTEIN > 0.000))"
294,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
295,"(cosen < 0.000 | F[0,0](s8_edrk < 0.000))"
296,"((LOS = 0.000) U[0,0] (s2_hr > 0.000))"
297,"((ICU_Pt_Days != 0.000) U[0,0] (LOS > 0.000))"
298,"G[0,0](AF < 0.000)"
299,"(G[0,0](Resp > 0.000) | F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
300,"((LOS = 0.000) U[0,0] (LOS = 0.000))"
301,"(F[0,0](Pulse > 0.000) | G[0,0](CO2 > 0.000))"
302,"((Temp > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
303,"((LOS > 0.000) U[0,0] (LOS = 0.000))"
304,"((Mort < 0.000) U[0,0] (TROPONIN_I != 0.000))"
305,"(F[0,0](Pulse > 0.000) | s8_edrk < 0.000)"
306,"(BLOOD_UREA_NITROGEN > 0.000 | G[0,0](TOTAL_PROTEIN < 0.000))"
307,"G[0,0](death > 0.000)"
308,"(MAGNESIUM < 0.000 -> F[0,0](MET < 0.000))"
309,"(MAGNESIUM < 0.000 -> G[0,0](srr < 0.000))"
310,"((Temp > 0.000) U[0,0] (LOS = 0.000))"
311,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
312,"((ICU_Pt_Days != 0.000) U[0,0] (LOS != 0.000))"
313,"((LOS != 0.000) U[0,0] (LOS = 0.000))"
314,"((LOS > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
315,"((Mort = 0.000) U[0,0] (LOS != 0.000))"
316,"(G[0,0](hr < 0.000) & SpO2 < 0.000)"
317,"(G[0,0](n_evts < 0.000) -> F[0,0](direct > 0.000))"
318,"((Mort > 0.000) U[0,0] (TROPONIN_I != 0.000))"
319,"F[0,0](Mort > 0.000)"
320,"((Mort = 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
321,"(G[0,0](hr < 0.000) & G[0,0](TOTAL_PROTEIN > 0.000))"
322,"(F[0,0](LACTIC_ACID > 0.000) -> F[0,0](MET < 0.000))"
323,"((LOS != 0.000) U[0,0] (s2_hr > 0.000))"
324,"((tte = 0.000) U[0,0] (LOS != 0.000))"
325,"G[0,0](tte > 0.000)"
326,"(F[0,0](tte < 0.000) | G[0,0](TOTAL_PROTEIN < 0.000))"
327,"F[0,0](AST_GOT > 0.000)"
328,"(G[0,0](PCO2 < 0.000) | F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
329,"G[0,0](n_edrk > 0.000)"
330,"(F[0,0](Pulse > 0.000) | F[0,0](s8_edrk < 0.000))"
331,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
332,"((LOS != 0.000) U[0,0] (SpO2 < 0.000))"
333,"(F[0,0](Pulse > 0.000) | G[0,0](TOTAL_PROTEIN < 0.000))"
334,"G[0,0](Glasgow_Coma_Scale_Total < 0.000)"
335,"((ICU_Pt_Days != 0.000) U[0,0] (SpO2 < 0.000))"
336,"G[0,0](n_evts != 0.000)"
337,"((PLATELET_COUNT != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
338,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
339,"(G[0,0](hr < 0.000) & F[0,0](CO2 < 0.000))"
340,"((LOS = 0.000) U[0,0] (LOS != 0.000))"
341,"(G[0,0](Resp > 0.000) | G[0,0](CO2 > 0.000))"
342,"(F[0,0](LACTIC_ACID > 0.000) -> lds > 0.000)"
343,"((PLATELET_COUNT != 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
344,"F[0,0](death = 0.000)"
345,"(G[0,0](n_evts < 0.000) -> G[0,0](srr < 0.000))"
346,"(G[0,0](n_evts < 0.000) -> HEMOGLOBIN < 0.000)"
347,"(G[0,0](cosen > 0.000) & SODIUM > 0.000)"
348,"((tte = 0.000) U[0,0] (TROPONIN_I != 0.000))"
349,s2_hr != 0.000
350,"((LOS > 0.000) U[0,0] (s2_hr > 0.000))"
351,"(G[0,0](Resp > 0.000) | G[0,0](TOTAL_PROTEIN < 0.000))"
352,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
