,Non Rules
309,"((ICU_Pt_Days < 0.000) U[0,0] (n_edrk = 0.000))"
310,"G[0,0](ICU_Pt_Days != 0.000)"
311,"((ICU_Pt_Days > 0.000) U[0,0] (tte < 0.000))"
312,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
313,"G[0,0](ICU_Pt_Days = 0.000)"
314,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
315,"(F[0,0](ALT_GPT > 0.000) | F[0,0](Pulse > 0.000))"
316,"(G[0,0](n_evts < 0.000) | hr != 0.000)"
317,"(F[0,0](Sgy < 0.000) | G[0,0](CHLORIDE > 0.000))"
318,"((ICU_Pt_Days != 0.000) U[0,0] (LOS > 0.000))"
319,"(F[0,0](ALT_GPT > 0.000) | CHLORIDE > 0.000)"
320,"((LOS = 0.000) U[0,0] (LOS = 0.000))"
321,"G[0,0](AF < 0.000)"
322,"((n_evts > 0.000) U[0,0] (PLATELET_COUNT != 0.000))"
323,"((ICU_Pt_Days < 0.000) U[0,0] (n_evts > 0.000))"
324,"((LOS > 0.000) U[0,0] (LOS = 0.000))"
325,"(G[0,0](ALT_GPT = 0.000) | F[0,0](Pulse > 0.000))"
326,"((n_evts > 0.000) U[0,0] (n_evts < 0.000))"
327,"(F[0,0](Sgy < 0.000) | F[0,0](Pulse > 0.000))"
328,"((srr != 0.000) U[0,0] (LOS != 0.000))"
329,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
330,"((ICU_Pt_Days != 0.000) U[0,0] (LOS != 0.000))"
331,"((LOS != 0.000) U[0,0] (LOS = 0.000))"
332,"((LOS > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
333,"((LOS != 0.000) U[0,0] (n_evts < 0.000))"
334,"(G[0,0](n_evts < 0.000) | CREATININE < 0.000)"
335,"(G[0,0](n_evts < 0.000) | F[0,0](PROTIME_INR != 0.000))"
336,Pulse > 0.000
337,"((n_evts > 0.000) U[0,0] (y < 0.000))"
338,"((n_evts > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
339,"((n_evts > 0.000) U[0,0] (LOS < 0.000))"
340,"F[0,0](Mort > 0.000)"
341,"((n_evts > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
342,"((ICU_Pt_Days = 0.000) U[0,0] (tte < 0.000))"
343,"((n_evts > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
344,LACTIC_ACID = 0.000
345,"(G[0,0](ALT_GPT = 0.000) | CREATININE < 0.000)"
346,"(G[0,0](TOTAL_BILIRUBIN > 0.000) | G[0,0](CHLORIDE > 0.000))"
347,"F[0,0](direct != 0.000)"
348,"((LOS != 0.000) U[0,0] (direct < 0.000))"
349,"((death = 0.000) U[0,0] (PLATELET_COUNT != 0.000))"
350,"(G[0,0](AF != 0.000) | F[0,0](LOS < 0.000))"
351,"((ICU_Pt_Days < 0.000) U[0,0] (n_evts < 0.000))"
352,"(F[0,0](Sgy < 0.000) | LOS != 0.000)"
353,"((n_evts > 0.000) U[0,0] (LOS != 0.000))"
354,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
355,"(G[0,0](ALT_GPT = 0.000) | LOS != 0.000)"
356,y < 0.000
357,"(G[0,0](n_evts < 0.000) | F[0,0](LOS < 0.000))"
358,(CREATININE > 0.000 | LOS != 0.000)
359,"G[0,0](n_evts != 0.000)"
360,"(G[0,0](TOTAL_BILIRUBIN > 0.000) | F[0,0](Temp = 0.000))"
361,"((ICU_Pt_Days > 0.000) U[0,0] (direct < 0.000))"
362,"((ICU_Pt_Days != 0.000) U[0,0] (n_edrk = 0.000))"
363,"F[0,0](PHOSPHORUS != 0.000)"
364,"((srr != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
365,"((LOS = 0.000) U[0,0] (n_evts < 0.000))"
366,"(G[0,0](n_evts < 0.000) | G[0,0](CHLORIDE > 0.000))"
367,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
368,"((LOS = 0.000) U[0,0] (LOS != 0.000))"
369,"F[0,0](death = 0.000)"
370,"((Mort > 0.000) U[0,0] (y < 0.000))"
371,"(F[0,0](Sgy < 0.000) | hr != 0.000)"
372,"((ICU_Pt_Days < 0.000) U[0,0] (direct < 0.000))"
373,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
