,Non Rules
65,"((Mort > 0.000) U[0,0] (HEMOGLOBIN > 0.000))"
66,"((direct = 0.000) U[0,0] (y < 0.000))"
67,"((ICU_Pt_Days < 0.000) U[0,0] (HEMOGLOBIN > 0.000))"
68,"((SpO2 > 0.000) U[0,0] (CALCIUM > 0.000))"
69,"((tte < 0.000) U[0,0] (PCO2 > 0.000))"
70,"((Temp > 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))"
71,"((LACTIC_ACID = 0.000) U[0,0] (ALKALINE_PHOSPHATASE > 0.000))"
72,"((SBP = 0.000) U[0,0] (SpO2 > 0.000))"
73,"((SBP < 0.000) U[0,0] (CALCIUM > 0.000))"
74,"((ALBUMIN = 0.000) U[0,0] (PHOSPHORUS > 0.000))"
75,"((SBP > 0.000) U[0,0] (LACTIC_ACID > 0.000))"
76,"((cosen = 0.000) U[0,0] (Pulse > 0.000))"
77,"((s8_hr > 0.000) U[0,0] (LOS = 0.000))"
78,"((SODIUM > 0.000) U[0,0] (CALCIUM > 0.000))"
79,"((PCO2 = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
80,"((Glasgow_Coma_Scale_Total = 0.000) U[0,0] (GLUCOSE = 0.000))"
81,"((PHOSPHORUS = 0.000) U[0,0] (CO2 > 0.000))"
82,"((dfa = 0.000) U[0,0] (ALBUMIN > 0.000))"
83,"((ALBUMIN > 0.000) U[0,0] (Resp > 0.000))"
84,"((TROPONIN_I = 0.000) U[0,0] (y < 0.000))"
85,"((HEMOGLOBIN > 0.000) U[0,0] (MET < 0.000))"
86,"((s2_edrk < 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
87,"((y = 0.000) U[0,0] (Pulse > 0.000))"
88,"((s2_edrk = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
89,"((SBP = 0.000) U[0,0] (Sgy < 0.000))"
90,"((Pulse = 0.000) U[0,0] (ALBUMIN > 0.000))"
91,"((CREATININE > 0.000) U[0,0] (PCO2 > 0.000))"
92,"((af = 0.000) U[0,0] (MET > 0.000))"
93,"((y = 0.000) U[0,0] (GLUCOSE > 0.000))"
94,"((lds = 0.000) U[0,0] (Sgy > 0.000))"
95,"((s24_edrk = 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
96,"((ALT_GPT = 0.000) U[0,0] (O2_Flow < 0.000))"
97,"((HEMOGLOBIN > 0.000) U[0,0] (CALCIUM > 0.000))"
98,"((Resp > 0.000) U[0,0] (CALCIUM > 0.000))"
99,"((CHLORIDE = 0.000) U[0,0] (PCO2 > 0.000))"
100,"((CHLORIDE > 0.000) U[0,0] (Temp > 0.000))"
101,"((HEMOGLOBIN > 0.000) U[0,0] (Mort < 0.000))"
102,"((ALBUMIN < 0.000) U[0,0] (direct < 0.000))"
103,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
104,"((CHLORIDE > 0.000) U[0,0] (Mort < 0.000))"
105,"((SODIUM > 0.000) U[0,0] (LOS = 0.000))"
106,"((SpO2 > 0.000) U[0,0] (PCO2 > 0.000))"
107,"((MAGNESIUM > 0.000) U[0,0] (GLUCOSE = 0.000))"
108,"((WHITE_BLOOD_CELL_COUNT = 0.000) U[0,0] (GLUCOSE < 0.000))"
109,"((GLUCOSE = 0.000) U[0,0] (tte > 0.000))"
110,"((ALBUMIN < 0.000) U[0,0] (SpO2 > 0.000))"
111,"((cosen = 0.000) U[0,0] (CO2 > 0.000))"
112,"((POTASSIUM = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
113,"((LOS < 0.000) U[0,0] (CO2 > 0.000))"
114,"((lds > 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))"
115,"((s24_hr > 0.000) U[0,0] (ALKALINE_PHOSPHATASE > 0.000))"
116,"((s2_edrk > 0.000) U[0,0] (Resp < 0.000))"
117,"((Pulse < 0.000) U[0,0] (MAGNESIUM > 0.000))"
118,"((SpO2 > 0.000) U[0,0] (ALT_GPT > 0.000))"
119,"((cosen > 0.000) U[0,0] (Sgy > 0.000))"
120,"((CO2 > 0.000) U[0,0] (MET > 0.000))"
121,"((n_evts = 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))"
122,"((ALT_GPT > 0.000) U[0,0] (SpO2 > 0.000))"
123,"((AF = 0.000) U[0,0] (Resp > 0.000))"
124,"((SBP > 0.000) U[0,0] (GLUCOSE = 0.000))"
125,"((death = 0.000) U[0,0] (Temp > 0.000))"
126,"((ALT_GPT > 0.000) U[0,0] (y < 0.000))"
127,"((Pulse = 0.000) U[0,0] (direct > 0.000))"
128,"((POTASSIUM > 0.000) U[0,0] (ALKALINE_PHOSPHATASE > 0.000))"
129,"((MET > 0.000) U[0,0] (Sgy < 0.000))"
130,"((edrk = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
131,"((MET = 0.000) U[0,0] (n_evts < 0.000))"
132,"((PHOSPHORUS = 0.000) U[0,0] (GLUCOSE > 0.000))"
133,"((CO2 = 0.000) U[0,0] (direct < 0.000))"
134,"((direct < 0.000) U[0,0] (Resp < 0.000))"
135,"((Mort < 0.000) U[0,0] (LOS > 0.000))"
136,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (Pulse > 0.000))"
137,"((n_evts = 0.000) U[0,0] (death < 0.000))"
138,"((SODIUM > 0.000) U[0,0] (CO2 > 0.000))"
139,"((LOS > 0.000) U[0,0] (ALKALINE_PHOSPHATASE > 0.000))"
140,"((direct < 0.000) U[0,0] (CHLORIDE > 0.000))"
141,"((s8_hr > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
142,"((Temp > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
143,"((srr = 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))"
144,"((s24_edrk > 0.000) U[0,0] (GLUCOSE = 0.000))"
145,"((edrk = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
146,"((Temp = 0.000) U[0,0] (O2_Flow < 0.000))"
147,"((s2_edrk = 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
148,"((n_evts < 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))"
149,"((Pulse = 0.000) U[0,0] (direct < 0.000))"
150,"((GLUCOSE > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
151,"((OXYGEN_SATURATION = 0.000) U[0,0] (direct < 0.000))"
152,"((OXYGEN_SATURATION = 0.000) U[0,0] (n_evts > 0.000))"
153,"((Sgy > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
154,"((SODIUM > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
155,"((n_evts > 0.000) U[0,0] (death > 0.000))"
156,"((af = 0.000) U[0,0] (Resp < 0.000))"
157,"((cosen > 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))"
158,"((cosen = 0.000) U[0,0] (O2_Flow > 0.000))"
159,"((CREATININE = 0.000) U[0,0] (CHLORIDE > 0.000))"
160,"((srr = 0.000) U[0,0] (O2_Flow > 0.000))"
161,"((Mort < 0.000) U[0,0] (Resp < 0.000))"
162,"((AF = 0.000) U[0,0] (CREATININE > 0.000))"
163,"((O2_Flow < 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))"
164,"((ICU_Pt_Days > 0.000) U[0,0] (PLATELET_COUNT > 0.000))"
165,"((direct = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
166,"((LOS > 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))"
167,"((O2_Flow < 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
168,"((Resp < 0.000) U[0,0] (POTASSIUM > 0.000))"
169,"((ICU_Pt_Days = 0.000) U[0,0] (LOS > 0.000))"
170,"((GLUCOSE > 0.000) U[0,0] (Mort < 0.000))"
171,"((s2_hr > 0.000) U[0,0] (n_evts < 0.000))"
172,"((srr > 0.000) U[0,0] (LOS > 0.000))"
173,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (GLUCOSE > 0.000))"
174,"((GLUCOSE = 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
175,"((GLUCOSE > 0.000) U[0,0] (LACTIC_ACID > 0.000))"
176,"((lds = 0.000) U[0,0] (ALBUMIN > 0.000))"
177,"((s2_edrk > 0.000) U[0,0] (ALBUMIN > 0.000))"
178,"((SBP < 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
179,"((CO2 > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
180,"((MET = 0.000) U[0,0] (LOS > 0.000))"
181,"((Sgy > 0.000) U[0,0] (Temp > 0.000))"
182,"((TROPONIN_I = 0.000) U[0,0] (ALKALINE_PHOSPHATASE > 0.000))"
183,"((TROPONIN_I = 0.000) U[0,0] (LOS = 0.000))"
184,"((Sgy = 0.000) U[0,0] (LACTIC_ACID > 0.000))"
185,"((TROPONIN_I = 0.000) U[0,0] (death > 0.000))"
186,"((n_edrk = 0.000) U[0,0] (ALKALINE_PHOSPHATASE > 0.000))"
187,"((s8_edrk > 0.000) U[0,0] (direct > 0.000))"
188,"((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (GLUCOSE > 0.000))"
189,"((PCO2 > 0.000) U[0,0] (GLUCOSE > 0.000))"
190,"((edrk > 0.000) U[0,0] (PCO2 > 0.000))"
191,"((n_evts < 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
192,"((s24_hr > 0.000) U[0,0] (GLUCOSE > 0.000))"
193,"((WHITE_BLOOD_CELL_COUNT > 0.000) U[0,0] (Temp > 0.000))"
194,"((CO2 = 0.000) U[0,0] (POTASSIUM > 0.000))"
195,"((TROPONIN_I > 0.000) U[0,0] (tte < 0.000))"
196,"((ICU_Pt_Days = 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
197,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (y > 0.000))"
198,"((death < 0.000) U[0,0] (y < 0.000))"
199,"((tte = 0.000) U[0,0] (ALKALINE_PHOSPHATASE > 0.000))"
200,"((lds = 0.000) U[0,0] (Mort < 0.000))"
201,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
202,"((PHOSPHORUS = 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
203,"((AST_GOT > 0.000) U[0,0] (PLATELET_COUNT > 0.000))"
204,"((CALCIUM > 0.000) U[0,0] (BLOOD_UREA_NITROGEN > 0.000))"
205,"((s24_edrk = 0.000) U[0,0] (Sgy < 0.000))"
206,"((s2_hr = 0.000) U[0,0] (ALT_GPT > 0.000))"
207,"((Mort = 0.000) U[0,0] (CO2 > 0.000))"
208,"((s24_hr > 0.000) U[0,0] (CHLORIDE > 0.000))"
209,"((SpO2 > 0.000) U[0,0] (SpO2 > 0.000))"
210,"((death < 0.000) U[0,0] (direct < 0.000))"
211,"((Mort = 0.000) U[0,0] (CHLORIDE > 0.000))"
212,"((CHLORIDE = 0.000) U[0,0] (LOS = 0.000))"
213,"((SODIUM > 0.000) U[0,0] (O2_Flow > 0.000))"
214,"((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (Mort > 0.000))"
215,"((MET < 0.000) U[0,0] (GLUCOSE = 0.000))"
216,"((O2_Flow = 0.000) U[0,0] (PCO2 > 0.000))"
217,"((cosen = 0.000) U[0,0] (tte > 0.000))"
218,"((PCO2 > 0.000) U[0,0] (AST_GOT > 0.000))"
219,"((n_edrk > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
220,"((Temp > 0.000) U[0,0] (LOS < 0.000))"
221,"((O2_Flow < 0.000) U[0,0] (direct > 0.000))"
222,"((af = 0.000) U[0,0] (CO2 > 0.000))"
223,"((Pulse = 0.000) U[0,0] (LACTIC_ACID > 0.000))"
224,"((Glasgow_Coma_Scale_Total = 0.000) U[0,0] (CHLORIDE > 0.000))"
225,"((PROTIME_INR > 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
226,"((edrk = 0.000) U[0,0] (O2_Flow > 0.000))"
227,"((SBP > 0.000) U[0,0] (SBP > 0.000))"
228,"((CALCIUM > 0.000) U[0,0] (LOS > 0.000))"
229,"((TOTAL_PROTEIN = 0.000) U[0,0] (LOS = 0.000))"
230,"((Mort > 0.000) U[0,0] (death < 0.000))"
231,"((PLATELET_COUNT > 0.000) U[0,0] (LOS = 0.000))"
232,"((AST_GOT = 0.000) U[0,0] (y > 0.000))"
233,"((PROTIME_INR = 0.000) U[0,0] (PLATELET_COUNT > 0.000))"
234,"((death > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
235,"((Pulse < 0.000) U[0,0] (CALCIUM > 0.000))"
236,"((ALBUMIN = 0.000) U[0,0] (MAGNESIUM > 0.000))"
237,"((ALT_GPT > 0.000) U[0,0] (LOS < 0.000))"
238,"((Pulse = 0.000) U[0,0] (y < 0.000))"
239,"((s8_edrk > 0.000) U[0,0] (Sgy > 0.000))"
240,"((SODIUM > 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))"
241,"((Glasgow_Coma_Scale_Total = 0.000) U[0,0] (y > 0.000))"
242,"((Temp < 0.000) U[0,0] (PLATELET_COUNT > 0.000))"
243,"((tte < 0.000) U[0,0] (LOS < 0.000))"
244,"((PARTIAL_THROMBOPLASTIN_TIME = 0.000) U[0,0] (LACTIC_ACID > 0.000))"
245,"((s2_hr = 0.000) U[0,0] (Temp > 0.000))"
246,"((s24_hr > 0.000) U[0,0] (GLUCOSE < 0.000))"
247,"((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (CALCIUM > 0.000))"
248,"((death < 0.000) U[0,0] (LOS = 0.000))"
249,"((dfa > 0.000) U[0,0] (Mort > 0.000))"
250,"((Resp < 0.000) U[0,0] (MAGNESIUM > 0.000))"
251,"((ALBUMIN < 0.000) U[0,0] (POTASSIUM > 0.000))"
252,"((SBP < 0.000) U[0,0] (SBP > 0.000))"
253,"((POTASSIUM > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
254,"((ALT_GPT = 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
255,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (GLUCOSE > 0.000))"
256,"((MET = 0.000) U[0,0] (n_evts > 0.000))"
257,"((Resp < 0.000) U[0,0] (Mort > 0.000))"
258,"((tte < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
259,"((death > 0.000) U[0,0] (y < 0.000))"
260,"((MET = 0.000) U[0,0] (PHOSPHORUS > 0.000))"
261,"((PROTIME_INR > 0.000) U[0,0] (y < 0.000))"
262,"((CALCIUM > 0.000) U[0,0] (Pulse > 0.000))"
263,"((POTASSIUM > 0.000) U[0,0] (tte < 0.000))"
264,"((Pulse < 0.000) U[0,0] (ALBUMIN > 0.000))"
265,"((Temp = 0.000) U[0,0] (CHLORIDE > 0.000))"
266,"((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (ALBUMIN > 0.000))"
267,"((LOS > 0.000) U[0,0] (PHOSPHORUS > 0.000))"
268,"((ALBUMIN > 0.000) U[0,0] (BLOOD_UREA_NITROGEN > 0.000))"
269,"((CO2 = 0.000) U[0,0] (Sgy > 0.000))"
270,"((PROTIME_INR > 0.000) U[0,0] (tte > 0.000))"
271,"((MAGNESIUM > 0.000) U[0,0] (death < 0.000))"
272,"((AF > 0.000) U[0,0] (y > 0.000))"
273,"((MET > 0.000) U[0,0] (O2_Flow < 0.000))"
274,"((AF > 0.000) U[0,0] (Mort < 0.000))"
275,"((n_evts < 0.000) U[0,0] (GLUCOSE < 0.000))"
276,"((n_edrk > 0.000) U[0,0] (death > 0.000))"
277,"((cosen > 0.000) U[0,0] (PLATELET_COUNT > 0.000))"
278,"((Sgy = 0.000) U[0,0] (O2_Flow < 0.000))"
279,"((TOTAL_PROTEIN = 0.000) U[0,0] (Resp > 0.000))"
280,"((Mort > 0.000) U[0,0] (Resp < 0.000))"
281,"((death > 0.000) U[0,0] (MET < 0.000))"
282,"((PLATELET_COUNT > 0.000) U[0,0] (MAGNESIUM > 0.000))"
283,"((Mort = 0.000) U[0,0] (AST_GOT > 0.000))"
284,"((direct > 0.000) U[0,0] (Resp < 0.000))"
285,"((hr > 0.000) U[0,0] (AST_GOT > 0.000))"
286,"((SBP = 0.000) U[0,0] (Resp > 0.000))"
287,"((MET > 0.000) U[0,0] (GLUCOSE = 0.000))"
288,"((s24_edrk > 0.000) U[0,0] (tte > 0.000))"
289,"((Sgy < 0.000) U[0,0] (n_evts < 0.000))"
290,"((CO2 = 0.000) U[0,0] (CO2 > 0.000))"
291,"((Temp > 0.000) U[0,0] (death < 0.000))"
292,"((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (SBP > 0.000))"
293,"((SBP < 0.000) U[0,0] (n_evts > 0.000))"
294,"((s2_edrk > 0.000) U[0,0] (LOS = 0.000))"
295,"((n_evts < 0.000) U[0,0] (direct < 0.000))"
296,"((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (Sgy < 0.000))"
297,"((WHITE_BLOOD_CELL_COUNT = 0.000) U[0,0] (POTASSIUM > 0.000))"
298,"((PLATELET_COUNT > 0.000) U[0,0] (CHLORIDE > 0.000))"
299,"((dfa > 0.000) U[0,0] (y < 0.000))"
300,"((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (n_evts > 0.000))"
301,"((Mort < 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
302,"((lds > 0.000) U[0,0] (y > 0.000))"
303,"((s24_edrk > 0.000) U[0,0] (Pulse > 0.000))"
304,"((Resp < 0.000) U[0,0] (n_evts > 0.000))"
305,"((AST_GOT = 0.000) U[0,0] (CO2 > 0.000))"
306,"((WHITE_BLOOD_CELL_COUNT > 0.000) U[0,0] (LACTIC_ACID > 0.000))"
307,"((lds > 0.000) U[0,0] (Mort > 0.000))"
308,"((lds = 0.000) U[0,0] (GLUCOSE = 0.000))"
309,"((TROPONIN_I = 0.000) U[0,0] (CREATININE > 0.000))"
310,"((y = 0.000) U[0,0] (PCO2 > 0.000))"
311,"((edrk = 0.000) U[0,0] (MAGNESIUM > 0.000))"
312,"((LACTIC_ACID > 0.000) U[0,0] (Resp < 0.000))"
313,"((LOS > 0.000) U[0,0] (ALT_GPT > 0.000))"
314,"((OXYGEN_SATURATION = 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
315,"((ALBUMIN = 0.000) U[0,0] (PCO2 > 0.000))"
316,"((CREATININE = 0.000) U[0,0] (SBP > 0.000))"
317,"((direct < 0.000) U[0,0] (GLUCOSE = 0.000))"
318,"((Pulse > 0.000) U[0,0] (AST_GOT > 0.000))"
319,"((direct = 0.000) U[0,0] (GLUCOSE < 0.000))"
320,"((s8_hr = 0.000) U[0,0] (Resp > 0.000))"
321,"((y > 0.000) U[0,0] (ALT_GPT > 0.000))"
322,"((PCO2 = 0.000) U[0,0] (SpO2 > 0.000))"
323,"((O2_Flow = 0.000) U[0,0] (GLUCOSE < 0.000))"
324,"((AST_GOT = 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
325,"((TOTAL_PROTEIN > 0.000) U[0,0] (ALBUMIN > 0.000))"
326,"((TOTAL_BILIRUBIN = 0.000) U[0,0] (Mort > 0.000))"
327,"((GLUCOSE > 0.000) U[0,0] (tte > 0.000))"
328,"((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (Resp < 0.000))"
329,"((PROTIME_INR > 0.000) U[0,0] (BLOOD_UREA_NITROGEN > 0.000))"
330,"((Resp < 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
331,"((CALCIUM = 0.000) U[0,0] (direct < 0.000))"
332,"((lds > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
333,"((Pulse > 0.000) U[0,0] (Resp < 0.000))"
334,"((direct < 0.000) U[0,0] (tte > 0.000))"
335,"((y > 0.000) U[0,0] (O2_Flow > 0.000))"
336,"((ALBUMIN > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
337,"((af > 0.000) U[0,0] (CREATININE > 0.000))"
338,"((Temp < 0.000) U[0,0] (ALBUMIN > 0.000))"
339,"((TROPONIN_I > 0.000) U[0,0] (Resp > 0.000))"
340,"((SBP > 0.000) U[0,0] (GLUCOSE < 0.000))"
341,"((TROPONIN_I > 0.000) U[0,0] (direct < 0.000))"
342,"((OXYGEN_SATURATION > 0.000) U[0,0] (tte < 0.000))"
343,"((MET < 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
344,"((Resp < 0.000) U[0,0] (Sgy > 0.000))"
345,"((Mort < 0.000) U[0,0] (LOS = 0.000))"
346,"((CHLORIDE = 0.000) U[0,0] (LOS < 0.000))"
347,"((POTASSIUM = 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))"
348,"((Pulse = 0.000) U[0,0] (Pulse > 0.000))"
349,"((s2_hr = 0.000) U[0,0] (SBP > 0.000))"
350,"((Pulse > 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
351,"((HEMOGLOBIN = 0.000) U[0,0] (death > 0.000))"
352,"((TOTAL_PROTEIN = 0.000) U[0,0] (CREATININE > 0.000))"
353,"((s24_edrk = 0.000) U[0,0] (CALCIUM > 0.000))"
354,"((MET < 0.000) U[0,0] (AST_GOT > 0.000))"
355,"((PARTIAL_THROMBOPLASTIN_TIME > 0.000) U[0,0] (AST_GOT > 0.000))"
356,"((cosen = 0.000) U[0,0] (Sgy > 0.000))"
357,"((SODIUM > 0.000) U[0,0] (Mort < 0.000))"
358,"((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
359,"((s24_edrk = 0.000) U[0,0] (ALT_GPT > 0.000))"
360,"((SpO2 > 0.000) U[0,0] (direct < 0.000))"
361,"((AST_GOT > 0.000) U[0,0] (O2_Flow > 0.000))"
362,"((SBP > 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
363,"((O2_Flow > 0.000) U[0,0] (BLOOD_UREA_NITROGEN > 0.000))"
364,"((tte = 0.000) U[0,0] (LOS > 0.000))"
365,"((Sgy = 0.000) U[0,0] (death < 0.000))"
366,"((AF = 0.000) U[0,0] (BLOOD_UREA_NITROGEN > 0.000))"
367,"((OXYGEN_SATURATION > 0.000) U[0,0] (MAGNESIUM > 0.000))"
368,"((Mort > 0.000) U[0,0] (Pulse > 0.000))"
369,"((s8_edrk = 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
370,"((n_edrk > 0.000) U[0,0] (y < 0.000))"
371,"((MET < 0.000) U[0,0] (MET > 0.000))"
372,"((SODIUM = 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))"
373,"((O2_Flow > 0.000) U[0,0] (Mort > 0.000))"
