,Non Rules
108,"(G[0,0](GLUCOSE < 0.000) | LOS < 0.000)"
109,"(F[0,0](GLUCOSE = 0.000) -> G[0,0](LOS > 0.000))"
110,"F[0,0](ICU_Pt_Days != 0.000)"
111,"(F[0,0](LOS > 0.000) | LACTIC_ACID = 0.000)"
112,"G[0,0](Mort < 0.000)"
113,"(F[0,0](dfa > 0.000) | LACTIC_ACID = 0.000)"
114,"(F[0,0](LOS < 0.000) | F[0,0](MAGNESIUM < 0.000))"
115,"(G[0,0](ALKALINE_PHOSPHATASE > 0.000) & G[0,0](PCO2 > 0.000))"
116,"(G[0,0](LOS = 0.000) | LOS < 0.000)"
117,"(ALT_GPT > 0.000 & G[0,0](LOS = 0.000))"
118,"(F[0,0](TROPONIN_I != 0.000) -> O2_Flow = 0.000)"
119,"((O2_Flow > 0.000) U[0,0] (edrk > 0.000))"
120,"(F[0,0](s8_edrk < 0.000) -> LOS != 0.000)"
121,"(SpO2 < 0.000 & F[0,0](PARTIAL_THROMBOPLASTIN_TIME = 0.000))"
122,"(F[0,0](SODIUM > 0.000) -> G[0,0](s24_hr > 0.000))"
123,"(F[0,0](LACTIC_ACID != 0.000) & ICU_Pt_Days > 0.000)"
124,"(F[0,0](LOS > 0.000) & ((PROTIME_INR > 0.000) U[0,0] (af < 0.000)))"
125,"((tte != 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
126,"(F[0,0](LACTIC_ACID != 0.000) & F[0,0](WHITE_BLOOD_CELL_COUNT != 0.000))"
127,"(Temp = 0.000 & F[0,0](WHITE_BLOOD_CELL_COUNT != 0.000))"
128,"(G[0,0](s8_edrk != 0.000) | LOS > 0.000)"
129,(LOS > 0.000 -> SODIUM < 0.000)
130,(LOS > 0.000 | SODIUM > 0.000)
131,"(G[0,0](LOS > 0.000) & G[0,0](LOS = 0.000))"
132,"(G[0,0](GLUCOSE < 0.000) | F[0,0](n_evts != 0.000))"
133,"(SBP < 0.000 | F[0,0](AF = 0.000))"
134,"(G[0,0](lds != 0.000) -> G[0,0](PHOSPHORUS < 0.000))"
135,"(G[0,0](ALKALINE_PHOSPHATASE > 0.000) & Mort < 0.000)"
136,"F[0,0](ICU_Pt_Days = 0.000)"
137,"F[0,0](Mort = 0.000)"
138,"(Temp = 0.000 & ((PROTIME_INR > 0.000) U[0,0] (af < 0.000)))"
139,"(G[0,0](LOS = 0.000) | F[0,0](s8_edrk > 0.000))"
140,"(F[0,0](s8_edrk < 0.000) -> G[0,0](y != 0.000))"
141,"(n_evts != 0.000 -> G[0,0](LOS > 0.000))"
142,"(F[0,0](dfa < 0.000) & WHITE_BLOOD_CELL_COUNT != 0.000)"
143,"(F[0,0](LOS > 0.000) -> LOS != 0.000)"
144,"(n_evts != 0.000 -> G[0,0](PHOSPHORUS < 0.000))"
145,"(G[0,0](LOS = 0.000) | F[0,0](MAGNESIUM < 0.000))"
146,(AF < 0.000 -> SBP > 0.000)
147,"(G[0,0](LOS < 0.000) -> LOS != 0.000)"
148,"F[0,0](LOS > 0.000)"
149,"(F[0,0](LOS < 0.000) | LACTIC_ACID = 0.000)"
150,"G[0,0](LOS > 0.000)"
151,"(F[0,0](TROPONIN_I != 0.000) -> G[0,0](y != 0.000))"
152,"(F[0,0](dfa < 0.000) & G[0,0](CREATININE < 0.000))"
153,"(SpO2 < 0.000 & G[0,0](CREATININE < 0.000))"
154,"(LOS > 0.000 & G[0,0](n_evts = 0.000))"
155,"(G[0,0](ALKALINE_PHOSPHATASE > 0.000) & F[0,0](n_evts < 0.000))"
156,"(F[0,0](LOS > 0.000) | LOS < 0.000)"
157,SpO2 < 0.000
158,"(Temp = 0.000 -> F[0,0](LOS > 0.000))"
159,"(F[0,0](dfa > 0.000) | G[0,0](s8_edrk != 0.000))"
160,"(G[0,0](edrk < 0.000) -> LOS != 0.000)"
161,LOS > 0.000
162,"(ALT_GPT > 0.000 & F[0,0](WHITE_BLOOD_CELL_COUNT != 0.000))"
163,"(G[0,0](LOS > 0.000) & s2_hr = 0.000)"
164,"(MET != 0.000 & G[0,0](PCO2 > 0.000))"
165,"(G[0,0](LOS > 0.000) | PARTIAL_THROMBOPLASTIN_TIME != 0.000)"
166,"(F[0,0](TROPONIN_I != 0.000) -> LOS != 0.000)"
167,"(G[0,0](LOS < 0.000) -> F[0,0](lds < 0.000))"
168,"(G[0,0](edrk < 0.000) -> F[0,0](MET != 0.000))"
169,"(G[0,0](ALKALINE_PHOSPHATASE > 0.000) & LOS > 0.000)"
170,"(G[0,0](LOS > 0.000) -> LOS != 0.000)"
171,"(G[0,0](lds != 0.000) -> SBP > 0.000)"
172,"(G[0,0](lds != 0.000) -> F[0,0](MET != 0.000))"
173,(Temp = 0.000 & LOS > 0.000)
174,"((tte != 0.000) U[0,0] (PCO2 = 0.000))"
175,"(G[0,0](Glasgow_Coma_Scale_Total = 0.000) & LOS > 0.000)"
176,"((O2_Flow > 0.000) U[0,0] (s8_hr != 0.000))"
177,"(G[0,0](LOS > 0.000) -> direct != 0.000)"
178,"(F[0,0](GLUCOSE = 0.000) -> F[0,0](lds < 0.000))"
179,"(F[0,0](LOS < 0.000) | F[0,0](AF = 0.000))"
180,"(F[0,0](dfa > 0.000) | F[0,0](AF = 0.000))"
181,"(death = 0.000 | G[0,0](s8_edrk != 0.000))"
182,"(MET != 0.000 & F[0,0](n_evts < 0.000))"
183,"(G[0,0](OXYGEN_SATURATION != 0.000) & F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
184,"(G[0,0](Glasgow_Coma_Scale_Total = 0.000) & G[0,0](PCO2 > 0.000))"
185,"(G[0,0](OXYGEN_SATURATION != 0.000) & WHITE_BLOOD_CELL_COUNT != 0.000)"
186,"(G[0,0](LOS > 0.000) -> F[0,0](HEMOGLOBIN = 0.000))"
187,"(F[0,0](OXYGEN_SATURATION > 0.000) & F[0,0](n_evts < 0.000))"
188,"(G[0,0](Glasgow_Coma_Scale_Total = 0.000) & s2_hr = 0.000)"
189,"(G[0,0](edrk < 0.000) -> G[0,0](s24_hr > 0.000))"
190,"(F[0,0](LOS > 0.000) | G[0,0](s8_edrk != 0.000))"
191,"(F[0,0](ALT_GPT != 0.000) | F[0,0](LOS > 0.000))"
192,(ICU_Pt_Days != 0.000 | LOS < 0.000)
193,Mort < 0.000
194,"(F[0,0](LOS > 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME = 0.000))"
195,"(F[0,0](OXYGEN_SATURATION = 0.000) | LOS > 0.000)"
196,"(LOS > 0.000 | G[0,0](s8_edrk != 0.000))"
197,(LOS > 0.000 -> LOS != 0.000)
198,"(ICU_Pt_Days != 0.000 | G[0,0](s8_hr < 0.000))"
199,"(AF < 0.000 -> F[0,0](HEMOGLOBIN = 0.000))"
200,"(G[0,0](edrk < 0.000) -> G[0,0](y != 0.000))"
201,"(Temp = 0.000 -> G[0,0](PHOSPHORUS < 0.000))"
202,"(F[0,0](GLUCOSE = 0.000) -> G[0,0](PHOSPHORUS < 0.000))"
203,"(LOS = 0.000 -> F[0,0](LOS > 0.000))"
204,"(F[0,0](s8_edrk < 0.000) -> F[0,0](lds < 0.000))"
205,(LOS = 0.000 -> SODIUM < 0.000)
206,"(F[0,0](OXYGEN_SATURATION > 0.000) & G[0,0](CREATININE < 0.000))"
207,(ALT_GPT > 0.000 & s2_hr = 0.000)
208,"(F[0,0](ALT_GPT != 0.000) | G[0,0](s8_edrk != 0.000))"
209,"(G[0,0](LOS = 0.000) | G[0,0](s8_edrk != 0.000))"
210,"(F[0,0](death = 0.000) & F[0,0](n_evts < 0.000))"
211,"(death = 0.000 | G[0,0](LOS > 0.000))"
212,"(F[0,0](LOS > 0.000) | F[0,0](AF = 0.000))"
213,"((O2_Flow > 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
214,"(G[0,0](GLUCOSE < 0.000) | F[0,0](LOS > 0.000))"
215,"(F[0,0](LOS > 0.000) -> G[0,0](y != 0.000))"
216,"(F[0,0](LACTIC_ACID != 0.000) & G[0,0](CREATININE < 0.000))"
217,"(G[0,0](OXYGEN_SATURATION != 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME = 0.000))"
218,"(F[0,0](dfa < 0.000) & ICU_Pt_Days > 0.000)"
219,(LOS > 0.000 & s2_hr = 0.000)
220,"((LOS > 0.000) U[0,0] (PCO2 = 0.000))"
221,"(F[0,0](dfa < 0.000) & G[0,0](PCO2 > 0.000))"
222,"(G[0,0](lds != 0.000) -> SODIUM < 0.000)"
223,(ALT_GPT > 0.000 & ICU_Pt_Days > 0.000)
224,"(F[0,0](GLUCOSE = 0.000) -> F[0,0](Sgy > 0.000))"
225,"(G[0,0](Temp < 0.000) & WHITE_BLOOD_CELL_COUNT != 0.000)"
226,(LOS = 0.000 -> LOS != 0.000)
227,"(G[0,0](Glasgow_Coma_Scale_Total = 0.000) & G[0,0](n_evts = 0.000))"
228,(TOTAL_PROTEIN > 0.000 -> O2_Flow = 0.000)
229,"(F[0,0](LOS > 0.000) | G[0,0](af = 0.000))"
230,"(G[0,0](TOTAL_PROTEIN > 0.000) -> LOS != 0.000)"
231,(MET != 0.000 & ICU_Pt_Days > 0.000)
232,"(LOS > 0.000 & ((PROTIME_INR > 0.000) U[0,0] (af < 0.000)))"
233,"(F[0,0](n_evts < 0.000) | LACTIC_ACID = 0.000)"
234,"(F[0,0](n_evts < 0.000) | SODIUM > 0.000)"
235,"F[0,0](GLUCOSE != 0.000)"
236,"(G[0,0](lds != 0.000) -> G[0,0](s24_hr > 0.000))"
237,"(G[0,0](LOS > 0.000) | LOS > 0.000)"
238,"(F[0,0](LOS < 0.000) | LOS < 0.000)"
239,"(F[0,0](LOS > 0.000) & G[0,0](PCO2 > 0.000))"
240,"(CALCIUM > 0.000 | G[0,0](LOS > 0.000))"
241,"(F[0,0](n_evts < 0.000) | F[0,0](MAGNESIUM < 0.000))"
242,"(TOTAL_PROTEIN > 0.000 -> G[0,0](direct = 0.000))"
243,"(G[0,0](LOS > 0.000) & F[0,0](n_evts < 0.000))"
244,"((LOS > 0.000) U[0,0] (s8_hr != 0.000))"
245,"(F[0,0](s8_edrk < 0.000) -> G[0,0](s24_hr > 0.000))"
246,(Temp = 0.000 -> direct != 0.000)
247,"(F[0,0](death = 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME = 0.000))"
248,"(G[0,0](Temp < 0.000) & G[0,0](n_evts = 0.000))"
249,"(F[0,0](dfa < 0.000) & G[0,0](ALT_GPT != 0.000))"
250,"(F[0,0](ALT_GPT != 0.000) | G[0,0](af = 0.000))"
251,"(F[0,0](OXYGEN_SATURATION = 0.000) | LOS < 0.000)"
252,"(G[0,0](TOTAL_PROTEIN > 0.000) -> G[0,0](PHOSPHORUS < 0.000))"
253,"(SBP < 0.000 | G[0,0](s8_edrk != 0.000))"
254,"(LOS > 0.000 | F[0,0](AF = 0.000))"
255,"(F[0,0](n_evts < 0.000) | F[0,0](LOS > 0.000))"
256,"(F[0,0](GLUCOSE = 0.000) -> SBP > 0.000)"
257,"(F[0,0](dfa < 0.000) & F[0,0](LOS > 0.000))"
258,"(F[0,0](dfa < 0.000) & G[0,0](n_evts = 0.000))"
259,"(G[0,0](OXYGEN_SATURATION != 0.000) & G[0,0](n_evts = 0.000))"
260,"(ALT_GPT > 0.000 & F[0,0](LOS > 0.000))"
261,"(SpO2 < 0.000 & G[0,0](LOS = 0.000))"
262,"(G[0,0](edrk < 0.000) -> G[0,0](direct = 0.000))"
263,"(G[0,0](Temp < 0.000) & ((PROTIME_INR > 0.000) U[0,0] (af < 0.000)))"
264,"(G[0,0](LOS > 0.000) | SODIUM > 0.000)"
265,"(LOS = 0.000 -> F[0,0](HEMOGLOBIN = 0.000))"
266,"(F[0,0](OXYGEN_SATURATION > 0.000) & s2_hr = 0.000)"
267,"(F[0,0](death = 0.000) & F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
268,"(G[0,0](LOS = 0.000) | F[0,0](n_evts != 0.000))"
269,(TOTAL_PROTEIN > 0.000 -> LOS != 0.000)
270,"(SBP < 0.000 | F[0,0](s8_edrk > 0.000))"
271,"(Temp = 0.000 & G[0,0](ALT_GPT != 0.000))"
272,"(G[0,0](OXYGEN_SATURATION != 0.000) & G[0,0](LOS = 0.000))"
273,"(F[0,0](SODIUM > 0.000) -> G[0,0](PHOSPHORUS < 0.000))"
274,(TOTAL_PROTEIN > 0.000 -> SBP > 0.000)
275,ICU_Pt_Days = 0.000
276,(AF < 0.000 -> SODIUM < 0.000)
277,(CALCIUM > 0.000 | PARTIAL_THROMBOPLASTIN_TIME != 0.000)
278,"(F[0,0](LOS > 0.000) & ICU_Pt_Days > 0.000)"
279,"(SpO2 < 0.000 & ((PROTIME_INR > 0.000) U[0,0] (af < 0.000)))"
280,"(F[0,0](ALT_GPT != 0.000) | LOS < 0.000)"
281,"(G[0,0](LOS > 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME = 0.000))"
282,"(G[0,0](Temp < 0.000) & s2_hr = 0.000)"
283,"(MET != 0.000 & G[0,0](n_evts = 0.000))"
284,"((s24_hr = 0.000) U[0,0] (PCO2 = 0.000))"
285,"(death = 0.000 | F[0,0](AF = 0.000))"
286,"(F[0,0](LOS > 0.000) & G[0,0](n_evts = 0.000))"
287,"(F[0,0](dfa < 0.000) & F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
288,"(G[0,0](LOS > 0.000) & Mort < 0.000)"
289,"(MET != 0.000 & G[0,0](LOS = 0.000))"
290,"(F[0,0](OXYGEN_SATURATION > 0.000) & Mort < 0.000)"
291,"(G[0,0](LOS > 0.000) | G[0,0](s8_hr < 0.000))"
292,"(AF < 0.000 -> F[0,0](MET != 0.000))"
293,"(LOS < 0.000 & F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
294,"((tte != 0.000) U[0,0] (edrk > 0.000))"
295,"(F[0,0](GLUCOSE = 0.000) -> direct != 0.000)"
296,"(SBP < 0.000 | G[0,0](PLATELET_COUNT > 0.000))"
297,(CALCIUM > 0.000 | SODIUM > 0.000)
298,"(F[0,0](OXYGEN_SATURATION > 0.000) & F[0,0](LOS > 0.000))"
299,"(F[0,0](OXYGEN_SATURATION > 0.000) & WHITE_BLOOD_CELL_COUNT != 0.000)"
300,"(LOS > 0.000 | F[0,0](s8_edrk > 0.000))"
301,"(F[0,0](dfa < 0.000) & LOS > 0.000)"
302,"(F[0,0](OXYGEN_SATURATION = 0.000) | G[0,0](s8_edrk != 0.000))"
303,"(G[0,0](s8_edrk != 0.000) | SODIUM > 0.000)"
304,"(F[0,0](OXYGEN_SATURATION = 0.000) | SODIUM > 0.000)"
305,"(Temp = 0.000 & F[0,0](LOS > 0.000))"
306,"(G[0,0](GLUCOSE < 0.000) | G[0,0](LOS > 0.000))"
307,(LOS < 0.000 & ICU_Pt_Days > 0.000)
308,"(F[0,0](LOS < 0.000) | G[0,0](PLATELET_COUNT > 0.000))"
309,"(G[0,0](Temp < 0.000) & G[0,0](ALT_GPT != 0.000))"
310,"((LOS < 0.000) U[0,0] (s8_hr != 0.000))"
311,"G[0,0](Mort > 0.000)"
312,"(F[0,0](OXYGEN_SATURATION = 0.000) | F[0,0](s8_edrk > 0.000))"
313,"(CALCIUM > 0.000 | F[0,0](LOS > 0.000))"
314,"(G[0,0](LOS < 0.000) -> F[0,0](MET != 0.000))"
315,(Temp = 0.000 -> O2_Flow = 0.000)
316,"(F[0,0](LACTIC_ACID != 0.000) & F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
317,"(TOTAL_PROTEIN > 0.000 -> G[0,0](y != 0.000))"
318,"(G[0,0](LOS > 0.000) -> F[0,0](MET != 0.000))"
319,"(F[0,0](TROPONIN_I != 0.000) -> G[0,0](LOS > 0.000))"
320,"(G[0,0](lds != 0.000) -> O2_Flow = 0.000)"
321,"(F[0,0](LACTIC_ACID != 0.000) & ((PROTIME_INR > 0.000) U[0,0] (af < 0.000)))"
322,"(ALT_GPT > 0.000 & G[0,0](PCO2 > 0.000))"
323,"(G[0,0](Glasgow_Coma_Scale_Total = 0.000) & ((PROTIME_INR > 0.000) U[0,0] (af < 0.000)))"
324,"(G[0,0](LOS < 0.000) -> F[0,0](LOS > 0.000))"
325,"(G[0,0](Mort > 0.000) | F[0,0](LOS > 0.000))"
326,"(G[0,0](LACTIC_ACID = 0.000) -> F[0,0](Sgy > 0.000))"
327,"(G[0,0](TOTAL_PROTEIN > 0.000) -> G[0,0](s24_hr > 0.000))"
328,(Temp = 0.000 & ICU_Pt_Days > 0.000)
329,(LOS > 0.000 & LOS > 0.000)
330,"(F[0,0](LACTIC_ACID != 0.000) & s2_hr = 0.000)"
331,"(F[0,0](dfa > 0.000) | F[0,0](s8_edrk > 0.000))"
332,"(F[0,0](n_evts < 0.000) | F[0,0](AF = 0.000))"
333,"G[0,0](ICU_Pt_Days > 0.000)"
334,"(F[0,0](OXYGEN_SATURATION > 0.000) & F[0,0](WHITE_BLOOD_CELL_COUNT != 0.000))"
335,(LOS > 0.000 -> direct != 0.000)
336,"((PLATELET_COUNT < 0.000) U[0,0] (edrk > 0.000))"
337,"(G[0,0](LOS > 0.000) & G[0,0](n_evts = 0.000))"
338,"(death = 0.000 | G[0,0](af = 0.000))"
339,"(F[0,0](OXYGEN_SATURATION > 0.000) & G[0,0](PCO2 > 0.000))"
340,"(LOS > 0.000 & F[0,0](LOS > 0.000))"
341,"(G[0,0](GLUCOSE < 0.000) | G[0,0](af = 0.000))"
342,"(G[0,0](lds != 0.000) -> F[0,0](Sgy > 0.000))"
343,"F[0,0](Mort < 0.000)"
344,"(CALCIUM > 0.000 | F[0,0](s8_edrk > 0.000))"
345,"(F[0,0](LOS < 0.000) | LOS > 0.000)"
346,"(ICU_Pt_Days != 0.000 | G[0,0](af = 0.000))"
347,"(G[0,0](Glasgow_Coma_Scale_Total = 0.000) & Mort < 0.000)"
348,"(LOS = 0.000 -> G[0,0](direct = 0.000))"
349,(TOTAL_PROTEIN > 0.000 -> direct != 0.000)
350,"(G[0,0](Mort > 0.000) | F[0,0](s8_edrk > 0.000))"
351,"(n_evts != 0.000 -> G[0,0](y != 0.000))"
352,"F[0,0](ICU_Pt_Days > 0.000)"
353,"(LOS = 0.000 -> F[0,0](Sgy > 0.000))"
354,"(F[0,0](LOS > 0.000) -> F[0,0](HEMOGLOBIN = 0.000))"
355,(LOS < 0.000 & LOS > 0.000)
356,"(G[0,0](Glasgow_Coma_Scale_Total = 0.000) & G[0,0](CREATININE < 0.000))"
357,"(G[0,0](LACTIC_ACID = 0.000) -> F[0,0](LOS > 0.000))"
358,"(G[0,0](lds != 0.000) -> G[0,0](y != 0.000))"
359,"(G[0,0](LOS < 0.000) -> F[0,0](HEMOGLOBIN = 0.000))"
360,"(Temp = 0.000 & F[0,0](n_evts < 0.000))"
361,"(G[0,0](LOS < 0.000) -> G[0,0](direct = 0.000))"
362,"(MET != 0.000 & F[0,0](LOS > 0.000))"
363,"(n_evts != 0.000 -> G[0,0](s24_hr > 0.000))"
364,"G[0,0](LOS = 0.000)"
365,"(F[0,0](SODIUM > 0.000) -> LOS != 0.000)"
366,"(G[0,0](Glasgow_Coma_Scale_Total = 0.000) & F[0,0](LOS > 0.000))"
367,"(G[0,0](s8_edrk != 0.000) | G[0,0](LOS > 0.000))"
368,"G[0,0](LOS != 0.000)"
369,"(F[0,0](dfa > 0.000) | F[0,0](n_evts != 0.000))"
370,"(SpO2 < 0.000 & G[0,0](ALT_GPT != 0.000))"
